,HOPP Solar [kW],HOMER Solar,ARIES Solar [kW],HOPP Wind [kW],HOMER Wind [kW],ARIES Wind [kW]
2022-06-07 06:00:00,0.0,9.874367906976744,0.0,0.0,0.0,0.0
2022-06-07 07:00:00,0.0,59.78838395348838,0.0,0.0,0.0,0.0
2022-06-07 08:00:00,0.0,144.6439093023256,0.0,21.5533550747,0.0,8.86
2022-06-07 09:00:00,160.51408491234884,182.54576279069767,145.0,2.9183598276,0.0,0.0
2022-06-07 10:00:00,179.4994944488872,194.2039976744186,201.0,0.0,0.0,0.0
2022-06-07 11:00:00,353.8559593545,260.899411627907,310.0,13.0313934197,0.0,0.0
2022-06-07 12:00:00,336.781843319,237.35915697674417,339.0,25.6559770026,0.0,5.03
2022-06-07 13:00:00,157.5787349496,117.62388837209302,180.0,0.0,0.0,0.0
2022-06-07 14:00:00,201.1676863149,134.77772674418605,202.0,23.7999275835,0.0,0.0
2022-06-07 15:00:00,216.6179516959,115.46931162790698,215.0,30.7702006242,0.0,0.0
2022-06-07 16:00:00,266.6071270098,43.26102976744186,250.0,65.3695728812,67.75381,2.16
2022-06-07 17:00:00,184.5753774532,4.4819608139534886,157.0,70.9211747427,73.52688,94.6
2022-06-07 18:00:00,57.19520198675233,0.0,55.6,12.1917124514,0.0,16.4
2022-06-07 19:00:00,7.361066271826744,0.0,6.06,0.0,0.0,0.0
2022-06-07 20:00:00,0.3674515333732558,0.0,0.0,45.7296846782,47.20902,353.0
2022-06-07 21:00:00,0.0,0.0,0.0,638.1671072038,591.2668,594.0
2022-06-07 22:00:00,0.0,0.0,0.0,340.6324467352,320.919,410.0
2022-06-07 23:00:00,0.0,0.0,0.0,102.3931241381,96.70474,87.6
2022-06-08 00:00:00,0.0,0.0,0.0,39.243498257,38.24332,32.8
2022-06-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08 03:00:00,0.0,0.0,0.0,29.8242659881,0.0,45.4
2022-06-08 04:00:00,0.0,0.0,0.0,10.7402427223,0.0,16.8
2022-06-08 05:00:00,0.0,2.296059151162791,0.0,92.4953453179,89.70069,114.0
2022-06-08 06:00:00,7.935904610190697,35.287797790697674,0.599,77.819911591,75.5741,131.0
2022-06-08 07:00:00,28.986790850373257,89.61580930232557,43.5,100.3611935904,94.95374,122.0
2022-06-08 08:00:00,102.24844928862906,145.16794186046513,125.0,104.88877366,98.17271,178.0
2022-06-08 09:00:00,170.3920233589244,196.88700465116278,192.0,124.8766406943,117.2883,131.0
2022-06-08 10:00:00,219.71353806999883,238.66150697674416,239.0,67.0322458976,66.0423,78.5
2022-06-08 11:00:00,253.1645698309198,263.579723255814,264.0,27.1049350236,0.0,9.01
2022-06-08 12:00:00,265.4482158398279,269.16604651162794,274.0,0.0,0.0,0.0
2022-06-08 13:00:00,265.4482158398279,257.49972558139535,271.0,0.0,0.0,0.0
2022-06-08 14:00:00,258.0742659339082,174.372188372093,254.0,1.2224545334,0.0,0.0
2022-06-08 15:00:00,231.0035788037221,114.88030697674418,223.0,42.1892448435,43.87818,0.0
2022-06-08 16:00:00,187.76967989413953,44.16095709302326,174.0,33.6688825178,36.32118,80.8
2022-06-08 17:00:00,131.29956521403372,4.575497930232558,109.0,65.22539446,66.71374,88.2
2022-06-08 18:00:00,51.324115079118606,0.0,36.0,92.75901926,94.4732,133.0
2022-06-08 19:00:00,11.247371988775582,0.0,3.13,296.7645018949,290.2473,372.0
2022-06-08 20:00:00,0.8444228244476745,0.0,0.0,215.7272757423,204.6339,330.0
2022-06-08 21:00:00,0.0,0.0,0.0,89.1033059958,91.02383,122.0
2022-06-08 22:00:00,0.0,0.0,0.0,7.9640176379,0.0,34.6
2022-06-08 23:00:00,0.0,0.0,0.0,85.7861110064,87.39014,89.0
2022-06-09 00:00:00,0.0,0.0,0.0,146.1480607409,142.3114,143.0
2022-06-09 01:00:00,0.0,0.0,0.0,25.6134918248,0.0,44.6
2022-06-09 02:00:00,0.0,0.0,0.0,70.0511971786,70.66994,0.0
2022-06-09 03:00:00,0.0,0.0,0.0,60.6375811635,60.74977,55.8
2022-06-09 04:00:00,0.0,0.0,0.0,131.2475618711,126.8274,75.2
2022-06-09 05:00:00,0.0,0.5302282430232558,0.0,35.7089182795,37.32174,93.5
2022-06-09 06:00:00,5.664723502693023,8.445996162790697,0.0,3.0347532537,0.0,34.7
2022-06-09 07:00:00,27.14263515228372,36.865881976744184,23.3,53.7582939719,54.18677,51.3
2022-06-09 08:00:00,36.7273086760814,41.3992884883721,33.6,349.9650658984,342.2164,197.0
2022-06-09 09:00:00,57.6591760330779,64.23885883720929,52.5,0.0,0.0,81.6
2022-06-09 10:00:00,146.83171845022443,153.32903255813952,148.0,43.6018616687,46.62977,145.0
2022-06-09 11:00:00,102.71522809708023,107.31602325581395,103.0,207.2200102846,200.6323,239.0
2022-06-09 12:00:00,221.35323820475114,217.3123581395349,223.0,23.6423941247,0.0,0.0
2022-06-09 13:00:00,265.4482158398279,251.74302790697675,266.0,6.8207118376,0.0,0.0
2022-06-09 14:00:00,135.99598420924883,128.24434302325582,132.0,94.8133054129,98.03447,0.0
2022-06-09 15:00:00,75.80925303985813,77.1309534883721,83.6,213.8144804746,209.9989,211.0
2022-06-09 16:00:00,53.012338523687205,47.42137162790698,53.0,0.0,0.0,1.63
2022-06-09 17:00:00,88.44154749343488,4.50093961627907,85.3,196.4308389652,193.0993,204.0
2022-06-09 18:00:00,32.17026578536395,0.0,24.7,0.0,0.0,6.95
2022-06-09 19:00:00,12.060274902656976,0.0,5.78,184.5391505544,180.9586,183.0
2022-06-09 20:00:00,0.38164685174302326,0.0,0.0,0.0,0.0,1.28
2022-06-09 21:00:00,0.0,0.0,0.0,13.3030382709,0.0,24.3
2022-06-09 22:00:00,0.0,0.0,0.0,138.8939178649,136.7739,214.0
2022-06-09 23:00:00,0.0,0.0,0.0,476.7562710421,451.7036,617.0
2022-06-10 00:00:00,0.0,0.0,0.0,33.5774251224,35.34693,87.1
2022-06-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10 02:00:00,0.0,0.0,0.0,12.938007902,0.0,0.0
2022-06-10 03:00:00,0.0,0.0,0.0,93.1450737891,93.34097,79.3
2022-06-10 04:00:00,0.0,0.0,0.0,0.0,0.0,11.8
2022-06-10 05:00:00,0.0,1.859349511627907,0.0,16.4723132838,0.0,33.1
2022-06-10 06:00:00,7.425882443743022,33.426006860465115,3.17,0.0,0.0,0.0
2022-06-10 07:00:00,27.92800684622558,86.8011558139535,45.3,0.0,0.0,0.0
2022-06-10 08:00:00,95.47071801232558,132.56002209302326,115.0,0.0,0.0,0.0
2022-06-10 09:00:00,159.1429542602093,176.5076848837209,172.0,0.0,0.0,0.0
2022-06-10 10:00:00,201.302143653914,216.126688372093,218.0,0.0,0.0,0.0
2022-06-10 11:00:00,223.83573635951046,226.47030232558137,231.0,21.4007520988,0.0,1.43
2022-06-10 12:00:00,224.7201498142709,221.0587511627907,224.0,21.2721646869,0.0,0.0
2022-06-10 13:00:00,231.4743736207279,221.1735872093023,228.0,0.5159583983,0.0,0.0
2022-06-10 14:00:00,202.2082809248314,179.77047558139535,196.0,43.9370638693,47.53817,21.9
2022-06-10 15:00:00,193.05336486666744,110.61158372093023,185.0,71.7510339909,76.29163,21.3
2022-06-10 16:00:00,166.42868582128955,43.167813255813954,155.0,195.0138764575,193.7471,116.0
2022-06-10 17:00:00,89.78405488469653,4.534332151162791,84.0,40.8757771771,45.46461,104.0
2022-06-10 18:00:00,30.20847409494186,0.0,20.1,0.0,0.0,21.6
2022-06-10 19:00:00,12.339729704616278,0.0,6.67,0.0,0.0,0.0
2022-06-10 20:00:00,0.911525244161628,0.0,0.0,0.0,0.0,0.0
2022-06-10 21:00:00,0.0,0.0,0.0,204.2211296568,200.6637,240.0
2022-06-10 22:00:00,0.0,0.0,0.0,57.5991781355,61.08547,190.0
2022-06-10 23:00:00,0.0,0.0,0.0,82.0533585463,86.63973,79.9
2022-06-11 00:00:00,0.0,0.0,0.0,261.0775594426,263.5023,265.0
2022-06-11 01:00:00,0.0,0.0,0.0,258.407456974,258.9953,248.0
2022-06-11 02:00:00,0.0,0.0,0.0,86.7777511548,90.66179,38.2
2022-06-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 05:00:00,0.0,1.9771461860465116,0.0,0.0,0.0,0.0
2022-06-11 06:00:00,7.1742882032767445,33.029471395348835,3.56,0.0,0.0,0.0
2022-06-11 07:00:00,37.7819520268,82.22502093023256,43.7,0.0,0.0,0.0
2022-06-11 08:00:00,132.7475027254,130.41395697674417,136.0,0.0,0.0,0.0
2022-06-11 09:00:00,225.3979073426,179.29999534883723,255.0,0.0,0.0,6.78
2022-06-11 10:00:00,290.4331666348,217.12141395348837,318.0,52.7517678201,56.26032,31.3
2022-06-11 11:00:00,340.0808635758,239.86065348837207,358.0,88.2649870039,94.03871,66.2
2022-06-11 12:00:00,374.2384682332,248.81438953488373,388.0,633.7343860533,618.6547,727.0
2022-06-11 13:00:00,374.2384682332,242.1273,400.0,741.9250664669,719.9163,905.0
2022-06-11 14:00:00,235.33020370269998,144.37472906976745,241.0,515.6914867754,512.4507,467.0
2022-06-11 15:00:00,241.69635569359997,124.87849069767441,233.0,331.0876280476,334.9796,330.0
2022-06-11 16:00:00,221.57927333939998,43.08465465116279,213.0,268.1890394485,276.9287,339.0
2022-06-11 17:00:00,192.2965453539,4.48638615116279,163.0,314.3494032669,320.9055,313.0
2022-06-11 18:00:00,70.71625170499884,0.0,74.1,336.0387867838,340.946,380.0
2022-06-11 19:00:00,13.013280844843024,0.0,15.2,220.7005672961,223.1015,198.0
2022-06-11 20:00:00,0.7719748913906976,0.0,0.0,76.4969730336,82.50574,66.7
2022-06-11 21:00:00,0.0,0.0,0.0,26.0179418884,0.0,5.15
2022-06-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12 00:00:00,0.0,0.0,0.0,176.4529642169,175.4839,159.0
2022-06-12 01:00:00,0.0,0.0,0.0,209.484879753,205.0196,171.0
2022-06-12 02:00:00,0.0,0.0,0.0,129.3761294326,131.6021,130.0
2022-06-12 03:00:00,0.0,0.0,0.0,141.033826193,143.2412,170.0
2022-06-12 04:00:00,0.0,0.0,0.0,20.6473236091,0.0,32.8
2022-06-12 05:00:00,0.0,1.979969918604651,0.0,0.0,0.0,0.0
2022-06-12 06:00:00,8.22574251211279,33.3001411627907,4.91,203.010348542,195.0844,185.0
2022-06-12 07:00:00,27.391138537077904,83.34231395348837,44.1,0.0,0.0,0.0
2022-06-12 08:00:00,94.63530145627324,131.49358604651164,121.0,0.0,0.0,0.0
2022-06-12 09:00:00,159.96079160290114,180.02582441860466,183.0,0.0,0.0,0.0
2022-06-12 10:00:00,212.1523428147465,223.95532906976743,227.0,1.6848118892000001,0.0,0.0
2022-06-12 11:00:00,115.07522981529999,115.70785,121.0,1.3154275261000001,0.0,0.0
2022-06-12 12:00:00,62.99937095881628,67.21353802325581,64.2,15.6409814314,0.0,0.0
2022-06-12 13:00:00,26.022624788555813,29.96615069767442,27.4,157.4720186879,158.6417,182.0
2022-06-12 14:00:00,105.94374242477093,108.16044767441859,112.0,0.0,0.0,0.0
2022-06-12 15:00:00,116.26366373759303,96.7894093023256,112.0,0.0,0.0,0.0
2022-06-12 16:00:00,43.335150192753495,44.059768023255806,42.5,293.9789913625,298.3571,414.0
2022-06-12 17:00:00,101.5125727633128,4.683274290697675,86.5,899.8426155518,851.4659,865.0
2022-06-12 18:00:00,39.976046348880224,0.0,29.7,400.4218289328,398.3128,343.0
2022-06-12 19:00:00,9.175333590388373,0.0,3.84,355.7023067517,355.795,358.0
2022-06-12 20:00:00,0.9224757120046513,0.0,0.0,288.9741983466,292.6762,336.0
2022-06-12 21:00:00,0.0,0.0,0.0,7.2611557196,0.0,78.9
2022-06-12 22:00:00,0.0,0.0,0.0,27.5030118459,0.0,59.5
2022-06-12 23:00:00,0.0,0.0,0.0,230.6243968933,232.1289,309.0
2022-06-13 00:00:00,0.0,0.0,0.0,150.0686692571,154.2221,175.0
2022-06-13 01:00:00,0.0,0.0,0.0,233.9297215003,235.192,255.0
2022-06-13 02:00:00,0.0,0.0,0.0,329.6273793031,330.7966,391.0
2022-06-13 03:00:00,0.0,0.0,0.0,427.4031776286,423.0943,423.0
2022-06-13 04:00:00,0.0,0.0,0.0,356.048535634,356.6034,465.0
2022-06-13 05:00:00,0.0,1.8406381162790697,0.0,521.2570007892,512.9023,594.0
2022-06-13 06:00:00,7.345764561772092,34.14212558139535,3.93,544.1166810509,538.7289,288.0
2022-06-13 07:00:00,30.855513163933722,79.99270465116278,43.6,194.1849297302,192.7232,1.44
2022-06-13 08:00:00,92.55390811576046,121.51008488372094,103.0,0.0,0.0,11.9
2022-06-13 09:00:00,150.19249923587674,163.43056162790697,159.0,0.0,0.0,0.0
2022-06-13 10:00:00,194.5482281291151,203.9727930232558,200.0,0.0,0.0,0.0
2022-06-13 11:00:00,231.71355258368254,230.92337325581394,232.0,0.0,71.73636,0.0
2022-06-13 12:00:00,250.8138646316942,237.5693941860465,247.0,0.0,319.3806,0.0
2022-06-13 13:00:00,251.18915140326976,226.01237674418604,242.0,0.0,201.1756,0.0
2022-06-13 14:00:00,232.65782390926975,197.16561860465117,221.0,0.0,0.0,0.0
2022-06-13 15:00:00,165.99662397731046,123.17311511627906,158.0,0.0,0.0,0.0
2022-06-13 16:00:00,135.59788121159883,44.46966674418605,119.0,123.213708041,130.4215,100.0
2022-06-13 17:00:00,118.89447076180582,4.6428100116279065,99.3,122.5188823573,129.7215,141.0
2022-06-13 18:00:00,54.42533739387093,0.0,34.8,3.6077569855,0.0,29.3
2022-06-13 19:00:00,12.230779202248836,0.0,6.61,0.0,0.0,25.3
2022-06-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13 21:00:00,0.0,0.0,0.0,186.1260455474,188.2723,70.6
2022-06-13 22:00:00,0.0,0.0,0.0,251.5770982935,250.0219,473.0
2022-06-13 23:00:00,0.0,0.0,0.0,36.2131335024,38.74363,150.0
2022-06-14 00:00:00,0.0,0.0,0.0,150.5364819691,145.9264,131.0
2022-06-14 01:00:00,0.0,0.0,0.0,410.5858418671,392.1588,426.0
2022-06-14 02:00:00,0.0,0.0,0.0,601.9016271106,568.017,584.0
2022-06-14 03:00:00,0.0,0.0,0.0,393.4892119563,375.1978,661.0
2022-06-14 04:00:00,0.0,0.0,0.0,675.5621016175,628.1917,792.0
2022-06-14 05:00:00,0.0,0.9278589418604651,0.0,609.4365147363,571.0641,740.0
2022-06-14 06:00:00,7.760530662582558,14.63175081395349,5.61,87.8162008817,89.18723,196.0
2022-06-14 07:00:00,27.960335447339535,37.92201186046511,36.8,0.0,723.5713,0.0
2022-06-14 08:00:00,43.857350217548834,51.380328372093025,46.2,0.0,194.4157,0.0
2022-06-14 09:00:00,72.14323962226511,78.00445930232559,68.7,0.0,77.02233,0.0
2022-06-14 10:00:00,152.57515419294998,164.9221534883721,158.0,0.0,201.395,0.0
2022-06-14 11:00:00,252.24261814700466,259.9138360465116,258.0,0.0,140.4307,0.0
2022-06-14 12:00:00,265.4482158398279,264.2549081395349,265.0,7.6228356493,0.0,0.0
2022-06-14 13:00:00,246.44343699393022,233.07695697674419,254.0,70.0001277386,72.36831,64.3
2022-06-14 14:00:00,138.5476746737965,132.76274069767442,151.0,92.4560003563,95.48694,160.0
2022-06-14 15:00:00,174.1092255838279,130.69171976744184,187.0,111.4636450723,112.0434,148.0
2022-06-14 16:00:00,148.61313459932674,46.84233976744186,139.0,16.5834657514,0.0,47.9
2022-06-14 17:00:00,131.0985601383942,4.8813654069767445,109.0,92.864109047,96.36244,114.0
2022-06-14 18:00:00,56.51363815088256,0.0,35.4,46.5178641897,49.71048,99.8
2022-06-14 19:00:00,9.394113737337209,0.0,3.58,89.5492319017,93.38046,139.0
2022-06-14 20:00:00,0.9218745228872093,0.0,0.0,0.0,0.0,11.7
2022-06-14 21:00:00,0.0,0.0,0.0,49.7061848108,51.11918,180.0
2022-06-14 22:00:00,0.0,0.0,0.0,155.9146400495,149.5623,130.0
2022-06-14 23:00:00,0.0,0.0,0.0,98.162026331,95.67126,102.0
2022-06-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15 01:00:00,0.0,0.0,0.0,14.5600243611,0.0,0.0
2022-06-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15 03:00:00,0.0,0.0,0.0,15.3491435997,0.0,41.6
2022-06-15 04:00:00,0.0,0.0,0.0,0.0,0.0,7.67
2022-06-15 05:00:00,0.0,2.167527895348837,0.0,241.8619319913,227.9188,440.0
2022-06-15 06:00:00,7.231129974073256,37.902236511627905,3.15,798.3240639618,736.3973,909.0
2022-06-15 07:00:00,27.45342395106628,92.90690116279069,51.1,82.7548945111,82.69005,242.0
2022-06-15 08:00:00,102.49207411607325,142.4550023255814,120.0,64.5406420405,64.21888,106.0
2022-06-15 09:00:00,172.834696576607,192.16163255813956,187.0,181.6120987228,172.8092,192.0
2022-06-15 10:00:00,220.07064182439535,236.93002906976744,232.0,2.0824656025,0.0,7.34
2022-06-15 11:00:00,257.60819373839183,259.8648941860465,259.0,159.9111833449,157.2938,155.0
2022-06-15 12:00:00,265.4482158398279,267.339238372093,275.0,794.5596089293,752.0477,792.0
2022-06-15 13:00:00,265.4482158398279,256.18219651162786,271.0,559.0696454689,545.4443,344.0
2022-06-15 14:00:00,265.4482158398279,171.19352093023258,255.0,538.7111933248,527.1982,409.0
2022-06-15 15:00:00,243.8005320948535,114.4412488372093,224.0,813.9836854142,773.3635,665.0
2022-06-15 16:00:00,198.6118363966965,46.621555232558144,176.0,852.647596832,807.1897,813.0
2022-06-15 17:00:00,134.7925931307907,4.845227162790697,107.0,249.8733365963,250.3458,154.0
2022-06-15 18:00:00,60.349053990453484,0.0,37.6,104.6738801501,106.7462,91.1
2022-06-15 19:00:00,6.711461668310465,0.0,2.04,95.3830882607,98.24509,127.0
2022-06-15 20:00:00,0.6846274625604652,0.0,0.0,0.0,0.0,4.04
2022-06-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15 22:00:00,0.0,0.0,0.0,48.5735973918,50.78348,40.7
2022-06-15 23:00:00,0.0,0.0,0.0,5.9574598084,0.0,50.3
2022-06-16 00:00:00,0.0,0.0,0.0,0.0,0.0,25.6
2022-06-16 01:00:00,0.0,0.0,0.0,155.9922547369,151.7877,90.2
2022-06-16 02:00:00,0.0,0.0,0.0,114.7281478119,110.8732,204.0
2022-06-16 03:00:00,0.0,0.0,0.0,330.7259044335,317.8154,445.0
2022-06-16 04:00:00,0.0,0.0,0.0,172.5376755445,164.7224,241.0
2022-06-16 05:00:00,0.0,2.1118185813953487,0.0,99.1824136455,97.03388,102.0
2022-06-16 06:00:00,6.592927005677907,35.444276976744185,2.98,77.2893838322,77.85831,101.0
2022-06-16 07:00:00,26.095659228455812,87.94185581395348,44.0,99.6909130851,97.73822,155.0
2022-06-16 08:00:00,97.89669146364884,136.2521534883721,122.0,29.7766636049,0.0,0.603
2022-06-16 09:00:00,164.43797572886626,184.51336744186048,183.0,0.0,0.0,0.0
2022-06-16 10:00:00,212.37987094594766,229.36581627906978,229.0,0.0,0.0,0.0
2022-06-16 11:00:00,245.18370478869886,251.82934999999998,254.0,0.0,0.0,0.0
2022-06-16 12:00:00,259.5804017576756,255.7440604651163,264.0,0.0,0.0,0.0
2022-06-16 13:00:00,260.75603892150815,243.33134069767442,259.0,0.0,0.0,0.0
2022-06-16 14:00:00,248.10544314791977,214.10709186046515,242.0,0.0,0.0,0.0
2022-06-16 15:00:00,217.39825206320234,114.25136860465118,208.0,0.0,0.0,0.0
2022-06-16 16:00:00,176.77004203873489,46.841524069767445,160.0,4.4156018055,0.0,0.0
2022-06-16 17:00:00,113.6620653404721,4.869287406976744,97.0,48.4881238791,52.10003,71.5
2022-06-16 18:00:00,51.95473498395,0.0,34.9,119.2873206304,121.4466,161.0
2022-06-16 19:00:00,10.11482875868721,0.0,2.64,117.1626591774,119.3256,177.0
2022-06-16 20:00:00,1.026613574756977,0.0,0.0,86.3591347898,91.08306,175.0
2022-06-16 21:00:00,0.0,0.0,0.0,50.112891008,52.21852,31.2
2022-06-16 22:00:00,0.0,0.0,0.0,492.3854696137,472.1953,528.0
2022-06-16 23:00:00,0.0,0.0,0.0,398.8945858873,385.7737,396.0
2022-06-17 00:00:00,0.0,0.0,0.0,835.1836920358,778.3975,839.0
2022-06-17 01:00:00,0.0,0.0,0.0,340.4990952581,327.7334,369.0
2022-06-17 02:00:00,0.0,0.0,0.0,372.6474552872,357.2304,305.0
2022-06-17 03:00:00,0.0,0.0,0.0,100.6339285229,98.19901,96.7
2022-06-17 04:00:00,0.0,0.0,0.0,0.0,0.0,9.35
2022-06-17 05:00:00,0.0,1.504127360465116,0.0,0.0,0.0,0.0
2022-06-17 06:00:00,8.66969429642558,27.692609767441862,4.55,0.0,0.0,0.0
2022-06-17 07:00:00,31.675449413209304,77.78173837209302,44.3,0.0,0.0,0.0
2022-06-17 08:00:00,92.11580891814303,120.97754069767443,105.0,0.0,0.0,0.0
2022-06-17 09:00:00,159.81116188626163,176.27042325581397,171.0,0.0,0.0,0.0
2022-06-17 10:00:00,169.17105724539306,180.79236744186045,178.0,5.038056425,0.0,0.0
2022-06-17 11:00:00,231.42630032706276,235.87352325581398,240.0,16.8406992938,0.0,0.0
2022-06-17 12:00:00,180.32903070793023,177.21727093023256,179.0,20.3563112597,0.0,1.39
2022-06-17 13:00:00,205.5807123790977,195.98512674418606,207.0,0.0,0.0,0.0
2022-06-17 14:00:00,234.3108202372163,202.2474151162791,228.0,181.0268803347,180.2796,200.0
2022-06-17 15:00:00,155.94994722121862,118.83303604651162,165.0,590.5420832376,576.8954,661.0
2022-06-17 16:00:00,35.23049091149884,38.58208860465116,34.7,605.6927756869,588.6331,622.0
2022-06-17 17:00:00,13.289237614711626,15.256227674418605,7.93,0.0,1094.795,1.09
2022-06-17 18:00:00,31.111640448529073,0.0,21.1,207.6459349754,202.9936,214.0
2022-06-17 19:00:00,12.24377878492907,0.0,5.03,6.0448080935,0.0,64.0
2022-06-17 20:00:00,0.2831236512151163,0.0,0.0,0.0,0.0,0.0
2022-06-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17 23:00:00,0.0,0.0,0.0,42.8013186752,46.28088,4.83
2022-06-18 00:00:00,0.0,0.0,0.0,71.3425885874,74.59329,108.0
