,Site Name,Lat,Lon,ATB Year,Plant life,Policy,Turbine size (MW),Wind Plant size (MW),Wind Plant Size Adjusted for Turbine Rating(MW),Electrolyzer size (MW),Load Profile (kW),Energy to Electrolyzer (kW),Wind capacity factor (%),Electrolyzer capacity factor (%),LCOH ($/kg),LCOH: Compression & storage ($/kg),LCOH: Electrolyzer CAPEX ($/kg),LCOH: Desalination CAPEX ($/kg),LCOH: Electrolyzer FOM ($/kg),LCOH: Electrolyzer VOM ($/kg),LCOH: Desalination FOM ($/kg),LCOH: Renewable plant ($/kg),LCOH: Renewable FOM ($/kg),LCOH: Taxes ($/kg),LCOH: Water consumption ($/kg),LCOH: Finances ($/kg),LCOH: total ($/kg)
0,"30.214028000000003,-81.5932575",30.214028000000003,-81.5932575,2030,25,No Policy,7.0,100,98.0,100,100000,293880682.8762419,34.232676693253836,0.3354802315938835,2.52376691431325,0.04462055543756223,0.6143890773428483,0.0018779616859314215,0.17235297908542044,0.1051017320716886,0.0032526967961604694,0.8682839735443906,0.5924633656061329,0.08755463242802602,0.01812137203166227,0.015748568283427685,2.5237669143132506
0,"36.594552,-81.5932575",36.594552,-81.5932575,2030,25,No Policy,7.0,100,98.0,100,100000,339367922.8760954,39.53125557684412,0.38740630465307696,2.2062737035024784,0.038643603633861684,0.5320912693485768,0.0016264075227001996,0.14925161682965238,0.10918874451281843,0.0028167210016310468,0.7519767825892627,0.5130524328519303,0.07586704705237521,0.018121372031662277,0.013637706128008539,2.2062737035024793
0,"42.975076,-113.3505725",42.975076,-113.3505725,2035,25,No Policy,7.0,100,98.0,100,100000,259820580.11061585,30.26518732068596,0.2965988357427121,2.507093766322663,0.05051791629955115,0.4638303262242002,0.0021261660760005688,0.19494687898785315,0.08455641939989912,0.003679095609893708,0.9216022330462734,0.6701298965207447,0.08269041037787286,0.018121372031662263,0.014893051748711781,2.507093766322663
0,"30.214028000000003,-97.471915",30.214028000000003,-97.471915,2035,25,No Policy,7.0,100,98.0,100,100000,334002948.93703073,38.9063168550262,0.3812819051792588,1.9784246371509933,0.03930399352383984,0.36086967700681793,0.0016542015942664053,0.15164899397019171,0.08967036345664824,0.0028619650176358743,0.7170257772395278,0.5212934167725339,0.06438958557776757,0.01812137203166227,0.011585290960102378,1.978424637150994
0,"36.594552,-97.471915",36.594552,-97.471915,2035,25,No Policy,7.0,100,98.0,100,100000,414476973.56152236,48.280329601331566,0.47314723009306203,1.6189114493246344,0.03167818751483843,0.29085332740316217,0.0013332514992078696,0.12220512699207806,0.09314577484058713,0.0023062915834167917,0.5779076116168527,0.4200801240352683,0.05194446789244564,0.018121372031662267,0.00933591391511487,1.618911449324634
0,"42.975076,-97.471915",42.975076,-97.471915,2035,25,No Policy,7.0,100,98.0,100,100000,396299499.3134327,46.16292741979084,0.45239668871396427,1.6873520128863495,0.03312993234136292,0.3041825247613503,0.001394351616300251,0.12781043447475582,0.09248323853668672,0.00241207661705618,0.6043919041598178,0.43934836850697295,0.05431367601818307,0.018121372031662267,0.009764133822201274,1.6873520128863495
0,"30.214028000000003,-81.5932575",30.214028000000003,-81.5932575,2035,25,No Policy,7.0,100,98.0,100,100000,293880682.8762419,34.232676693253836,0.3354802315938835,2.2312255701797534,0.044666216902916375,0.4101029392113835,0.0018798834567748744,0.17235297908542044,0.08722930487087846,0.0032526967961604694,0.8148492308227424,0.5924633656061329,0.07314060047302917,0.01812137203166227,0.013166980922653008,2.231225570179754
0,"36.594552,-81.5932575",36.594552,-81.5932575,2035,25,No Policy,7.0,100,98.0,100,100000,339367922.8760954,39.53125557684412,0.38740630465307696,1.9491521227212718,0.03868308545430371,0.3551688086111287,0.0016280692085612085,0.14925161682965238,0.08995309165512787,0.0028167210016310468,0.7056985035648209,0.5130524328519303,0.06337627922341862,0.018121372031662277,0.011402142289035655,1.9491521227212727
0,"42.975076,-113.3505725",42.975076,-113.3505725,2025,25,Base,7.0,100,98.0,100,100000,259820580.11061585,30.26518732068596,0.2965988357427121,2.879172405389733,0.046081773379707744,0.8456359890356216,0.0019394605015161958,0.19494687898785315,0.11760889062730041,0.003679095609893708,1.3769210254178021,0.6701298965207447,-0.42125284482741554,0.018121372031662263,0.025360868105046397,2.8791724053897334
0,"30.214028000000003,-97.471915",30.214028000000003,-97.471915,2025,25,Base,7.0,100,98.0,100,100000,334002948.93703073,38.9063168550262,0.3812819051792588,2.1084361365133564,0.03489621290142154,0.6403723499817788,0.0014686897141985857,0.15164899397019171,0.12783325459105294,0.0028619650176358743,1.0426970519450962,0.5212934167725339,-0.4524853658791481,0.01812137203166227,0.01972819546693354,2.1084361365133573
0,"36.594552,-97.471915",36.594552,-97.471915,2025,25,Base,7.0,100,98.0,100,100000,414476973.56152236,48.280329601331566,0.47314723009306203,1.5843087854885762,0.027289694163776065,0.5007868799777245,0.0011485513696052208,0.12220512699207806,0.1347827045244799,0.0023062915834167917,0.8154146621421334,0.4200801240352683,-0.4737244296139961,0.018121372031662267,0.015897808282427768,1.5843087854885762
0,"42.975076,-97.471915",42.975076,-97.471915,2025,25,Base,7.0,100,98.0,100,100000,396299499.3134327,46.16292741979084,0.45239668871396427,1.6840869974111217,0.028737767256889746,0.52736013513874,0.0012094969531065512,0.12781043447475582,0.1334584206418514,0.00241207661705618,0.8586830119042117,0.43934836850697295,-0.46968109542041275,0.018121372031662267,0.016627009306288625,1.6840869974111223
0,"30.214028000000003,-81.5932575",30.214028000000003,-81.5932575,2025,25,Base,7.0,100,98.0,100,100000,293880682.8762419,34.232676693253836,0.3354802315938835,2.4769894562008914,0.040244873956517074,0.7385243946974396,0.0016938007742022736,0.17235297908542044,0.1229503293695644,0.0032526967961604694,1.2025147699810406,0.5924633656061329,-0.43755072726773736,0.01812137203166227,0.022421601170488706,2.476989456200891
0,"36.594552,-81.5932575",36.594552,-81.5932575,2025,25,Base,7.0,100,98.0,100,100000,339367922.8760954,39.53125557684412,0.38740630465307696,2.065760318713277,0.03427687524992891,0.629007027663311,0.0014426234232537,0.14925161682965238,0.12839874983336536,0.0028167210016310468,1.0241912746794017,0.5130524328519303,-0.4542146927141341,0.018121372031662277,0.019416317863275894,2.0657603187132785
0,"42.975076,-113.3505725",42.975076,-113.3505725,2030,25,Base,7.0,100,98.0,100,100000,259820580.11061585,30.26518732068596,0.2965988357427121,2.0599127931895884,0.044278266307959085,0.6096760319659114,0.0018635556377636663,0.19494687898785315,0.10109367985390241,0.003679095609893708,0.8616232728283553,0.6701298965207447,-0.4633123181659987,0.018121372031662263,0.017813061611541506,2.059912793189588
0,"30.214028000000003,-97.471915",30.214028000000003,-97.471915,2030,25,Base,7.0,100,98.0,100,100000,334002948.93703073,38.9063168550262,0.3812819051792588,1.464859827908969,0.03307592578679658,0.4554288337994008,0.001392078622625695,0.15164899397019171,0.10876453847386208,0.0028619650176358743,0.643633768992548,0.5212934167725339,-0.485217829446709,0.01812137203166227,0.013856763888421258,1.4648598279089688
0,"36.594552,-97.471915",36.594552,-97.471915,2030,25,Base,7.0,100,98.0,100,100000,414476973.56152236,48.280329601331566,0.47314723009306203,1.0602030243771066,0.025457996033012263,0.35053608231316147,0.0010714600184099172,0.12220512699207806,0.11397812791791834,0.0023062915834167917,0.4953943252668053,0.4200801240352683,-0.5001142439931752,0.018121372031662267,0.011166362178549048,1.0602030243771066
0,"42.975076,-97.471915",42.975076,-97.471915,2030,25,Base,7.0,100,98.0,100,100000,396299499.3134327,46.16292741979084,0.45239668871396427,1.1372375038731848,0.02690824143458268,0.3705047923718777,0.0011324970286541863,0.12781043447475582,0.11298449709497459,0.00241207661705618,0.5236150595795388,0.43934836850697295,-0.49727837639418165,0.018121372031662267,0.011678541127291251,1.1372375038731848
0,"30.214028000000003,-81.5932575",30.214028000000003,-81.5932575,2030,25,Base,7.0,100,98.0,100,100000,293880682.8762419,34.232676693253836,0.3354802315938835,1.7494047945303635,0.038432610821475935,0.5291860684146922,0.0016175273908017563,0.17235297908542044,0.1051017320716886,0.0032526967961604694,0.7478710139422552,0.5924633656061329,-0.4747431399133535,0.01812137203166227,0.015748568283427685,1.749404794530364
0,"36.594552,-81.5932575",36.594552,-81.5932575,2030,25,Base,7.0,100,98.0,100,100000,339367922.8760954,39.53125557684412,0.38740630465307696,1.4319115837195917,0.032455659017775404,0.4468882604204207,0.0013659732275705346,0.14925161682965238,0.10918874451281843,0.0028167210016310468,0.6315638229871274,0.5130524328519303,-0.4864307252890045,0.018121372031662277,0.01363770612800854,1.4319115837195924
0,"42.975076,-113.3505725",42.975076,-113.3505725,2035,25,Base,7.0,100,98.0,100,100000,259820580.11061585,30.26518732068596,0.2965988357427121,1.732731646539776,0.043068348839845505,0.3954321111320397,0.0018126333974200666,0.19494687898785315,0.08455641939989912,0.003679095609893708,0.7856992008352125,0.6701298965207447,-0.4796073619635066,0.018121372031662263,0.014893051748711781,1.732731646539776
0,"30.214028000000003,-97.471915",30.214028000000003,-97.471915,2035,25,Base,7.0,100,98.0,100,100000,334002948.93703073,38.9063168550262,0.3812819051792588,1.2040625173673072,0.0318544260641137,0.29247146191446927,0.0013406689156850405,0.15164899397019171,0.08967036345664824,0.0028619650176358743,0.5811227450280929,0.5212934167725339,-0.49790818676382786,0.01812137203166227,0.011585290960102378,1.2040625173673076
0,"36.594552,-97.471915",36.594552,-97.471915,2035,25,Base,7.0,100,98.0,100,100000,414476973.56152236,48.280329601331566,0.47314723009306203,0.8445493295396034,0.024228620055077817,0.22245511231049708,0.001019718820625054,0.12220512699207806,0.09314577484058713,0.0023062915834167917,0.442004579404789,0.4200801240352683,-0.5103533044495125,0.018121372031662267,0.00933591391511487,0.8445493295396038
0,"42.975076,-97.471915",42.975076,-97.471915,2035,25,Base,7.0,100,98.0,100,100000,396299499.3134327,46.16292741979084,0.45239668871396427,0.9129898931014455,0.025680364881605543,0.23578430966871497,0.0010808189377175717,0.12781043447475582,0.09248323853668672,0.00241207661705618,0.4684888719478133,0.43934836850697295,-0.5079840963237409,0.018121372031662267,0.00976413382220127,0.9129898931014458
0,"30.214028000000003,-81.5932575",30.214028000000003,-81.5932575,2035,25,Base,7.0,100,98.0,100,100000,293880682.8762419,34.232676693253836,0.3354802315938835,1.4568634503968672,0.03721664944321075,0.34170472411922326,0.0015663507781943733,0.17235297908542044,0.08722930487087846,0.0032526967961604694,0.6789461986116818,0.5924633656061329,-0.48915717186835017,0.01812137203166227,0.013166980922653008,1.4568634503968674
0,"36.594552,-81.5932575",36.594552,-81.5932575,2035,25,Base,7.0,100,98.0,100,100000,339367922.8760954,39.53125557684412,0.38740630465307696,1.1747900029383853,0.03123351799459808,0.2867705935189684,0.0013145365299807067,0.14925161682965238,0.08995309165512787,0.0028167210016310468,0.5697954713537602,0.5130524328519303,-0.49892149311796097,0.018121372031662277,0.011402142289035654,1.1747900029383858
0,"42.975076,-113.3505725",42.975076,-113.3505725,2025,25,Max,7.0,100,98.0,100,100000,259820580.11061585,30.26518732068596,0.2965988357427121,-0.22314296663399133,0.028839194717176875,0.5292214070561321,0.0012137657678367283,0.19494687898785315,0.11760889062730041,0.003679095609893708,0.8617136592161828,0.6701298965207447,-2.6739779952738205,0.018121372031662263,0.025360868105046397,-0.2231429666339918
0,"30.214028000000003,-97.471915",30.214028000000003,-97.471915,2025,25,Max,7.0,100,98.0,100,100000,334002948.93703073,38.9063168550262,0.3812819051792588,-0.9938792355117986,0.01765363423886948,0.32395776800190035,0.0007429949805182267,0.15164899397019171,0.12783325459105294,0.0028619650176358743,0.5274896857428439,0.5212934167725339,-2.70521051632594,0.01812137203166227,0.01972819546693355,-0.9938792355117978
0,"36.594552,-97.471915",36.594552,-97.471915,2025,25,Max,7.0,100,98.0,100,100000,414476973.56152236,48.280329601331566,0.47314723009306203,-1.5180065865375516,0.010047115501209607,0.1843722979975819,0.00042285663592425563,0.12220512699207806,0.1347827045244799,0.0023062915834167917,0.30020729593945084,0.4200801240352683,-2.7264495800610504,0.018121372031662267,0.015897808282427768,-1.518006586537551
0,"42.975076,-97.471915",42.975076,-97.471915,2025,25,Max,7.0,100,98.0,100,100000,396299499.3134327,46.16292741979084,0.45239668871396427,-1.4182283746148208,0.011495188594326022,0.21094555315864744,0.0004838022194257012,0.12781043447475582,0.1334584206418514,0.00241207661705618,0.3434756457016106,0.43934836850697295,-2.7224062458674174,0.018121372031662267,0.016627009306288618,-1.4182283746148205
0,"30.214028000000003,-81.5932575",30.214028000000003,-81.5932575,2025,25,Max,7.0,100,98.0,100,100000,293880682.8762419,34.232676693253836,0.3354802315938835,-0.6253259158235808,0.02300229529397515,0.4221098127177471,0.0009681060405223408,0.17235297908542044,0.1229503293695644,0.0032526967961604694,0.6873074037790907,0.5924633656061329,-2.6902758777143445,0.01812137203166227,0.0224216011704887,-0.6253259158235799
0,"36.594552,-81.5932575",36.594552,-81.5932575,2025,25,Max,7.0,100,98.0,100,100000,339367922.8760954,39.53125557684412,0.38740630465307696,-1.0365550533119574,0.01703429658737566,0.3125924456834106,0.0007169286895732906,0.14925161682965238,0.12839874983336536,0.0028167210016310468,0.5089839084771136,0.5130524328519303,-2.7069398431609493,0.018121372031662277,0.01941631786327588,-1.0365550533119592
0,"42.975076,-113.3505725",42.975076,-113.3505725,2030,25,Max,7.0,100,98.0,100,100000,259820580.11061585,30.26518732068596,0.2965988357427121,-1.0424025788334343,0.019487596396149304,0.2683284923741889,0.0008201816186280771,0.19494687898785315,0.10109367985390241,0.003679095609893708,0.379214634774217,0.6701298965207447,-2.7160374686122157,0.018121372031662263,0.01781306161154151,-1.0424025788334348
0,"30.214028000000003,-97.471915",30.214028000000003,-97.471915,2030,25,Max,7.0,100,98.0,100,100000,334002948.93703073,38.9063168550262,0.3812819051792588,-1.6374555441173806,0.008285255874915918,0.11408129420670227,0.0003487046034871227,0.15164899397019171,0.10876453847386208,0.0028619650176358743,0.16122513093703053,0.5212934167725339,-2.7379429798938233,0.01812137203166227,0.013856763888421254,-1.6374555441173804
0,"36.594552,-97.471915",36.594552,-97.471915,2030,25,Max,7.0,100,98.0,100,100000,414476973.56152236,48.280329601331566,0.47314723009306203,-2.042112347648249,0.0006673261211527833,0.009188542720754644,2.8085999272236422e-05,0.12220512699207806,0.11397812791791834,0.0023062915834167917,0.012985687211700014,0.4200801240352683,-2.75283939444002,0.018121372031662267,0.011166362178549046,-2.0421123476482475
0,"42.975076,-97.471915",42.975076,-97.471915,2030,25,Max,7.0,100,98.0,100,100000,396299499.3134327,46.16292741979084,0.45239668871396427,-1.9650778681521703,0.002117571522723207,0.029157252779471038,8.912300951650605e-05,0.12781043447475582,0.11298449709497459,0.00241207661705618,0.04120642152443371,0.43934836850697295,-2.7500035268410277,0.018121372031662267,0.011678541127291258,-1.9650778681521701
0,"30.214028000000003,-81.5932575",30.214028000000003,-81.5932575,2030,25,Max,7.0,100,98.0,100,100000,293880682.8762419,34.232676693253836,0.3354802315938835,-1.352910577495458,0.013641940909606513,0.1878385288221484,0.0005741533716636571,0.17235297908542044,0.1051017320716886,0.0032526967961604694,0.2654623758869564,0.5924633656061329,-2.7274682903603256,0.01812137203166227,0.01574856828342768,-1.3529105774954582
0,"36.594552,-81.5932575",36.594552,-81.5932575,2030,25,Max,7.0,100,98.0,100,100000,339367922.8760954,39.53125557684412,0.38740630465307696,-1.670403788306819,0.007664989105893421,0.105540720827704,0.0003225992084319068,0.14925161682965238,0.10918874451281843,0.0028167210016310468,0.1491551849315843,0.5130524328519303,-2.7391558757361354,0.018121372031662277,0.013637706128008537,-1.6704037883068188
0,"42.975076,-113.3505725",42.975076,-113.3505725,2035,25,Max,7.0,100,98.0,100,100000,259820580.11061585,30.26518732068596,0.2965988357427121,-1.3695837254860772,0.013223258209965835,0.12140936559827549,0.0005565321192884425,0.19494687898785315,0.08455641939989912,0.003679095609893708,0.24123291669811522,0.6701298965207447,-2.732332512410487,0.018121372031662263,0.014893051748711778,-1.3695837254860772
0,"30.214028000000003,-97.471915",30.214028000000003,-97.471915,2035,25,Max,7.0,100,98.0,100,100000,334002948.93703073,38.9063168550262,0.3812819051792588,-1.898252854659526,0.0020093354342088955,0.01844871638047424,8.456763755235847e-05,0.15164899397019171,0.08967036345664824,0.0028619650176358743,0.036656460890537035,0.5212934167725339,-2.7506333372110734,0.01812137203166227,0.011585290960102378,-1.8982528546595265
0,"36.594552,-97.471915",36.594552,-97.471915,2035,25,Max,7.0,100,98.0,100,100000,414476973.56152236,48.280329601331566,0.47314723009306203,-2.257766042485753,-0.005616470574789109,-0.05156763322315017,-0.00023638245750603375,0.12220512699207806,0.09314577484058713,0.0023062915834167917,-0.10246170473207589,0.4200801240352683,-2.7630784548963576,0.018121372031662267,0.009335913915114874,-2.2577660424857515
0,"42.975076,-97.471915",42.975076,-97.471915,2035,25,Max,7.0,100,98.0,100,100000,396299499.3134327,46.16292741979084,0.45239668871396427,-2.189325478923911,-0.0041647257482614105,-0.03823843586493253,-0.00017528234041351727,0.12781043447475582,0.09248323853668672,0.00241207661705618,-0.07597741218905202,0.43934836850697295,-2.760709246770587,0.018121372031662267,0.00976413382220127,-2.189325478923911
0,"30.214028000000003,-81.5932575",30.214028000000003,-81.5932575,2035,25,Max,7.0,100,98.0,100,100000,293880682.8762419,34.232676693253836,0.3354802315938835,-1.6454519216294974,0.007371558813317938,0.06768197858533836,0.00031024950006219604,0.17235297908542044,0.08722930487087846,0.0032526967961604694,0.13447991447434476,0.5924633656061329,-2.741882322315468,0.01812137203166227,0.013166980922653001,-1.6454519216294974
0,"36.594552,-81.5932575",36.594552,-81.5932575,2035,25,Max,7.0,100,98.0,100,100000,339367922.8760954,39.53125557684412,0.38740630465307696,-1.9275253690885026,0.0013884273646918507,0.012747847984960342,5.843525184796503e-05,0.14925161682965238,0.08995309165512787,0.0028167210016310468,0.02532918721617844,0.5130524328519303,-2.7516466435652216,0.018121372031662277,0.011402142289035657,-1.9275253690885037
