Run on a MSNT machine on 12/09/22 16:53:51.
Optimal solution found within time limit:,Yes

interval length (hours),         1.00
operating period length (hours),      8760.00
additional look-ahead (hours),         0.00
output capacity (MW),         0.00
input capacity (MW),      1000.00
storage capacity (MWh),       250.99
storage capacity (h),         0.41
input efficiency (%),         0.61
output efficiency (%),         1.00
input heat rate (MMBtu/MWh),         0.00
ouptut heat rate (MMBtu/MWh),         0.00
variable O&M cost,         0.00
regulation cost,         0.00
hydrogen use,         1.00

input
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

output
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

Int,Elec Purchase ($/MWh),Elec Sale ($/MWh),Reg Up ($/MW),Reg Dn ($/MW),Spin Res ($/MW),Nonspin Res ($/MW),Nat Gas ($/MMBTU),Product ($/product unit),Renewable In (MW),Load Profile (MW),Input Cap, Output Cap,Meter ($/mth)
     3221.00,       64.53,       35.27,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3222.00,       64.53,       37.24,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      205.30,        0.00,        1.00,        1.00,        0.00
     3223.00,       64.53,       37.47,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      303.30,        0.00,        1.00,        1.00,        0.00
     3224.00,       64.53,       38.00,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      200.32,        0.00,        1.00,        1.00,        0.00
     3225.00,       64.53,       44.05,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      126.98,        0.00,        1.00,        1.00,        0.00
     3226.00,       64.53,       44.65,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       95.70,        0.00,        1.00,        1.00,        0.00
     3227.00,       64.53,       40.59,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      120.57,        0.00,        1.00,        1.00,        0.00
     3228.00,       64.53,       40.19,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       86.24,        0.00,        1.00,        1.00,        0.00
     3229.00,       64.53,       41.38,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       71.09,        0.00,        1.00,        1.00,        0.00
     3230.00,       64.53,       42.53,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       44.01,        0.00,        1.00,        1.00,        0.00
     3231.00,       64.53,       42.14,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       39.50,        0.00,        1.00,        1.00,        0.00
     3232.00,       64.53,       49.82,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3233.00,       64.53,       43.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      139.49,        0.00,        1.00,        1.00,        0.00
     3234.00,       64.53,       37.65,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3235.00,       64.53,       40.07,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3236.00,       64.53,       45.45,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3237.00,       64.53,       40.89,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      138.73,        0.00,        1.00,        1.00,        0.00
     3238.00,       64.53,       34.66,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       71.39,        0.00,        1.00,        1.00,        0.00
     3239.00,       64.53,       32.95,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3240.00,       64.53,       29.23,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       38.52,        0.00,        1.00,        1.00,        0.00
     3241.00,       64.53,       32.52,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       39.32,        0.00,        1.00,        1.00,        0.00
     3242.00,       64.53,       30.95,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       35.26,        0.00,        1.00,        1.00,        0.00
     3243.00,       64.53,       30.63,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       31.69,        0.00,        1.00,        1.00,        0.00
     3244.00,       64.53,       33.11,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3245.00,       64.53,       29.09,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3246.00,       64.53,       29.35,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3247.00,       64.53,       37.46,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       36.22,        0.00,        1.00,        1.00,        0.00
     3248.00,       64.53,       43.44,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3249.00,       64.53,       51.63,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3250.00,       64.53,       51.16,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3251.00,       64.53,       51.09,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3252.00,       64.53,       51.70,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       38.15,        0.00,        1.00,        1.00,        0.00
     3253.00,       64.53,       51.53,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       34.33,        0.00,        1.00,        1.00,        0.00
     3254.00,       64.53,       51.58,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       35.30,        0.00,        1.00,        1.00,        0.00
     3255.00,       64.53,       51.42,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       35.91,        0.00,        1.00,        1.00,        0.00
     3256.00,       64.53,       48.87,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       22.68,        0.00,        1.00,        1.00,        0.00
     3257.00,       64.53,       48.63,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       36.23,        0.00,        1.00,        1.00,        0.00
     3258.00,       64.53,       34.45,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       34.14,        0.00,        1.00,        1.00,        0.00
     3259.00,       64.53,       38.69,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      119.88,        0.00,        1.00,        1.00,        0.00
     3260.00,       64.53,       46.36,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3261.00,       64.53,       40.90,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3262.00,       64.53,       31.54,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3263.00,       64.53,       32.02,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3264.00,       64.53,       32.86,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3265.00,       64.53,       29.56,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3266.00,       64.53,       28.73,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3267.00,       64.53,       28.36,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      491.15,        0.00,        1.00,        1.00,        0.00
     3268.00,       64.53,       30.11,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      666.82,        0.00,        1.00,        1.00,        0.00
     3269.00,       64.53,       29.67,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      386.89,        0.00,        1.00,        1.00,        0.00
     3270.00,       64.53,       28.51,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      564.27,        0.00,        1.00,        1.00,        0.00
     3271.00,       64.53,       27.03,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      157.00,        0.00,        1.00,        1.00,        0.00
     3272.00,       64.53,       34.95,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3273.00,       64.53,       41.03,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3274.00,       64.53,       41.47,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       27.24,        0.00,        1.00,        1.00,        0.00
     3275.00,       64.53,       44.12,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      186.41,        0.00,        1.00,        1.00,        0.00
     3276.00,       64.53,       42.54,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      334.73,        0.00,        1.00,        1.00,        0.00
     3277.00,       64.53,       42.40,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      279.58,        0.00,        1.00,        1.00,        0.00
     3278.00,       64.53,       44.39,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      133.82,        0.00,        1.00,        1.00,        0.00
     3279.00,       64.53,       41.34,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       84.55,        0.00,        1.00,        1.00,        0.00
     3280.00,       64.53,       35.92,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      306.85,        0.00,        1.00,        1.00,        0.00
     3281.00,       64.53,       29.73,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      443.96,        0.00,        1.00,        1.00,        0.00
     3282.00,       64.53,       32.08,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3283.00,       64.53,       40.25,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      472.65,        0.00,        1.00,        1.00,        0.00
     3284.00,       64.53,       48.52,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3285.00,       64.53,       38.56,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3286.00,       64.53,       33.06,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3287.00,       64.53,       31.53,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3288.00,       64.53,       28.57,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3289.00,       64.53,       27.99,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      692.80,        0.00,        1.00,        1.00,        0.00
     3290.00,       64.53,       26.50,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      707.52,        0.00,        1.00,        1.00,        0.00
     3291.00,       64.53,       27.76,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      457.62,        0.00,        1.00,        1.00,        0.00
     3292.00,       64.53,       28.17,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      137.81,        0.00,        1.00,        1.00,        0.00
     3293.00,       64.53,       33.44,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      116.96,        0.00,        1.00,        1.00,        0.00
     3294.00,       64.53,       37.21,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      158.49,        0.00,        1.00,        1.00,        0.00
     3295.00,       64.53,       34.68,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      184.16,        0.00,        1.00,        1.00,        0.00
     3296.00,       64.53,       33.53,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      144.06,        0.00,        1.00,        1.00,        0.00
     3297.00,       64.53,       37.31,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       79.76,        0.00,        1.00,        1.00,        0.00
     3298.00,       64.53,       36.30,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       62.71,        0.00,        1.00,        1.00,        0.00
     3299.00,       64.53,       34.40,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       66.56,        0.00,        1.00,        1.00,        0.00
     3300.00,       64.53,       35.53,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       92.19,        0.00,        1.00,        1.00,        0.00
     3301.00,       64.53,       36.81,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      101.10,        0.00,        1.00,        1.00,        0.00
     3302.00,       64.53,       35.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      155.21,        0.00,        1.00,        1.00,        0.00
     3303.00,       64.53,       35.62,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      147.28,        0.00,        1.00,        1.00,        0.00
     3304.00,       64.53,       32.95,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      372.14,        0.00,        1.00,        1.00,        0.00
     3305.00,       64.53,       32.97,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      213.99,        0.00,        1.00,        1.00,        0.00
     3306.00,       64.53,       36.49,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      309.84,        0.00,        1.00,        1.00,        0.00
     3307.00,       64.53,       39.86,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      307.48,        0.00,        1.00,        1.00,        0.00
     3308.00,       64.53,       47.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      373.41,        0.00,        1.00,        1.00,        0.00
     3309.00,       64.53,       39.28,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      501.27,        0.00,        1.00,        1.00,        0.00
     3310.00,       64.53,       30.88,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      347.73,        0.00,        1.00,        1.00,        0.00
     3311.00,       64.53,       28.46,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3312.00,       64.53,       29.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      621.36,        0.00,        1.00,        1.00,        0.00
     3313.00,       64.53,       31.27,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      335.39,        0.00,        1.00,        1.00,        0.00
     3314.00,       64.53,       28.91,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      533.08,        0.00,        1.00,        1.00,        0.00
     3315.00,       64.53,       27.64,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3316.00,       64.53,       30.86,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3317.00,       64.53,       36.32,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3318.00,       64.53,       38.67,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      573.48,        0.00,        1.00,        1.00,        0.00
     3319.00,       64.53,       39.97,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      367.25,        0.00,        1.00,        1.00,        0.00
     3320.00,       64.53,       43.23,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      188.98,        0.00,        1.00,        1.00,        0.00
     3321.00,       64.53,       43.99,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      362.85,        0.00,        1.00,        1.00,        0.00
     3322.00,       64.53,       42.75,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      769.88,        0.00,        1.00,        1.00,        0.00
     3323.00,       64.53,       42.22,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      402.83,        0.00,        1.00,        1.00,        0.00
     3324.00,       64.53,       42.41,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      648.28,        0.00,        1.00,        1.00,        0.00
     3325.00,       64.53,       45.07,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3326.00,       64.53,       45.44,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3327.00,       64.53,       44.42,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3328.00,       64.53,       37.57,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      530.62,        0.00,        1.00,        1.00,        0.00
     3329.00,       64.53,       34.44,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      248.22,        0.00,        1.00,        1.00,        0.00
     3330.00,       64.53,       35.40,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      146.47,        0.00,        1.00,        1.00,        0.00
     3331.00,       64.53,       38.71,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3332.00,       64.53,       45.50,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3333.00,       64.53,       39.06,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3334.00,       64.53,       34.07,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3335.00,       64.53,       30.47,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3336.00,       64.53,       29.23,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3337.00,       64.53,       28.89,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      167.14,        0.00,        1.00,        1.00,        0.00
     3338.00,       64.53,       27.28,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      131.87,        0.00,        1.00,        1.00,        0.00
     3339.00,       64.53,       26.88,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      158.73,        0.00,        1.00,        1.00,        0.00
     3340.00,       64.53,       28.55,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3341.00,       64.53,       32.56,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3342.00,       64.53,       35.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3343.00,       64.53,       36.59,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3344.00,       64.53,       36.60,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3345.00,       64.53,       42.19,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3346.00,       64.53,       43.32,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3347.00,       64.53,       42.79,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3348.00,       64.53,       43.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3349.00,       64.53,       44.43,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3350.00,       64.53,       44.10,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3351.00,       64.53,       40.60,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3352.00,       64.53,       38.58,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3353.00,       64.53,       35.53,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3354.00,       64.53,       36.26,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3355.00,       64.53,       40.49,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3356.00,       64.53,       46.25,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3357.00,       64.53,       42.61,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3358.00,       64.53,       33.57,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3359.00,       64.53,       30.39,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3360.00,       64.53,       28.32,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3361.00,       64.53,       27.19,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3362.00,       64.53,       26.41,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3363.00,       64.53,       26.37,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3364.00,       64.53,       27.12,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3365.00,       64.53,       31.31,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      780.12,        0.00,        1.00,        1.00,        0.00
     3366.00,       64.53,       30.66,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3367.00,       64.53,       33.48,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3368.00,       64.53,       35.16,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      748.54,        0.00,        1.00,        1.00,        0.00
     3369.00,       64.53,       37.40,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      399.42,        0.00,        1.00,        1.00,        0.00
     3370.00,       64.53,       35.99,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      404.06,        0.00,        1.00,        1.00,        0.00
     3371.00,       64.53,       39.51,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      702.51,        0.00,        1.00,        1.00,        0.00
     3372.00,       64.53,       36.97,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      793.97,        0.00,        1.00,        1.00,        0.00
     3373.00,       64.53,       40.55,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3374.00,       64.53,       37.07,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3375.00,       64.53,       35.79,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3376.00,       64.53,       28.89,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      394.80,        0.00,        1.00,        1.00,        0.00
     3377.00,       64.53,       32.53,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      609.53,        0.00,        1.00,        1.00,        0.00
     3378.00,       64.53,       36.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      662.24,        0.00,        1.00,        1.00,        0.00
     3379.00,       64.53,       39.60,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      282.28,        0.00,        1.00,        1.00,        0.00
     3380.00,       64.53,       50.09,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      229.00,        0.00,        1.00,        1.00,        0.00
     3381.00,       64.53,       37.30,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      358.02,        0.00,        1.00,        1.00,        0.00
     3382.00,       64.53,       30.07,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       50.18,        0.00,        1.00,        1.00,        0.00
     3383.00,       64.53,       27.35,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       82.56,        0.00,        1.00,        1.00,        0.00
     3384.00,       64.53,       28.93,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       14.39,        0.00,        1.00,        1.00,        0.00
     3385.00,       64.53,       27.80,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3386.00,       64.53,       26.07,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3387.00,       64.53,       25.20,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3388.00,       64.53,       26.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3389.00,       64.53,       30.68,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3390.00,       64.53,       30.33,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3391.00,       64.53,       34.21,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3392.00,       64.53,       43.66,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3393.00,       64.53,       49.41,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3394.00,       64.53,       52.05,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,        0.00,        0.00,        1.00,        1.00,        0.00
     3395.00,       64.53,       53.32,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       28.34,        0.00,        1.00,        1.00,        0.00
     3396.00,       64.53,       51.09,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       63.56,        0.00,        1.00,        1.00,        0.00
     3397.00,       64.53,       52.60,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      103.02,        0.00,        1.00,        1.00,        0.00
     3398.00,       64.53,       53.07,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,       70.21,        0.00,        1.00,        1.00,        0.00
     3399.00,       64.53,       49.10,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      112.01,        0.00,        1.00,        1.00,        0.00
     3400.00,       64.53,       43.31,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      193.27,        0.00,        1.00,        1.00,        0.00
     3401.00,       64.53,       33.71,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      117.05,        0.00,        1.00,        1.00,        0.00
     3402.00,       64.53,       29.75,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
     3403.00,       64.53,       32.65,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      363.86,        0.00,        1.00,        1.00,        0.00
     3404.00,       64.53,       37.35,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      714.63,        0.00,        1.00,        1.00,        0.00
     3405.00,       64.53,       31.68,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      565.22,        0.00,        1.00,        1.00,        0.00
     3406.00,       64.53,       24.05,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      264.95,        0.00,        1.00,        1.00,        0.00
     3407.00,       64.53,       23.53,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      121.17,        0.00,        1.00,        1.00,        0.00
     3408.00,       64.53,       29.50,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      411.73,        0.00,        1.00,        1.00,        0.00
     3409.00,       64.53,       31.15,        0.00,        0.00,        0.00,        0.00,        1.00,        4.43,      810.22,        0.00,        1.00,        1.00,        0.00
