,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),energy_from_the_grid_old,energy_to_electrolyzer_old,total_energy_old,Hydrogen Hourly production (kg)
39,457945.2162496606,457945.2162496606,0.0,457945.2162496606,480000.0,480000.0,457945.2162496606,8426.611580331914
40,457945.983248,457945.983248,0.0,457945.983248,480000.0,480000.0,457945.983248,8426.611580331914
41,457946.75024633936,457946.75024633936,0.0,457946.75024633936,480000.0,480000.0,457946.75024633936,8426.611580331914
42,457947.5172446788,457947.5172446788,0.0,457947.5172446788,480000.0,480000.0,457947.5172446788,8426.611580331914
43,457948.284243018,457948.284243018,0.0,457948.284243018,480000.0,480000.0,457948.284243018,8426.611580331914
44,457949.0512413574,457949.0512413574,0.0,457949.0512413574,480000.0,480000.0,457949.0512413574,8426.611580331914
45,457949.81823969685,457949.81823969685,0.0,457949.81823969685,480000.0,480000.0,457949.81823969685,8426.611580331914
46,457950.58523803623,457950.58523803623,0.0,457950.58523803623,480000.0,480000.0,457950.58523803623,8426.611580331914
47,457951.35223637556,457951.35223637556,0.0,457951.35223637556,480000.0,480000.0,457951.35223637556,8426.611580331914
48,457952.1192347149,457952.1192347149,0.0,457952.1192347149,480000.0,480000.0,457952.1192347149,8426.611580331914
49,457952.8862330543,457952.8862330543,0.0,457952.8862330543,480000.0,480000.0,457952.8862330543,8426.611580331914
50,457953.65323139366,457953.65323139366,0.0,457953.65323139366,480000.0,480000.0,457953.65323139366,8426.611580331914
51,457954.42022973305,457954.42022973305,0.0,457954.42022973305,480000.0,480000.0,457954.42022973305,8426.611580331914
52,457955.1872280723,457955.1872280723,0.0,457955.1872280723,480000.0,480000.0,457955.1872280723,8426.611580331914
53,457955.95422641176,457955.95422641176,0.0,457955.95422641176,480000.0,480000.0,457955.95422641176,8426.611580331914
54,457956.72122475115,457956.72122475115,0.0,457956.72122475115,480000.0,480000.0,457956.72122475115,8426.611580331914
55,457957.48822309054,457957.48822309054,0.0,457957.48822309054,480000.0,480000.0,457957.48822309054,8426.611580331914
56,457958.2552214299,457958.2552214299,0.0,457958.2552214299,480000.0,480000.0,457958.2552214299,8426.611580331914
57,457959.0222197692,457959.0222197692,0.0,457959.0222197692,480000.0,480000.0,457959.0222197692,8426.611580331914
58,457959.7892181085,457959.7892181085,0.0,457959.7892181085,480000.0,480000.0,457959.7892181085,8426.611580331914
59,457960.55621644796,457960.55621644796,0.0,457960.55621644796,480000.0,480000.0,457960.55621644796,8426.611580331914
60,457961.3232147874,457961.3232147874,0.0,457961.3232147874,480000.0,480000.0,457961.3232147874,8426.611580331914
61,457962.0902131266,457962.0902131266,0.0,457962.0902131266,480000.0,480000.0,457962.0902131266,8426.611580331914
62,457962.857211466,457962.857211466,0.0,457962.857211466,480000.0,480000.0,457962.857211466,8426.611580331914
63,457963.6242098054,457963.6242098054,0.0,457963.6242098054,480000.0,480000.0,457963.6242098054,8426.611580331914
64,457964.39120814484,457964.39120814484,0.0,457964.39120814484,480000.0,480000.0,457964.39120814484,8426.611580331914
65,457965.1582064843,457965.1582064843,0.0,457965.1582064843,480000.0,480000.0,457965.1582064843,8426.611580331914
66,457965.9252048235,457965.9252048235,0.0,457965.9252048235,480000.0,480000.0,457965.9252048235,8426.611580331914
67,457966.6922031629,457966.6922031629,0.0,457966.6922031629,480000.0,480000.0,457966.6922031629,8426.611580331914
68,457967.45920150226,457967.45920150226,0.0,457967.45920150226,480000.0,480000.0,457967.45920150226,8426.611580331914
69,457968.2261998416,457968.2261998416,0.0,457968.2261998416,480000.0,480000.0,457968.2261998416,8426.611580331914
70,457968.993198181,457968.993198181,0.0,457968.993198181,480000.0,480000.0,457968.993198181,8426.611580331914
71,457969.76019652036,457969.76019652036,0.0,457969.76019652036,480000.0,480000.0,457969.76019652036,8426.611580331914
72,457970.5271948597,457970.5271948597,0.0,457970.5271948597,480000.0,480000.0,457970.5271948597,8426.611580331914
73,457971.2941931991,457971.2941931991,0.0,457971.2941931991,480000.0,480000.0,457971.2941931991,8426.611580331914
74,457972.06119153847,457972.06119153847,0.0,457972.06119153847,480000.0,480000.0,457972.06119153847,8426.611580331914
75,457972.8281898778,457972.8281898778,0.0,457972.8281898778,480000.0,480000.0,457972.8281898778,8426.611580331914
76,457973.59518821724,457973.59518821724,0.0,457973.59518821724,480000.0,480000.0,457973.59518821724,8426.611580331914
77,457974.36218655657,457974.36218655657,0.0,457974.36218655657,480000.0,480000.0,457974.36218655657,8426.611580331914
78,457975.1291848959,457975.1291848959,0.0,457975.1291848959,480000.0,480000.0,457975.1291848959,8426.611580331914
79,457975.8961832353,457975.8961832353,0.0,457975.8961832353,480000.0,480000.0,457975.8961832353,8426.611580331914
80,457976.66318157467,457976.66318157467,0.0,457976.66318157467,480000.0,480000.0,457976.66318157467,8426.611580331914
81,457977.43017991405,457977.43017991405,0.0,457977.43017991405,480000.0,480000.0,457977.43017991405,8426.611580331914
82,457978.19717825344,457978.19717825344,0.0,457978.19717825344,480000.0,480000.0,457978.19717825344,8426.611580331914
83,457978.96417659277,457978.96417659277,0.0,457978.96417659277,480000.0,480000.0,457978.96417659277,8426.611580331914
84,457979.73117493215,457979.73117493215,0.0,457979.73117493215,480000.0,480000.0,457979.73117493215,8426.611580331914
85,457980.4981732715,457980.4981732715,0.0,457980.4981732715,480000.0,480000.0,457980.4981732715,8426.611580331914
86,457981.26517161087,457981.26517161087,0.0,457981.26517161087,480000.0,480000.0,457981.26517161087,8426.611580331914
87,457982.0321699503,457982.0321699503,0.0,457982.0321699503,480000.0,480000.0,457982.0321699503,8426.611580331914
88,457982.7991682896,457982.7991682896,0.0,457982.7991682896,480000.0,480000.0,457982.7991682896,8426.611580331914
89,457983.5661666289,457983.5661666289,0.0,457983.5661666289,480000.0,480000.0,457983.5661666289,8426.611580331914
90,457984.33316496835,457984.33316496835,0.0,457984.33316496835,480000.0,480000.0,457984.33316496835,8426.611580331914
91,457985.10016330774,457985.10016330774,0.0,457985.10016330774,480000.0,480000.0,457985.10016330774,8426.611580331914
92,457985.86716164707,457985.86716164707,0.0,457985.86716164707,480000.0,480000.0,457985.86716164707,8426.611580331914
93,457986.63415998645,457986.63415998645,0.0,457986.63415998645,480000.0,480000.0,457986.63415998645,8426.611580331914
94,457987.4011583258,457987.4011583258,0.0,457987.4011583258,480000.0,480000.0,457987.4011583258,8426.611580331914
95,457988.16815666517,457988.16815666517,0.0,457988.16815666517,480000.0,480000.0,457988.16815666517,8426.611580331914
96,457988.93515500455,457988.93515500455,0.0,457988.93515500455,480000.0,480000.0,457988.93515500455,8426.611580331914
97,457989.7021533439,457989.7021533439,0.0,457989.7021533439,480000.0,480000.0,457989.7021533439,8426.611580331914
98,457990.4691516833,457990.4691516833,0.0,457990.4691516833,480000.0,480000.0,457990.4691516833,8426.611580331914
99,457991.23615002265,457991.23615002265,0.0,457991.23615002265,480000.0,480000.0,457991.23615002265,8426.611580331914
100,457992.003148362,457992.003148362,0.0,457992.003148362,480000.0,480000.0,457992.003148362,8426.611580331914
101,457992.7701467014,457992.7701467014,0.0,457992.7701467014,480000.0,480000.0,457992.7701467014,8426.611580331914
102,457993.53714504075,457993.53714504075,0.0,457993.53714504075,480000.0,480000.0,457993.53714504075,8426.611580331914
103,457994.3041433801,457994.3041433801,0.0,457994.3041433801,480000.0,480000.0,457994.3041433801,8426.611580331914
104,457995.0711417195,457995.0711417195,0.0,457995.0711417195,480000.0,480000.0,457995.0711417195,8426.611580331914
105,457995.83814005886,457995.83814005886,0.0,457995.83814005886,480000.0,480000.0,457995.83814005886,8426.611580331914
106,457996.6051383981,457996.6051383981,0.0,457996.6051383981,480000.0,480000.0,457996.6051383981,8426.611580331914
107,457997.37213673757,457997.37213673757,0.0,457997.37213673757,480000.0,480000.0,457997.37213673757,8426.611580331914
108,457998.13913507696,457998.13913507696,0.0,457998.13913507696,480000.0,480000.0,457998.13913507696,8426.611580331914
109,457998.90613341634,457998.90613341634,0.0,457998.90613341634,480000.0,480000.0,457998.90613341634,8426.611580331914
110,457999.6731317557,457999.6731317557,0.0,457999.6731317557,480000.0,480000.0,457999.6731317557,8426.611580331914
111,458000.44013009494,458000.44013009494,0.0,458000.44013009494,480000.0,480000.0,458000.44013009494,8426.611580331914
112,458001.20712843444,458001.20712843444,0.0,458001.20712843444,480000.0,480000.0,458001.20712843444,8426.611580331914
113,458001.9741267738,458001.9741267738,0.0,458001.9741267738,480000.0,480000.0,458001.9741267738,8426.611580331914
114,458002.7411251132,458002.7411251132,0.0,458002.7411251132,480000.0,480000.0,458002.7411251132,8426.611580331914
115,458003.5081234525,458003.5081234525,0.0,458003.5081234525,480000.0,480000.0,458003.5081234525,8426.611580331914
116,458004.2751217918,458004.2751217918,0.0,458004.2751217918,480000.0,480000.0,458004.2751217918,8426.611580331914
117,458005.04212013126,458005.04212013126,0.0,458005.04212013126,480000.0,480000.0,458005.04212013126,8426.611580331914
118,458005.8091184707,458005.8091184707,0.0,458005.8091184707,480000.0,480000.0,458005.8091184707,8426.611580331914
119,458006.57611681,458006.57611681,0.0,458006.57611681,480000.0,480000.0,458006.57611681,8426.611580331914
120,458007.3431151493,458007.3431151493,0.0,458007.3431151493,480000.0,480000.0,458007.3431151493,8426.611580331914
121,458008.1101134887,458008.1101134887,0.0,458008.1101134887,480000.0,480000.0,458008.1101134887,8426.611580331914
122,458008.8771118281,458008.8771118281,0.0,458008.8771118281,480000.0,480000.0,458008.8771118281,8426.611580331914
123,458009.64411016746,458009.64411016746,0.0,458009.64411016746,480000.0,480000.0,458009.64411016746,8426.611580331914
124,458010.4111085068,458010.4111085068,0.0,458010.4111085068,480000.0,480000.0,458010.4111085068,8426.611580331914
125,458011.1781068462,458011.1781068462,0.0,458011.1781068462,480000.0,480000.0,458011.1781068462,8426.611580331914
126,458011.94510518556,458011.94510518556,0.0,458011.94510518556,480000.0,480000.0,458011.94510518556,8426.611580331914
127,458012.71210352494,458012.71210352494,0.0,458012.71210352494,480000.0,480000.0,458012.71210352494,8426.611580331914
128,458013.47910186433,458013.47910186433,0.0,458013.47910186433,480000.0,480000.0,458013.47910186433,8426.611580331914
129,458014.24610020366,458014.24610020366,0.0,458014.24610020366,480000.0,480000.0,458014.24610020366,8426.611580331914
130,458015.013098543,458015.013098543,0.0,458015.013098543,480000.0,480000.0,458015.013098543,8426.611580331914
131,458015.7800968824,458015.7800968824,0.0,458015.7800968824,480000.0,480000.0,458015.7800968824,8426.611580331914
132,458016.5470952218,458016.5470952218,0.0,458016.5470952218,480000.0,480000.0,458016.5470952218,8426.611580331914
133,458017.314093561,458017.314093561,0.0,458017.314093561,480000.0,480000.0,458017.314093561,8426.611580331914
134,458018.0810919004,458018.0810919004,0.0,458018.0810919004,480000.0,480000.0,458018.0810919004,8426.611580331914
135,458018.84809023986,458018.84809023986,0.0,458018.84809023986,480000.0,480000.0,458018.84809023986,8426.611580331914
136,458019.61508857924,458019.61508857924,0.0,458019.61508857924,480000.0,480000.0,458019.61508857924,8426.611580331914
137,458020.38208691863,458020.38208691863,0.0,458020.38208691863,480000.0,480000.0,458020.38208691863,8426.611580331914
138,458021.1490852579,458021.1490852579,0.0,458021.1490852579,480000.0,480000.0,458021.1490852579,8426.611580331914
139,458021.9160835973,458021.9160835973,0.0,458021.9160835973,480000.0,480000.0,458021.9160835973,8426.611580331914
140,458022.6830819367,458022.6830819367,0.0,458022.6830819367,480000.0,480000.0,458022.6830819367,8426.611580331914
141,458023.4500802761,458023.4500802761,0.0,458023.4500802761,480000.0,480000.0,458023.4500802761,8426.611580331914
142,458024.2170786154,458024.2170786154,0.0,458024.2170786154,480000.0,480000.0,458024.2170786154,8426.611580331914
143,458024.9840769548,458024.9840769548,0.0,458024.9840769548,480000.0,480000.0,458024.9840769548,8426.611580331914
144,458025.75107529416,458025.75107529416,0.0,458025.75107529416,480000.0,480000.0,458025.75107529416,8426.611580331914
145,458026.5180736335,458026.5180736335,0.0,458026.5180736335,480000.0,480000.0,458026.5180736335,8426.611580331914
146,458027.285071973,458027.285071973,0.0,458027.285071973,480000.0,480000.0,458027.285071973,8426.611580331914
147,458028.05207031226,458028.05207031226,0.0,458028.05207031226,480000.0,480000.0,458028.05207031226,8426.611580331914
148,458028.8190686516,458028.8190686516,0.0,458028.8190686516,480000.0,480000.0,458028.8190686516,8426.611580331914
149,458029.586066991,458029.586066991,0.0,458029.586066991,480000.0,480000.0,458029.586066991,8426.611580331914
150,458030.35306533036,458030.35306533036,0.0,458030.35306533036,480000.0,480000.0,458030.35306533036,8426.611580331914
151,458031.1200636697,458031.1200636697,0.0,458031.1200636697,480000.0,480000.0,458031.1200636697,8426.611580331914
152,458031.8870620091,458031.8870620091,0.0,458031.8870620091,480000.0,480000.0,458031.8870620091,8426.611580331914
153,458032.65406034846,458032.65406034846,0.0,458032.65406034846,480000.0,480000.0,458032.65406034846,8426.611580331914
154,458033.42105868785,458033.42105868785,0.0,458033.42105868785,480000.0,480000.0,458033.42105868785,8426.611580331914
155,458034.18805702723,458034.18805702723,0.0,458034.18805702723,480000.0,480000.0,458034.18805702723,8426.611580331914
156,458034.9550553665,458034.9550553665,0.0,458034.9550553665,480000.0,480000.0,458034.9550553665,8426.611580331914
157,458035.72205370595,458035.72205370595,0.0,458035.72205370595,480000.0,480000.0,458035.72205370595,8426.611580331914
158,458036.48905204533,458036.48905204533,0.0,458036.48905204533,480000.0,480000.0,458036.48905204533,8426.611580331914
159,458037.25605038466,458037.25605038466,0.0,458037.25605038466,480000.0,480000.0,458037.25605038466,8426.611580331914
160,458038.023048724,458038.023048724,0.0,458038.023048724,480000.0,480000.0,458038.023048724,8426.611580331914
161,458038.7900470634,458038.7900470634,0.0,458038.7900470634,480000.0,480000.0,458038.7900470634,8426.611580331914
162,458039.55704540276,458039.55704540276,0.0,458039.55704540276,480000.0,480000.0,458039.55704540276,8426.611580331914
163,458040.3240437422,458040.3240437422,0.0,458040.3240437422,480000.0,480000.0,458040.3240437422,8426.611580331914
164,458041.09104208153,458041.09104208153,0.0,458041.09104208153,480000.0,480000.0,458041.09104208153,8426.611580331914
165,458041.8580404208,458041.8580404208,0.0,458041.8580404208,480000.0,480000.0,458041.8580404208,8426.611580331914
166,458042.62503876025,458042.62503876025,0.0,458042.62503876025,480000.0,480000.0,458042.62503876025,8426.611580331914
167,458043.39203709963,458043.39203709963,0.0,458043.39203709963,480000.0,480000.0,458043.39203709963,8426.611580331914
168,458044.15903543896,458044.15903543896,0.0,458044.15903543896,480000.0,480000.0,458044.15903543896,8426.611580331914
169,458044.92603377835,458044.92603377835,0.0,458044.92603377835,480000.0,480000.0,458044.92603377835,8426.611580331914
170,458045.6930321177,458045.6930321177,0.0,458045.6930321177,480000.0,480000.0,458045.6930321177,8426.611580331914
171,458046.46003045706,458046.46003045706,0.0,458046.46003045706,480000.0,480000.0,458046.46003045706,8426.611580331914
172,458047.22702879645,458047.22702879645,0.0,458047.22702879645,480000.0,480000.0,458047.22702879645,8426.611580331914
173,458047.99402713584,458047.99402713584,0.0,458047.99402713584,480000.0,480000.0,458047.99402713584,8426.611580331914
174,458048.7610254752,458048.7610254752,0.0,458048.7610254752,480000.0,480000.0,458048.7610254752,8426.611580331914
175,458049.52802381455,458049.52802381455,0.0,458049.52802381455,480000.0,480000.0,458049.52802381455,8426.611580331914
176,458050.2950221539,458050.2950221539,0.0,458050.2950221539,480000.0,480000.0,458050.2950221539,8426.611580331914
177,458051.0620204933,458051.0620204933,0.0,458051.0620204933,480000.0,480000.0,458051.0620204933,8426.611580331914
178,458051.8290188326,458051.8290188326,0.0,458051.8290188326,480000.0,480000.0,458051.8290188326,8426.611580331914
179,458052.596017172,458052.596017172,0.0,458052.596017172,480000.0,480000.0,458052.596017172,8426.611580331914
180,458053.3630155114,458053.3630155114,0.0,458053.3630155114,480000.0,480000.0,458053.3630155114,8426.611580331914
181,458054.13001385075,458054.13001385075,0.0,458054.13001385075,480000.0,480000.0,458054.13001385075,8426.611580331914
182,458054.8970121901,458054.8970121901,0.0,458054.8970121901,480000.0,480000.0,458054.8970121901,8426.611580331914
183,458055.6640105294,458055.6640105294,0.0,458055.6640105294,480000.0,480000.0,458055.6640105294,8426.611580331914
184,458056.43100886885,458056.43100886885,0.0,458056.43100886885,480000.0,480000.0,458056.43100886885,8426.611580331914
185,458057.19800720824,458057.19800720824,0.0,458057.19800720824,480000.0,480000.0,458057.19800720824,8426.611580331914
186,458057.9650055476,458057.9650055476,0.0,458057.9650055476,480000.0,480000.0,458057.9650055476,8426.611580331914
187,458058.73200388683,458058.73200388683,0.0,458058.73200388683,480000.0,480000.0,458058.73200388683,8426.611580331914
188,458059.4990022263,458059.4990022263,0.0,458059.4990022263,480000.0,480000.0,458059.4990022263,8426.611580331914
189,458060.2660005657,458060.2660005657,0.0,458060.2660005657,480000.0,480000.0,458060.2660005657,8426.611580331914
190,458061.03299890505,458061.03299890505,0.0,458061.03299890505,480000.0,480000.0,458061.03299890505,8426.611580331914
191,458061.7999972445,458061.7999972445,0.0,458061.7999972445,480000.0,480000.0,458061.7999972445,8426.611580331914
192,458062.5669955837,458062.5669955837,0.0,458062.5669955837,480000.0,480000.0,458062.5669955837,8426.611580331914
193,458063.33399392304,458063.33399392304,0.0,458063.33399392304,480000.0,480000.0,458063.33399392304,8426.611580331914
194,458064.10099226254,458064.10099226254,0.0,458064.10099226254,480000.0,480000.0,458064.10099226254,8426.611580331914
195,458064.8679906019,458064.8679906019,0.0,458064.8679906019,480000.0,480000.0,458064.8679906019,8426.611580331914
196,458065.6349889412,458065.6349889412,0.0,458065.6349889412,480000.0,480000.0,458065.6349889412,8426.611580331914
197,458066.4019872806,458066.4019872806,0.0,458066.4019872806,480000.0,480000.0,458066.4019872806,8426.611580331914
198,458067.1689856199,458067.1689856199,0.0,458067.1689856199,480000.0,480000.0,458067.1689856199,8426.611580331914
199,458067.93598395935,458067.93598395935,0.0,458067.93598395935,480000.0,480000.0,458067.93598395935,8426.611580331914
200,458068.7029822988,458068.7029822988,0.0,458068.7029822988,480000.0,480000.0,458068.7029822988,8426.611580331914
201,458069.469980638,458069.469980638,0.0,458069.469980638,480000.0,480000.0,458069.469980638,8426.611580331914
202,458070.23697897745,458070.23697897745,0.0,458070.23697897745,480000.0,480000.0,458070.23697897745,8426.611580331914
203,458071.00397731684,458071.00397731684,0.0,458071.00397731684,480000.0,480000.0,458071.00397731684,8426.611580331914
204,458071.7709756562,458071.7709756562,0.0,458071.7709756562,480000.0,480000.0,458071.7709756562,8426.611580331914
205,458072.5379739955,458072.5379739955,0.0,458072.5379739955,480000.0,480000.0,458072.5379739955,8426.611580331914
206,458073.3049723349,458073.3049723349,0.0,458073.3049723349,480000.0,480000.0,458073.3049723349,8426.611580331914
207,458074.07197067427,458074.07197067427,0.0,458074.07197067427,480000.0,480000.0,458074.07197067427,8426.611580331914
208,458074.8389690137,458074.8389690137,0.0,458074.8389690137,480000.0,480000.0,458074.8389690137,8426.611580331914
209,458075.60596735304,458075.60596735304,0.0,458075.60596735304,480000.0,480000.0,458075.60596735304,8426.611580331914
210,458076.3729656923,458076.3729656923,0.0,458076.3729656923,480000.0,480000.0,458076.3729656923,8426.611580331914
211,458077.13996403175,458077.13996403175,0.0,458077.13996403175,480000.0,480000.0,458077.13996403175,8426.611580331914
212,458077.9069623711,458077.9069623711,0.0,458077.9069623711,480000.0,480000.0,458077.9069623711,8426.611580331914
213,458078.6739607105,458078.6739607105,0.0,458078.6739607105,480000.0,480000.0,458078.6739607105,8426.611580331914
214,458079.4409590498,458079.4409590498,0.0,458079.4409590498,480000.0,480000.0,458079.4409590498,8426.611580331914
215,458080.2079573892,458080.2079573892,0.0,458080.2079573892,480000.0,480000.0,458080.2079573892,8426.611580331914
216,458080.9749557286,458080.9749557286,0.0,458080.9749557286,480000.0,480000.0,458080.9749557286,8426.611580331914
217,458081.74195406795,458081.74195406795,0.0,458081.74195406795,480000.0,480000.0,458081.74195406795,8426.611580331914
218,458082.5089524074,458082.5089524074,0.0,458082.5089524074,480000.0,480000.0,458082.5089524074,8426.611580331914
219,458083.27595074667,458083.27595074667,0.0,458083.27595074667,480000.0,480000.0,458083.27595074667,8426.611580331914
220,458084.042949086,458084.042949086,0.0,458084.042949086,480000.0,480000.0,458084.042949086,8426.611580331914
221,458084.8099474254,458084.8099474254,0.0,458084.8099474254,480000.0,480000.0,458084.8099474254,8426.611580331914
222,458085.5769457648,458085.5769457648,0.0,458085.5769457648,480000.0,480000.0,458085.5769457648,8426.611580331914
223,458086.3439441041,458086.3439441041,0.0,458086.3439441041,480000.0,480000.0,458086.3439441041,8426.611580331914
224,458087.1109424435,458087.1109424435,0.0,458087.1109424435,480000.0,480000.0,458087.1109424435,8426.611580331914
225,458087.87794078287,458087.87794078287,0.0,458087.87794078287,480000.0,480000.0,458087.87794078287,8426.611580331914
226,458088.64493912226,458088.64493912226,0.0,458088.64493912226,480000.0,480000.0,458088.64493912226,8426.611580331914
227,458089.41193746164,458089.41193746164,0.0,458089.41193746164,480000.0,480000.0,458089.41193746164,8426.611580331914
228,458090.17893580097,458090.17893580097,0.0,458090.17893580097,480000.0,480000.0,458090.17893580097,8426.611580331914
229,458090.94593414036,458090.94593414036,0.0,458090.94593414036,480000.0,480000.0,458090.94593414036,8426.611580331914
230,458091.7129324797,458091.7129324797,0.0,458091.7129324797,480000.0,480000.0,458091.7129324797,8426.611580331914
231,458092.47993081907,458092.47993081907,0.0,458092.47993081907,480000.0,480000.0,458092.47993081907,8426.611580331914
232,458093.2469291584,458093.2469291584,0.0,458093.2469291584,480000.0,480000.0,458093.2469291584,8426.611580331914
233,458094.01392749784,458094.01392749784,0.0,458094.01392749784,480000.0,480000.0,458094.01392749784,8426.611580331914
234,458094.7809258372,458094.7809258372,0.0,458094.7809258372,480000.0,480000.0,458094.7809258372,8426.611580331914
235,458095.54792417656,458095.54792417656,0.0,458095.54792417656,480000.0,480000.0,458095.54792417656,8426.611580331914
236,458096.31492251594,458096.31492251594,0.0,458096.31492251594,480000.0,480000.0,458096.31492251594,8426.611580331914
237,458097.0819208553,458097.0819208553,0.0,458097.0819208553,480000.0,480000.0,458097.0819208553,8426.611580331914
238,458097.84891919466,458097.84891919466,0.0,458097.84891919466,480000.0,480000.0,458097.84891919466,8426.611580331914
239,458098.61591753404,458098.61591753404,0.0,458098.61591753404,480000.0,480000.0,458098.61591753404,8426.611580331914
240,458099.38291587343,458099.38291587343,0.0,458099.38291587343,480000.0,480000.0,458099.38291587343,8426.611580331914
241,458100.14991421276,458100.14991421276,0.0,458100.14991421276,480000.0,480000.0,458100.14991421276,8426.611580331914
242,458100.9169125521,458100.9169125521,0.0,458100.9169125521,480000.0,480000.0,458100.9169125521,8426.611580331914
243,458101.6839108915,458101.6839108915,0.0,458101.6839108915,480000.0,480000.0,458101.6839108915,8426.611580331914
244,458102.45090923086,458102.45090923086,0.0,458102.45090923086,480000.0,480000.0,458102.45090923086,8426.611580331914
245,458103.2179075703,458103.2179075703,0.0,458103.2179075703,480000.0,480000.0,458103.2179075703,8426.611580331914
246,458103.9849059096,458103.9849059096,0.0,458103.9849059096,480000.0,480000.0,458103.9849059096,8426.611580331914
