Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,98452,-,b'None',b'None',21.7,-158.47,-10,0,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,1,9,12,0,122,853,727,24.8,76.10000000000001,1021,2.7,72,11.4
2020,1,9,13,0,132,837,734,24.8,76.01,1020,2.8000000000000003,72,11.200000000000001
2020,1,9,14,0,120,833,679,24.700000000000003,76.55,1019,2.9000000000000004,72,11.100000000000001
2020,1,9,15,0,258,240,395,24.6,77.3,1019,3,71,11
2020,1,9,16,0,101,657,376,24.5,78.3,1020,3.2,69,10.9
2020,1,9,17,0,74,427,172,24.400000000000002,79.29,1020,3.3000000000000003,69,10.8
2020,1,9,18,0,10,7,10,24.400000000000002,79.7,1020,3.4000000000000004,68,10.9
2020,1,9,19,0,0,0,0,24.400000000000002,80.11,1021,3.4000000000000004,68,11
2020,1,9,20,0,0,0,0,24.3,80.91,1021,3.5,69,11
2020,1,9,21,0,0,0,0,24.3,81.23,1021,3.5,70,11
2020,1,9,22,0,0,0,0,24.200000000000003,81.98,1021,3.5,71,10.9
2020,1,9,23,0,0,0,0,24.200000000000003,82.04,1021,3.5,71,10.8
2020,1,10,0,0,0,0,0,24.200000000000003,81.89,1021,3.6,72,10.700000000000001
2020,1,10,1,0,0,0,0,24.3,81.18,1020,3.6,73,10.600000000000001
2020,1,10,2,0,0,0,0,24.3,81.03,1020,3.6,74,10.5
2020,1,10,3,0,0,0,0,24.3,80.89,1020,3.6,74,10.4
2020,1,10,4,0,0,0,0,24.200000000000003,81.22,1019,3.6,74,10.3
2020,1,10,5,0,0,0,0,24.3,81,1020,3.6,72,10.100000000000001
2020,1,10,6,0,0,0,0,24.400000000000002,80.86,1020,3.7,72,10
2020,1,10,7,0,0,0,0,24.5,80.93,1021,3.7,71,9.9
2020,1,10,8,0,56,115,74,24.700000000000003,80.5,1021,3.7,71,10
2020,1,10,9,0,147,156,202,24.8,80.56,1022,3.8000000000000003,71,10.100000000000001
2020,1,10,10,0,231,223,347,24.900000000000002,80.53,1021,3.9000000000000004,71,10.100000000000001
2020,1,10,11,0,118,798,630,24.900000000000002,80.85000000000001,1021,3.9000000000000004,70,10.100000000000001
2020,1,10,12,0,127,819,709,24.900000000000002,80.91,1020,4,69,10
2020,1,10,13,0,245,573,658,24.900000000000002,81.08,1019,4,68,10
2020,1,10,14,0,108,838,673,24.8,81.68,1018,4,67,10
2020,1,10,15,0,186,545,497,24.8,81.83,1018,4.1000000000000005,66,10.100000000000001
2020,1,10,16,0,179,202,264,24.8,81.99,1018,4.1000000000000005,66,10.100000000000001
2020,1,10,17,0,73,0,73,24.8,82.27,1019,4.2,67,10.200000000000001
2020,1,10,18,0,6,0,6,24.8,82.56,1019,4.2,68,10.3
2020,1,10,19,0,0,0,0,24.8,83,1019,4.2,70,10.4
2020,1,10,20,0,0,0,0,24.8,83.61,1020,4.3,71,10.3
2020,1,10,21,0,0,0,0,24.8,84.08,1020,4.3,73,10.200000000000001
2020,1,10,22,0,0,0,0,24.8,84.56,1020,4.4,75,10.100000000000001
2020,1,10,23,0,0,0,0,24.8,84.9,1019,4.5,76,10
2020,1,11,0,0,0,0,0,24.700000000000003,85.63,1019,4.6000000000000005,77,9.9
2020,1,11,1,0,0,0,0,24.700000000000003,85.60000000000001,1018,4.6000000000000005,78,9.9
2020,1,11,2,0,0,0,0,24.700000000000003,85.56,1018,4.7,78,9.9
2020,1,11,3,0,0,0,0,24.6,86.14,1018,4.7,78,10
2020,1,11,4,0,0,0,0,24.6,86.17,1018,4.800000000000001,78,10
2020,1,11,5,0,0,0,0,24.700000000000003,85.65,1018,4.800000000000001,79,10.100000000000001
2020,1,11,6,0,0,0,0,24.700000000000003,85.89,1019,4.800000000000001,79,10.200000000000001
2020,1,11,7,0,0,0,0,24.700000000000003,86.42,1019,4.800000000000001,80,10.100000000000001
2020,1,11,8,0,50,0,50,24.700000000000003,87.11,1020,4.800000000000001,80,10.100000000000001
2020,1,11,9,0,137,31,148,24.8,86.95,1020,4.800000000000001,80,10
2020,1,11,10,0,224,279,369,24.900000000000002,86.52,1020,4.800000000000001,81,9.9
2020,1,11,11,0,291,301,484,24.900000000000002,86.25,1019,4.800000000000001,82,9.600000000000001
2020,1,11,12,0,305,41,334,25,85.41,1018,4.9,84,9.3
2020,1,11,13,0,356,138,456,25,85.42,1017,4.9,83,8.9
2020,1,11,14,0,107,0,107,24.900000000000002,86.10000000000001,1016,5,81,8.8
2020,1,11,15,0,103,0,103,24.900000000000002,86.5,1016,5,80,8.8
2020,1,11,16,0,99,0,99,24.900000000000002,86.96000000000001,1016,4.9,78,9.1
2020,1,11,17,0,12,0,12,24.900000000000002,87.44,1016,4.800000000000001,77,9.3
2020,1,11,18,0,5,0,5,24.900000000000002,87.84,1017,4.800000000000001,78,9.4
2020,1,11,19,0,0,0,0,25,87.60000000000001,1018,4.9,80,9.4
2020,1,11,20,0,0,0,0,25,87.75,1018,4.9,83,9.4
2020,1,11,21,0,0,0,0,25,87.98,1019,4.9,85,9.5
2020,1,11,22,0,0,0,0,24.900000000000002,88.45,1019,4.9,86,9.4
2020,1,11,23,0,0,0,0,24.900000000000002,88.21000000000001,1018,4.800000000000001,88,9.4
2020,1,12,0,0,0,0,0,24.900000000000002,88.04,1018,4.800000000000001,91,9.4
2020,1,12,1,0,0,0,0,24.900000000000002,87.91,1018,4.800000000000001,93,9.3
2020,1,12,2,0,0,0,0,24.900000000000002,87.98,1018,4.7,94,9.1
2020,1,12,3,0,0,0,0,24.900000000000002,87.94,1017,4.7,97,8.9
2020,1,12,4,0,0,0,0,24.900000000000002,88.01,1018,4.7,100,8.700000000000001
2020,1,12,5,0,0,0,0,25,87.62,1018,4.800000000000001,102,8.5
2020,1,12,6,0,0,0,0,25,87.99,1019,4.9,105,8.3
2020,1,12,7,0,0,0,0,25,88.33,1019,5,107,8
2020,1,12,8,0,26,0,26,25.1,88.11,1020,5.1000000000000005,107,7.800000000000001
2020,1,12,9,0,31,0,31,25.1,87.92,1020,5.1000000000000005,106,7.6000000000000005
2020,1,12,10,0,68,0,68,25.200000000000003,87.10000000000001,1020,5.1000000000000005,103,7.1000000000000005
2020,1,12,11,0,58,0,58,25.1,87.39,1020,5.1000000000000005,100,6.7
2020,1,12,12,0,50,0,50,25,87.55,1019,5,95,6.4
2020,1,12,13,0,115,0,115,25,87.27,1018,5,87,6.300000000000001
2020,1,12,14,0,91,0,91,25,87.17,1018,5,83,6.4
2020,1,12,15,0,67,0,67,25.1,86.82000000000001,1018,5,84,6.800000000000001
2020,1,12,16,0,6,0,6,25.1,87.19,1018,5,88,7.4
2020,1,12,17,0,48,0,48,25,88.05,1018,5.1000000000000005,92,7.6000000000000005
2020,1,12,18,0,6,0,6,24.900000000000002,89,1019,5.1000000000000005,91,7.7
2020,1,12,19,0,0,0,0,25,88.69,1019,5,90,7.7
2020,1,12,20,0,0,0,0,25,88.91,1020,5.1000000000000005,90,7.6000000000000005
2020,1,12,21,0,0,0,0,25,89.08,1020,5.1000000000000005,89,7.7
2020,1,12,22,0,0,0,0,24.900000000000002,89.84,1020,5.2,89,7.7
2020,1,12,23,0,0,0,0,24.900000000000002,90.03,1020,5.2,87,7.7
2020,1,13,0,0,0,0,0,24.900000000000002,90.21000000000001,1020,5.2,86,7.800000000000001
2020,1,13,1,0,0,0,0,24.900000000000002,90.29,1020,5.2,85,8
2020,1,13,2,0,0,0,0,24.900000000000002,90.33,1019,5.2,85,8
2020,1,13,3,0,0,0,0,25,89.78,1019,5.2,85,8.1
2020,1,13,4,0,0,0,0,25.1,89.06,1019,5.1000000000000005,85,8.200000000000001
2020,1,13,5,0,0,0,0,25.200000000000003,88.29,1019,5.1000000000000005,85,8.200000000000001
2020,1,13,6,0,0,0,0,25.200000000000003,88.08,1020,5.1000000000000005,85,8.1
2020,1,13,7,0,0,0,0,25.3,87.04,1020,5.1000000000000005,84,8.1
2020,1,13,8,0,30,0,30,25.3,86.5,1021,5.1000000000000005,83,8.200000000000001
2020,1,13,9,0,141,48,159,25.3,86.04,1022,5.1000000000000005,84,8.1
2020,1,13,10,0,190,14,197,25.3,85.63,1022,5.1000000000000005,83,8.1
2020,1,13,11,0,239,18,251,25.3,84.99,1021,5.1000000000000005,84,8.1
2020,1,13,12,0,271,21,286,25.3,84.29,1021,5.2,86,7.9
