Run on a MSNT machine on 12/07/22 10:43:48.
Optimal solution found within time limit:,Yes

interval length (hours),         1.00
operating period length (hours),      8760.00
additional look-ahead (hours),         0.00
output capacity (MW),         0.00
input capacity (MW),      1000.00
storage capacity (MWh),    214725.51
storage capacity (h),       296.58
input efficiency (%),         0.72
output efficiency (%),         1.00
input heat rate (MMBtu/MWh),         0.00
ouptut heat rate (MMBtu/MWh),         0.00
variable O&M cost,         0.00
regulation cost,         0.00
hydrogen use,         1.00

input
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

output
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

Int,Elec Purchase ($/MWh),Elec Sale ($/MWh),Reg Up ($/MW),Reg Dn ($/MW),Spin Res ($/MW),Nonspin Res ($/MW),Nat Gas ($/MMBTU),Product ($/product unit),Renewable In (MW),Load Profile (MW),Input Cap, Output Cap,Meter ($/mth)
     4946.00,       86.11,       29.53,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     4947.00,       86.11,       28.37,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     4948.00,       86.11,       27.08,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     4949.00,       86.11,       26.91,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     4950.00,       86.11,       25.42,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     4951.00,       86.11,       24.45,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     4952.00,       86.11,       25.05,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      673.12,        0.00,        1.00,        1.00,        0.00
     4953.00,       86.11,       27.33,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      361.26,        0.00,        1.00,        1.00,        0.00
     4954.00,       86.11,       29.35,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      332.24,        0.00,        1.00,        1.00,        0.00
     4955.00,       86.11,       30.15,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      212.56,        0.00,        1.00,        1.00,        0.00
     4956.00,       86.11,       32.24,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      163.76,        0.00,        1.00,        1.00,        0.00
     4957.00,       86.11,       31.30,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      129.03,        0.00,        1.00,        1.00,        0.00
     4958.00,       86.11,       34.68,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       68.01,        0.00,        1.00,        1.00,        0.00
     4959.00,       86.11,       31.82,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       74.50,        0.00,        1.00,        1.00,        0.00
     4960.00,       86.11,       35.27,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       77.25,        0.00,        1.00,        1.00,        0.00
     4961.00,       86.11,       35.47,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       24.55,        0.00,        1.00,        1.00,        0.00
     4962.00,       86.11,       36.83,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       69.70,        0.00,        1.00,        1.00,        0.00
     4963.00,       86.11,       36.71,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       37.26,        0.00,        1.00,        1.00,        0.00
     4964.00,       86.11,       34.64,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      106.81,        0.00,        1.00,        1.00,        0.00
     4965.00,       86.11,       32.57,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      258.96,        0.00,        1.00,        1.00,        0.00
     4966.00,       86.11,       27.11,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      329.80,        0.00,        1.00,        1.00,        0.00
     4967.00,       86.11,       28.44,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      339.58,        0.00,        1.00,        1.00,        0.00
     4968.00,       86.11,       24.58,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      404.51,        0.00,        1.00,        1.00,        0.00
     4969.00,       86.11,       26.39,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      434.38,        0.00,        1.00,        1.00,        0.00
     4970.00,       86.11,       26.03,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      266.99,        0.00,        1.00,        1.00,        0.00
     4971.00,       86.11,       25.39,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      158.90,        0.00,        1.00,        1.00,        0.00
     4972.00,       86.11,       26.89,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        2.63,        0.00,        1.00,        1.00,        0.00
     4973.00,       86.11,       27.25,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      352.14,        0.00,        1.00,        1.00,        0.00
     4974.00,       86.11,       27.23,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       98.75,        0.00,        1.00,        1.00,        0.00
     4975.00,       86.11,       28.18,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     4976.00,       86.11,       26.65,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     4977.00,       86.11,       28.27,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     4978.00,       86.11,       34.45,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     4979.00,       86.11,       28.60,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       47.00,        0.00,        1.00,        1.00,        0.00
     4980.00,       86.11,       34.44,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       64.44,        0.00,        1.00,        1.00,        0.00
     4981.00,       86.11,       37.76,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       47.35,        0.00,        1.00,        1.00,        0.00
     4982.00,       86.11,       39.70,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       38.80,        0.00,        1.00,        1.00,        0.00
     4983.00,       86.11,       46.74,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       58.97,        0.00,        1.00,        1.00,        0.00
     4984.00,       86.11,       47.90,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       79.36,        0.00,        1.00,        1.00,        0.00
     4985.00,       86.11,       46.59,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       39.10,        0.00,        1.00,        1.00,        0.00
     4986.00,       86.11,       46.00,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       60.97,        0.00,        1.00,        1.00,        0.00
     4987.00,       86.11,       40.13,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       60.48,        0.00,        1.00,        1.00,        0.00
     4988.00,       86.11,       32.67,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      140.33,        0.00,        1.00,        1.00,        0.00
     4989.00,       86.11,       28.80,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      276.78,        0.00,        1.00,        1.00,        0.00
     4990.00,       86.11,       28.12,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      358.05,        0.00,        1.00,        1.00,        0.00
     4991.00,       86.11,       28.01,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      394.80,        0.00,        1.00,        1.00,        0.00
     4992.00,       86.11,       24.90,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      735.62,        0.00,        1.00,        1.00,        0.00
     4993.00,       86.11,       25.40,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      568.97,        0.00,        1.00,        1.00,        0.00
     4994.00,       86.11,       25.03,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      528.45,        0.00,        1.00,        1.00,        0.00
     4995.00,       86.11,       24.78,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      613.73,        0.00,        1.00,        1.00,        0.00
     4996.00,       86.11,       26.11,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      615.78,        0.00,        1.00,        1.00,        0.00
     4997.00,       86.11,       27.26,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      778.82,        0.00,        1.00,        1.00,        0.00
     4998.00,       86.11,       31.28,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      760.20,        0.00,        1.00,        1.00,        0.00
     4999.00,       86.11,       31.87,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      717.12,        0.00,        1.00,        1.00,        0.00
     5000.00,       86.11,       32.24,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      520.56,        0.00,        1.00,        1.00,        0.00
     5001.00,       86.11,       30.17,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      614.38,        0.00,        1.00,        1.00,        0.00
     5002.00,       86.11,       47.45,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      440.97,        0.00,        1.00,        1.00,        0.00
     5003.00,       86.11,       53.55,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      313.80,        0.00,        1.00,        1.00,        0.00
     5004.00,       86.11,       35.23,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      229.29,        0.00,        1.00,        1.00,        0.00
     5005.00,       86.11,       58.13,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      242.31,        0.00,        1.00,        1.00,        0.00
     5006.00,       86.11,       55.58,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      271.80,        0.00,        1.00,        1.00,        0.00
     5007.00,       86.11,       66.43,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      287.79,        0.00,        1.00,        1.00,        0.00
     5008.00,       86.11,       67.97,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      358.82,        0.00,        1.00,        1.00,        0.00
     5009.00,       86.11,       64.45,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      359.27,        0.00,        1.00,        1.00,        0.00
     5010.00,       86.11,       55.48,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      401.08,        0.00,        1.00,        1.00,        0.00
     5011.00,       86.11,       46.32,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      567.20,        0.00,        1.00,        1.00,        0.00
     5012.00,       86.11,       32.74,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      775.47,        0.00,        1.00,        1.00,        0.00
     5013.00,       86.11,       31.96,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      771.21,        0.00,        1.00,        1.00,        0.00
     5014.00,       86.11,       25.24,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5015.00,       86.11,       27.90,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5016.00,       86.11,       20.76,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5017.00,       86.11,       25.41,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5018.00,       86.11,       24.36,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5019.00,       86.11,       23.46,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5020.00,       86.11,       24.86,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5021.00,       86.11,       24.88,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5022.00,       86.11,       29.10,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5023.00,       86.11,       30.88,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5024.00,       86.11,       32.61,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5025.00,       86.11,       33.20,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      730.14,        0.00,        1.00,        1.00,        0.00
     5026.00,       86.11,       33.74,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      756.06,        0.00,        1.00,        1.00,        0.00
     5027.00,       86.11,       39.42,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      644.27,        0.00,        1.00,        1.00,        0.00
     5028.00,       86.11,       42.12,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      584.55,        0.00,        1.00,        1.00,        0.00
     5029.00,       86.11,       52.71,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      583.96,        0.00,        1.00,        1.00,        0.00
     5030.00,       86.11,       61.20,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      501.94,        0.00,        1.00,        1.00,        0.00
     5031.00,       86.11,       63.41,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      494.84,        0.00,        1.00,        1.00,        0.00
     5032.00,       86.11,       65.11,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      532.64,        0.00,        1.00,        1.00,        0.00
     5033.00,       86.11,       56.21,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      640.57,        0.00,        1.00,        1.00,        0.00
     5034.00,       86.11,       30.63,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      518.93,        0.00,        1.00,        1.00,        0.00
     5035.00,       86.11,       30.26,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      609.72,        0.00,        1.00,        1.00,        0.00
     5036.00,       86.11,       21.64,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      652.54,        0.00,        1.00,        1.00,        0.00
     5037.00,       86.11,       18.02,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5038.00,       86.11,       21.59,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5039.00,       86.11,       25.08,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5040.00,       86.11,       26.61,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5041.00,       86.11,       26.88,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5042.00,       86.11,       25.39,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5043.00,       86.11,       25.81,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5044.00,       86.11,       25.91,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5045.00,       86.11,       24.70,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5046.00,       86.11,       30.19,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5047.00,       86.11,       30.29,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5048.00,       86.11,       32.33,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5049.00,       86.11,       31.67,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      799.08,        0.00,        1.00,        1.00,        0.00
     5050.00,       86.11,       33.85,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      766.12,        0.00,        1.00,        1.00,        0.00
     5051.00,       86.11,       34.11,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      779.31,        0.00,        1.00,        1.00,        0.00
     5052.00,       86.11,       35.55,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      599.64,        0.00,        1.00,        1.00,        0.00
     5053.00,       86.11,       35.76,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      554.08,        0.00,        1.00,        1.00,        0.00
     5054.00,       86.11,       36.47,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      389.29,        0.00,        1.00,        1.00,        0.00
     5055.00,       86.11,       32.16,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      284.72,        0.00,        1.00,        1.00,        0.00
     5056.00,       86.11,       41.43,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      260.84,        0.00,        1.00,        1.00,        0.00
     5057.00,       86.11,       34.81,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      229.46,        0.00,        1.00,        1.00,        0.00
     5058.00,       86.11,       22.68,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      271.56,        0.00,        1.00,        1.00,        0.00
     5059.00,       86.11,       21.00,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      217.10,        0.00,        1.00,        1.00,        0.00
     5060.00,       86.11,       14.81,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      473.35,        0.00,        1.00,        1.00,        0.00
     5061.00,       86.11,       17.59,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      473.35,        0.00,        1.00,        1.00,        0.00
     5062.00,       86.11,       18.91,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      528.15,        0.00,        1.00,        1.00,        0.00
     5063.00,       86.11,       27.50,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5064.00,       86.11,       25.90,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5065.00,       86.11,       27.94,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5066.00,       86.11,       27.05,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5067.00,       86.11,       24.34,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5068.00,       86.11,       25.68,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5069.00,       86.11,       25.16,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5070.00,       86.11,       27.18,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5071.00,       86.11,       27.70,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5072.00,       86.11,       28.96,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      445.28,        0.00,        1.00,        1.00,        0.00
     5073.00,       86.11,       30.38,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      376.33,        0.00,        1.00,        1.00,        0.00
     5074.00,       86.11,       31.86,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      238.34,        0.00,        1.00,        1.00,        0.00
     5075.00,       86.11,       31.90,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      107.28,        0.00,        1.00,        1.00,        0.00
     5076.00,       86.11,       36.07,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       91.45,        0.00,        1.00,        1.00,        0.00
     5077.00,       86.11,       38.09,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       54.98,        0.00,        1.00,        1.00,        0.00
     5078.00,       86.11,       40.03,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       56.81,        0.00,        1.00,        1.00,        0.00
     5079.00,       86.11,       38.38,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       45.06,        0.00,        1.00,        1.00,        0.00
     5080.00,       86.11,       50.71,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       57.09,        0.00,        1.00,        1.00,        0.00
     5081.00,       86.11,       38.47,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       68.64,        0.00,        1.00,        1.00,        0.00
     5082.00,       86.11,       27.24,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       87.91,        0.00,        1.00,        1.00,        0.00
     5083.00,       86.11,       18.81,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      117.02,        0.00,        1.00,        1.00,        0.00
     5084.00,       86.11,       18.67,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      252.31,        0.00,        1.00,        1.00,        0.00
     5085.00,       86.11,       21.49,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      483.18,        0.00,        1.00,        1.00,        0.00
     5086.00,       86.11,       21.83,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      717.91,        0.00,        1.00,        1.00,        0.00
     5087.00,       86.11,       26.81,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      721.41,        0.00,        1.00,        1.00,        0.00
     5088.00,       86.11,       22.96,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5089.00,       86.11,       26.69,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5090.00,       86.11,       26.21,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5091.00,       86.11,       24.62,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5092.00,       86.11,       24.72,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5093.00,       86.11,       23.75,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5094.00,       86.11,       25.17,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5095.00,       86.11,       24.30,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      692.53,        0.00,        1.00,        1.00,        0.00
     5096.00,       86.11,       26.84,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      357.86,        0.00,        1.00,        1.00,        0.00
     5097.00,       86.11,       28.34,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      132.69,        0.00,        1.00,        1.00,        0.00
     5098.00,       86.11,       31.03,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       45.62,        0.00,        1.00,        1.00,        0.00
     5099.00,       86.11,       30.44,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     5100.00,       86.11,       31.62,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     5101.00,       86.11,       32.32,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,        0.00,        0.00,        1.00,        1.00,        0.00
     5102.00,       86.11,       31.98,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       26.92,        0.00,        1.00,        1.00,        0.00
     5103.00,       86.11,       27.05,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       61.72,        0.00,        1.00,        1.00,        0.00
     5104.00,       86.11,       29.49,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       61.72,        0.00,        1.00,        1.00,        0.00
     5105.00,       86.11,       28.14,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,       76.28,        0.00,        1.00,        1.00,        0.00
     5106.00,       86.11,       25.12,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      118.35,        0.00,        1.00,        1.00,        0.00
     5107.00,       86.11,       25.57,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      176.10,        0.00,        1.00,        1.00,        0.00
     5108.00,       86.11,       26.78,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      258.55,        0.00,        1.00,        1.00,        0.00
     5109.00,       86.11,       22.38,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      584.39,        0.00,        1.00,        1.00,        0.00
     5110.00,       86.11,       22.22,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      645.18,        0.00,        1.00,        1.00,        0.00
     5111.00,       86.11,       24.48,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      756.90,        0.00,        1.00,        1.00,        0.00
     5112.00,       86.11,       23.56,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5113.00,       86.11,       26.39,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      788.79,        0.00,        1.00,        1.00,        0.00
     5114.00,       86.11,       27.24,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5115.00,       86.11,       25.51,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5116.00,       86.11,       25.83,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5117.00,       86.11,       24.71,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5118.00,       86.11,       25.95,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5119.00,       86.11,       25.01,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
     5120.00,       86.11,       24.55,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      563.73,        0.00,        1.00,        1.00,        0.00
     5121.00,       86.11,       29.62,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      284.82,        0.00,        1.00,        1.00,        0.00
     5122.00,       86.11,       29.86,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      256.03,        0.00,        1.00,        1.00,        0.00
     5123.00,       86.11,       32.53,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      210.24,        0.00,        1.00,        1.00,        0.00
     5124.00,       86.11,       31.95,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      182.12,        0.00,        1.00,        1.00,        0.00
     5125.00,       86.11,       33.52,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      169.68,        0.00,        1.00,        1.00,        0.00
     5126.00,       86.11,       33.27,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      161.18,        0.00,        1.00,        1.00,        0.00
     5127.00,       86.11,       31.66,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      176.96,        0.00,        1.00,        1.00,        0.00
     5128.00,       86.11,       32.18,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      151.27,        0.00,        1.00,        1.00,        0.00
     5129.00,       86.11,       32.54,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      201.93,        0.00,        1.00,        1.00,        0.00
     5130.00,       86.11,       27.23,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      199.50,        0.00,        1.00,        1.00,        0.00
     5131.00,       86.11,       26.88,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      347.18,        0.00,        1.00,        1.00,        0.00
     5132.00,       86.11,       27.99,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      513.95,        0.00,        1.00,        1.00,        0.00
     5133.00,       86.11,       24.28,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      581.55,        0.00,        1.00,        1.00,        0.00
     5134.00,       86.11,       23.77,        0.00,        0.00,        0.00,        0.00,        1.00,        2.01,      810.22,        0.00,        1.00,        1.00,        0.00
