Run on a MSNT machine on 12/07/22 10:42:24.
Optimal solution found within time limit:,Yes

interval length (hours),         1.00
operating period length (hours),      8760.00
additional look-ahead (hours),         0.00
output capacity (MW),         0.00
input capacity (MW),      1000.00
storage capacity (MWh),    119465.47
storage capacity (h),       197.27
input efficiency (%),         0.61
output efficiency (%),         1.00
input heat rate (MMBtu/MWh),         0.00
ouptut heat rate (MMBtu/MWh),         0.00
variable O&M cost,         0.00
regulation cost,         0.00
hydrogen use,         1.00

input
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

output
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

Int,Elec Purchase ($/MWh),Elec Sale ($/MWh),Reg Up ($/MW),Reg Dn ($/MW),Spin Res ($/MW),Nonspin Res ($/MW),Nat Gas ($/MMBTU),Product ($/product unit),Renewable In (MW),Load Profile (MW),Input Cap, Output Cap,Meter ($/mth)
      590.00,       77.71,       24.98,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      298.02,        0.00,        1.00,        1.00,        0.00
      591.00,       77.71,       25.51,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      360.15,        0.00,        1.00,        1.00,        0.00
      592.00,       77.71,       26.50,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      390.03,        0.00,        1.00,        1.00,        0.00
      593.00,       77.71,       34.90,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      449.13,        0.00,        1.00,        1.00,        0.00
      594.00,       77.71,       46.74,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      668.97,        0.00,        1.00,        1.00,        0.00
      595.00,       77.71,       53.12,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      575.61,        0.00,        1.00,        1.00,        0.00
      596.00,       77.71,       45.13,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      483.04,        0.00,        1.00,        1.00,        0.00
      597.00,       77.71,       41.60,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      713.09,        0.00,        1.00,        1.00,        0.00
      598.00,       77.71,       38.38,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      599.00,       77.71,       33.38,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      600.00,       77.71,       29.91,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      601.00,       77.71,       26.63,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      602.00,       77.71,       26.22,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      603.00,       77.71,       25.89,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      604.00,       77.71,       26.52,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      605.00,       77.71,       26.94,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      606.00,       77.71,       31.37,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      607.00,       77.71,       37.09,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      714.68,        0.00,        1.00,        1.00,        0.00
      608.00,       77.71,       41.59,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      571.65,        0.00,        1.00,        1.00,        0.00
      609.00,       77.71,       38.71,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      435.46,        0.00,        1.00,        1.00,        0.00
      610.00,       77.71,       35.50,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      284.56,        0.00,        1.00,        1.00,        0.00
      611.00,       77.71,       33.03,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      188.02,        0.00,        1.00,        1.00,        0.00
      612.00,       77.71,       31.45,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      119.49,        0.00,        1.00,        1.00,        0.00
      613.00,       77.71,       28.28,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       78.67,        0.00,        1.00,        1.00,        0.00
      614.00,       77.71,       28.43,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       22.28,        0.00,        1.00,        1.00,        0.00
      615.00,       77.71,       29.64,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      616.00,       77.71,       33.80,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      617.00,       77.71,       39.22,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      618.00,       77.71,       43.89,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      619.00,       77.71,       50.26,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      620.00,       77.71,       43.10,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       21.25,        0.00,        1.00,        1.00,        0.00
      621.00,       77.71,       42.29,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       33.14,        0.00,        1.00,        1.00,        0.00
      622.00,       77.71,       40.66,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       83.03,        0.00,        1.00,        1.00,        0.00
      623.00,       77.71,       37.26,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      149.83,        0.00,        1.00,        1.00,        0.00
      624.00,       77.71,       31.46,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      216.56,        0.00,        1.00,        1.00,        0.00
      625.00,       77.71,       27.67,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      339.53,        0.00,        1.00,        1.00,        0.00
      626.00,       77.71,       26.87,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      543.31,        0.00,        1.00,        1.00,        0.00
      627.00,       77.71,       26.40,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      663.94,        0.00,        1.00,        1.00,        0.00
      628.00,       77.71,       26.44,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      612.87,        0.00,        1.00,        1.00,        0.00
      629.00,       77.71,       26.96,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      759.87,        0.00,        1.00,        1.00,        0.00
      630.00,       77.71,       31.40,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      631.00,       77.71,       38.55,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      632.00,       77.71,       42.43,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      633.00,       77.71,       40.88,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      756.98,        0.00,        1.00,        1.00,        0.00
      634.00,       77.71,       35.30,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      653.32,        0.00,        1.00,        1.00,        0.00
      635.00,       77.71,       33.38,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      458.92,        0.00,        1.00,        1.00,        0.00
      636.00,       77.71,       29.85,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      538.25,        0.00,        1.00,        1.00,        0.00
      637.00,       77.71,       27.00,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      546.21,        0.00,        1.00,        1.00,        0.00
      638.00,       77.71,       26.64,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      641.55,        0.00,        1.00,        1.00,        0.00
      639.00,       77.71,       28.36,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      748.64,        0.00,        1.00,        1.00,        0.00
      640.00,       77.71,       31.72,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      641.00,       77.71,       34.47,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      642.00,       77.71,       42.68,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      800.37,        0.00,        1.00,        1.00,        0.00
      643.00,       77.71,       46.77,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      644.00,       77.71,       40.10,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      645.00,       77.71,       40.37,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      646.00,       77.71,       38.52,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      647.00,       77.71,       35.99,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      648.00,       77.71,       30.75,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      649.00,       77.71,       26.45,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      650.00,       77.71,       26.37,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      651.00,       77.71,       25.94,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      652.00,       77.71,       26.22,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      653.00,       77.71,       26.38,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      654.00,       77.71,       31.20,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      655.00,       77.71,       39.65,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      656.00,       77.71,       42.54,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      657.00,       77.71,       40.91,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      658.00,       77.71,       34.76,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      659.00,       77.71,       31.56,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      660.00,       77.71,       27.54,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      661.00,       77.71,       25.58,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      438.86,        0.00,        1.00,        1.00,        0.00
      662.00,       77.71,       25.07,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      229.17,        0.00,        1.00,        1.00,        0.00
      663.00,       77.71,       26.99,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       64.86,        0.00,        1.00,        1.00,        0.00
      664.00,       77.71,       31.88,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       29.07,        0.00,        1.00,        1.00,        0.00
      665.00,       77.71,       35.61,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      666.00,       77.71,       41.79,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      667.00,       77.71,       45.36,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      668.00,       77.71,       43.95,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      669.00,       77.71,       40.66,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       66.31,        0.00,        1.00,        1.00,        0.00
      670.00,       77.71,       38.17,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       77.21,        0.00,        1.00,        1.00,        0.00
      671.00,       77.71,       36.14,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      370.83,        0.00,        1.00,        1.00,        0.00
      672.00,       77.71,       31.60,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      654.06,        0.00,        1.00,        1.00,        0.00
      673.00,       77.71,       26.09,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      674.00,       77.71,       25.83,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      675.00,       77.71,       25.53,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      676.00,       77.71,       25.57,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      677.00,       77.71,       26.01,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      678.00,       77.71,       31.66,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      679.00,       77.71,       38.04,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      680.00,       77.71,       42.63,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      681.00,       77.71,       40.35,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      682.00,       77.71,       36.57,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      683.00,       77.71,       35.57,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      684.00,       77.71,       31.65,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      685.00,       77.71,       29.02,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      686.00,       77.71,       26.67,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      687.00,       77.71,       30.48,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      688.00,       77.71,       34.08,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      689.00,       77.71,       37.29,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      690.00,       77.71,       40.58,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      691.00,       77.71,       44.11,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      692.00,       77.71,       42.55,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      693.00,       77.71,       40.78,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      694.00,       77.71,       38.66,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      695.00,       77.71,       33.90,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      696.00,       77.71,       30.21,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      697.00,       77.71,       27.42,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      698.00,       77.71,       26.05,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      624.36,        0.00,        1.00,        1.00,        0.00
      699.00,       77.71,       26.04,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      705.24,        0.00,        1.00,        1.00,        0.00
      700.00,       77.71,       26.12,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      523.67,        0.00,        1.00,        1.00,        0.00
      701.00,       77.71,       27.55,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      130.28,        0.00,        1.00,        1.00,        0.00
      702.00,       77.71,       32.04,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      581.07,        0.00,        1.00,        1.00,        0.00
      703.00,       77.71,       37.93,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      704.00,       77.71,       41.65,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      146.89,        0.00,        1.00,        1.00,        0.00
      705.00,       77.71,       40.17,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      281.92,        0.00,        1.00,        1.00,        0.00
      706.00,       77.71,       35.48,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      130.44,        0.00,        1.00,        1.00,        0.00
      707.00,       77.71,       34.94,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       76.96,        0.00,        1.00,        1.00,        0.00
      708.00,       77.71,       27.60,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       52.33,        0.00,        1.00,        1.00,        0.00
      709.00,       77.71,       31.13,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,        0.00,        0.00,        1.00,        1.00,        0.00
      710.00,       77.71,       29.72,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      682.77,        0.00,        1.00,        1.00,        0.00
      711.00,       77.71,       31.27,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      712.00,       77.71,       34.00,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      713.00,       77.71,       41.15,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      714.00,       77.71,       42.81,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      715.00,       77.71,       43.97,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      716.00,       77.71,       40.36,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      717.00,       77.71,       38.12,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      718.00,       77.71,       38.20,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      719.00,       77.71,       34.34,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      720.00,       77.71,       30.60,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      721.00,       77.71,       28.19,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      722.00,       77.71,       27.11,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      723.00,       77.71,       26.13,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      724.00,       77.71,       25.99,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      725.00,       77.71,       25.98,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      726.00,       77.71,       28.39,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      727.00,       77.71,       28.39,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      728.00,       77.71,       30.05,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      729.00,       77.71,       31.14,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      730.00,       77.71,       29.62,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      731.00,       77.71,       27.46,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      732.00,       77.71,       25.74,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      733.00,       77.71,       23.82,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      734.00,       77.71,       25.52,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      735.00,       77.71,       24.48,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      736.00,       77.71,       27.83,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      737.00,       77.71,       31.22,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      738.00,       77.71,       39.18,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      739.00,       77.71,       43.90,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      740.00,       77.71,       41.29,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      741.00,       77.71,       39.77,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      742.00,       77.71,       37.34,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      743.00,       77.71,       33.44,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      744.00,       77.71,       30.46,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      745.00,       77.71,       27.04,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      746.00,       77.71,       26.42,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      747.00,       77.71,       27.90,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      748.00,       77.71,       26.11,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      749.00,       77.71,       26.41,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      750.00,       77.71,       28.99,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      751.00,       77.71,       30.88,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      752.00,       77.71,       31.27,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      810.22,        0.00,        1.00,        1.00,        0.00
      753.00,       77.71,       31.82,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      591.19,        0.00,        1.00,        1.00,        0.00
      754.00,       77.71,       27.68,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      373.94,        0.00,        1.00,        1.00,        0.00
      755.00,       77.71,       26.37,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      227.60,        0.00,        1.00,        1.00,        0.00
      756.00,       77.71,       26.14,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      203.66,        0.00,        1.00,        1.00,        0.00
      757.00,       77.71,       25.80,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      221.17,        0.00,        1.00,        1.00,        0.00
      758.00,       77.71,       24.81,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      296.18,        0.00,        1.00,        1.00,        0.00
      759.00,       77.71,       23.76,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      349.26,        0.00,        1.00,        1.00,        0.00
      760.00,       77.71,       26.26,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      351.88,        0.00,        1.00,        1.00,        0.00
      761.00,       77.71,       34.20,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      343.11,        0.00,        1.00,        1.00,        0.00
      762.00,       77.71,       39.18,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      338.18,        0.00,        1.00,        1.00,        0.00
      763.00,       77.71,       52.23,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      483.84,        0.00,        1.00,        1.00,        0.00
      764.00,       77.71,       42.73,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      737.56,        0.00,        1.00,        1.00,        0.00
      765.00,       77.71,       41.74,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      563.07,        0.00,        1.00,        1.00,        0.00
      766.00,       77.71,       36.37,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      508.68,        0.00,        1.00,        1.00,        0.00
      767.00,       77.71,       32.41,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      456.96,        0.00,        1.00,        1.00,        0.00
      768.00,       77.71,       30.47,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      505.39,        0.00,        1.00,        1.00,        0.00
      769.00,       77.71,       26.53,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      390.14,        0.00,        1.00,        1.00,        0.00
      770.00,       77.71,       25.62,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      357.22,        0.00,        1.00,        1.00,        0.00
      771.00,       77.71,       25.72,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      317.29,        0.00,        1.00,        1.00,        0.00
      772.00,       77.71,       25.02,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      309.99,        0.00,        1.00,        1.00,        0.00
      773.00,       77.71,       26.30,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      388.60,        0.00,        1.00,        1.00,        0.00
      774.00,       77.71,       31.73,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      366.90,        0.00,        1.00,        1.00,        0.00
      775.00,       77.71,       35.89,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      292.52,        0.00,        1.00,        1.00,        0.00
      776.00,       77.71,       40.54,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      191.21,        0.00,        1.00,        1.00,        0.00
      777.00,       77.71,       37.00,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,      102.60,        0.00,        1.00,        1.00,        0.00
      778.00,       77.71,       36.28,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       41.27,        0.00,        1.00,        1.00,        0.00
      779.00,       77.71,       32.49,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       49.94,        0.00,        1.00,        1.00,        0.00
      780.00,       77.71,       31.19,        0.00,        0.00,        0.00,        0.00,        1.00,        8.64,       83.11,        0.00,        1.00,        1.00,        0.00
