GEN UID,bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin,type,fuel,cost_c1,cost_c2,ncost
4082_CC_1,4082,243.04,26.69,123.89,-27.02,1.04,292.08,1,243.4,73.02,0,0,0,0,0,0,0,0,113.78,0,243.4,0,0,0,0,CC,ng,24.143689000000002,0.001972,3
4083_CC_1,4083,243.04,27.21,123.89,-27.02,1.04,292.08,1,243.4,73.02,0,0,0,0,0,0,0,0,113.78,0,243.4,0,0,0,0,CC,ng,24.143689000000002,0.001972,3
4084_CC_1,4084,243.04,40.3,123.89,-27.02,1.04,292.08,1,243.4,73.02,0,0,0,0,0,0,0,0,113.78,0,243.4,0,0,0,0,CC,ng,24.143689000000002,0.001972,3
4085_CC_1,4085,171.03,41.93,179.17,-39.07,1.04,422.4,1,352.0,105.6,0,0,0,0,0,0,0,0,135.87,0,352.0,0,0,0,0,CC,ng,24.861003999999998,0.001972,3
4090_STEAM_1,4090,0.0,0.0,0.65,-0.17,1.01,1.68,0,1.4,0.42,0,0,0,0,0,0,0,0,0.56,0,1.4,0,0,0,0,STEAM,coal,20.266723199999998,0.0020224,3
4091_STEAM_1,4091,23.47,-1.01,10.95,-2.87,1.01,28.2,1,23.5,7.05,0,0,0,0,0,0,0,0,9.4,0,23.5,0,0,0,0,STEAM,coal,20.266723199999998,0.0020224,3
4092_STEAM_1,4092,0.0,0.0,3.54,-0.93,1.01,9.12,0,7.6,2.28,0,0,0,0,0,0,0,0,3.04,0,7.6,0,0,0,0,STEAM,coal,20.266723199999998,0.0020224,3
4093_STEAM_1,4093,27.96,-1.55,13.05,-3.42,1.01,33.6,1,28.0,8.4,0,0,0,0,0,0,0,0,11.2,0,28.0,0,0,0,0,STEAM,coal,20.266723199999998,0.0020224,3
4094_STEAM_1,4094,27.96,-2.66,13.05,-3.42,1.01,33.6,1,28.0,8.4,0,0,0,0,0,0,0,0,11.2,0,28.0,0,0,0,0,STEAM,coal,20.266723199999998,0.0020224,3
4095_STEAM_1,4095,27.96,-1.57,13.05,-3.42,1.01,33.6,1,28.0,8.4,0,0,0,0,0,0,0,0,11.2,0,28.0,0,0,0,0,STEAM,coal,20.266723199999998,0.0020224,3
4096_STEAM_1,4096,0.0,0.0,13.05,-3.42,1.01,33.6,0,28.0,8.4,0,0,0,0,0,0,0,0,11.2,0,28.0,0,0,0,0,STEAM,coal,20.266723199999998,0.0020224,3
4097_STEAM_1,4097,27.96,-1.41,13.05,-3.42,1.01,33.6,1,28.0,8.4,0,0,0,0,0,0,0,0,11.2,0,28.0,0,0,0,0,STEAM,coal,20.266723199999998,0.0020224,3
4098_STEAM_1,4098,0.0,0.0,13.05,-3.42,1.01,33.6,0,28.0,8.4,0,0,0,0,0,0,0,0,11.2,0,28.0,0,0,0,0,STEAM,coal,20.266723199999998,0.0020224,3
4105_WIND_1,4105,135.0,13.1,38.34,-25.92,1.01,216.0,1,180.0,54.0,0,0,0,0,0,0,0,0,0.0,0,180.0,0,0,0,0,WIND,wind,0.0,0.0,3
4115_CC_1,4115,131.61,25.73,67.09,-14.63,1.04,158.16,1,131.8,39.54,0,0,0,0,0,0,0,0,65.9,0,131.8,0,0,0,0,CC,ng,39.1922635,0.0033020000000000007,3
4116_CC_1,4116,124.88,23.21,67.09,-14.63,1.04,158.16,1,131.8,39.54,0,0,0,0,0,0,0,0,65.9,0,131.8,0,0,0,0,CC,ng,39.1922635,0.0033020000000000007,3
4133_CC_1,4133,0.0,0.0,17.1,-3.73,1.0,40.32,0,33.6,10.08,0,0,0,0,0,0,0,0,16.8,0,33.6,0,0,0,0,CC,ng,38.106731,0.0033020000000000007,3
4134_CC_1,4134,10.49,-3.73,17.1,-3.73,1.0,40.32,1,33.6,10.08,0,0,0,0,0,0,0,0,16.8,0,33.6,0,0,0,0,CC,ng,38.106731,0.0033020000000000007,3
4135_CC_1,4135,10.49,-3.73,17.1,-3.73,1.0,40.32,1,33.6,10.08,0,0,0,0,0,0,0,0,16.8,0,33.6,0,0,0,0,CC,ng,38.106731,0.0033020000000000007,3
4136_CC_1,4136,10.49,-3.73,17.1,-3.73,1.0,40.32,1,33.6,10.08,0,0,0,0,0,0,0,0,16.8,0,33.6,0,0,0,0,CC,ng,38.106731,0.0033020000000000007,3
4137_CC_1,4137,0.0,0.0,34.2,-7.46,1.0,80.64,0,67.2,20.16,0,0,0,0,0,0,0,0,33.6,0,67.2,0,0,0,0,CC,ng,38.47820600000001,0.0033020000000000007,3
4138_CC_1,4138,0.0,0.0,33.59,-7.33,1.0,79.2,0,66.0,19.8,0,0,0,0,0,0,0,0,33.0,0,66.0,0,0,0,0,CC,ng,38.46499800000001,0.0033020000000000007,3
4142_WIND_1,4142,141.0,26.2,40.04,-27.07,1.04,225.6,1,188.0,56.4,0,0,0,0,0,0,0,0,0.0,0,188.0,0,0,0,0,WIND,wind,0.0,0.0,3
4153_WIND_1,4153,212.4,60.32,60.32,-40.78,1.04,339.84,1,283.2,84.96,0,0,0,0,0,0,0,0,0.0,0,283.2,0,0,0,0,WIND,wind,0.0,0.0,3
4160_CC_1,4160,197.48,55.67,100.66,-21.95,1.03,237.32,1,197.77,59.33,0,0,0,0,0,0,0,0,98.89,0,197.77,0,0,0,0,CC,ng,23.841973,0.001972,3
4161_CC_1,4161,89.46,23.49,100.66,-21.95,1.03,237.32,1,197.77,59.33,0,0,0,0,0,0,0,0,98.89,0,197.77,0,0,0,0,CC,ng,23.841973,0.001972,3
4162_CC_1,4162,114.14,22.39,100.66,-21.95,1.03,237.32,1,197.77,59.33,0,0,0,0,0,0,0,0,98.89,0,197.77,0,0,0,0,CC,ng,23.841973,0.001972,3
4163_CC_1,4163,0.0,0.0,4.58,-1.0,1.03,10.8,0,9.0,2.7,0,0,0,0,0,0,0,0,4.5,0,9.0,0,0,0,0,CC,ng,22.595176,0.001972,3
4166_WIND_1,4166,150.75,-28.94,42.81,-28.94,1.0,241.2,1,201.0,60.3,0,0,0,0,0,0,0,0,0.0,0,201.0,0,0,0,0,WIND,wind,0.0,0.0,3
4177_WIND_1,4177,112.5,-0.15,31.95,-21.6,1.04,180.0,1,150.0,45.0,0,0,0,0,0,0,0,0,0.0,0,150.0,0,0,0,0,WIND,wind,0.0,0.0,3
4181_WIND_1,4181,150.07,42.62,42.62,-28.81,1.04,240.12,1,200.1,60.03,0,0,0,0,0,0,0,0,0.0,0,200.1,0,0,0,0,WIND,wind,0.0,0.0,3
4183_WIND_1,4183,152.25,43.24,43.24,-29.23,1.03,243.6,1,203.0,60.9,0,0,0,0,0,0,0,0,0.0,0,203.0,0,0,0,0,WIND,wind,0.0,0.0,3
4192_CC_1,4192,74.89,12.56,38.17,-8.33,1.02,90.0,1,75.0,22.5,0,0,0,0,0,0,0,0,37.5,0,75.0,0,0,0,0,CC,ng,23.030987999999997,0.001972,3
4192_CC_2,4192,183.5,12.56,93.54,-20.4,1.02,220.52,1,183.77,55.13,0,0,0,0,0,0,0,0,91.89,0,183.77,0,0,0,0,CC,ng,23.749782,0.001972,3
4192_CC_3,4192,0.0,0.0,12.22,-2.66,1.02,28.8,0,24.0,7.2,0,0,0,0,0,0,0,0,12.0,0,24.0,0,0,0,0,CC,ng,22.694269,0.001972,3
4192_CC_4,4192,60.91,12.56,31.05,-6.77,1.02,73.2,1,61.0,18.3,0,0,0,0,0,0,0,0,30.5,0,61.0,0,0,0,0,CC,ng,22.938796999999997,0.001972,3
4192_CC_5,4192,10.38,5.29,5.29,-1.15,1.02,12.48,1,10.4,3.12,0,0,0,0,0,0,0,0,5.2,0,10.4,0,0,0,0,CC,ng,22.604542999999996,0.001972,3
4192_CC_6,4192,138.74,12.56,135.9,-29.64,1.02,320.4,1,267.0,80.1,0,0,0,0,0,0,0,0,120.08,0,267.0,0,0,0,0,CC,ng,24.299476999999996,0.001972,3
4192_CC_7,4192,158.16,12.56,135.9,-29.64,1.02,320.4,1,267.0,80.1,0,0,0,0,0,0,0,0,120.08,0,267.0,0,0,0,0,CC,ng,24.299476999999996,0.001972,3
4192_CC_8,4192,158.16,12.56,135.9,-29.64,1.02,320.4,1,267.0,80.1,0,0,0,0,0,0,0,0,120.08,0,267.0,0,0,0,0,CC,ng,24.299476999999996,0.001972,3
4192_CC_9,4192,183.5,12.56,93.54,-20.4,1.02,220.52,1,183.77,55.13,0,0,0,0,0,0,0,0,91.89,0,183.77,0,0,0,0,CC,ng,23.749782,0.001972,3
4192_CC_10,4192,183.5,12.56,93.54,-20.4,1.02,220.52,1,183.77,55.13,0,0,0,0,0,0,0,0,91.89,0,183.77,0,0,0,0,CC,ng,23.749782,0.001972,3
4194_WIND_1,4194,151.2,42.94,42.94,-29.03,1.02,241.92,1,201.6,60.48,0,0,0,0,0,0,0,0,0.0,0,201.6,0,0,0,0,WIND,wind,0.0,0.0,3
4195_WIND_1,4195,69.0,-13.25,19.6,-13.25,1.0,110.4,1,92.0,27.6,0,0,0,0,0,0,0,0,0.0,0,92.0,0,0,0,0,WIND,wind,0.0,0.0,3
5020_WIND_1,5020,90.0,-17.28,25.56,-17.28,1.0,144.0,1,120.0,36.0,0,0,0,0,0,0,0,0,0.0,0,120.0,0,0,0,0,WIND,wind,0.0,0.0,3
5023_CC_1,5023,0.0,0.0,2.44,-0.53,1.04,5.76,0,4.8,1.44,0,0,0,0,0,0,0,0,2.4,0,4.8,0,0,0,0,CC,ng,21.780220800000002,0.0019032,3
5035_CC_1,5035,0.0,0.0,2.14,-0.47,1.02,5.04,0,4.2,1.26,0,0,0,0,0,0,0,0,2.1,0,4.2,0,0,0,0,CC,ng,20.710020000000004,0.0018100000000000002,3
5036_CC_1,5036,0.0,0.0,3.26,-0.71,1.02,7.68,0,6.4,1.92,0,0,0,0,0,0,0,0,3.2,0,6.4,0,0,0,0,CC,ng,20.7231425,0.0018100000000000002,3
5037_CC_1,5037,96.35,16.88,157.01,-34.24,1.02,370.16,1,308.47,92.54,0,0,0,0,0,0,0,0,129.14,0,308.47,0,0,0,0,CC,ng,22.5548625,0.0018100000000000002,3
5038_CC_1,5038,96.35,16.55,157.01,-34.24,1.02,370.16,1,308.47,92.54,0,0,0,0,0,0,0,0,129.14,0,308.47,0,0,0,0,CC,ng,22.5548625,0.0018100000000000002,3
5039_CC_1,5039,96.35,37.47,157.01,-34.24,1.02,370.16,1,308.47,92.54,0,0,0,0,0,0,0,0,129.14,0,308.47,0,0,0,0,CC,ng,22.5548625,0.0018100000000000002,3
5040_CC_1,5040,96.35,11.89,157.01,-34.24,1.02,370.16,1,308.47,92.54,0,0,0,0,0,0,0,0,129.14,0,308.47,0,0,0,0,CC,ng,22.5548625,0.0018100000000000002,3
5041_CC_1,5041,96.35,17.4,157.01,-34.24,1.02,370.16,1,308.47,92.54,0,0,0,0,0,0,0,0,129.14,0,308.47,0,0,0,0,CC,ng,22.5548625,0.0018100000000000002,3
5042_CC_1,5042,96.35,15.52,157.01,-34.24,1.02,370.16,1,308.47,92.54,0,0,0,0,0,0,0,0,129.14,0,308.47,0,0,0,0,CC,ng,22.5548625,0.0018100000000000002,3
5051_CC_1,5051,84.58,35.75,43.11,-9.4,1.02,101.64,1,84.7,25.41,0,0,0,0,0,0,0,0,42.35,0,84.7,0,0,0,0,CC,ng,23.188769999999998,0.00198,3
5057_CC_1,5057,0.0,0.0,161.53,-35.23,1.0,380.82,0,317.35,95.2,0,0,0,0,0,0,0,0,130.74,0,317.35,0,0,0,0,CC,ng,23.79,0.0019032,3
5058_CC_1,5058,253.85,-35.23,161.53,-35.23,1.0,380.82,1,317.35,95.2,0,0,0,0,0,0,0,0,130.74,0,317.35,0,0,0,0,CC,ng,23.7728712,0.0019032,3
5065_CC_1,5065,10.58,5.4,5.4,-1.18,1.03,12.72,1,10.6,3.18,0,0,0,0,0,0,0,0,5.3,0,10.6,0,0,0,0,CC,ng,21.8168574,0.0019032,3
5066_CC_1,5066,0.0,0.0,0.92,-0.2,1.03,2.16,0,1.8,0.54,0,0,0,0,0,0,0,0,0.9,0,1.8,0,0,0,0,CC,ng,21.7611888,0.0019032,3
5067_CC_1,5067,437.62,106.81,223.08,-48.65,1.03,525.92,1,438.27,131.48,0,0,0,0,0,0,0,0,140.82,0,438.27,0,0,0,0,CC,ng,24.5436672,0.0019032,3
5068_CC_1,5068,437.62,100.32,223.08,-48.65,1.03,525.92,1,438.27,131.48,0,0,0,0,0,0,0,0,140.82,0,438.27,0,0,0,0,CC,ng,24.5436672,0.0019032,3
5069_CC_1,5069,437.62,94.11,223.08,-48.65,1.03,525.92,1,438.27,131.48,0,0,0,0,0,0,0,0,140.82,0,438.27,0,0,0,0,CC,ng,24.5436672,0.0019032,3
5089_CC_1,5089,0.0,0.0,47.57,-2.05,1.01,50.16,0,123.9,0.0,0,0,0,0,0,0,0,0,61.95,0,41.8,0,0,0,0,CC,ng,22.553910000000002,0.0010899840000000002,3
5106_STEAM_1,5106,0.0,0.0,5.03,-1.32,1.04,12.96,0,10.8,3.24,0,0,0,0,0,0,0,0,4.32,0,10.8,0,0,0,0,STEAM,coal,21.204700499999998,0.0021160000000000003,3
5107_STEAM_1,5107,0.0,0.0,2.66,-0.7,1.04,6.84,0,5.7,1.71,0,0,0,0,0,0,0,0,2.28,0,5.7,0,0,0,0,STEAM,coal,21.204700499999998,0.0021160000000000003,3
5166_CC_1,5166,126.31,64.39,64.39,-14.04,1.04,151.8,1,126.5,37.95,0,0,0,0,0,0,0,0,63.25,0,126.5,0,0,0,0,CC,ng,22.5557748,0.0019032,3
5167_CC_1,5167,1.6,0.81,0.81,-0.18,1.04,1.92,1,1.6,0.48,0,0,0,0,0,0,0,0,0.8,0,1.6,0,0,0,0,CC,ng,21.7597614,0.0019032,3
5170_WIND_1,5170,45.0,-8.64,12.78,-8.64,1.0,72.0,1,60.0,18.0,0,0,0,0,0,0,0,0,0.0,0,60.0,0,0,0,0,WIND,wind,0.0,0.0,3
5198_WIND_1,5198,112.5,-21.6,31.95,-21.6,1.0,180.0,1,150.0,45.0,0,0,0,0,0,0,0,0,0.0,0,150.0,0,0,0,0,WIND,wind,0.0,0.0,3
5206_CC_1,5206,209.21,9.89,126.57,-27.6,1.01,298.4,1,248.67,74.6,0,0,0,0,0,0,0,0,115.26,0,248.67,0,0,0,0,CC,ng,23.3346594,0.0019032,3
5207_CC_1,5207,182.11,15.95,126.57,-27.6,1.01,298.4,1,248.67,74.6,0,0,0,0,0,0,0,0,115.26,0,248.67,0,0,0,0,CC,ng,23.3346594,0.0019032,3
5208_CC_1,5208,182.11,13.07,126.57,-27.6,1.01,298.4,1,248.67,74.6,0,0,0,0,0,0,0,0,115.26,0,248.67,0,0,0,0,CC,ng,23.3346594,0.0019032,3
5238_WIND_1,5238,168.75,-32.4,47.93,-32.4,1.0,270.0,1,225.0,67.5,0,0,0,0,0,0,0,0,0.0,0,225.0,0,0,0,0,WIND,wind,0.0,0.0,3
5243_WIND_1,5243,112.5,-21.6,31.95,-21.6,1.0,180.0,1,150.0,45.0,0,0,0,0,0,0,0,0,0.0,0,150.0,0,0,0,0,WIND,wind,0.0,0.0,3
5262_NUCLEAR_1,5262,1213.21,-13.0,447.12,-99.63,1.01,1458.0,1,1215.0,364.5,0,0,0,0,0,0,0,0,0.0,0,1215.0,0,0,0,0,NUCLEAR,nuclear,6.9751,0.0002,3
5263_NUCLEAR_1,5263,1034.26,-45.3,447.12,-99.63,1.01,1458.0,1,1215.0,364.5,0,0,0,0,0,0,0,0,0.0,0,1215.0,0,0,0,0,NUCLEAR,nuclear,8.11,0.0002,3
5281_CC_1,5281,267.34,-29.72,136.28,-29.72,1.0,321.28,1,267.73,80.32,0,0,0,0,0,0,0,0,120.26,0,267.73,0,0,0,0,CC,ng,26.739777599999996,0.0021696,3
5282_CC_1,5282,267.34,-29.72,136.28,-29.72,1.0,321.28,1,267.73,80.32,0,0,0,0,0,0,0,0,120.26,0,267.73,0,0,0,0,CC,ng,26.739777599999996,0.0021696,3
5283_CC_1,5283,0.0,0.0,136.28,-29.72,1.0,321.28,0,267.73,80.32,0,0,0,0,0,0,0,0,120.26,0,267.73,0,0,0,0,CC,ng,26.739777599999996,0.0021696,3
5297_CC_1,5297,0.0,0.0,1.63,-0.36,1.04,3.84,0,3.2,0.96,0,0,0,0,0,0,0,0,1.6,0,3.2,0,0,0,0,CC,ng,22.64823,0.00198,3
5298_CC_1,5298,114.83,58.53,58.53,-12.76,1.04,138.0,1,115.0,34.5,0,0,0,0,0,0,0,0,57.5,0,115.0,0,0,0,0,CC,ng,23.38974,0.00198,3
5299_CC_1,5299,114.83,58.53,58.53,-12.76,1.04,138.0,1,115.0,34.5,0,0,0,0,0,0,0,0,57.5,0,115.0,0,0,0,0,CC,ng,23.38974,0.00198,3
5300_CC_1,5300,114.83,58.53,58.53,-12.76,1.04,138.0,1,115.0,34.5,0,0,0,0,0,0,0,0,57.5,0,115.0,0,0,0,0,CC,ng,23.38974,0.00198,3
5301_CC_1,5301,82.58,42.09,42.09,-9.18,1.04,99.24,1,82.7,24.81,0,0,0,0,0,0,0,0,41.35,0,82.7,0,0,0,0,CC,ng,23.1759,0.00198,3
5302_CC_1,5302,463.07,116.59,236.05,-51.48,1.04,556.5,1,463.75,139.13,0,0,0,0,0,0,0,0,140.14,0,463.75,0,0,0,0,CC,ng,25.708067500000002,0.0019804,3
5303_CC_1,5303,463.07,150.38,236.05,-51.48,1.04,556.5,1,463.75,139.13,0,0,0,0,0,0,0,0,140.14,0,463.75,0,0,0,0,CC,ng,25.708067500000002,0.0019804,3
5319_CC_1,5319,82.08,-18.34,133.77,-29.17,1.01,315.36,1,262.8,78.84,0,0,0,0,0,0,0,0,119.02,0,262.8,0,0,0,0,CC,ng,26.7039792,0.0021696,3
5320_CC_1,5320,0.0,0.0,133.77,-29.17,1.01,315.36,0,262.8,78.84,0,0,0,0,0,0,0,0,119.02,0,262.8,0,0,0,0,CC,ng,26.7039792,0.0021696,3
5321_CC_1,5321,82.08,-19.32,133.77,-29.17,1.01,315.36,1,262.8,78.84,0,0,0,0,0,0,0,0,119.02,0,262.8,0,0,0,0,CC,ng,26.7039792,0.0021696,3
5324_CC_1,5324,283.65,98.39,144.59,-31.53,1.04,340.88,1,284.07,85.22,0,0,0,0,0,0,0,0,124.12,0,284.07,0,0,0,0,CC,ng,22.406895000000002,0.0018100000000000002,3
5325_CC_1,5325,283.65,100.45,144.59,-31.53,1.04,340.88,1,284.07,85.22,0,0,0,0,0,0,0,0,124.12,0,284.07,0,0,0,0,CC,ng,22.406895000000002,0.0018100000000000002,3
5326_CC_1,5326,283.65,144.59,144.59,-31.53,1.04,340.88,1,284.07,85.22,0,0,0,0,0,0,0,0,124.12,0,284.07,0,0,0,0,CC,ng,22.406895000000002,0.0018100000000000002,3
5342_HYDRO_1,5342,8.4,3.2,3.2,-0.14,1.04,3.36,1,3.6,0.0,0,0,0,0,0,0,0,0,0.0,0,2.8,0,0,0,0,HYDRO,hydro,0.0,0.0,3
5343_CC_1,5343,207.5,44.35,79.67,-3.43,1.04,84.0,1,207.5,0.0,0,0,0,0,0,0,0,0,102.58,0,70.0,0,0,0,0,CC,ng,21.950526000000004,0.0010899840000000002,3
5360_STEAM_1,5360,1006.51,-64.49,469.73,-122.98,1.01,1209.6,1,1008.0,302.4,0,0,0,0,0,0,0,0,233.52,0,1008.0,0,0,0,0,STEAM,coal,22.030441200000002,0.0021984,3
5363_CC_1,5363,10.38,-1.15,5.29,-1.15,1.0,12.48,1,10.4,3.12,0,0,0,0,0,0,0,0,5.2,0,10.4,0,0,0,0,CC,ng,21.8159058,0.0019032,3
5364_CC_1,5364,213.02,-23.68,108.59,-23.68,1.0,256.0,1,213.33,64.0,0,0,0,0,0,0,0,0,104.53,0,213.33,0,0,0,0,CC,ng,23.109606,0.0019032,3
5365_CC_1,5365,213.02,-23.68,108.59,-23.68,1.0,256.0,1,213.33,64.0,0,0,0,0,0,0,0,0,104.53,0,213.33,0,0,0,0,CC,ng,23.109606,0.0019032,3
5366_CC_1,5366,213.02,-23.68,108.59,-23.68,1.0,256.0,1,213.33,64.0,0,0,0,0,0,0,0,0,104.53,0,213.33,0,0,0,0,CC,ng,23.109606,0.0019032,3
5367_CC_1,5367,213.02,-23.68,108.59,-23.68,1.0,256.0,1,213.33,64.0,0,0,0,0,0,0,0,0,104.53,0,213.33,0,0,0,0,CC,ng,23.109606,0.0019032,3
5368_CC_1,5368,213.02,-23.68,108.59,-23.68,1.0,256.0,1,213.33,64.0,0,0,0,0,0,0,0,0,104.53,0,213.33,0,0,0,0,CC,ng,23.109606,0.0019032,3
5369_CC_1,5369,213.02,-23.68,108.59,-23.68,1.0,256.0,1,213.33,64.0,0,0,0,0,0,0,0,0,104.53,0,213.33,0,0,0,0,CC,ng,23.109606,0.0019032,3
5382_CC_1,5382,65.28,106.38,106.38,-23.2,1.04,250.8,1,209.0,62.7,0,0,0,0,0,0,0,0,103.09,0,209.0,0,0,0,0,CC,ng,21.951680000000003,0.0018100000000000002,3
5383_CC_1,5383,65.28,106.38,106.38,-23.2,1.04,250.8,1,209.0,62.7,0,0,0,0,0,0,0,0,103.09,0,209.0,0,0,0,0,CC,ng,21.951680000000003,0.0018100000000000002,3
5399_WIND_1,5399,124.2,35.27,35.27,-23.85,1.04,198.72,1,165.6,49.68,0,0,0,0,0,0,0,0,0.0,0,165.6,0,0,0,0,WIND,wind,0.0,0.0,3
5403_CC_1,5403,89.27,45.5,45.5,-9.92,1.03,107.28,1,89.4,26.82,0,0,0,0,0,0,0,0,44.7,0,89.4,0,0,0,0,CC,ng,22.3193022,0.0019032,3
5404_CC_1,5404,77.99,45.5,45.5,-9.92,1.03,107.28,1,89.4,26.82,0,0,0,0,0,0,0,0,44.7,0,89.4,0,0,0,0,CC,ng,22.3193022,0.0019032,3
5405_CC_1,5405,85.53,45.5,45.5,-9.92,1.03,107.28,1,89.4,26.82,0,0,0,0,0,0,0,0,44.7,0,89.4,0,0,0,0,CC,ng,22.3193022,0.0019032,3
5406_CC_1,5406,89.27,45.5,45.5,-9.92,1.03,107.28,1,89.4,26.82,0,0,0,0,0,0,0,0,44.7,0,89.4,0,0,0,0,CC,ng,22.3193022,0.0019032,3
5415_CC_1,5415,121.82,-13.54,62.1,-13.54,1.0,146.4,1,122.0,36.6,0,0,0,0,0,0,0,0,61.0,0,122.0,0,0,0,0,CC,ng,22.5272268,0.0019032,3
5416_CC_1,5416,121.82,-13.54,62.1,-13.54,1.0,146.4,1,122.0,36.6,0,0,0,0,0,0,0,0,61.0,0,122.0,0,0,0,0,CC,ng,22.5272268,0.0019032,3
5417_CC_1,5417,121.82,-13.54,62.1,-13.54,1.0,146.4,1,122.0,36.6,0,0,0,0,0,0,0,0,61.0,0,122.0,0,0,0,0,CC,ng,22.5272268,0.0019032,3
5418_CC_1,5418,118.62,-13.19,60.47,-13.19,1.0,142.56,1,118.8,35.64,0,0,0,0,0,0,0,0,59.4,0,118.8,0,0,0,0,CC,ng,22.506767399999998,0.0019032,3
5419_CC_1,5419,118.62,-13.19,60.47,-13.19,1.0,142.56,1,118.8,35.64,0,0,0,0,0,0,0,0,59.4,0,118.8,0,0,0,0,CC,ng,22.506767399999998,0.0019032,3
5423_CC_1,5423,12.38,-1.38,6.31,-1.38,1.0,14.88,1,12.4,3.72,0,0,0,0,0,0,0,0,6.2,0,12.4,0,0,0,0,CC,ng,21.8287524,0.0019032,3
5424_CC_1,5424,0.0,0.0,1.63,-0.36,1.0,3.84,0,3.2,0.96,0,0,0,0,0,0,0,0,1.6,0,3.2,0,0,0,0,CC,ng,21.7697532,0.0019032,3
5444_CC_1,5444,0.0,0.0,147.1,-32.08,1.01,346.8,0,289.0,86.7,0,0,0,0,0,0,0,0,125.21,0,289.0,0,0,0,0,CC,ng,26.8943616,0.0021696,3
5444_CC_2,5444,0.0,0.0,147.1,-32.08,1.01,346.8,0,289.0,86.7,0,0,0,0,0,0,0,0,125.21,0,289.0,0,0,0,0,CC,ng,26.8943616,0.0021696,3
5444_CC_3,5444,0.0,0.0,147.1,-32.08,1.01,346.8,0,289.0,86.7,0,0,0,0,0,0,0,0,125.21,0,289.0,0,0,0,0,CC,ng,26.8943616,0.0021696,3
5444_CC_4,5444,288.57,-32.08,147.1,-32.08,1.01,346.8,1,289.0,86.7,0,0,0,0,0,0,0,0,125.21,0,289.0,0,0,0,0,CC,ng,26.8943616,0.0021696,3
5444_CC_5,5444,288.57,-32.08,147.1,-32.08,1.01,346.8,1,289.0,86.7,0,0,0,0,0,0,0,0,125.21,0,289.0,0,0,0,0,CC,ng,26.8943616,0.0021696,3
5444_CC_6,5444,0.0,0.0,147.1,-32.08,1.01,346.8,0,289.0,86.7,0,0,0,0,0,0,0,0,125.21,0,289.0,0,0,0,0,CC,ng,26.8943616,0.0021696,3
5444_CC_7,5444,141.09,-15.68,71.92,-15.68,1.01,169.56,1,141.3,42.39,0,0,0,0,0,0,0,0,70.65,0,141.3,0,0,0,0,CC,ng,25.820952,0.0021696,3
5444_CC_8,5444,141.09,-15.68,71.92,-15.68,1.01,169.56,1,141.3,42.39,0,0,0,0,0,0,0,0,70.65,0,141.3,0,0,0,0,CC,ng,25.820952,0.0021696,3
6006_CC_1,6006,212.69,53.6,108.42,-23.64,1.04,255.6,1,213.0,63.9,0,0,0,0,0,0,0,0,104.42,0,213.0,0,0,0,0,CC,ng,24.010536,0.0019776,3
6007_CC_1,6007,0.0,0.0,216.83,-47.29,1.04,511.2,0,426.0,127.8,0,0,0,0,0,0,0,0,140.79,0,426.0,0,0,0,0,CC,ng,25.416906000000004,0.0019772,3
6008_CC_1,6008,198.04,47.36,100.95,-22.01,1.04,238.0,1,198.33,59.5,0,0,0,0,0,0,0,0,99.17,0,198.33,0,0,0,0,CC,ng,23.9136336,0.0019776,3
6009_CC_1,6009,198.04,29.99,100.95,-22.01,1.04,238.0,1,198.33,59.5,0,0,0,0,0,0,0,0,99.17,0,198.33,0,0,0,0,CC,ng,23.9136336,0.0019776,3
6010_CC_1,6010,198.04,39.7,100.95,-22.01,1.04,238.0,1,198.33,59.5,0,0,0,0,0,0,0,0,99.17,0,198.33,0,0,0,0,CC,ng,23.9136336,0.0019776,3
6041_HYDRO_1,6041,0.0,20.48,20.48,-0.88,1.04,21.6,1,17.0,0.0,0,0,0,0,0,0,0,0,0.0,0,18.0,0,0,0,0,HYDRO,hydro,0.0,0.0,3
6042_CC_1,6042,0.0,34.46,122.91,-5.29,1.04,129.6,1,320.2,0.0,0,0,0,0,0,0,0,0,131.23,0,108.0,0,0,0,0,CC,ng,22.806942000000003,0.0010899840000000002,3
6048_CC_1,6048,0.0,0.0,1.73,-0.38,1.04,4.08,0,3.4,1.02,0,0,0,0,0,0,0,0,1.7,0,3.4,0,0,0,0,CC,ng,20.9978873,0.0018356,3
6049_CC_1,6049,0.0,0.0,4.89,-1.07,1.04,11.52,0,9.6,2.88,0,0,0,0,0,0,0,0,4.8,0,9.6,0,0,0,0,CC,ng,21.035975999999994,0.0018356,3
6050_CC_1,6050,0.0,0.0,2.24,-0.49,1.04,5.28,0,4.4,1.32,0,0,0,0,0,0,0,0,2.2,0,4.4,0,0,0,0,CC,ng,21.003852999999996,0.0018356,3
6051_CC_1,6051,57.32,29.22,29.22,-6.37,1.04,68.88,1,57.4,17.22,0,0,0,0,0,0,0,0,28.7,0,57.4,0,0,0,0,CC,ng,21.3301309,0.0018356,3
