,bus_i,Latitude,Longitude
875,5311,32.84831,-96.825474
876,5312,32.900196,-97.561179
877,5313,32.63852,-96.695516
878,5314,31.662159,-97.506079
879,5315,33.227695,-97.183844
880,5316,32.817309,-96.630277
881,5317,32.33422,-97.731686
882,5318,32.33422,-97.731686
883,5319,32.33422,-97.731686
884,5320,32.33422,-97.731686
885,5321,32.33422,-97.731686
886,5322,32.7231,-96.9358
887,5323,32.7231,-96.9358
888,5324,32.7231,-96.9358
889,5325,32.7231,-96.9358
890,5326,32.7231,-96.9358
891,5327,31.751192,-96.891872
892,5328,31.354734,-97.012872
893,5329,32.711324,-96.781215
894,5330,32.754272,-97.083196
895,5331,33.338899,-96.752977
896,5332,32.881807,-97.345955
897,5333,32.521773,-96.807315
898,5334,32.2664,-99.518879
899,5335,32.885259,-96.942108
900,5336,32.897846,-96.550385
901,5337,33.219585,-98.188154
902,5338,32.56207,-97.631011
903,5339,32.959922,-97.148582
904,5340,32.786796,-96.819971
905,5341,33.068473,-96.963806
906,5342,33.068473,-96.963806
907,5343,33.068473,-96.963806
908,5344,32.893295,-96.864339
909,5345,32.022461,-97.133361
910,5346,32.707831,-97.338265
911,5347,32.556004,-99.164736
912,5348,32.162639,-97.1549
913,5349,32.617663,-96.778058
914,5350,32.857617,-96.576325
915,5351,32.857617,-96.576325
916,5352,32.792244,-96.744003
917,5353,32.643212,-96.916468
918,5354,32.725663,-96.558988
919,5355,32.302367,-97.037219
920,5356,32.964607,-96.649686
921,5357,33.114327,-96.693964
922,5358,31.474378,-96.957149
923,5359,31.474378,-96.957149
924,5360,31.474378,-96.957149
925,5361,33.1964,-97.9208
926,5362,33.1964,-97.9208
927,5363,33.1964,-97.9208
928,5364,33.1964,-97.9208
929,5365,33.1964,-97.9208
930,5366,33.1964,-97.9208
931,5367,33.1964,-97.9208
932,5368,33.1964,-97.9208
933,5369,33.1964,-97.9208
934,5370,33.081367,-97.061017
935,5371,32.6058,-96.542308
936,5372,32.925283,-96.8368
937,5373,32.803436,-97.267376
938,5374,32.716601,-96.620085
939,5375,32.6785,-97.330511
940,5376,32.676238,-96.936565
941,5377,31.112884,-97.729602
942,5378,31.539723,-97.195009
943,5379,32.859685,-97.291523
944,5380,32.32,-96.675
945,5381,32.32,-96.675
946,5382,32.32,-96.675
947,5383,32.32,-96.675
948,5384,32.710306,-96.678549
949,5385,32.710306,-96.678549
950,5386,32.991557,-96.663063
951,5387,32.742058,-97.38173
952,5388,31.620954,-97.09851
953,5389,31.620954,-97.09851
954,5390,30.940183,-97.227023
955,5391,30.940183,-97.227023
956,5392,30.940183,-97.227023
957,5393,31.693947,-97.325271
958,5394,32.7683,-99.4228
959,5395,32.7683,-99.4228
960,5396,32.7683,-99.4228
961,5397,32.7683,-99.4228
962,5398,32.7683,-99.4228
963,5399,32.7683,-99.4228
964,5400,33.245879,-96.631295
965,5401,32.403056,-97.700556
966,5402,32.403056,-97.700556
967,5403,32.403056,-97.700556
968,5404,32.403056,-97.700556
969,5405,32.403056,-97.700556
970,5406,32.403056,-97.700556
971,5407,31.817062,-97.546568
972,5408,33.174219,-96.356004
973,5409,32.689222,-97.18913
974,5410,31.009641,-97.746417
975,5411,31.009641,-97.746417
976,5412,33.012135,-96.534936
977,5413,32.6581,-98.3103
978,5414,32.6581,-98.3103
979,5415,32.6581,-98.3103
980,5416,32.6581,-98.3103
981,5417,32.6581,-98.3103
982,5418,32.6581,-98.3103
983,5419,32.6581,-98.3103
984,5420,32.975361,-97.310486
985,5421,33.066219,-96.309004
986,5422,33.019646,-96.961986
987,5423,33.019646,-96.961986
988,5424,33.019646,-96.961986
989,5425,32.813576,-96.878036
990,5426,32.366686,-96.245039
991,5427,32.360829,-96.915523
992,5428,32.8172,-97.180586
993,5429,32.816503,-97.359532
994,5430,32.754964,-97.791085
995,5431,32.943901,-96.452875
996,5432,32.848403,-97.903219
997,5433,32.747426,-97.217658
998,5434,33.00085,-97.444409
999,5435,32.600503,-98.17276
1000,5436,32.930338,-96.787496
1001,5437,31.696619,-97.073707
1002,5438,32.7811,-97.354585
1003,5439,32.372201,-96.784944
1004,5440,32.722844,-97.080239
1005,5441,32.652918,-97.379538
1006,5442,32.749099,-97.272957
1007,5443,32.728688,-97.317801
1008,5444,32.4302,-97.0537
1009,5445,32.4302,-97.0537
1010,5446,31.453501,-97.195339
1011,5447,32.639649,-97.217476
1012,5448,32.664953,-97.024692
1013,5449,32.664953,-97.024692
1014,5450,33.285118,-96.566247
1015,5451,31.219045,-97.968224
1016,5452,31.219045,-97.968224
1017,5453,32.392588,-97.32754
1018,5454,33.068454,-96.084274
1019,5455,33.372433,-97.669953
1020,5456,32.116953,-98.98514
1021,5457,32.891787,-97.149641
1022,5458,30.884326,-97.378809
1023,5459,30.884326,-97.378809
1024,5460,30.884326,-97.378809
1025,5461,31.137885,-97.373626
1026,5462,32.660862,-96.840948
1027,5463,32.825907,-96.966915
1028,5464,33.146336,-96.856347
1029,5465,33.146336,-96.856347
1030,5466,31.467983,-97.735272
1031,5467,32.787742,-96.79939
1032,5468,32.703913,-96.871889
1033,5469,32.708639,-97.363495
1034,5470,31.529664,-97.260442
1035,5471,32.455408,-98.418168
1036,5472,33.187712,-99.265034
1037,5473,32.266222,-97.655141
1038,5474,31.881728,-97.08541
1039,5475,32.414944,-97.196367
1040,5476,32.043193,-96.350943
1041,5477,31.050856,-97.644625
1042,5478,32.796608,-96.954903
1043,5479,32.532666,-97.306547
1044,5480,32.532666,-97.306547
1045,5481,32.63587,-97.503481
1046,5482,32.835893,-96.795514
1047,5483,32.88659,-97.208384
1048,5484,32.006925,-99.290758
1049,5485,32.122927,-96.723661
1050,6001,29.487774,-98.291474
1051,6002,29.65235,-98.656213
1052,6003,30.1456,-97.2708
1053,6004,30.1456,-97.2708
1054,6005,30.1456,-97.2708
1055,6006,30.1456,-97.2708
1056,6007,30.1456,-97.2708
1057,6008,30.1456,-97.2708
1058,6009,30.1456,-97.2708
1059,6010,30.1456,-97.2708
1060,6011,29.600453,-98.047576
1061,6012,30.303885,-97.218899
1062,6013,29.371436,-98.593411
1063,6014,29.700745,-97.301328
1064,6015,29.283035,-98.737267
1065,6016,29.460646,-98.571279
1066,6017,29.575004,-98.220552
1067,6018,30.242354,-97.6592
1068,6019,30.293268,-97.76605
1069,6020,30.5309,-98.377752
1070,6021,30.562551,-97.907897
1071,6022,30.562551,-97.907897
1072,6023,30.562551,-97.907897
1073,6024,30.304265,-97.685722
1074,6025,29.590028,-98.525262
1075,6026,29.341337,-98.705628
1076,6027,30.338584,-97.361224
1077,6028,30.216168,-97.856006
1078,6029,28.952237,-97.887161
1079,6030,29.202338,-97.076333
1080,6031,29.202338,-97.076333
1081,6032,30.319748,-97.958224
1082,6033,30.438534,-97.59458
1083,6034,30.438534,-97.59458
1084,6035,30.438534,-97.59458
1085,6036,29.585862,-98.406811
1086,6037,29.585862,-98.406811
1087,6038,30.293424,-97.784408
1088,6039,30.293424,-97.784408
1089,6040,30.293424,-97.784408
1090,6041,30.293424,-97.784408
1091,6042,30.293424,-97.784408
1092,6043,29.462006,-98.676785
1093,6044,29.4151,-98.459123
1094,6045,29.5889,-98.6139
1095,6046,29.5889,-98.6139
1096,6047,29.5889,-98.6139
1097,6048,29.5889,-98.6139
1098,6049,29.5889,-98.6139
1099,6050,29.5889,-98.6139
1100,6051,29.5889,-98.6139
1101,6052,29.5889,-98.6139
1102,6053,29.5889,-98.6139
1103,6054,29.5889,-98.6139
1104,6055,29.903262,-98.556446
1105,6056,29.696878,-98.070726
1106,6057,29.696878,-98.070726
1107,6058,29.696878,-98.070726
1108,6059,29.285285,-99.329182
1109,6060,29.697453,-98.486728
1110,6061,30.382481,-97.673467
1111,6062,30.215075,-96.410272
1112,6063,30.215075,-96.410272
1113,6064,30.215075,-96.410272
1114,6065,30.773295,-98.04518
1115,6066,29.6244,-98.1419
1116,6067,29.6244,-98.1419
1117,6068,29.6244,-98.1419
1118,6069,29.6244,-98.1419
1119,6070,29.6244,-98.1419
1120,6071,29.6244,-98.1419
1121,6072,29.6244,-98.1419
1122,6073,29.6244,-98.1419
1123,6074,29.6244,-98.1419
1124,6075,29.9172,-96.7506
1125,6076,29.9172,-96.7506
1126,6077,29.9172,-96.7506
1127,6078,29.9172,-96.7506
1128,6079,29.9172,-96.7506
1129,6080,29.9172,-96.7506
1130,6081,30.555288,-98.257593
1131,6082,30.555288,-98.257593
1132,6083,30.555288,-98.257593
1133,6084,30.557044,-97.690286
1134,6085,30.557044,-97.690286
1135,6086,30.557044,-97.690286
1136,6087,30.557044,-97.690286
1137,6088,30.557044,-97.690286
1138,6089,30.557044,-97.690286
1139,6090,30.557044,-97.690286
1140,6091,30.034449,-98.142776
1141,6092,29.476954,-97.448924
1142,6093,29.690514,-98.401812
1143,6094,29.627214,-98.427068
1144,6095,30.560042,-97.546124
1145,6096,29.69611,-97.470663
1146,6097,29.588638,-98.474585
1147,6098,30.38798,-97.706853
1148,6099,29.460597,-98.438554
1149,6100,29.353553,-98.238308
1150,6101,30.0381,-96.9875
1151,6102,30.0381,-96.9875
1152,6103,30.0381,-96.9875
1153,6104,30.0381,-96.9875
1154,6105,30.0381,-96.9875
1155,6106,30.0381,-96.9875
1156,6107,30.565871,-97.064032
1157,6108,30.565871,-97.064032
1158,6109,30.565871,-97.064032
1159,6110,30.565871,-97.064032
1160,6111,30.565871,-97.064032
1161,6112,29.1998,-98.842165
1162,6113,30.270569,-97.742589
1163,6114,29.471464,-98.617755
1164,6115,29.556038,-98.360283
1165,6116,30.465454,-97.384111
1166,6117,30.013899,-97.182148
1167,6118,30.503949,-97.8242
1168,6119,30.503949,-97.8242
1169,6120,30.503949,-97.8242
1170,6121,29.537264,-98.487882
1171,6122,29.380036,-96.836189
1172,6123,30.355657,-97.644682
1173,6124,29.758823,-98.190462
1174,6125,29.293499,-98.057016
1175,6126,30.178419,-97.888662
1176,6127,30.891129,-96.907601
1177,6128,29.305467,-98.531136
1178,6129,29.678291,-99.316592
1179,6130,30.132806,-97.874687
1180,6131,29.89476,-98.390967
1181,6132,30.32223,-97.740167
1182,6133,29.727617,-97.15845
1183,6134,30.710857,-97.413885
1184,6135,30.043016,-96.699188
1185,6136,30.647924,-97.753177
1186,6137,30.377889,-97.895023
1187,6138,29.689692,-98.911216
1188,6139,29.844013,-97.357996
1189,6140,30.818633,-97.502485
1190,6141,29.4289,-98.3433
1191,6142,29.4289,-98.3433
1192,6143,29.4289,-98.3433
1193,6144,29.4289,-98.3433
1194,6145,29.4289,-98.3433
1195,6146,29.4289,-98.3433
1196,6147,29.4289,-98.3433
1197,6148,29.4289,-98.3433
1198,6149,29.4289,-98.3433
1199,6150,29.545289,-98.556564
1200,6151,29.686278,-96.933605
1201,6152,29.27828,-98.479052
1202,6153,29.27828,-98.479052
1203,6154,30.224134,-98.134815
1204,6155,29.200063,-98.492701
1205,6156,30.581216,-98.208732
1206,6157,29.747683,-98.65027
1207,6158,30.286936,-96.189365
1208,6159,29.547068,-98.262642
1209,6160,30.269969,-97.683557
1210,6161,29.593056,-97.973215
1211,6162,29.593056,-97.973215
1212,6163,29.593056,-97.973215
1213,6164,29.593056,-97.973215
1214,6165,29.593056,-97.973215
1215,6166,29.593056,-97.973215
1216,6167,29.593056,-97.973215
1217,6168,29.406624,-98.630303
1218,6169,29.357251,-98.886655
1219,6170,29.357251,-98.886655
1220,6171,29.357251,-98.886655
1221,6172,29.097035,-97.282413
1222,6173,29.097035,-97.282413
1223,6174,29.49163,-98.397127
1224,6175,30.282173,-97.731003
1225,6176,30.111915,-98.033573
1226,6177,29.537782,-98.734752
1227,6178,29.537782,-98.734752
1228,6179,29.660485,-98.583454
1229,6180,29.350393,-98.10703
1230,6181,30.339696,-97.523512
1231,6182,29.342535,-98.570052
1232,6183,30.167624,-96.923038
1233,6184,30.268138,-97.86919
1234,6185,30.261084,-97.959435
1235,6186,30.430749,-97.840085
1236,6187,30.418557,-97.802545
1237,6188,29.695979,-96.42546
1238,6189,29.695979,-96.42546
1239,6190,29.5649,-97.083825
1240,6191,29.6562,-98.33912
1241,6192,30.541565,-96.676232
1242,6193,30.541565,-96.676232
1243,6194,30.126966,-97.739969
1244,6195,30.024253,-96.451051
1245,6196,29.940066,-97.568294
1246,6197,29.501708,-98.569451
1247,6198,29.501708,-98.569451
1248,6199,29.501708,-98.569451
1249,6200,29.43993,-98.458718
1250,6201,29.387986,-98.526019
1251,6202,29.659595,-97.785202
1252,6203,29.488906,-98.456235
1253,6204,29.44123,-98.480515
1254,6205,30.16711,-97.823998
1255,6206,30.354823,-96.840158
1256,6207,30.449996,-97.971806
1257,6208,30.429937,-97.717796
1258,6209,29.501055,-98.853494
1259,6210,30.556,-98.3384
1260,6211,30.556,-98.3384
1261,6212,30.556,-98.3384
1262,6213,30.556,-98.3384
1263,6214,30.556,-98.3384
1264,6215,30.556,-98.3384
1265,6216,30.556,-98.3384
1266,6217,30.37835,-97.951209
1267,6218,29.871471,-97.676772
1268,6219,30.351538,-97.732571
1269,6220,29.538074,-98.415198
1270,6221,28.867033,-98.240425
1271,6222,30.206844,-97.79742
1272,6223,30.206844,-97.79742
1273,6224,30.402654,-97.761064
1274,6225,29.464611,-98.493653
1275,6226,30.182914,-98.566548
1276,6227,30.243032,-97.765081
1277,6228,29.880162,-97.966164
1278,6229,29.880162,-97.966164
1279,6230,29.880162,-97.966164
1280,6231,30.078514,-97.838012
1281,6232,30.150985,-97.607312
1282,6233,30.297099,-97.617767
1283,6234,29.400889,-98.730674
1284,6235,29.400889,-98.730674
1285,6236,29.400889,-98.730674
1286,6237,31.020832,-97.12069
1287,6238,30.230475,-97.714082
1288,6239,29.2567,-98.3825
1289,6240,29.2567,-98.3825
1290,6241,29.2567,-98.3825
1291,6242,29.2567,-98.3825
1292,6243,29.2567,-98.3825
1293,6244,29.2567,-98.3825
1294,6245,29.2567,-98.3825
1295,6246,29.2567,-98.3825
1296,6247,29.2567,-98.3825
1297,6248,29.2567,-98.3825
1298,6249,29.2567,-98.3825
1299,6250,29.518637,-98.362961
1300,6251,29.971139,-98.228231
1301,6252,30.402261,-98.359569
1302,6253,28.857734,-97.428562
1303,6254,30.2098,-97.6129
1304,6255,30.2098,-97.6129
1305,6256,30.2098,-97.6129
1306,6257,30.2098,-97.6129
1307,6258,30.2098,-97.6129
1308,6259,30.2098,-97.6129
1309,6260,30.2098,-97.6129
1310,6261,29.391283,-98.618734
1311,6262,30.69088,-97.941426
1312,6263,28.733411,-97.894958
1313,6264,28.733411,-97.894958
1314,6265,29.129714,-97.311236
1315,6266,29.129714,-97.311236
1316,6267,29.129714,-97.311236
1317,6268,29.129714,-97.311236
1318,6269,29.129714,-97.311236
1319,6270,29.129714,-97.311236
1320,6271,29.129714,-97.311236
1321,6272,29.129714,-97.311236
1322,6273,29.129714,-97.311236
1323,6274,29.129714,-97.311236
1324,6275,29.395776,-98.464401
1325,6276,29.243915,-98.622442
1326,6277,29.904758,-97.807296
1327,6278,29.904758,-97.807296
1328,6279,29.54277,-97.937078
1329,6280,29.54277,-97.937078
1330,6281,29.525969,-98.277499
1331,6282,30.430044,-98.112655
1332,6283,29.43659,-98.205116
1333,6284,29.345246,-98.443874
1334,6285,29.859217,-98.706275
1335,6286,29.859217,-98.706275
1336,6287,29.422404,-98.525943
1337,6288,29.422404,-98.525943
1338,6289,30.348236,-97.768136
1339,6290,30.492379,-97.748312
1340,6291,29.624725,-98.624048
1341,6292,30.1458,-97.55
1342,6293,30.1458,-97.55
1343,6294,30.1458,-97.55
1344,6295,30.1458,-97.55
1345,6296,30.1458,-97.55
1346,6297,30.1458,-97.55
1347,6298,29.7372,-98.0228
1348,6299,29.7372,-98.0228
1349,6300,29.7372,-98.0228
1350,6301,29.7372,-98.0228
1351,6302,29.7372,-98.0228
1352,6303,29.7372,-98.0228
1353,6304,29.7372,-98.0228
1354,6305,29.7372,-98.0228
1355,6306,30.331818,-97.704294
1356,6307,29.421133,-98.570938
1357,6308,29.427375,-99.141134
1358,6309,29.427375,-99.141134
1359,6310,29.474147,-98.348083
1360,6311,29.806557,-96.686537
1361,6312,29.44665,-98.387361
1362,6313,30.321025,-97.884751
1363,6314,29.769466,-98.453225
1364,6315,30.841795,-97.809699
1365,6316,30.841795,-97.809699
1366,6317,30.841795,-97.809699
1367,6318,30.841795,-97.809699
1368,6319,30.841795,-97.809699
1369,6320,29.418151,-98.394314
1370,6321,29.073446,-98.080406
1371,6322,29.073446,-98.080406
1372,6323,29.404404,-98.505028
1373,6324,29.35494,-98.371889
1374,6325,30.852653,-97.148898
1375,6326,30.471301,-96.438114
1376,6327,29.488624,-96.652467
1377,6328,29.972312,-98.904706
1378,6329,28.914138,-97.632623
1379,6330,30.183798,-97.684275
1380,6331,30.458396,-97.755344
1381,6332,29.609914,-98.746764
1382,6333,29.503453,-98.664636
1383,6334,29.503453,-98.664636
1384,6335,29.503453,-98.664636
1385,6336,29.707222,-99.095171
1386,6337,29.516401,-98.52303
1387,6338,30.700385,-96.83055
1388,6339,30.094098,-97.495104
1389,6340,29.428917,-97.735834
1390,6341,30.1223,-96.258442
1391,6342,30.501747,-97.647206
1392,6343,30.501747,-97.647206
1393,6344,30.501747,-97.647206
1394,6345,30.289963,-97.714696
1395,6346,29.070547,-98.48181
1396,6349,30.397351,-97.842586
1397,6350,30.397351,-97.842586
1398,6351,30.397351,-97.842586
1399,6352,29.634097,-98.497426
1400,6353,30.543356,-97.64559
1401,6354,30.534355,-97.725618
1402,6355,30.534355,-97.725618
1403,6356,29.468413,-98.528889
1404,6357,29.135837,-99.168888
1405,6358,30.659122,-97.618195
1406,6359,30.800718,-98.283025
1407,6360,30.800718,-98.283025
1408,7001,28.83905,-96.889623
1409,7002,29.72475,-95.176479
1410,7003,29.72475,-95.176479
1411,7004,29.72475,-95.176479
1412,7005,29.72475,-95.176479
1413,7006,29.72475,-95.176479
1414,7007,29.72475,-95.176479
1415,7008,29.72475,-95.176479
1416,7009,29.72475,-95.176479
1417,7010,30.086834,-95.990493
1418,7011,30.28584,-95.312397
1419,7012,29.687606,-95.95226
1420,7013,29.97967,-95.572835
1421,7014,29.8108,-95.2539
1422,7015,29.8108,-95.2539
1423,7016,29.832928,-95.14904
1424,7017,29.815893,-95.522964
1425,7018,28.8947,-97.135
1426,7019,28.8947,-97.135
1427,7020,28.8947,-97.135
1428,7021,28.8947,-97.135
1429,7022,28.8947,-97.135
1430,7023,28.8947,-97.135
1431,7024,28.8947,-97.135
1432,7025,28.8947,-97.135
1433,7026,29.507162,-94.987247
1434,7027,30.100394,-95.356377
1435,7028,29.652393,-95.521183
1436,7029,28.5707,-96.8333
1437,7030,28.5707,-96.8333
1438,7031,28.5707,-96.8333
1439,7032,28.5707,-96.8333
1440,7033,28.5707,-96.8333
1441,7034,28.5707,-96.8333
1442,7035,30.307375,-95.438548
1443,7036,30.307375,-95.438548
1444,7037,29.670004,-95.708089
1445,7038,29.670004,-95.708089
1446,7039,29.670004,-95.708089
1447,7040,30.054436,-94.921994
1448,7041,30.054436,-94.921994
1449,7042,28.7883,-97.01
1450,7043,28.7883,-97.01
1451,7044,28.7883,-97.01
1452,7045,28.7883,-97.01
1453,7046,28.7883,-97.01
1454,7047,29.837561,-95.733756
1455,7048,29.837561,-95.733756
1456,7049,29.837561,-95.733756
1457,7050,30.156257,-95.74926
1458,7051,29.8634,-95.341409
1459,7052,29.600434,-95.515549
1460,7053,29.482678,-95.680186
1461,7054,29.906619,-95.180595
1462,7055,29.724893,-95.363752
1463,7056,30.194985,-95.548211
1464,7057,30.194985,-95.548211
1465,7058,28.6917,-96.5417
1466,7059,28.6917,-96.5417
1467,7060,28.6917,-96.5417
1468,7061,28.6917,-96.5417
1469,7062,28.6917,-96.5417
1470,7063,28.6917,-96.5417
1471,7064,28.6917,-96.5417
1472,7065,28.6917,-96.5417
1473,7066,28.6917,-96.5417
1474,7067,29.911171,-95.341182
1475,7068,29.212328,-96.280585
1476,7069,29.212328,-96.280585
1477,7070,29.619365,-95.191192
1478,7071,28.444644,-96.491788
1479,7072,29.456766,-95.031051
1480,7073,29.310535,-94.775768
1481,7074,29.310535,-94.775768
1482,7075,29.76393,-95.173121
1483,7076,29.7731,-94.9019
1484,7077,29.7731,-94.9019
1485,7078,29.7731,-94.9019
1486,7079,29.7731,-94.9019
1487,7080,29.7731,-94.9019
1488,7081,29.7731,-94.9019
1489,7082,29.7731,-94.9019
1490,7083,29.50379,-95.087307
1491,7084,29.50379,-95.087307
1492,7085,29.284543,-95.28151
1493,7086,29.759665,-95.256251
1494,7087,29.620312,-95.605693
1495,7088,29.64609,-95.794526
1496,7089,29.812687,-95.583634
1497,7090,30.160534,-95.669154
1498,7091,29.545325,-95.350068
1499,7092,29.734813,-95.416098
1500,7093,29.741325,-95.560254
1501,7094,29.826448,-95.426267
1502,7095,28.795,-96.0481
1503,7096,28.795,-96.0481
1504,7097,28.795,-96.0481
1505,7098,28.795,-96.0481
1506,7099,28.795,-96.0481
1507,7100,29.718525,-95.274137
1508,7101,29.694472,-95.649627
1509,7102,30.094886,-95.585826
1510,7103,29.743564,-95.30891
1511,7104,29.723185,-95.128856
1512,7105,29.723185,-95.128856
1513,7106,29.723185,-95.128856
1514,7107,29.723185,-95.128856
1515,7108,29.723185,-95.128856
1516,7109,29.723185,-95.128856
1517,7110,29.723185,-95.128856
1518,7111,29.723185,-95.128856
1519,7112,29.723185,-95.128856
1520,7113,29.723185,-95.128856
1521,7114,29.723185,-95.128856
1522,7115,29.723185,-95.128856
1523,7116,29.632734,-96.055105
1524,7117,29.917695,-95.489993
1525,7118,30.059307,-95.470689
1526,7119,29.661032,-95.229784
1527,7120,29.726017,-95.638249
1528,7121,29.726017,-95.638249
1529,7122,29.726017,-95.638249
1530,7123,28.429626,-96.574173
1531,7124,29.795344,-95.36759
1532,7125,29.566996,-95.636016
1533,7126,29.566996,-95.636016
1534,7127,29.566996,-95.636016
1535,7128,30.324546,-95.505008
1536,7129,28.833262,-96.521612
1537,7130,29.726775,-95.059827
1538,7131,29.726775,-95.059827
1539,7132,29.726775,-95.059827
1540,7133,29.726775,-95.059827
1541,7134,29.726775,-95.059827
1542,7135,29.726775,-95.059827
1543,7136,29.726775,-95.059827
1544,7137,29.726775,-95.059827
1545,7138,29.726775,-95.059827
1546,7139,29.726775,-95.059827
1547,7140,29.726775,-95.059827
1548,7141,29.726775,-95.059827
1549,7142,29.726775,-95.059827
1550,7143,30.161219,-95.189761
1551,7144,29.689824,-95.252393
1552,7145,29.9522,-95.2422
1553,7146,29.9522,-95.2422
1554,7147,29.652205,-95.54623
1555,7148,29.89036,-95.392527
1556,7149,28.695562,-96.794157
1557,7150,30.471374,-95.363872
1558,7151,30.471374,-95.363872
1559,7152,29.733777,-95.433346
1560,7153,28.623423,-96.189925
1561,7154,30.188194,-95.416291
1562,7155,29.685706,-95.434764
1563,7156,30.062169,-95.383966
1564,7157,30.062169,-95.383966
1565,7158,30.053105,-95.157943
1566,7159,29.9417,-95.5306
1567,7160,29.9417,-95.5306
1568,7161,29.9417,-95.5306
1569,7162,29.9417,-95.5306
1570,7163,29.9417,-95.5306
1571,7164,29.9417,-95.5306
1572,7165,29.9417,-95.5306
1573,7166,29.9417,-95.5306
1574,7167,29.9417,-95.5306
1575,7168,29.9417,-95.5306
1576,7169,29.9417,-95.5306
1577,7170,29.9417,-95.5306
1578,7171,29.391397,-94.920149
1579,7172,29.391397,-94.920149
1580,7173,30.046777,-95.221022
1581,7174,29.573552,-95.130613
1582,7175,30.040876,-95.528919
1583,7176,30.040876,-95.528919
1584,7177,30.040876,-95.528919
1585,7178,29.934695,-95.394872
1586,7179,29.537301,-95.474615
1587,7180,29.798249,-95.416933
1588,7181,29.881487,-95.452619
1589,7182,29.792687,-96.012215
1590,7183,29.701847,-95.534537
1591,7184,29.473418,-95.558148
1592,7185,29.473418,-95.558148
1593,7186,29.721048,-95.39536
1594,7187,29.721048,-95.39536
1595,7188,29.721048,-95.39536
1596,7189,29.721048,-95.39536
1597,7190,29.721048,-95.39536
1598,7191,29.721048,-95.39536
1599,7192,29.721048,-95.39536
1600,7193,29.721048,-95.39536
1601,7194,29.721048,-95.39536
1602,7195,29.721048,-95.39536
1603,7196,29.721048,-95.39536
1604,7197,29.721048,-95.39536
1605,7198,30.061727,-95.681504
1606,7199,29.997775,-95.669444
1607,7200,29.997775,-95.669444
1608,7201,29.997775,-95.669444
1609,7202,30.099931,-96.065554
1610,7203,29.155616,-95.683469
1611,7204,29.6744,-94.9139
1612,7205,29.6744,-94.9139
1613,7206,29.6744,-94.9139
1614,7207,29.6744,-94.9139
1615,7208,29.6744,-94.9139
1616,7209,29.6744,-94.9139
1617,7210,29.6744,-94.9139
1618,7211,29.6744,-94.9139
1619,7212,29.6744,-94.9139
1620,7213,29.303555,-95.032327
1621,7214,29.66688,-95.335133
1622,7215,30.178248,-95.50096
1623,7216,29.771545,-95.411083
1624,7217,29.773179,-95.314327
1625,7218,30.306163,-95.68639
1626,7219,29.416447,-96.085418
1627,7220,29.670869,-95.58599
1628,7221,29.699688,-95.584817
1629,7222,29.721825,-95.318275
1630,7223,29.988446,-95.531201
1631,7224,29.706787,-95.401748
1632,7225,29.8586,-95.580768
1633,7226,29.656113,-95.378696
1634,7227,29.827486,-95.65992
1635,7228,29.827486,-95.65992
1636,7229,29.827486,-95.65992
1637,7230,29.464406,-95.966234
1638,7231,29.613602,-95.11937
1639,7232,29.363162,-94.980107
1640,7233,30.079593,-95.932264
1641,7234,30.106685,-95.297121
1642,7235,29.93433,-95.74763
1643,7236,29.987805,-95.353412
1644,7237,29.592427,-95.955277
1645,7238,30.075658,-94.733441
1646,7239,29.868546,-94.603021
1647,7240,29.653418,-95.475296
1648,7241,29.771225,-95.511751
1649,7242,29.918595,-95.441194
1650,7243,29.932872,-95.057187
1651,7244,29.481461,-95.361402
1652,7245,30.00824,-95.438996
1653,7246,29.909215,-95.651234
1654,7247,29.259878,-95.667662
1655,7248,29.736295,-95.523292
1656,7249,29.800187,-95.328888
1657,7250,29.753624,-95.35981
1658,7251,30.047619,-95.833733
1659,7252,29.174921,-95.450088
1660,7253,29.174921,-95.450088
1661,7254,30.377954,-95.37714
1662,7255,29.74097,-95.391302
1663,7256,29.583542,-95.460693
1664,7257,29.561554,-95.279739
1665,7258,29.740079,-95.446409
1666,7259,29.586959,-95.225601
1667,7260,29.832539,-95.050891
1668,7261,28.788479,-95.83925
1669,7262,28.788479,-95.83925
1670,7263,29.6225,-95.0458
1671,7264,29.6225,-95.0458
1672,7265,29.6225,-95.0458
1673,7266,29.6225,-95.0458
1674,7267,29.6225,-95.0458
1675,7268,29.6225,-95.0458
1676,7269,29.6225,-95.0458
1677,7270,29.6225,-95.0458
1678,7271,29.848463,-95.977102
1679,7272,29.618714,-95.324221
1680,7273,29.399203,-94.997254
1681,7274,28.67673,-97.198682
1682,7275,28.67673,-97.198682
1683,7276,29.83159,-95.379553
1684,7277,29.020933,-96.48981
1685,7278,29.8247,-94.9197
1686,7279,29.8247,-94.9197
1687,7280,29.8247,-94.9197
1688,7281,29.8247,-94.9197
1689,7282,29.753517,-94.997277
1690,7283,29.753517,-94.997277
1691,7284,29.753517,-94.997277
1692,7285,29.753517,-94.997277
1693,7286,29.753517,-94.997277
1694,7287,29.753517,-94.997277
1695,7288,29.753517,-94.997277
1696,7289,29.753517,-94.997277
1697,7290,30.123428,-95.517064
1698,7291,30.017301,-95.286217
1699,7292,29.957234,-95.503258
1700,7293,29.364468,-95.131078
1701,7294,29.506866,-94.520121
1702,7295,29.999296,-95.400207
1703,7296,29.776093,-95.603037
1704,7297,29.635793,-95.432889
1705,7298,29.830024,-95.474409
1706,7299,29.397447,-96.384508
