,bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,bus_name
428,4059,2,0.0,0.0,0,0.0,4,1.03,-35.8367,13.8,21,1.1,0.9,0.0,0,0,0,bus_4059
429,4060,2,0.0,0.0,0,0.0,4,1.03,-32.3625,13.8,21,1.1,0.9,0.0,0,0,0,bus_4060
430,4061,2,0.0,0.0,0,0.0,4,1.03,-33.4203,13.8,21,1.1,0.9,0.0,0,0,0,bus_4061
431,4062,2,0.0,0.0,0,0.0,4,1.03,-31.3948,13.8,21,1.1,0.9,0.0,0,0,0,bus_4062
432,4063,2,0.0,0.0,0,0.0,4,1.03,-34.1036,13.8,21,1.1,0.9,0.0,0,0,0,bus_4063
433,4064,1,8.82,2.5,0,0.0,4,1.0011299999999999,-47.076,115.0,21,1.1,0.9,0.0,0,0,0,bus_4064
434,4065,2,0.0,0.0,0,0.0,4,1.02,-42.0783,18.0,21,1.1,0.9,0.0,0,0,0,bus_4065
435,4066,1,191.53,54.27,0,156.6,4,1.03,-72.1727,115.0,19,1.1,0.9,0.0,0,0,0,bus_4066
436,4067,1,159.46,45.18,0,0.0,4,1.004,-63.4305,115.0,19,1.1,0.9,0.0,0,0,0,bus_4067
437,4068,1,27.99,7.93,0,0.0,4,1.02649,-71.6089,115.0,19,1.1,0.9,0.0,0,0,0,bus_4068
438,4069,1,4.24,1.2,0,0.0,4,1.00177,-46.9271,115.0,21,1.1,0.9,0.0,0,0,0,bus_4069
439,4070,1,0.0,0.0,0,0.0,4,1.01431,-50.3019,230.0,19,1.1,0.9,0.0,0,0,0,bus_4070
440,4071,1,281.45,79.75,0,0.0,4,0.997648,-54.7681,115.0,19,1.1,0.9,0.0,0,0,0,bus_4071
441,4072,1,51.71,14.65,0,0.0,4,1.00247,-46.6006,115.0,21,1.1,0.9,0.0,0,0,0,bus_4072
442,4073,1,0.0,0.0,0,0.0,4,1.0196,-60.2414,230.0,19,1.1,0.9,0.0,0,0,0,bus_4073
443,4074,1,0.0,0.0,0,0.0,4,1.02778,-62.7527,115.0,19,1.1,0.9,0.0,0,0,0,bus_4074
444,4075,2,0.0,0.0,0,0.0,4,1.0196,-60.2414,24.0,19,1.1,0.9,0.0,0,0,0,bus_4075
445,4076,2,0.0,0.0,0,0.0,4,1.03,-54.4921,24.0,19,1.1,0.9,0.0,0,0,0,bus_4076
446,4077,2,0.0,0.0,0,0.0,4,1.03,-56.586000000000006,24.0,19,1.1,0.9,0.0,0,0,0,bus_4077
447,4078,1,84.07,23.82,0,0.0,4,0.992509,-47.1104,115.0,21,1.1,0.9,0.0,0,0,0,bus_4078
448,4079,1,171.21,48.51,0,0.0,4,1.02162,-66.6433,115.0,19,1.1,0.9,0.0,0,0,0,bus_4079
449,4080,1,0.0,0.0,0,0.0,4,1.03095,-43.1878,230.0,21,1.1,0.9,0.0,0,0,0,bus_4080
450,4081,1,0.0,0.0,0,0.0,4,1.02185,-46.6442,115.0,21,1.1,0.9,0.0,0,0,0,bus_4081
451,4082,2,0.0,0.0,0,0.0,4,1.04,-36.6281,13.8,21,1.1,0.9,0.0,0,0,0,bus_4082
452,4083,2,0.0,0.0,0,0.0,4,1.04,-37.147,13.8,21,1.1,0.9,0.0,0,0,0,bus_4083
453,4084,2,0.0,0.0,0,0.0,4,1.04,-39.8981,13.8,21,1.1,0.9,0.0,0,0,0,bus_4084
454,4085,2,0.0,0.0,0,0.0,4,1.04,-41.2108,13.8,21,1.1,0.9,0.0,0,0,0,bus_4085
455,4086,1,19.87,5.63,0,92.42,4,1.03,-60.0047,115.0,19,1.1,0.9,0.0,0,0,0,bus_4086
456,4087,1,2.08,0.59,0,153.75,4,1.03,-48.2503,115.0,21,1.1,0.9,0.0,0,0,0,bus_4087
457,4088,1,212.52,60.21,0,231.27,4,1.03,-71.2896,115.0,19,1.1,0.9,0.0,0,0,0,bus_4088
458,4089,1,8.6,2.44,0,0.0,4,1.01209,-63.37,115.0,19,1.1,0.9,0.0,0,0,0,bus_4089
459,4090,2,0.0,0.0,0,0.0,4,1.01209,-63.37,13.8,19,1.1,0.9,0.0,0,0,0,bus_4090
460,4091,2,0.0,0.0,0,0.0,4,1.01,-60.7314,13.8,19,1.1,0.9,0.0,0,0,0,bus_4091
461,4092,2,0.0,0.0,0,0.0,4,1.01209,-63.37,13.8,19,1.1,0.9,0.0,0,0,0,bus_4092
462,4093,2,0.0,0.0,0,0.0,4,1.01,-59.5475,13.8,19,1.1,0.9,0.0,0,0,0,bus_4093
463,4094,2,0.0,0.0,0,0.0,4,1.01,-61.9222,13.8,19,1.1,0.9,0.0,0,0,0,bus_4094
464,4095,2,0.0,0.0,0,0.0,4,1.01,-60.4369,13.8,19,1.1,0.9,0.0,0,0,0,bus_4095
465,4096,2,0.0,0.0,0,0.0,4,1.01209,-63.37,13.8,19,1.1,0.9,0.0,0,0,0,bus_4096
466,4097,2,0.0,0.0,0,0.0,4,1.01,-60.0462,13.8,19,1.1,0.9,0.0,0,0,0,bus_4097
467,4098,2,0.0,0.0,0,0.0,4,1.01209,-63.37,13.8,19,1.1,0.9,0.0,0,0,0,bus_4098
468,4099,1,15.17,4.3,0,0.0,4,1.00584,-49.121,115.0,21,1.1,0.9,0.0,0,0,0,bus_4099
469,4100,1,50.6,14.34,0,0.0,4,0.999402,-46.4949,115.0,21,1.1,0.9,0.0,0,0,0,bus_4100
470,4101,1,128.14,36.31,0,0.0,4,1.00815,-57.8199,115.0,20,1.1,0.9,0.0,0,0,0,bus_4101
471,4102,1,24.17,6.85,0,0.0,4,1.01642,-57.6325,115.0,19,1.1,0.9,0.0,0,0,0,bus_4102
472,4103,1,189.88,53.8,0,126.42,4,1.03,-72.6258,115.0,19,1.1,0.9,0.0,0,0,0,bus_4103
473,4104,1,0.0,0.0,0,0.0,4,1.0034100000000001,-45.5975,115.0,21,1.1,0.9,0.0,0,0,0,bus_4104
474,4105,2,0.0,0.0,0,0.0,4,1.01,-42.2245,18.0,21,1.1,0.9,0.0,0,0,0,bus_4105
475,4106,1,37.55,10.64,0,0.0,4,1.00121,-56.9128,115.0,19,1.1,0.9,0.0,0,0,0,bus_4106
476,4107,1,118.36,33.54,0,0.0,4,1.02267,-71.1075,115.0,19,1.1,0.9,0.0,0,0,0,bus_4107
477,4108,1,28.34,8.03,0,0.0,4,1.0032,-44.1185,115.0,21,1.1,0.9,0.0,0,0,0,bus_4108
478,4109,1,110.86,31.41,0,0.0,4,0.992094,-48.8292,115.0,21,1.1,0.9,0.0,0,0,0,bus_4109
479,4110,1,57.35,16.25,0,0.0,4,1.01738,-61.7827,115.0,19,1.1,0.9,0.0,0,0,0,bus_4110
480,4111,1,104.08,29.49,0,0.0,4,1.0075100000000001,-65.998,115.0,19,1.1,0.9,0.0,0,0,0,bus_4111
481,4112,1,5.59,1.58,0,0.0,4,1.02357,-53.556000000000004,115.0,21,1.1,0.9,0.0,0,0,0,bus_4112
482,4113,1,0.0,0.0,0,0.0,4,1.0276100000000001,-54.7123,230.0,20,1.1,0.9,0.0,0,0,0,bus_4113
483,4114,1,0.0,0.0,0,0.0,4,1.01952,-56.8698,115.0,20,1.1,0.9,0.0,0,0,0,bus_4114
484,4115,2,0.0,0.0,0,0.0,4,1.04,-50.9099,13.8,20,1.1,0.9,0.0,0,0,0,bus_4115
485,4116,2,0.0,0.0,0,0.0,4,1.04,-50.923,13.8,20,1.1,0.9,0.0,0,0,0,bus_4116
486,4117,1,18.89,5.35,0,0.0,4,1.01708,-47.3116,115.0,20,1.1,0.9,0.0,0,0,0,bus_4117
487,4118,1,13.88,3.93,0,0.0,4,0.999554,-55.2571,115.0,21,1.1,0.9,0.0,0,0,0,bus_4118
488,4119,1,55.57,15.75,0,0.0,4,1.0142,-56.9731,115.0,19,1.1,0.9,0.0,0,0,0,bus_4119
489,4120,1,46.52,13.18,0,0.0,4,0.995967,-46.8043,115.0,21,1.1,0.9,0.0,0,0,0,bus_4120
490,4121,1,4.11,1.16,0,57.59,4,1.03,-67.3842,115.0,19,1.1,0.9,0.0,0,0,0,bus_4121
491,4122,1,146.11,41.4,0,225.49,4,1.03,-70.4584,115.0,19,1.1,0.9,0.0,0,0,0,bus_4122
492,4123,1,90.5,25.64,0,0.0,4,0.9979979999999999,-48.9325,115.0,21,1.1,0.9,0.0,0,0,0,bus_4123
493,4124,1,24.38,6.91,0,0.0,4,1.01705,-61.351000000000006,115.0,19,1.1,0.9,0.0,0,0,0,bus_4124
494,4125,1,4.5,1.28,0,0.0,4,1.00226,-45.5617,115.0,21,1.1,0.9,0.0,0,0,0,bus_4125
495,4126,1,127.38,36.09,0,0.0,4,1.01179,-55.2209,115.0,19,1.1,0.9,0.0,0,0,0,bus_4126
496,4127,1,87.29,24.73,0,89.48,4,1.03,-57.0303,115.0,21,1.1,0.9,0.0,0,0,0,bus_4127
497,4128,1,123.51,35.0,0,91.07,4,1.03,-68.2345,115.0,19,1.1,0.9,0.0,0,0,0,bus_4128
498,4129,1,18.51,5.25,0,0.0,4,1.03255,-55.1939,115.0,20,1.1,0.9,0.0,0,0,0,bus_4129
499,4130,1,9.48,2.69,0,20.9,4,1.03,-56.6368,115.0,20,1.1,0.9,0.0,0,0,0,bus_4130
500,4131,1,0.0,0.0,0,66.85,4,1.03,-49.8457,230.0,20,1.1,0.9,0.0,0,0,0,bus_4131
501,4132,1,33.09,9.38,0,0.0,4,1.02815,-50.765,115.0,20,1.1,0.9,0.0,0,0,0,bus_4132
502,4133,2,0.0,0.0,0,0.0,4,1.03,-49.8457,20.0,20,1.1,0.9,0.0,0,0,0,bus_4133
503,4134,2,0.0,0.0,0,0.0,4,1.02473,-49.0019,20.0,20,1.1,0.9,0.0,0,0,0,bus_4134
504,4135,2,0.0,0.0,0,0.0,4,1.02512,-49.0413,20.0,20,1.1,0.9,0.0,0,0,0,bus_4135
505,4136,2,0.0,0.0,0,0.0,4,1.02344,-48.7892,20.0,20,1.1,0.9,0.0,0,0,0,bus_4136
506,4137,2,0.0,0.0,0,0.0,4,1.03,-49.8457,20.0,20,1.1,0.9,0.0,0,0,0,bus_4137
507,4138,2,0.0,0.0,0,0.0,4,1.03,-49.8457,20.0,20,1.1,0.9,0.0,0,0,0,bus_4138
508,4139,1,10.62,3.01,0,0.0,4,1.00153,-53.6964,115.0,21,1.1,0.9,0.0,0,0,0,bus_4139
509,4140,1,0.0,0.0,0,0.0,4,1.03293,-47.6436,230.0,21,1.1,0.9,0.0,0,0,0,bus_4140
510,4141,1,0.0,0.0,0,62.24,4,1.03,-50.8083,115.0,21,1.1,0.9,0.0,0,0,0,bus_4141
511,4142,2,0.0,0.0,0,0.0,4,1.04,-45.5532,13.8,21,1.1,0.9,0.0,0,0,0,bus_4142
512,4143,1,14.36,4.07,0,0.0,4,1.01242,-53.3387,115.0,20,1.1,0.9,0.0,0,0,0,bus_4143
513,4144,1,16.36,4.63,0,0.0,4,1.0069700000000001,-54.9906,115.0,21,1.1,0.9,0.0,0,0,0,bus_4144
514,4145,1,49.86,14.13,0,0.0,4,0.9985850000000001,-45.6208,115.0,21,1.1,0.9,0.0,0,0,0,bus_4145
515,4146,1,0.0,0.0,0,0.0,4,1.02759,-54.8863,230.0,20,1.1,0.9,0.0,0,0,0,bus_4146
516,4147,1,193.64,54.87,0,125.41,4,1.03,-56.7042,115.0,20,1.1,0.9,0.0,0,0,0,bus_4147
517,4148,1,14.64,4.15,0,0.0,4,1.00381,-56.781000000000006,115.0,20,1.1,0.9,0.0,0,0,0,bus_4148
518,4149,1,61.36,17.38,0,0.0,4,1.00558,-44.2162,115.0,21,1.1,0.9,0.0,0,0,0,bus_4149
519,4150,1,12.53,3.55,0,0.0,4,0.996338,-47.4823,115.0,21,1.1,0.9,0.0,0,0,0,bus_4150
520,4151,1,0.0,0.0,0,0.0,4,1.0280799999999999,-48.8353,230.0,21,1.1,0.9,0.0,0,0,0,bus_4151
521,4152,1,0.0,0.0,0,0.0,4,1.02314,-47.4205,115.0,21,1.1,0.9,0.0,0,0,0,bus_4152
522,4153,2,0.0,0.0,0,0.0,4,1.03815,-47.0164,18.0,21,1.1,0.9,0.0,0,0,0,bus_4153
523,4154,1,26.32,7.46,0,0.0,4,1.0089,-66.4847,115.0,19,1.1,0.9,0.0,0,0,0,bus_4154
524,4155,1,19.45,5.51,0,0.0,4,1.01242,-64.4368,115.0,19,1.1,0.9,0.0,0,0,0,bus_4155
525,4156,1,108.01,30.6,0,0.0,4,1.00271,-48.4448,115.0,21,1.1,0.9,0.0,0,0,0,bus_4156
526,4157,1,104.67,29.66,0,0.0,4,1.02288,-68.9205,115.0,19,1.1,0.9,0.0,0,0,0,bus_4157
527,4158,1,0.0,0.0,0,0.0,4,1.0170700000000001,-41.0885,230.0,21,1.1,0.9,0.0,0,0,0,bus_4158
528,4159,1,36.18,10.25,0,0.0,4,1.00515,-45.2854,115.0,21,1.1,0.9,0.0,0,0,0,bus_4159
529,4160,2,0.0,0.0,0,0.0,4,1.03,-38.4892,13.8,21,1.1,0.9,0.0,0,0,0,bus_4160
530,4161,2,0.0,0.0,0,0.0,4,1.03,-38.1972,13.8,21,1.1,0.9,0.0,0,0,0,bus_4161
531,4162,2,0.0,0.0,0,0.0,4,1.03,-37.4482,13.8,21,1.1,0.9,0.0,0,0,0,bus_4162
532,4163,2,0.0,0.0,0,0.0,4,1.0170700000000001,-41.0885,13.8,21,1.1,0.9,0.0,0,0,0,bus_4163
533,4164,1,2.03,0.57,0,0.0,4,1.01197,-63.4413,115.0,19,1.1,0.9,0.0,0,0,0,bus_4164
534,4165,1,0.0,0.0,0,0.0,4,1.0256,-45.4161,115.0,21,1.1,0.9,0.0,0,0,0,bus_4165
535,4166,2,0.0,0.0,0,0.0,4,1.01173,-41.5643,13.8,21,1.1,0.9,0.0,0,0,0,bus_4166
536,4167,1,5.31,1.5,0,0.0,4,1.0181799999999999,-66.687,115.0,19,1.1,0.9,0.0,0,0,0,bus_4167
537,4168,1,8.87,2.51,0,0.0,4,1.0038799999999999,-45.5952,115.0,21,1.1,0.9,0.0,0,0,0,bus_4168
538,4169,1,27.68,7.84,0,0.0,4,1.00276,-51.1547,115.0,21,1.1,0.9,0.0,0,0,0,bus_4169
539,4170,1,35.86,10.16,0,0.0,4,0.994801,-45.8534,115.0,21,1.1,0.9,0.0,0,0,0,bus_4170
540,4171,1,167.63,47.5,0,142.63,4,1.03,-61.218999999999994,115.0,19,1.1,0.9,0.0,0,0,0,bus_4171
541,4172,1,42.31,11.99,0,0.0,4,1.01157,-50.1613,115.0,20,1.1,0.9,0.0,0,0,0,bus_4172
542,4173,1,12.05,3.42,0,0.0,4,1.0071700000000001,-39.9419,115.0,21,1.1,0.9,0.0,0,0,0,bus_4173
543,4174,1,19.16,5.43,0,101.68,4,1.03,-56.9922,115.0,20,1.1,0.9,0.0,0,0,0,bus_4174
544,4175,1,3.16,0.89,0,19.95,4,1.03,-55.2023,115.0,20,1.1,0.9,0.0,0,0,0,bus_4175
545,4176,1,0.0,0.0,0,0.0,4,1.0390000000000001,-51.732,115.0,20,1.1,0.9,0.0,0,0,0,bus_4176
546,4177,2,0.0,0.0,0,0.0,4,1.04,-48.3673,13.8,20,1.1,0.9,0.0,0,0,0,bus_4177
547,4178,1,17.46,4.95,0,42.01,4,1.03,-46.0672,115.0,21,1.1,0.9,0.0,0,0,0,bus_4178
548,4179,1,19.92,5.64,0,0.0,4,1.01829,-57.2683,115.0,20,1.1,0.9,0.0,0,0,0,bus_4179
549,4180,1,10.76,3.05,0,0.0,4,0.9934440000000001,-46.9026,115.0,21,1.1,0.9,0.0,0,0,0,bus_4180
550,4181,2,0.0,0.0,0,0.0,4,1.0253,-38.3694,230.0,21,1.1,0.9,0.0,0,0,0,bus_4181
551,4182,1,22.68,6.43,0,0.0,4,1.01138,-42.5042,115.0,21,1.1,0.9,0.0,0,0,0,bus_4182
552,4183,2,0.0,0.0,0,0.0,4,1.02074,-48.7232,230.0,19,1.1,0.9,0.0,0,0,0,bus_4183
553,4184,1,0.0,0.0,0,0.0,4,1.01329,-56.4605,115.0,19,1.1,0.9,0.0,0,0,0,bus_4184
554,4185,1,37.84,10.72,0,28.18,4,1.03,-57.8211,115.0,19,1.1,0.9,0.0,0,0,0,bus_4185
555,4186,1,37.06,10.5,0,99.93,4,1.03,-68.0734,115.0,19,1.1,0.9,0.0,0,0,0,bus_4186
556,4187,1,15.06,4.27,0,0.0,4,1.0055100000000001,-58.1138,115.0,20,1.1,0.9,0.0,0,0,0,bus_4187
557,4188,1,2.97,0.84,0,0.0,4,1.03041,-52.4492,115.0,20,1.1,0.9,0.0,0,0,0,bus_4188
558,4189,1,29.89,8.47,0,0.0,4,0.999908,-56.0859,115.0,20,1.1,0.9,0.0,0,0,0,bus_4189
559,4190,1,132.46,37.53,0,0.0,4,1.01377,-57.6147,115.0,20,1.1,0.9,0.0,0,0,0,bus_4190
560,4191,1,46.43,13.16,0,0.0,4,1.00892,-54.6308,115.0,19,1.1,0.9,0.0,0,0,0,bus_4191
561,4192,2,0.0,0.0,0,0.0,4,1.02,-49.4374,230.0,19,1.1,0.9,0.0,0,0,0,bus_4192
562,4193,1,178.22,50.5,0,0.0,4,1.0157,-52.1897,115.0,19,1.1,0.9,0.0,0,0,0,bus_4193
563,4194,2,0.0,0.0,0,0.0,4,1.0121200000000001,-60.3241,115.0,19,1.1,0.9,0.0,0,0,0,bus_4194
564,4195,2,0.0,0.0,0,0.0,4,1.03255,-50.5364,500.0,20,1.1,0.9,0.0,0,0,0,bus_4195
565,4196,1,0.0,0.0,0,-51.65,4,1.03,-51.9942,230.0,20,1.1,0.9,0.0,0,0,0,bus_4196
566,4197,1,0.0,0.0,0,9.49,4,1.03,-53.9625,115.0,20,1.1,0.9,0.0,0,0,0,bus_4197
567,5003,1,113.64,32.2,0,0.0,5,1.01142,-70.1717,161.0,16,1.1,0.9,0.0,0,0,0,bus_5003
568,5004,1,11.69,3.31,0,0.0,5,0.998383,-63.0456,161.0,14,1.1,0.9,0.0,0,0,0,bus_5004
569,5005,1,8.95,2.53,0,0.0,5,1.02011,-54.673,161.0,18,1.1,0.9,0.0,0,0,0,bus_5005
570,5006,1,100.19,28.39,0,0.0,5,1.02301,-69.7848,161.0,16,1.1,0.9,0.0,0,0,0,bus_5006
571,5007,1,72.05,20.42,0,0.0,5,1.00573,-65.5019,161.0,17,1.1,0.9,0.0,0,0,0,bus_5007
572,5008,1,7.6,2.15,0,0.0,5,1.01579,-43.1713,161.0,15,1.1,0.9,0.0,0,0,0,bus_5008
573,5009,1,62.68,17.76,0,0.0,5,1.02293,-70.9576,161.0,16,1.1,0.9,0.0,0,0,0,bus_5009
574,5010,1,133.87,37.93,0,0.0,5,1.02396,-69.0289,161.0,16,1.1,0.9,0.0,0,0,0,bus_5010
575,5011,1,7.64,2.17,0,0.0,5,1.00983,-54.943999999999996,161.0,13,1.1,0.9,0.0,0,0,0,bus_5011
576,5012,1,81.32,23.04,0,0.0,5,1.00385,-65.9696,161.0,17,1.1,0.9,0.0,0,0,0,bus_5012
577,5013,1,19.34,5.48,0,35.9,5,1.03,-50.9473,161.0,15,1.1,0.9,0.0,0,0,0,bus_5013
578,5014,1,46.76,13.25,0,0.0,5,1.00346,-62.2846,161.0,17,1.1,0.9,0.0,0,0,0,bus_5014
579,5015,1,0.0,0.0,0,0.0,5,1.0130299999999999,-61.0414,500.0,17,1.1,0.9,0.0,0,0,0,bus_5015
580,5016,1,181.16,51.33,0,0.0,5,1.0161,-65.5473,161.0,17,1.1,0.9,0.0,0,0,0,bus_5016
581,5017,1,13.85,3.93,0,0.0,5,1.00532,-66.8167,161.0,17,1.1,0.9,0.0,0,0,0,bus_5017
582,5018,1,0.0,0.0,0,0.0,5,1.00976,-48.303000000000004,500.0,12,1.1,0.9,0.0,0,0,0,bus_5018
583,5019,1,0.0,0.0,0,0.0,5,1.00785,-50.0313,161.0,12,1.1,0.9,0.0,0,0,0,bus_5019
584,5020,2,0.0,0.0,0,0.0,5,1.0038799999999999,-46.6076,13.8,12,1.1,0.9,0.0,0,0,0,bus_5020
585,5021,1,0.0,0.0,0,0.0,5,1.01126,-58.9353,500.0,17,1.1,0.9,0.0,0,0,0,bus_5021
586,5022,1,140.24,39.73,0,0.0,5,1.0138200000000002,-62.5999,161.0,17,1.1,0.9,0.0,0,0,0,bus_5022
587,5023,2,0.0,0.0,0,0.0,5,1.01126,-58.9353,13.8,17,1.1,0.9,0.0,0,0,0,bus_5023
588,5024,1,50.92,14.43,0,0.0,5,1.01245,-55.2877,161.0,13,1.1,0.9,0.0,0,0,0,bus_5024
589,5025,1,74.46,21.1,0,0.0,5,1.00581,-61.8886,161.0,18,1.1,0.9,0.0,0,0,0,bus_5025
590,5026,1,71.11,20.15,0,0.0,5,1.0128700000000002,-67.0414,161.0,17,1.1,0.9,0.0,0,0,0,bus_5026
591,5027,1,74.13,21.0,0,0.0,5,1.0153,-67.8516,161.0,17,1.1,0.9,0.0,0,0,0,bus_5027
592,5028,1,9.35,2.65,0,0.0,5,1.0202200000000001,-67.9947,161.0,17,1.1,0.9,0.0,0,0,0,bus_5028
593,5029,1,12.77,3.62,0,0.0,5,1.00994,-54.2158,161.0,13,1.1,0.9,0.0,0,0,0,bus_5029
594,5030,1,79.61,22.55,0,0.0,5,1.0051,-65.5984,161.0,12,1.1,0.9,0.0,0,0,0,bus_5030
595,5031,1,42.36,12.0,0,0.0,5,1.014,-66.1593,161.0,16,1.1,0.9,0.0,0,0,0,bus_5031
596,5032,1,47.16,13.36,0,0.0,5,1.01336,-69.1331,161.0,16,1.1,0.9,0.0,0,0,0,bus_5032
597,5033,1,0.0,0.0,0,0.0,5,1.01791,-63.4106,500.0,16,1.1,0.9,0.0,0,0,0,bus_5033
598,5034,1,55.35,15.68,0,0.0,5,1.01705,-65.589,161.0,16,1.1,0.9,0.0,0,0,0,bus_5034
599,5035,2,0.0,0.0,0,0.0,5,1.01791,-63.4106,13.2,16,1.1,0.9,0.0,0,0,0,bus_5035
600,5036,2,0.0,0.0,0,0.0,5,1.01791,-63.4106,13.2,16,1.1,0.9,0.0,0,0,0,bus_5036
601,5037,2,0.0,0.0,0,0.0,5,1.02,-62.7655,13.2,16,1.1,0.9,0.0,0,0,0,bus_5037
602,5038,2,0.0,0.0,0,0.0,5,1.02,-62.7445,13.2,16,1.1,0.9,0.0,0,0,0,bus_5038
603,5039,2,0.0,0.0,0,0.0,5,1.02,-63.1188,13.2,16,1.1,0.9,0.0,0,0,0,bus_5039
604,5040,2,0.0,0.0,0,0.0,5,1.02,-62.5391,13.2,16,1.1,0.9,0.0,0,0,0,bus_5040
605,5041,2,0.0,0.0,0,0.0,5,1.02,-62.8054,13.2,16,1.1,0.9,0.0,0,0,0,bus_5041
606,5042,2,0.0,0.0,0,0.0,5,1.02,-62.6966,13.2,16,1.1,0.9,0.0,0,0,0,bus_5042
607,5043,1,68.1,19.29,0,0.0,5,1.00184,-69.1038,161.0,16,1.1,0.9,0.0,0,0,0,bus_5043
608,5044,1,17.5,4.96,0,0.0,5,1.0113,-62.6335,161.0,17,1.1,0.9,0.0,0,0,0,bus_5044
609,5045,1,0.0,0.0,0,0.0,5,1.01692,-48.4431,500.0,18,1.1,0.9,0.0,0,0,0,bus_5045
610,5046,1,77.11,21.85,0,0.0,5,1.01538,-50.4652,161.0,18,1.1,0.9,0.0,0,0,0,bus_5046
611,5047,1,0.0,0.0,0,0.0,5,1.01344,-59.3635,500.0,17,1.1,0.9,0.0,0,0,0,bus_5047
612,5048,1,184.54,52.29,0,0.0,5,1.00909,-63.6416,161.0,17,1.1,0.9,0.0,0,0,0,bus_5048
613,5049,1,0.0,0.0,0,0.0,5,1.01417,-59.6397,500.0,16,1.1,0.9,0.0,0,0,0,bus_5049
614,5050,1,64.6,18.3,0,0.0,5,1.01288,-63.9854,161.0,16,1.1,0.9,0.0,0,0,0,bus_5050
615,5051,2,0.0,0.0,0,0.0,5,1.02,-58.8795,22.0,16,1.1,0.9,0.0,0,0,0,bus_5051
616,5052,1,0.0,0.0,0,0.0,5,1.0146,-62.8232,115.0,16,1.1,0.9,0.0,0,0,0,bus_5052
617,5053,1,152.78,43.29,0,0.0,5,1.01064,-68.932,161.0,16,1.1,0.9,0.0,0,0,0,bus_5053
618,5054,1,21.17,6.0,0,0.0,5,1.00116,-56.9033,161.0,14,1.1,0.9,0.0,0,0,0,bus_5054
619,5055,1,0.0,0.0,0,0.0,5,1.0078799999999999,-49.7943,500.0,12,1.1,0.9,0.0,0,0,0,bus_5055
620,5056,1,40.4,11.45,0,0.0,5,1.00688,-50.6369,161.0,12,1.1,0.9,0.0,0,0,0,bus_5056
621,5057,2,0.0,0.0,0,0.0,5,1.0078799999999999,-49.7943,13.8,12,1.1,0.9,0.0,0,0,0,bus_5057
622,5058,2,0.0,0.0,0,0.0,5,1.0006899999999999,-47.0067,13.8,12,1.1,0.9,0.0,0,0,0,bus_5058
623,5059,1,0.0,0.0,0,0.0,5,1.00663,-63.6776,161.0,14,1.1,0.9,0.0,0,0,0,bus_5059
624,5060,1,0.0,0.0,0,0.0,5,1.00932,-66.0046,115.0,14,1.1,0.9,0.0,0,0,0,bus_5060
625,5061,1,0.0,0.0,0,32.19,5,1.03,-69.2931,115.0,14,1.1,0.9,0.0,0,0,0,bus_5061
626,5062,1,43.74,12.39,0,0.0,5,1.00204,-73.5759,115.0,14,1.1,0.9,0.0,0,0,0,bus_5062
627,5063,1,0.0,0.0,0,0.0,5,1.0194,-61.6517,500.0,17,1.1,0.9,0.0,0,0,0,bus_5063
628,5064,1,77.07,21.84,0,0.0,5,1.01805,-65.7644,161.0,17,1.1,0.9,0.0,0,0,0,bus_5064
629,5065,2,0.0,0.0,0,0.0,5,1.02035,-61.5502,13.8,17,1.1,0.9,0.0,0,0,0,bus_5065
630,5066,2,0.0,0.0,0,0.0,5,1.0194,-61.6517,13.8,17,1.1,0.9,0.0,0,0,0,bus_5066
631,5067,2,0.0,0.0,0,0.0,5,1.03,-59.0877,13.8,17,1.1,0.9,0.0,0,0,0,bus_5067
632,5068,2,0.0,0.0,0,0.0,5,1.03,-58.9615,13.8,17,1.1,0.9,0.0,0,0,0,bus_5068
633,5069,2,0.0,0.0,0,0.0,5,1.03,-58.7909,13.8,17,1.1,0.9,0.0,0,0,0,bus_5069
634,5070,1,74.65,21.15,0,0.0,5,1.01251,-69.5923,161.0,17,1.1,0.9,0.0,0,0,0,bus_5070
635,5071,1,74.11,21.0,0,0.0,5,1.0182200000000001,-54.288000000000004,161.0,13,1.1,0.9,0.0,0,0,0,bus_5071
636,5072,1,72.34,20.5,0,0.0,5,1.01916,-69.234,161.0,16,1.1,0.9,0.0,0,0,0,bus_5072
637,5073,1,8.83,2.5,0,0.0,5,1.02827,-46.1509,161.0,15,1.1,0.9,0.0,0,0,0,bus_5073
638,5074,1,31.78,9.0,0,0.0,5,1.0100799999999999,-68.9147,161.0,16,1.1,0.9,0.0,0,0,0,bus_5074
639,5075,1,3.96,1.12,0,0.0,5,1.01346,-56.3247,161.0,18,1.1,0.9,0.0,0,0,0,bus_5075
640,5076,1,0.0,0.0,0,0.0,5,1.01486,-70.9175,161.0,16,1.1,0.9,0.0,0,0,0,bus_5076
641,5077,1,18.49,5.24,0,61.95,5,1.03,-71.9152,115.0,16,1.1,0.9,0.0,0,0,0,bus_5077
642,5078,1,66.42,18.82,0,0.0,5,1.0009700000000001,-66.2733,161.0,17,1.1,0.9,0.0,0,0,0,bus_5078
643,5079,1,38.19,10.82,0,0.0,5,1.02568,-55.7443,161.0,13,1.1,0.9,0.0,0,0,0,bus_5079
