Hours since 00:00 Jan 1,Hourly Data: System power generated (kW)
1531.5,12516.7
1532.5,12516.7
1533.5,12516.7
1534.5,12516.7
1535.5,12516.7
1536.5,12516.7
1537.5,12516.7
1538.5,12516.7
1539.5,12516.7
1540.5,12516.7
1541.5,12516.7
1542.5,12516.7
1543.5,12516.7
1544.5,12516.7
1545.5,12516.7
1546.5,12516.7
1547.5,12516.7
1548.5,12516.7
1549.5,12516.7
1550.5,12516.7
1551.5,12516.7
1552.5,12516.7
1553.5,12516.7
1554.5,12516.7
1555.5,12516.7
1556.5,12516.7
1557.5,12516.7
1558.5,12516.7
1559.5,12516.7
1560.5,12516.5
1561.5,12516.7
1562.5,12516.7
1563.5,12516.7
1564.5,12516.7
1565.5,12516.7
1566.5,12516.7
1567.5,12516.7
1568.5,12516.7
1569.5,12516.7
1570.5,12516.7
1571.5,12503.9
1572.5,12478.1
1573.5,12464.5
1574.5,12456.5
1575.5,12448.6
1576.5,12429
1577.5,12516.7
1578.5,12516.7
1579.5,12516.7
1580.5,12516.7
1581.5,12516.7
1582.5,12516.7
1583.5,12516.7
1584.5,12516.7
1585.5,12516.7
1586.5,12427.9
1587.5,11497.8
1588.5,11534.7
1589.5,11412.7
1590.5,11217.5
1591.5,10694.8
1592.5,10663.1
1593.5,5749.26
1594.5,3361.62
1595.5,1878.81
1596.5,1482.12
1597.5,1658.07
1598.5,2414.12
1599.5,2715.93
1600.5,2743.51
1601.5,1769.01
1602.5,1043.03
1603.5,1193.03
1604.5,692.533
1605.5,470.336
1606.5,0
1607.5,182.745
1608.5,0
1609.5,0
1610.5,598.156
1611.5,1847.99
1612.5,2396.57
1613.5,2733.06
1614.5,3095.47
1615.5,5369.64
1616.5,7708.72
1617.5,4707.04
1618.5,7788.96
1619.5,11520.1
1620.5,12265.7
1621.5,12474.8
1622.5,12516.7
1623.5,12477.7
1624.5,12454.3
1625.5,12368
1626.5,12281.7
1627.5,12516.7
1628.5,12516.7
1629.5,12516.7
1630.5,12516.7
1631.5,12516.7
1632.5,12516
1633.5,12467.3
1634.5,11859
1635.5,10062.9
1636.5,7130.83
1637.5,10360.7
1638.5,11992.7
1639.5,9144.23
1640.5,3785.55
1641.5,6053.4
1642.5,8629.01
1643.5,5471.51
1644.5,1756.83
1645.5,455.489
1646.5,1065.4
1647.5,2274.26
1648.5,2831.17
1649.5,1753.69
1650.5,832.385
1651.5,2097.33
1652.5,3208.82
1653.5,2978.89
1654.5,2178.46
1655.5,1611.68
1656.5,1627.87
1657.5,1211.28
1658.5,1602.12
1659.5,2105.47
1660.5,2661.42
1661.5,3274.85
1662.5,3981.83
1663.5,3519.78
1664.5,2012.99
1665.5,644.145
1666.5,1112.22
1667.5,1102.88
1668.5,1900.86
1669.5,2067.76
1670.5,3752.93
1671.5,4867.09
1672.5,4961.39
1673.5,3529.06
1674.5,2065.62
1675.5,4602.78
1676.5,2627.2
1677.5,2202.45
1678.5,1634.32
1679.5,2872.73
1680.5,4565.09
1681.5,3742.85
1682.5,4153.76
1683.5,4970.36
1684.5,7453.13
1685.5,7395.31
1686.5,7342.3
1687.5,6800.8
1688.5,8173.04
1689.5,5644.53
1690.5,6451.05
1691.5,11521.9
1692.5,12376.7
1693.5,12510.3
1694.5,12493.7
1695.5,12353.1
1696.5,12262.2
1697.5,12001.4
1698.5,11711.9
1699.5,11704.9
1700.5,12252.9
1701.5,12124.3
1702.5,12339.2
1703.5,12449.4
1704.5,12387.9
1705.5,12246.5
1706.5,12247.4
1707.5,11847.7
1708.5,11178
1709.5,11050.8
1710.5,10914.3
1711.5,11300.6
1712.5,9661.23
1713.5,5903.63
1714.5,4163.71
1715.5,5754.24
1716.5,5148.16
1717.5,4957.39
1718.5,6774.98
1719.5,6012.27
1720.5,5497.65
1721.5,3977.49
1722.5,2609.25
1723.5,2510.94
1724.5,568.027
1725.5,0
1726.5,0
1727.5,243.762
1728.5,446.504
1729.5,327.124
1730.5,558.215
1731.5,1202.08
1732.5,1008.91
1733.5,278.434
1734.5,0
1735.5,215.779
1736.5,2703.61
1737.5,7787.24
1738.5,11437
1739.5,12414.7
1740.5,12516.7
1741.5,12516.7
1742.5,12516.7
1743.5,12516.7
1744.5,12516.7
1745.5,12516.7
1746.5,12516.7
1747.5,12504.1
1748.5,12454.6
1749.5,12424
1750.5,12301.1
1751.5,11850.2
1752.5,9283.31
1753.5,7684.13
1754.5,6465.36
1755.5,4790.41
1756.5,5382.89
1757.5,8628.4
1758.5,11295.9
1759.5,8455.02
1760.5,4480.65
1761.5,6290.16
1762.5,6188.32
1763.5,7167.4
1764.5,8612.15
1765.5,10690.4
1766.5,11101.3
1767.5,9214.64
1768.5,8655.33
1769.5,8313.98
1770.5,8582.82
1771.5,12199.1
1772.5,12516.7
1773.5,12365.1
1774.5,12400.8
1775.5,12516.7
1776.5,12428.1
1777.5,12435.4
1778.5,12432
1779.5,12403
1780.5,12513.2
1781.5,12435.1
1782.5,12372.7
1783.5,12324.7
1784.5,11829.8
1785.5,11580.7
1786.5,11263.2
1787.5,9908.43
1788.5,10773.2
1789.5,11700.7
1790.5,12368.7
1791.5,12516.7
1792.5,12516.7
1793.5,12516.7
1794.5,12516.7
1795.5,12516.7
1796.5,12516.7
1797.5,12516.7
1798.5,12516.7
1799.5,12516.7
1800.5,12516.7
1801.5,12516.7
1802.5,12516.7
1803.5,12516.7
1804.5,12516.7
1805.5,12469.8
1806.5,12267.6
1807.5,12270.6
1808.5,12444.2
1809.5,12503.5
1810.5,12516.7
1811.5,12343.5
1812.5,12453
1813.5,12516.7
1814.5,12516.7
1815.5,12516.7
1816.5,12516.7
1817.5,12399.3
1818.5,12308.9
1819.5,12516.7
1820.5,12516.7
1821.5,12516.7
1822.5,12470
1823.5,12439.6
1824.5,12318.8
1825.5,12011.9
1826.5,11769.6
1827.5,11456.6
1828.5,10950.6
1829.5,11238.1
1830.5,11467.8
1831.5,11811.5
1832.5,12063.9
1833.5,12201.5
1834.5,12391.9
1835.5,12379.8
1836.5,12463.5
1837.5,12485
1838.5,12476.9
1839.5,12492.4
1840.5,12461.7
1841.5,12409
1842.5,12354.6
1843.5,12516.7
1844.5,12516.7
1845.5,12516.7
1846.5,12516.7
1847.5,12516.7
1848.5,12516.7
1849.5,12516.7
1850.5,12516.7
1851.5,12516.7
1852.5,12516.7
1853.5,12516.7
1854.5,12516.7
1855.5,12516.7
1856.5,12516.7
1857.5,12516.7
1858.5,12516.7
1859.5,12516.7
1860.5,12516.7
1861.5,12516.7
1862.5,12516.7
1863.5,12516.7
1864.5,12516.7
1865.5,12516.7
1866.5,12326.2
1867.5,12489.8
1868.5,12441.7
1869.5,12354.6
1870.5,12164.1
1871.5,11853.1
1872.5,9374.02
1873.5,4265.57
1874.5,962.036
1875.5,282.153
1876.5,0
1877.5,0
1878.5,0
1879.5,0
1880.5,0
1881.5,0
1882.5,267.141
1883.5,0
1884.5,0
1885.5,778.811
1886.5,553.988
1887.5,396.968
1888.5,311.766
1889.5,255.95
1890.5,192.414
1891.5,2747.66
1892.5,5302.47
1893.5,7046.21
1894.5,9188.27
1895.5,6176.57
1896.5,5138.54
1897.5,853.289
1898.5,0
1899.5,0
1900.5,248.253
1901.5,1541.1
1902.5,3806.45
1903.5,2594.48
1904.5,1867.59
1905.5,3029
1906.5,6533.97
1907.5,6056.48
1908.5,6196.83
1909.5,8996.71
1910.5,8312.02
1911.5,7079.82
1912.5,8997.92
1913.5,4941.99
1914.5,2039.33
1915.5,1830.17
1916.5,601.626
1917.5,341.686
1918.5,1260.67
1919.5,1393.33
1920.5,1899.65
1921.5,5752.22
1922.5,8280.53
1923.5,9412.04
1924.5,11902.9
1925.5,11998.3
1926.5,12151.1
1927.5,12259.1
1928.5,12293.7
1929.5,12313.1
1930.5,12362.6
1931.5,12199.5
1932.5,12088.6
1933.5,12215.1
1934.5,11661.4
1935.5,10668.4
1936.5,7806.56
1937.5,3613.13
1938.5,1377.61
1939.5,2006.08
1940.5,405.639
1941.5,0
1942.5,0
1943.5,343.111
1944.5,2184.25
1945.5,7370.18
1946.5,10813.2
1947.5,11710.6
1948.5,12110.6
1949.5,11948.4
1950.5,11715.7
1951.5,11644.9
1952.5,11010.9
1953.5,11823.9
1954.5,11806.9
1955.5,11005.1
1956.5,11214.7
1957.5,11964.8
1958.5,11697.4
1959.5,11784.9
1960.5,11997.1
1961.5,11278
1962.5,9595.37
1963.5,11775.2
1964.5,11934.6
1965.5,11795
1966.5,12048.9
1967.5,11805.5
1968.5,11145.3
1969.5,11397.5
1970.5,11050.6
1971.5,11393.6
1972.5,10808.1
1973.5,8883.91
1974.5,6662.06
1975.5,5048.25
1976.5,5295.96
1977.5,4090.42
1978.5,3336.78
1979.5,3703.38
1980.5,4310.12
1981.5,4828.51
1982.5,7427.53
1983.5,3530.03
1984.5,2012.56
1985.5,2050.14
1986.5,2097.54
1987.5,3673.39
1988.5,4491.12
1989.5,7526.31
1990.5,10104.4
1991.5,10774.1
1992.5,8479.26
1993.5,8574.22
1994.5,7823.03
1995.5,5143.03
1996.5,2701.53
1997.5,938.275
1998.5,0
1999.5,562.302
2000.5,93.3976
2001.5,331.709
2002.5,1084.97
2003.5,1180.04
2004.5,2089.43
2005.5,0
2006.5,370.687
2007.5,978.75
2008.5,449.47
2009.5,989.31
2010.5,1750.75
2011.5,2229.25
2012.5,2079.37
2013.5,1802.58
2014.5,1041.53
2015.5,869.414
2016.5,1171.72
2017.5,2630.81
2018.5,4517.73
2019.5,4167.15
2020.5,6247.94
2021.5,4792.83
2022.5,3781.59
2023.5,9494.72
2024.5,7306.06
2025.5,6532.62
2026.5,11556.2
2027.5,10778.3
2028.5,7503.07
2029.5,7730.61
2030.5,7930.98
2031.5,5118.7
2032.5,4366.15
2033.5,10443.7
2034.5,12371.7
2035.5,12516.7
2036.5,12412.6
2037.5,10380.9
2038.5,9571.45
2039.5,11625.4
2040.5,11996.6
2041.5,12040.1
2042.5,10064.7
2043.5,5497.24
2044.5,5457.32
2045.5,4262.73
2046.5,3359.7
2047.5,4668
2048.5,6604.75
2049.5,5758.45
2050.5,8231.55
2051.5,10956.8
2052.5,11755
2053.5,12248.5
2054.5,12449.4
2055.5,12356
2056.5,12374.2
2057.5,12257.6
2058.5,11963.9
2059.5,12186.1
2060.5,12292.2
2061.5,12272.5
2062.5,12428
2063.5,12140.7
2064.5,10924.9
2065.5,7860.19
2066.5,6928.49
2067.5,5924.74
2068.5,2750.68
2069.5,2726.17
2070.5,2696.84
2071.5,3018.16
2072.5,3750.67
2073.5,3119.31
2074.5,2559.09
2075.5,5126.22
2076.5,4791.38
2077.5,5074.7
2078.5,6918.8
2079.5,7539.58
2080.5,7760.14
2081.5,6217.28
2082.5,4850.33
2083.5,4313.8
2084.5,3092.14
2085.5,3177.36
2086.5,1659.94
2087.5,933.186
2088.5,1208.47
2089.5,1384.79
2090.5,2559.07
2091.5,4611.85
2092.5,8459.03
2093.5,9786.69
2094.5,10792.6
2095.5,12205.5
2096.5,9868.1
2097.5,7246.91
2098.5,7372.72
2099.5,7600.28
2100.5,8505.87
2101.5,10330.6
2102.5,10818.4
2103.5,10665.1
2104.5,11411.2
2105.5,7660.51
2106.5,3027.91
2107.5,4697.78
2108.5,7180.88
2109.5,7218.89
2110.5,5941.94
2111.5,7245.69
2112.5,6095.45
2113.5,8904.6
2114.5,9880.91
2115.5,9035.43
2116.5,9056.52
2117.5,8330.41
2118.5,7441.54
2119.5,11358.8
2120.5,8876.54
2121.5,6242.14
2122.5,7185.2
2123.5,5623.14
2124.5,3710.54
2125.5,4968.24
2126.5,7268.78
2127.5,5193.78
2128.5,4780.83
2129.5,4809.6
2130.5,4838.98
2131.5,7387.24
2132.5,7604.43
2133.5,7947.65
2134.5,8804.81
2135.5,11114.3
2136.5,11809.3
2137.5,12286.3
2138.5,12348.4
2139.5,12299.6
2140.5,12402.5
2141.5,12275
2142.5,11932.3
2143.5,12123
2144.5,11371.6
2145.5,9894.5
2146.5,10480.6
2147.5,9662.98
2148.5,8861.87
2149.5,8823.37
2150.5,8769.74
2151.5,6152.5
2152.5,12382.9
2153.5,12274.2
2154.5,11914.3
2155.5,12393.7
2156.5,12454.1
2157.5,12443.8
2158.5,12516.7
2159.5,12516.7
2160.5,12516.7
2161.5,12483.6
2162.5,12399
2163.5,12053.2
2164.5,11867
2165.5,11943.1
2166.5,11910
2167.5,9586.4
2168.5,8609.76
2169.5,9257.16
2170.5,12282.1
2171.5,12359.8
2172.5,12309
2173.5,12363.4
2174.5,12516.6
2175.5,12516.7
2176.5,12457.5
2177.5,12239.3
2178.5,11440.7
2179.5,11899.5
2180.5,11219.6
2181.5,10068.8
2182.5,10490.3
2183.5,8149.25
2184.5,4928.84
2185.5,5388.19
2186.5,5140.38
2187.5,60.8903
2188.5,2419.62
2189.5,2619.52
2190.5,3021.62
2191.5,2246.16
2192.5,3764.35
2193.5,11996.6
2194.5,12516.7
2195.5,12516.7
2196.5,12516.7
2197.5,12511.9
2198.5,12483.4
2199.5,12516.7
2200.5,12349.7
2201.5,8642.14
2202.5,2291.99
2203.5,714
2204.5,386.448
2205.5,4379.1
2206.5,2854.83
2207.5,2874.21
2208.5,2939.49
2209.5,1627.45
2210.5,598.737
2211.5,0
2212.5,0
2213.5,0
2214.5,0
2215.5,1778.72
2216.5,1764.34
2217.5,1089.07
2218.5,5590.89
2219.5,11046.6
2220.5,11404.3
2221.5,10755.7
2222.5,11144.5
2223.5,8676.98
2224.5,2379.79
2225.5,5461.8
2226.5,9498
2227.5,8342.79
2228.5,6979.66
2229.5,10289
2230.5,11949.7
2231.5,8268.61
2232.5,3160.86
2233.5,5779.08
2234.5,9727.98
2235.5,9802.67
2236.5,10971.1
2237.5,9459.51
2238.5,7724.4
2239.5,5889.07
2240.5,3119.72
2241.5,4790.58
2242.5,3452.11
2243.5,3896.21
2244.5,4948.76
2245.5,4789.89
2246.5,3004.38
2247.5,70.8007
2248.5,0
2249.5,0
2250.5,0
2251.5,0
2252.5,91.8168
2253.5,629.15
2254.5,270.981
2255.5,463.317
2256.5,1005.76
2257.5,1490.44
2258.5,2697.02
2259.5,1996.95
2260.5,1430.95
2261.5,2412
2262.5,3659.43
2263.5,2014.06
2264.5,1495.56
2265.5,1671.84
2266.5,2868.05
2267.5,6683.57
2268.5,11256.9
2269.5,12361.7
2270.5,12328.7
2271.5,11714.5
2272.5,11849.4
2273.5,10018.1
2274.5,6610.31
2275.5,1600.57
2276.5,0
2277.5,1136.89
2278.5,2831.74
2279.5,6785.88
2280.5,11654.6
2281.5,11678.5
2282.5,11726.4
2283.5,10083
2284.5,4405.32
2285.5,1561.38
2286.5,190.853
2287.5,0
2288.5,186.346
2289.5,0
2290.5,0
2291.5,745.853
2292.5,4072.09
2293.5,9757.74
2294.5,11737.9
2295.5,12372.4
2296.5,12508.6
2297.5,12332
2298.5,11929.5
2299.5,12493.7
2300.5,12516.7
2301.5,12516.7
2302.5,12516.7
2303.5,12516.7
2304.5,12516.7
2305.5,12516.7
2306.5,12516.7
2307.5,12516.7
2308.5,12508.6
2309.5,12455.5
2310.5,12402.6
2311.5,12204.8
2312.5,11397.8
2313.5,11775.5
2314.5,11810.5
2315.5,11924.8
2316.5,12233.8
2317.5,12249.6
2318.5,12301.7
2319.5,12254.1
2320.5,11724.6
2321.5,10303.4
2322.5,7870.87
2323.5,5681.76
2324.5,1761.08
2325.5,1684.72
2326.5,4123.23
2327.5,7981.86
2328.5,12168.2
2329.5,12409.1
2330.5,12475.1
2331.5,12316.9
2332.5,10991.9
2333.5,12394.5
2334.5,12516.7
2335.5,12516.7
2336.5,12516.7
2337.5,12516.7
2338.5,12516.7
2339.5,12516.7
2340.5,12507.5
2341.5,12229.8
2342.5,12336.9
2343.5,12516.7
2344.5,12516.7
2345.5,12516.7
2346.5,12502
2347.5,12414.4
2348.5,12365.6
2349.5,12446.7
2350.5,12260.1
2351.5,11952.8
2352.5,12252.6
2353.5,12086.1
2354.5,12241.2
2355.5,12067.3
2356.5,12323.3
2357.5,12271.7
2358.5,12122.7
2359.5,12140
2360.5,12097.4
2361.5,11679.1
2362.5,11815.1
2363.5,8863.38
2364.5,7982.87
2365.5,7629.86
2366.5,8087.49
2367.5,7459.15
2368.5,7793.59
2369.5,4533.67
2370.5,2098.72
2371.5,0
2372.5,0
2373.5,0
2374.5,0
2375.5,744.94
2376.5,5672.39
2377.5,6617.33
2378.5,6032.04
2379.5,8125.62
2380.5,8985.75
2381.5,10506.2
2382.5,11360.9
2383.5,10470.2
2384.5,6778.67
2385.5,3071.58
2386.5,0
2387.5,0
2388.5,0
2389.5,0
2390.5,0
2391.5,0
2392.5,143.14
2393.5,373.173
2394.5,649.235
2395.5,604.973
2396.5,3065.69
2397.5,2289.95
2398.5,0
2399.5,118.803
2400.5,633.183
2401.5,777.835
2402.5,1685.59
2403.5,2224.7
2404.5,3732
2405.5,5862.33
2406.5,7964.84
2407.5,5827.9
2408.5,4932.01
2409.5,3209.54
2410.5,4223.67
2411.5,5700.53
2412.5,4389.45
2413.5,2958.54
2414.5,2984.81
2415.5,1706.84
2416.5,1813.95
2417.5,1235
2418.5,704.939
2419.5,0
2420.5,0
2421.5,0
2422.5,0
2423.5,0
2424.5,18.1655
2425.5,969.188
2426.5,2067.98
2427.5,5807.52
2428.5,4398.08
2429.5,3042.1
2430.5,1982.01
2431.5,368.492
2432.5,0
2433.5,0
2434.5,0
2435.5,364.662
2436.5,1244.05
2437.5,2344.23
2438.5,7949.65
2439.5,10237.8
2440.5,8252.21
2441.5,7871.85
2442.5,7489.93
2443.5,10809.9
2444.5,11513.5
2445.5,12339.4
2446.5,12516.4
2447.5,12514.9
2448.5,12516.7
2449.5,12516.7
2450.5,12516.7
2451.5,12440.7
2452.5,12464.8
2453.5,12516.7
2454.5,12516.7
2455.5,12516.7
2456.5,12428.5
2457.5,12516.6
2458.5,12516.7
2459.5,12475.7
2460.5,12511.7
2461.5,12363.2
2462.5,11820.5
2463.5,11252.4
2464.5,10769.1
2465.5,9362.52
2466.5,7630.79
2467.5,10159.1
2468.5,10962.7
2469.5,9712.47
2470.5,8075.6
2471.5,9572.82
2472.5,9519.07
2473.5,10113.7
2474.5,11295.5
2475.5,11398.3
2476.5,10692.4
2477.5,10413.7
2478.5,10064.2
2479.5,10688
2480.5,11903.9
2481.5,11532.8
2482.5,12280.3
2483.5,11823.5
2484.5,12473.7
2485.5,12516.7
2486.5,12497
2487.5,12516.7
2488.5,12516.7
2489.5,12516.7
2490.5,12516.7
2491.5,12516.7
2492.5,12516.7
2493.5,12507.4
2494.5,11573
2495.5,7977.28
2496.5,4298.09
2497.5,4260.53
2498.5,4583.99
2499.5,4653.52
2500.5,4878.28
2501.5,4885.26
2502.5,4878.04
2503.5,5356.51
2504.5,4085.09
2505.5,5001.27
2506.5,7609.21
2507.5,8532.74
2508.5,9969.68
2509.5,11007
2510.5,12267.7
2511.5,12282.9
2512.5,12352.9
2513.5,12334.5
2514.5,12341.4
2515.5,11759.3
2516.5,10040.3
2517.5,4307.62
2518.5,203.672
2519.5,922.799
2520.5,2102.25
2521.5,2218.26
2522.5,1773.64
2523.5,1615.81
2524.5,530.622
2525.5,1179.66
2526.5,2392.97
2527.5,917.759
2528.5,197.224
2529.5,0
2530.5,263.464
2531.5,40.9667
2532.5,0
2533.5,0
2534.5,0
2535.5,0
2536.5,0
2537.5,0
2538.5,1348.45
2539.5,2214.23
2540.5,5487.92
2541.5,9018.16
2542.5,6844.97
2543.5,5938.81
2544.5,5307.52
2545.5,4054.04
2546.5,1687.14
2547.5,361.347
2548.5,0
2549.5,316.343
2550.5,1182.11
2551.5,513.6
2552.5,1600.23
2553.5,1798.5
2554.5,4432.14
2555.5,9267.04
2556.5,9472.46
2557.5,8280.52
2558.5,8494.69
2559.5,7219.41
2560.5,7542.9
2561.5,6881.73
2562.5,6208.19
2563.5,7568.83
2564.5,5906.94
2565.5,5457.98
2566.5,10877.1
2567.5,11454.9
2568.5,12280.4
2569.5,12455.4
2570.5,12466.6
2571.5,12424.4
2572.5,12471.2
2573.5,12351.2
2574.5,12188.8
2575.5,11849.5
2576.5,10660.4
2577.5,11635.9
2578.5,11675.2
2579.5,12259.5
2580.5,10879.9
2581.5,10853
2582.5,11746
2583.5,11645.6
2584.5,10873.8
2585.5,9484.4
2586.5,7795.06
2587.5,9374.89
2588.5,8968.91
2589.5,11979
2590.5,12271
2591.5,12516.7
2592.5,12516.7
2593.5,12516.7
2594.5,12516.7
2595.5,12516.7
2596.5,12516.7
2597.5,12516.7
2598.5,12516.7
2599.5,12516.7
2600.5,12516.7
2601.5,12516.7
2602.5,12516.7
2603.5,12516.7
2604.5,12516.7
2605.5,12516.7
2606.5,12516.7
2607.5,12436.4
2608.5,10915.2
2609.5,8719.57
2610.5,6260.82
2611.5,3289.83
2612.5,1646.61
2613.5,313.994
2614.5,0
2615.5,0
2616.5,1450.8
2617.5,7073.03
2618.5,8063.35
2619.5,6705.89
2620.5,7105.65
2621.5,5450.1
2622.5,3950.5
2623.5,5488.9
2624.5,5368.82
2625.5,4806.23
2626.5,350.41
2627.5,387.499
2628.5,2299.51
2629.5,8743.45
2630.5,12516.7
2631.5,12516.7
2632.5,12516.7
2633.5,12516.7
2634.5,12516.7
2635.5,12516.7
2636.5,12516.7
2637.5,12163.8
2638.5,11951.2
2639.5,11783.7
2640.5,11290.8
2641.5,10965.9
2642.5,10279.2
2643.5,6906.47
2644.5,3742.83
2645.5,884.564
2646.5,0
2647.5,0
2648.5,0
2649.5,521.725
2650.5,1310.27
2651.5,2865.93
2652.5,3737.4
2653.5,5292.49
2654.5,6337.71
2655.5,7962.14
2656.5,8576.2
2657.5,8099.14
2658.5,7836.67
2659.5,4459.91
2660.5,5370.09
2661.5,7907.31
2662.5,6612.53
2663.5,6965.94
2664.5,7651.06
2665.5,8565.88
2666.5,8435.89
2667.5,7885.71
2668.5,3270.77
2669.5,2788.03
2670.5,2458.46
2671.5,5695.45
2672.5,4403.55
2673.5,5176.45
2674.5,7337.05
2675.5,10117
2676.5,9726.09
2677.5,10264.3
2678.5,10842.4
2679.5,11512.7
2680.5,10529.2
2681.5,8735.77
2682.5,6671.09
2683.5,4720.58
2684.5,7007.41
2685.5,5206.77
2686.5,3532.28
2687.5,3909.22
2688.5,2688.41
2689.5,4383.43
2690.5,5238.45
2691.5,5275.57
2692.5,8058.59
2693.5,8497.88
2694.5,8746.34
2695.5,8077.95
2696.5,11214.4
2697.5,10401.9
2698.5,8954.6
2699.5,9976.39
2700.5,10121.1
2701.5,11247.7
2702.5,11440
2703.5,11666.2
2704.5,11861.5
2705.5,11559
2706.5,10920.8
2707.5,11852.8
2708.5,12249.7
2709.5,12077.3
2710.5,12119.7
2711.5,12071.2
2712.5,11762.4
2713.5,11737.7
2714.5,11822.8
2715.5,10691.6
2716.5,9863.98
2717.5,8808.15
2718.5,7762.95
2719.5,7735.36
2720.5,8113.1
2721.5,6380.09
2722.5,6644.51
2723.5,5973.11
2724.5,4962.58
2725.5,4707.75
2726.5,4326.97
2727.5,3352.28
2728.5,2763.82
2729.5,1450.15
2730.5,537.07
2731.5,541.995
2732.5,726.557
2733.5,587.501
2734.5,620.367
2735.5,625.336
2736.5,1625.39
2737.5,2862.66
2738.5,3925.28
2739.5,5638.27
2740.5,8565.92
2741.5,8933.84
2742.5,9480.31
2743.5,5255.92
2744.5,3479.17
2745.5,2622.65
2746.5,2029.41
2747.5,2723.12
2748.5,2146.19
2749.5,3000.93
2750.5,3817.07
2751.5,3321.6
2752.5,3138.89
2753.5,2095.66
2754.5,1428.91
2755.5,464.346
2756.5,607.359
2757.5,2006.21
2758.5,3518.25
2759.5,5337.93
2760.5,4031.88
2761.5,5842.05
2762.5,7540.7
2763.5,6540.53
2764.5,5996.7
2765.5,5915.48
2766.5,5847.94
2767.5,3244.02
2768.5,1821.31
2769.5,1028.44
2770.5,751.09
2771.5,941.658
2772.5,862.774
2773.5,575.127
2774.5,501.897
2775.5,224.481
2776.5,0
2777.5,0
2778.5,0
2779.5,0
2780.5,498.634
2781.5,898.855
2782.5,939.695
2783.5,461.111
2784.5,653.944
2785.5,1897.32
2786.5,4954.11
2787.5,6133.39
2788.5,9214.79
2789.5,5947.94
2790.5,3086.26
2791.5,2315.23
2792.5,1454.72
2793.5,194.598
2794.5,0
2795.5,0
2796.5,0
2797.5,0
2798.5,0
2799.5,0
2800.5,0
2801.5,0
2802.5,473.707
2803.5,1027.89
2804.5,2047.47
2805.5,2355.79
2806.5,2431.18
2807.5,4157.85
2808.5,7871.25
2809.5,10831.3
2810.5,11024.9
2811.5,10304.5
2812.5,11578
2813.5,9691.97
2814.5,6954.37
2815.5,9955.13
2816.5,8944.79
2817.5,4775.73
2818.5,4846.48
2819.5,5799.47
2820.5,7720.27
2821.5,7016.55
2822.5,6659.32
2823.5,3844.88
2824.5,5375.3
2825.5,2846.08
2826.5,1206.36
2827.5,1146.84
2828.5,2797.65
2829.5,6495.39
2830.5,11129.5
2831.5,12316.9
2832.5,12516.7
2833.5,12516.7
2834.5,12516.7
2835.5,12516.7
2836.5,12516.7
2837.5,12516.7
2838.5,12512.7
2839.5,12297.3
2840.5,12471.4
2841.5,12134.8
2842.5,11645.4
2843.5,9960.68
2844.5,8659.27
2845.5,8480.82
2846.5,10956.1
2847.5,11180.9
2848.5,11518.8
2849.5,11203.1
2850.5,10961.7
2851.5,11531.5
2852.5,11965.9
2853.5,12273.2
2854.5,12272.6
2855.5,12305.8
2856.5,11976.9
2857.5,11903.4
2858.5,11626.9
2859.5,10712.8
2860.5,11566.5
2861.5,12190.7
2862.5,12420.4
2863.5,12406.7
2864.5,12516.7
2865.5,12516.7
2866.5,12301.8
2867.5,12307.9
2868.5,12357.8
2869.5,12420.6
2870.5,12421.2
2871.5,12332.5
2872.5,12516.7
2873.5,12516.7
2874.5,12516.7
2875.5,9405.38
2876.5,3742.9
2877.5,4417.44
2878.5,12043.3
2879.5,11059.3
2880.5,8842.75
2881.5,7158.54
2882.5,6230.17
2883.5,4349.63
2884.5,2331.87
2885.5,761.395
2886.5,0
2887.5,0
2888.5,0
2889.5,0
2890.5,0
2891.5,0
2892.5,0
2893.5,0
2894.5,62.569
2895.5,245.842
2896.5,365.04
2897.5,1285.34
2898.5,2644.05
2899.5,1963.43
2900.5,2775.87
2901.5,2206.58
2902.5,249.205
2903.5,0
2904.5,142.678
2905.5,901.774
2906.5,4396.47
2907.5,6151.7
2908.5,7061.17
2909.5,8109.91
2910.5,8826.56
2911.5,11527.8
2912.5,12019.6
2913.5,11400.5
2914.5,12029.9
2915.5,12366.6
2916.5,12516.7
2917.5,12516.7
2918.5,12515.3
2919.5,12516.7
2920.5,12516.7
2921.5,12479.3
2922.5,12241.7
2923.5,12293.5
2924.5,12397.3
2925.5,12516.7
2926.5,12331.8
2927.5,12218.1
2928.5,12333.5
2929.5,11877.7
2930.5,11166.5
2931.5,8043.93
2932.5,10177
2933.5,7322.78
2934.5,4231.93
2935.5,4237.93
2936.5,3415.73
2937.5,2764.15
2938.5,2231.17
2939.5,4181.69
2940.5,6477.97
2941.5,7670.53
2942.5,7390.57
2943.5,8624.35
2944.5,9883.8
2945.5,7625.15
2946.5,4828.93
2947.5,5510.55
2948.5,8043.71
2949.5,11894.9
2950.5,12420
2951.5,12376.3
2952.5,12333.2
2953.5,12286
2954.5,12303.1
2955.5,11653.4
2956.5,9722.53
2957.5,11125.7
2958.5,11897.2
2959.5,11724.5
2960.5,9455.7
2961.5,7953.23
2962.5,8078.39
2963.5,7836.2
2964.5,8563.66
2965.5,10168.8
2966.5,11238.7
2967.5,11566.2
2968.5,11277.7
2969.5,11699.1
2970.5,11948.8
2971.5,12516.7
2972.5,12455.9
