,Generation profile (kW)
2285,810222.7335954516
2286,840937.788539335
2287,950489.6301115695
2288,1000000.0
2289,1000000.0
2290,1000000.0
2291,1000000.0
2292,1000000.0
2293,1000000.0
2294,1000000.0
2295,924091.5377418145
2296,917864.7843714004
2297,826765.170097221
2298,810222.7335954516
2299,810222.7335954516
2300,810222.7335954516
2301,810222.7335954516
2302,810222.7335954516
2303,608973.6027531868
2304,810222.7335954516
2305,810222.7335954516
2306,810222.7335954516
2307,810222.7335954516
2308,810222.7335954516
2309,810222.7335954516
2310,903718.4346688916
2311,1000000.0
2312,852404.8878925676
2313,610227.6403400819
2314,466129.462638291
2315,404378.3865576459
2316,415516.69317657524
2317,378259.9782695357
2318,480479.67524810997
2319,319238.08950221573
2320,455841.5022272835
2321,295833.3010987403
2322,227178.67830782954
2323,304310.4979152305
2324,520116.78672881884
2325,572062.8824530812
2326,765541.448958152
2327,810222.7335954516
2328,810222.7335954516
2329,810222.7335954516
2330,810222.7335954516
2331,810222.7335954516
2332,810222.7335954516
2333,810222.7335954516
2334,500580.1153475959
2335,828140.2424951395
2336,875434.6441050781
2337,1000000.0
2338,993646.1566618115
2339,1000000.0
2340,1000000.0
2341,1000000.0
2342,1000000.0
2343,515035.7542267017
2344,491854.99692467245
2345,541848.1301540823
2346,508870.7809867851
2347,584193.8489148254
2348,568951.1528640699
2349,376083.5698852533
2350,532503.9596730488
2351,418927.812348633
2352,370223.71890199016
2353,207669.7024547292
2354,104943.07952769862
2355,36799.46987968864
2356,52987.659195059474
2357,29994.413845498737
2358,168682.25473659352
2359,665805.8430128344
2360,286093.9155678965
2361,91398.14405075675
2362,401445.84833159065
2363,830292.003095944
2364,450486.05231971823
2365,330908.502587399
2366,1000000.0
2367,828887.6622901454
2368,484958.69476219453
2369,240820.13181297967
2370,282659.75342212105
2371,810222.7335954516
2372,617589.2316916557
2373,668016.6103069428
2374,477022.67533838237
2375,228316.90495919395
2376,150622.01913561363
2377,343814.73854906496
2378,252477.12446893752
2379,198711.78702993377
2380,810222.7335954516
2381,618474.8144086029
2382,816155.2343184712
2383,814323.3837487756
2384,371332.26874326525
2385,146518.21110411352
2386,148417.92476947792
2387,250460.87246620652
2388,359671.2643701035
2389,307000.1067842529
2390,394080.9109986273
2391,442472.0714964207
2392,563210.3509988857
2393,659545.047646796
2394,810222.7335954516
2395,810222.7335954516
2396,810222.7335954516
2397,79517.61594731105
2398,810222.7335954516
2399,810222.7335954516
2400,810222.7335954516
2401,765874.8518968413
2402,810222.7335954516
2403,374112.2773883974
2404,810222.7335954516
2405,581073.007940796
2406,741361.1773129926
2407,720392.7641725048
2408,732306.7777331789
2409,708725.6224576172
2410,802394.9716143524
2411,716974.6527504865
2412,397250.4390614293
2413,206017.5156650623
2414,283663.6471262587
2415,68538.49611857615
2416,77999.70628610766
2417,364470.06984411104
2418,335267.01909924333
2419,36147.26569412127
2420,28394.612171756267
2421,52830.82680366285
2422,83548.0632164932
2423,143718.38631947828
2424,447710.6201551405
2425,349297.8451461866
2426,440850.53208750073
2427,510641.4169229226
2428,622731.9546657531
2429,792722.3588916017
2430,648862.4213156027
2431,539380.4275060085
2432,633513.8312211577
2433,661764.9865049134
2434,670721.0681934904
2435,696734.7634804532
2436,569146.1644161935
2437,812623.1206633475
2438,764788.0851276498
2439,600955.7339351156
2440,804677.2112172606
2441,816104.2438200336
2442,468336.23318832676
2443,470340.46342371585
2444,602405.4391301614
2445,513926.44971187256
2446,694107.95638608
2447,768156.2174717382
2448,810222.7335954516
2449,810222.7335954516
2450,619911.057317727
2451,548831.4718698828
2452,624225.036403763
2453,756843.0634892661
2454,791970.593593391
2455,613012.8109661273
2456,574575.8772695431
2457,880984.0709313031
2458,569010.0519662754
2459,555271.2520304882
2460,995637.311379634
2461,904550.2911710977
2462,1000000.0
2463,1000000.0
2464,913736.3724330626
2465,819442.914690967
2466,265611.348353027
2467,317476.1450280038
2468,101132.18352435813
2469,30072.18756890079
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,119427.42287859293
2476,204221.24919790146
2477,366986.65713069495
2478,296425.45937390457
2479,508687.5658615529
2480,476036.79193745804
2481,695860.4509411948
2482,695880.9851218597
2483,971870.1851872716
2484,936922.367782438
2485,1000000.0
2486,1000000.0
2487,1000000.0
2488,1000000.0
2489,939691.8271491098
2490,810222.7335954516
2491,810222.7335954516
2492,810222.7335954516
2493,810222.7335954516
2494,810222.7335954516
2495,810222.7335954516
2496,810222.7335954516
2497,810222.7335954516
2498,810222.7335954516
2499,810222.7335954516
2500,810222.7335954516
2501,810222.7335954516
2502,911093.6050606571
2503,896325.2906525335
2504,940784.9688730203
2505,910867.2761752998
2506,936311.021672419
2507,882865.9671335744
2508,987214.5745485098
2509,818620.5160885588
2510,215453.33479625476
2511,135749.0848494493
2512,329006.40116007696
2513,268395.5414628529
2514,232321.9413393834
2515,810222.7335954516
2516,392517.0250086886
2517,638109.5167230605
2518,248979.45291862628
2519,43259.02230853638
2520,236210.75930314756
2521,532157.8524329183
2522,664665.973922899
2523,366932.193983109
2524,144696.15587129348
2525,133535.5021493622
2526,578903.257892326
2527,1000000.0
2528,653006.9627948295
2529,470589.28108214255
2530,395054.52469421586
2531,323965.15841652505
2532,472782.723261135
2533,446380.6009326718
2534,375893.5510180158
2535,531156.3380572199
2536,488253.64486072
2537,385001.6036815535
2538,469657.4946185432
2539,365361.45522112615
2540,687821.2933860898
2541,777166.5565158656
2542,626676.9681254452
2543,695847.7869101046
2544,649872.4651146997
2545,615964.0696640607
2546,625051.5876844855
2547,511190.4909205753
2548,366596.5306159741
2549,428833.7584709429
2550,395639.24429797096
2551,275954.1925948134
2552,46421.48292801845
2553,366218.36605486623
2554,472666.5403389863
2555,490126.62922606047
2556,396155.35463675356
2557,44401.78181907153
2558,83209.32928907589
2559,137111.23024261213
2560,66879.98138706503
2561,10822.93841611235
2562,453655.9539323007
2563,672726.2789017637
2564,810222.7335954516
2565,810222.7335954516
2566,499251.63257634826
2567,550952.2591839306
2568,802894.2096444127
2569,810222.7335954516
2570,810222.7335954516
2571,810222.7335954516
2572,810222.7335954516
2573,811323.564904792
2574,846076.8587486775
2575,833746.5431480341
2576,848296.6363802092
2577,844120.2157201559
2578,64742.38853332569
2579,359256.0000786841
2580,576705.6734306866
2581,876870.7228950557
2582,853405.4601320968
2583,879507.0834603972
2584,830996.7175591534
2585,818576.1342533815
2586,810222.7335954516
2587,810222.7335954516
2588,810222.7335954516
2589,810222.7335954516
2590,810222.7335954516
2591,525326.9505578455
2592,810222.7335954516
2593,810222.7335954516
2594,810222.7335954516
2595,810222.7335954516
2596,810222.7335954516
2597,851745.2003928601
2598,813764.8646392388
2599,821670.3202908256
2600,839740.6398725073
2601,851686.2550498773
2602,868710.5266325257
2603,877337.0810077771
2604,878452.0009666978
2605,852474.5812906768
2606,867064.4195092887
2607,844543.0605788457
2608,829425.4658082933
2609,823520.8902544515
2610,771169.6079168634
2611,810222.7335954516
2612,810222.7335954516
2613,810222.7335954516
2614,810222.7335954516
2615,810222.7335954516
2616,810222.7335954516
2617,795214.5332482433
2618,810222.7335954516
2619,785998.9408103039
2620,810222.7335954516
2621,399496.5595744116
2622,790867.5347122948
2623,683616.4948977521
2624,552911.0769700829
2625,432144.07091186126
2626,402995.63916161924
2627,384615.38461538457
2628,419102.0700280077
2629,534040.7643834257
2630,541199.7834979375
2631,588271.6944786448
2632,579552.9275838418
2633,445554.77562298713
2634,274488.49458409427
2635,201712.43976405103
2636,171934.54629706123
2637,328159.00348290266
2638,474219.8107375566
2639,637108.6074651019
2640,553178.0414023454
2641,527159.2683128556
2642,604143.1150636649
2643,718794.2725375405
2644,810222.7335954516
2645,789517.0311782032
2646,820345.6839265358
2647,437470.5229006944
2648,594155.8211551551
2649,633073.0440980217
2650,606096.6377899598
2651,649646.6482564602
2652,705929.4268056079
2653,712528.1472544721
2654,705339.6148218552
2655,690685.4977578539
2656,641903.2554789172
2657,574594.0763227696
2658,633621.5729945765
2659,810222.7335954516
2660,810222.7335954516
2661,810222.7335954516
2662,810222.7335954516
2663,810222.7335954516
2664,810222.7335954516
2665,810222.7335954516
2666,810222.7335954516
2667,810222.7335954516
2668,810222.7335954516
2669,854105.8653115216
2670,1000000.0
2671,712743.429931656
2672,465052.1809980013
2673,515117.6676011391
2674,451021.58900195046
2675,424797.8118836374
2676,457290.3413336689
2677,496206.0676899437
2678,517436.9536293398
2679,562789.9672405871
2680,529018.2268976436
2681,390134.5879326177
2682,210934.3764956284
2683,613126.4104916044
2684,652400.6051457291
2685,810222.7335954516
2686,810222.7335954516
2687,810222.7335954516
2688,810222.7335954516
2689,810222.7335954516
2690,810222.7335954516
2691,810222.7335954516
2692,549016.9728820922
2693,256068.83024051753
2694,849075.6301092455
2695,728745.9100535547
2696,446040.7674652254
2697,740141.5021652982
2698,633064.5521657101
2699,529579.9044792885
2700,380989.5046067094
2701,286211.1985468566
2702,858435.6145547893
2703,827215.228527835
2704,813699.9275143313
2705,825011.9570864888
2706,810222.7335954516
2707,810222.7335954516
2708,695458.0188212126
2709,810222.7335954516
2710,810222.7335954516
2711,765945.3173149567
2712,777690.5341404959
2713,810222.7335954516
2714,810222.7335954516
2715,810222.7335954516
2716,810222.7335954516
2717,681162.3788516424
2718,274799.0476052855
2719,452408.5740317985
2720,421870.73352291377
2721,395456.1411072799
2722,407545.03472039965
2723,398751.66227118764
2724,484498.5636351232
2725,438075.84369218233
2726,384615.38461538457
2727,383853.0789571825
2728,334928.4042308125
2729,195306.45976405757
2730,157216.9525173338
2731,810222.7335954516
2732,702963.1407684264
2733,810222.7335954516
2734,810222.7335954516
2735,810222.7335954516
2736,810222.7335954516
2737,810222.7335954516
2738,810222.7335954516
2739,810222.7335954516
2740,810222.7335954516
2741,865494.9609286423
2742,964762.556289073
2743,606907.5496013621
2744,440184.9914626437
2745,648836.6203655899
2746,838520.6358156695
2747,843975.3791963828
2748,542676.5968427409
2749,628793.9836386445
2750,228483.22090249142
2751,409953.7525449431
2752,315029.76785371377
2753,177201.1058265714
2754,2271.8473263268356
2755,0.0
2756,0.0
2757,118544.28926384714
2758,128455.7450430948
2759,66839.725788352
2760,36395.533549768064
2761,72300.96303997083
2762,169773.36505505868
2763,335979.7220422911
2764,668278.0920636642
2765,839764.4159450531
2766,1000000.0
2767,931167.701917025
2768,865482.1057224113
2769,974033.063867524
2770,1000000.0
2771,1000000.0
2772,1000000.0
2773,1000000.0
2774,1000000.0
2775,895586.7330029076
2776,929065.834396072
2777,688957.473964146
2778,633589.3864887931
2779,810222.7335954516
2780,810222.7335954516
2781,810222.7335954516
2782,810222.7335954516
2783,810222.7335954516
2784,810222.7335954516
2785,810222.7335954516
2786,633701.0697338451
2787,517564.4997060412
2788,391826.67513311055
2789,281321.39922190877
2790,351273.43107217265
2791,424507.6107377576
2792,370590.56874850835
2793,328374.08183102176
2794,355163.90486860124
2795,380308.7991792428
2796,411126.3906379324
2797,399066.7267969646
2798,369259.0782603248
2799,191204.23064827523
2800,282806.5758641519
2801,108301.97763008936
2802,363.0352027680269
2803,0.0
2804,35648.07957018443
2805,177451.36471845346
2806,104781.22310893968
2807,0.0
2808,134592.68602729126
2809,76786.80573168494
2810,34674.67363928577
2811,29625.66327146735
2812,49191.52663046028
2813,43644.77131082031
2814,101505.03885643391
2815,169235.68321738346
2816,139138.46315834898
2817,178050.1162357871
2818,245782.34312327302
2819,211622.14628195323
2820,179193.4045887876
2821,287967.0675684075
2822,213042.40717751725
2823,156840.51826734561
2824,116370.99381788766
2825,162174.82946218544
2826,2600.7440311139653
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,16706.12927727065
2832,88976.01961594298
2833,192175.6709855468
2834,231042.79585655697
2835,300813.6327480872
2836,230506.0496394652
2837,335656.4386226948
2838,607658.4170921172
2839,452849.3577438819
2840,394081.71350703767
2841,388486.1825472752
2842,377925.33016581123
2843,443556.1081426338
2844,501305.71468235494
2845,507484.44123427407
2846,744878.00573745
2847,912040.4411836136
2848,1000000.0
2849,797843.5300047238
2850,356699.07861106156
2851,810222.7335954516
2852,810222.7335954516
2853,668110.4287762546
2854,810222.7335954516
2855,810222.7335954516
2856,810222.7335954516
2857,810222.7335954516
2858,810222.7335954516
2859,810222.7335954516
2860,810222.7335954516
2861,869732.4762132608
2862,491284.6369553674
2863,346078.3546295611
2864,551554.3636126032
2865,725777.9210155085
2866,903816.8182971645
2867,1000000.0
2868,986179.2016337209
2869,1000000.0
2870,1000000.0
2871,1000000.0
2872,1000000.0
2873,932135.8888119158
2874,812523.2483353078
2875,810222.7335954516
2876,810222.7335954516
2877,810222.7335954516
2878,810222.7335954516
2879,810222.7335954516
2880,810222.7335954516
2881,810222.7335954516
2882,810222.7335954516
2883,810222.7335954516
2884,810222.7335954516
2885,891623.236155802
2886,814445.8926671383
2887,464177.7246805425
2888,414304.7957595448
2889,436156.0657943291
2890,427014.9393646717
2891,446842.9802611461
2892,567950.0185995689
2893,569594.1532965165
2894,578869.7630084327
2895,460434.6244676982
2896,628005.488425884
2897,696728.3104042357
2898,282263.1476259194
2899,736467.0099343959
2900,390890.932732326
2901,239664.78371796105
2902,80724.75228540911
2903,19477.588134530757
2904,19883.953074407502
2905,0.0
2906,16149.815968665747
2907,13045.218094834616
2908,36451.83762680401
2909,115403.04262893772
2910,406279.59421898506
2911,557901.5039165465
2912,390995.48188374646
2913,322607.83076057094
2914,329080.5162618838
2915,453382.0268658075
2916,716355.3844456628
2917,488140.03948378516
2918,674693.4410480068
2919,773936.8273836835
2920,808932.6990537425
2921,958344.4937923661
2922,683378.439666716
2923,766909.3614191774
2924,810222.7335954516
2925,810222.7335954516
2926,731922.070368915
2927,580537.8365920578
2928,315509.6663838343
2929,810222.7335954516
2930,324860.73111603287
2931,164269.37373452645
2932,231822.12285334442
2933,365139.18608337594
2934,335020.72353110975
2935,236158.36339782464
2936,216433.62464278963
2937,164759.4065418502
2938,166967.71826402284
2939,214145.11258971164
2940,231905.55552204847
2941,237221.80179102806
2942,431031.3692710723
2943,942043.9655513478
2944,125316.45491219343
2945,11017.91536803409
2946,423077.65411746106
2947,810222.7335954516
2948,86554.78425826305
2949,41142.50027687944
2950,358066.05579734157
2951,275946.65152331453
2952,390631.64505723305
2953,810222.7335954516
2954,810222.7335954516
2955,810222.7335954516
2956,810222.7335954516
2957,816424.6361935504
2958,880974.3117811127
2959,812590.1842111113
2960,677107.1927314275
2961,616930.7753085594
2962,511193.2771223922
2963,553206.03342871
2964,668481.834337177
2965,734993.4178701676
2966,709506.3406479165
2967,535862.2948671211
2968,567697.0140815625
2969,815179.859849843
2970,311938.7857604774
2971,545553.5271480262
2972,534891.335701247
2973,497803.6576836476
2974,810222.7335954516
2975,734376.8644090904
2976,519142.07214502216
2977,374348.7586366239
2978,600729.3351502555
2979,810222.7335954516
2980,810222.7335954516
2981,890601.9923687085
2982,948943.287948181
2983,433259.11194549495
2984,429889.9588631308
2985,520576.9036036757
2986,536115.2592452512
2987,480443.0780947461
2988,890483.0455510383
2989,763080.8935563287
2990,984841.710196031
2991,940635.6583784695
2992,921782.5004280526
2993,904362.3960231207
2994,813588.4535837158
2995,810222.7335954516
2996,661864.0490124762
2997,147795.8638677682
2998,608219.570182485
2999,810222.7335954516
3000,189358.27270478554
3001,118508.16599893865
3002,47996.89138689226
3003,48191.5709205068
3004,144223.06074396448
3005,111394.90620849801
3006,353434.29631274403
3007,393859.7529530559
3008,339815.8471738433
3009,355346.3680415491
3010,403822.5511083747
3011,452978.79448245803
3012,500676.6438354917
3013,568419.0706213191
3014,765523.2544650726
3015,844562.5994903052
3016,718346.6158707929
3017,255591.1900720406
3018,137882.74448160734
3019,216801.0432243022
3020,192309.14505275528
3021,87031.95418708799
3022,77519.07362037746
3023,112807.6207766914
3024,41063.669773514666
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,55918.445513099214
3030,200556.1256597278
3031,267479.6285833101
3032,358875.9285327499
3033,373873.70106538833
3034,361281.6344797255
3035,425653.009548389
3036,443054.3895501531
3037,417886.87562923855
3038,458071.82591895503
3039,452095.65586222254
3040,384029.82553675305
3041,275088.8494114252
3042,165236.84571091834
3043,321093.107644975
3044,217202.3410352655
3045,148784.6813260532
3046,96736.34587792061
3047,131712.91931246346
3048,127796.27039507517
3049,74685.32561261718
3050,0.0
3051,0.0
3052,0.0
3053,28371.184753220277
3054,96558.69383140629
3055,321448.8149212898
3056,342718.4694719966
3057,348973.6506156016
3058,349277.08145762765
3059,346801.13670518715
3060,373644.9279812218
3061,385291.0732334524
3062,420296.3017213029
3063,462736.0385798648
3064,391905.7933638495
3065,312917.13644862955
3066,136644.9827942654
3067,98568.6369145795
3068,43565.65628565577
3069,0.0
3070,0.0
3071,0.0
3072,6677.33409627482
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,30280.199818123267
3078,223715.99839059904
3079,222679.42301297167
3080,249758.68905514947
3081,247522.0705552093
3082,288682.83597222314
3083,258693.05486892938
3084,210592.4377245315
3085,125097.00755319194
3086,94595.62678813846
3087,50361.113899602555
3088,224748.96655477516
3089,106299.17659844096
3090,2558.7803279214836
3091,34243.66553489256
3092,95227.84059590547
3093,87784.60450963912
3094,147694.40154018975
3095,94126.33259904325
3096,290717.2970579731
3097,504131.36934098083
3098,70471.71074164701
3099,126610.38525513207
3100,47064.11309419491
3101,33188.68312919291
3102,36754.03434996841
3103,237182.75713255274
3104,420586.25413260807
3105,674684.9883287537
3106,852862.4555275613
3107,885656.2737226405
3108,906444.8025562079
3109,878061.5067681747
3110,861875.9603340362
3111,840065.1935038706
3112,832777.4703670418
3113,928147.14015469
3114,683377.8695653598
3115,463313.6480557893
3116,396090.2830273813
3117,244292.34348127389
3118,147916.92699366636
3119,80766.43196842908
3120,38428.890977685354
3121,53125.6053137109
3122,141906.978659408
3123,90456.45778304692
3124,0.0
3125,14574.722679813602
3126,78292.96762327118
3127,130481.04478530165
3128,369670.2261461443
3129,294172.12866977556
3130,458000.9486334963
3131,519400.86988707853
3132,800260.4082244402
3133,711244.8112777501
3134,1000000.0
3135,486089.7447192903
3136,851470.6255031395
3137,959358.3889535051
3138,829657.4230227174
3139,810222.7335954516
3140,810222.7335954516
3141,810222.7335954516
3142,810222.7335954516
3143,810222.7335954516
3144,810222.7335954516
3145,810222.7335954516
3146,810222.7335954516
3147,810222.7335954516
3148,810222.7335954516
3149,963075.8976237535
3150,1000000.0
3151,1000000.0
3152,908286.5018485938
3153,541841.0129097798
3154,540472.5440192157
3155,483676.3651845618
3156,421582.2260798734
3157,413134.65479349706
3158,423651.27766540664
3159,421302.4983853827
3160,387946.76553134114
3161,297464.0756444527
3162,81468.84163476565
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,145608.3219048815
3174,317602.1531374403
3175,376987.64358249126
3176,384615.38461538457
3177,384615.38461538457
3178,384615.38461538457
3179,384615.38461538457
3180,445294.3413937241
3181,478615.015903189
3182,488001.22444557276
3183,465157.2236774669
3184,311897.8658440464
3185,64067.379823192634
3186,55046.70639035955
3187,108001.59095870495
3188,94668.72511601028
3189,321886.4585345504
3190,455106.9459427159
3191,755423.7449365483
3192,810222.7335954516
3193,810222.7335954516
3194,810222.7335954516
3195,810222.7335954516
3196,810222.7335954516
3197,925641.8147310806
3198,994559.0856195563
3199,764266.9031933439
3200,1000000.0
3201,1000000.0
3202,991666.8823909417
3203,928144.7987059057
3204,674630.0950977257
3205,626891.2142584636
3206,501186.66035212384
3207,419282.4168409952
3208,350595.3520552363
3209,284828.6111039984
3210,363528.5317952521
3211,444480.2528042744
3212,625326.0036908806
3213,810222.7335954516
3214,810222.7335954516
3215,810222.7335954516
3216,810222.7335954516
3217,810222.7335954516
3218,810222.7335954516
3219,810222.7335954516
3220,810222.7335954516
3221,855679.6721444906
3222,880140.693649316
3223,1000000.0
3224,880744.5212757325
3225,603208.3738258157
3226,630078.3550015939
3227,779581.4432355681
3228,888399.4815704045
3229,972004.5653419222
3230,712911.8267851893
3231,587030.756258917
3232,289911.6223434797
3233,354437.69707456
3234,126221.6153013354
3235,122780.79300080825
3236,47941.35654723972
3237,38162.481971035726
3238,69494.73013495955
3239,51233.13284547016
3240,26748.676773818017
3241,38533.12265659147
3242,0.0
3243,0.0
3244,0.0
3245,125132.13712502872
3246,274997.01416934095
3247,49234.36331139291
3248,267164.7467503058
3249,364981.9371319166
3250,384421.1015515114
3251,392076.4010602079
3252,431007.5505027722
3253,476953.12128877896
3254,550549.2347850737
3255,702874.110362358
3256,859414.5550516474
3257,950148.5023149292
3258,858998.8506329411
3259,810222.7335954516
3260,810222.7335954516
3261,810222.7335954516
3262,728913.3424609706
3263,501242.2472505229
3264,329335.900038891
3265,172353.62748729315
3266,458660.571570856
3267,625213.2556149268
3268,810222.7335954516
3269,612834.5381841012
3270,360895.70288657525
3271,298015.5348217909
3272,186569.18340040144
3273,103778.45808675373
3274,87400.99131086901
3275,149128.02947567284
3276,331147.52840806125
3277,1000000.0
3278,600169.3335729159
3279,316188.7562603408
3280,83154.7985587856
3281,134869.937519255
3282,124238.50208172531
3283,80202.53800319761
3284,255262.61309853656
3285,339592.5814568173
3286,810222.7335954516
3287,810222.7335954516
3288,810222.7335954516
3289,810222.7335954516
3290,797327.5619468361
3291,810222.7335954516
3292,810222.7335954516
3293,703537.0878956878
3294,405645.62387249176
3295,340134.44499710365
3296,372544.4692409021
3297,327133.2356125734
3298,331582.3304240794
3299,261902.45612659742
3300,324862.77771690366
3301,348284.55714247224
3302,225532.29597705137
3303,680065.9915782241
3304,674496.8294931133
3305,658559.5254091448
3306,547187.2076476323
3307,465914.50792180037
3308,190925.94976023934
3309,326317.4447147233
3310,275061.3425010367
3311,521267.3009791239
3312,467847.440273032
3313,387279.22610737715
3314,635688.1005183852
3315,633083.2390581755
3316,383865.72440046346
3317,451853.2293322231
3318,284719.3334262098
3319,304658.7909626106
3320,331768.13419273205
3321,289233.61134431907
3322,325971.0427157937
3323,350474.71968993853
3324,405668.7905779322
3325,325051.9637897032
3326,472011.02687759954
3327,598788.0872190064
3328,623901.7641468318
3329,611803.0097242419
3330,639062.1320359306
3331,424715.51626497466
3332,810222.7335954516
3333,793222.8757976653
3334,810222.7335954516
3335,193231.63544916976
3336,810222.7335954516
3337,447281.7745431889
3338,810222.7335954516
3339,810222.7335954516
3340,810222.7335954516
3341,896401.5167777706
3342,959135.5919563404
3343,886202.0677390555
3344,694009.7400699626
3345,673574.842640138
3346,1000000.0
3347,1000000.0
3348,1000000.0
3349,926438.4202360335
3350,1000000.0
3351,1000000.0
3352,1000000.0
3353,995625.9547633738
3354,857183.1640461325
3355,798172.4698588827
3356,810222.7335954516
3357,34533.24032421844
3358,39282.4116044148
3359,378188.167069957
3360,693114.242382621
3361,770332.651571048
3362,618051.2940606858
3363,749894.002628404
3364,369629.45756094885
3365,464406.8579206519
3366,942145.5909096794
3367,767541.4061036009
3368,904664.3871105714
3369,994296.6905937053
3370,883560.4372305998
3371,1000000.0
3372,1000000.0
3373,1000000.0
3374,1000000.0
3375,1000000.0
3376,1000000.0
3377,1000000.0
3378,547417.9413111318
3379,157130.69681714973
3380,208996.83977530242
3381,23224.42335542324
3382,22843.739089319326
3383,808739.8276294548
3384,60314.55594315069
3385,369469.851633801
3386,141856.82665606224
3387,23956.39135475323
3388,107887.31924163323
3389,353609.9400953558
3390,526743.8988631456
3391,1000000.0
3392,395839.60669102985
3393,350763.96451375505
3394,366051.74476570496
3395,522164.3567432794
3396,152043.82018601414
3397,212463.03327141574
3398,33736.892916988305
3399,6351.055261607995
3400,4111.022555844821
3401,2142.0724043167875
3402,457.3120128193683
3403,0.0
3404,67290.24897253832
3405,0.0
3406,49146.849014475316
3407,127240.239379847
3408,230486.9644158181
3409,164527.75494317073
3410,35609.04702103815
3411,18868.883539225135
3412,317233.55201861187
3413,481454.7289523515
3414,349854.2540895499
3415,820885.2698445339
3416,871802.5089905254
3417,899284.7266161636
3418,921358.1817509283
3419,926612.7112740398
3420,923750.3351792877
3421,937057.4760969641
3422,970032.6085989652
3423,952712.1135819794
3424,1000000.0
3425,1000000.0
3426,884994.8680632394
3427,810222.7335954516
3428,810222.7335954516
3429,810222.7335954516
3430,810222.7335954516
3431,810222.7335954516
3432,810222.7335954516
3433,810222.7335954516
3434,810222.7335954516
3435,768392.7732789159
3436,671995.1658555717
3437,613219.9974227758
3438,643941.369166293
3439,653703.1648612712
3440,528127.7774754019
3441,588589.417176827
3442,595079.3604018269
3443,661988.6242148681
3444,602026.5925968264
3445,560868.7749008699
3446,548655.5988378953
3447,529337.8273422444
3448,483283.64131005504
3449,355137.5778851404
3450,153852.2964180326
3451,38238.995785544146
3452,30542.29706341853
3453,28478.456644042868
3454,24291.99555173769
3455,33468.38599157885
3456,16096.262457226338
3457,0.0
3458,0.0
3459,3898.643438657649
3460,0.0
3461,53941.732937235356
3462,25378.395729872747
3463,103579.0255986582
3464,112041.19335716826
3465,108884.65843523352
3466,131405.00827285752
3467,224953.3182162559
3468,398706.6856760544
3469,430061.41369328334
3470,415973.3254072559
3471,383635.20814172755
3472,398715.1575536657
3473,333702.96100191923
3474,304099.9363518799
3475,452896.28455423465
3476,357000.3912256299
3477,253234.55693225167
3478,183641.6001818942
3479,138721.20475034602
3480,127558.1565273551
3481,213120.59616325938
3482,386045.3462679452
3483,703718.1751551159
3484,810222.7335954516
3485,901174.270374158
3486,664072.7834661991
3487,453884.98394407716
3488,498391.2953620291
3489,409541.3241961404
3490,372977.6630226951
3491,370096.4567719445
3492,285842.6619071529
3493,321790.1110387972
3494,450609.7420276882
3495,220090.6944631493
3496,55738.290415228854
3497,24038.281577721234
3498,7374.869991056356
3499,79567.51746147184
3500,200193.30281773524
3501,269048.700558479
3502,299684.2853618732
3503,189710.23971511886
3504,347764.9560393515
3505,417200.12540240376
3506,507644.4574014427
3507,674432.846850012
3508,800236.453291484
3509,826133.604498162
3510,827894.9600882066
3511,843050.868635478
3512,471448.0719360978
3513,824899.8118976147
3514,781784.4456772499
3515,628404.457480824
3516,538691.6201901501
3517,561863.3359428868
3518,421444.76039011986
3519,257882.3916005949
3520,222940.6382530673
3521,173226.14884175773
3522,169389.70861817588
3523,294938.3106964277
3524,187316.56650985245
3525,317494.931694869
3526,211112.34810908907
3527,399549.4959100235
3528,546220.9895251144
3529,722882.5029341094
3530,810222.7335954516
3531,615091.5267567504
3532,810222.7335954516
3533,864246.5587755931
3534,898614.7978090087
3535,235648.1942131144
3536,824041.5239197882
3537,1000000.0
3538,1000000.0
3539,826580.8875460075
3540,1000000.0
3541,1000000.0
3542,1000000.0
3543,1000000.0
3544,61055.07070778654
3545,609721.812591515
3546,820251.0034168989
3547,695795.2318245006
3548,691728.9141200131
3549,810222.7335954516
3550,626649.1756740181
3551,723911.1120306147
3552,810222.7335954516
3553,810222.7335954516
3554,810222.7335954516
3555,810222.7335954516
3556,286023.461076852
3557,161010.24803174945
3558,486290.43147866713
3559,605174.0290874206
3560,318148.29833938356
3561,211005.1737004386
3562,359789.88246532466
3563,332206.31098027603
3564,287342.6496103604
3565,400874.648439873
3566,319184.3629178476
3567,415016.7284987346
3568,603073.653444259
3569,1000000.0
3570,874715.0128783144
3571,810222.7335954516
3572,330397.59291119076
3573,194292.9835545814
3574,290535.39687743987
3575,810222.7335954516
3576,810222.7335954516
3577,810222.7335954516
3578,810222.7335954516
3579,810222.7335954516
3580,811716.7874742708
3581,910520.636785942
3582,1000000.0
3583,921170.3275688747
3584,1000000.0
3585,1000000.0
3586,1000000.0
3587,1000000.0
3588,1000000.0
3589,1000000.0
3590,333209.59386815317
3591,478816.0899554031
3592,899812.3905058536
