,Generation profile (kW)
2305,777217.9284504242
2306,338166.0027829231
2307,386828.02406837675
2308,628845.5591361574
2309,456902.52956451045
2310,270721.4381542779
2311,345895.8422626689
2312,525241.1816642077
2313,401518.85800954973
2314,437322.7243331948
2315,509047.0202191805
2316,518745.8739105122
2317,623958.3544491311
2318,747104.8872493401
2319,622237.8832852246
2320,1000000.0
2321,661790.6038332881
2322,933997.3185556225
2323,810222.7335954516
2324,810222.7335954516
2325,810222.7335954516
2326,675331.745828796
2327,611175.6150948434
2328,559876.7954869062
2329,290654.4893311048
2330,810222.7335954516
2331,573307.8830992834
2332,0.0
2333,0.0
2334,49359.63986777934
2335,373090.7428270364
2336,590982.1989863759
2337,402058.09227920463
2338,450802.7740859627
2339,467332.39173659426
2340,575600.3169633134
2341,661148.3960415942
2342,1000000.0
2343,1000000.0
2344,1000000.0
2345,1000000.0
2346,945551.7814385579
2347,810222.7335954516
2348,810222.7335954516
2349,483331.67429852847
2350,810222.7335954516
2351,810222.7335954516
2352,810222.7335954516
2353,810222.7335954516
2354,810222.7335954516
2355,810222.7335954516
2356,258347.07628635791
2357,810222.7335954516
2358,810222.7335954516
2359,720913.6868770393
2360,388197.52882629936
2361,835951.4072435285
2362,791333.7867302299
2363,1000000.0
2364,1000000.0
2365,1000000.0
2366,1000000.0
2367,1000000.0
2368,950332.1967596335
2369,822720.1903823864
2370,816423.0063437176
2371,810222.7335954516
2372,810222.7335954516
2373,810222.7335954516
2374,810222.7335954516
2375,810222.7335954516
2376,810222.7335954516
2377,810222.7335954516
2378,810222.7335954516
2379,810222.7335954516
2380,810222.7335954516
2381,599947.0363843719
2382,792903.6348045253
2383,527630.0780918378
2384,1000000.0
2385,923241.4986673491
2386,941332.6747436072
2387,759642.9930564219
2388,587156.9230479901
2389,508493.84360528685
2390,446082.24720494467
2391,433523.47149368393
2392,419014.5110672295
2393,237070.12886761565
2394,132067.85846904153
2395,0.0
2396,16305.752753865225
2397,253693.82688954304
2398,347245.1059490245
2399,372812.5226132643
2400,348173.6952071546
2401,566539.8310120164
2402,160616.3203610491
2403,292707.7974767687
2404,289609.4865323163
2405,381032.98539592134
2406,619995.8499282331
2407,633882.4835972902
2408,522389.79610093473
2409,552102.3835414472
2410,528565.5824408245
2411,623675.5288831566
2412,648373.7870823008
2413,586789.2381903591
2414,502795.3928013355
2415,444794.76341271366
2416,400970.7977044854
2417,364888.1526482536
2418,157804.46446282807
2419,0.0
2420,0.0
2421,24826.896932535914
2422,156823.51423550598
2423,216398.47135972328
2424,121903.90793369252
2425,280344.0910825467
2426,94596.3341480334
2427,306180.061465725
2428,810222.7335954516
2429,810222.7335954516
2430,810222.7335954516
2431,1000000.0
2432,563576.7908517804
2433,502308.9676863501
2434,538257.2483313229
2435,563424.3650814497
2436,560356.7398656099
2437,561351.3566856674
2438,447737.1526318773
2439,309825.6246565405
2440,393203.0263459194
2441,283405.4769001674
2442,76054.57942456215
2443,129171.20398467172
2444,181712.2443465227
2445,0.0
2446,334205.1615900967
2447,802243.8776140861
2448,554524.601929743
2449,733649.9597045867
2450,54430.927317009824
2451,0.0
2452,121561.08094608586
2453,41807.29212305971
2454,84703.86932593718
2455,191941.17968651705
2456,356931.38778296806
2457,396540.8105575903
2458,436051.5831555711
2459,769529.5808505517
2460,584844.5232727219
2461,967055.4096656011
2462,1000000.0
2463,945536.1017018625
2464,869220.9875665959
2465,721954.1741289143
2466,941159.6063708565
2467,383324.43004033744
2468,810222.7335954516
2469,810222.7335954516
2470,634529.1609913472
2471,639586.1727134433
2472,810222.7335954516
2473,810222.7335954516
2474,807242.2441321118
2475,664246.0362521178
2476,546751.0616114317
2477,766671.9261709255
2478,753292.3738891501
2479,1000000.0
2480,1000000.0
2481,1000000.0
2482,1000000.0
2483,1000000.0
2484,1000000.0
2485,1000000.0
2486,1000000.0
2487,1000000.0
2488,1000000.0
2489,1000000.0
2490,962204.363623482
2491,735905.4456174058
2492,632835.3535470396
2493,589129.588864099
2494,235746.1829726748
2495,191922.4412337234
2496,430878.61969927576
2497,802785.1424467772
2498,810222.7335954516
2499,144811.14254688605
2500,274814.0402594815
2501,257338.63055662927
2502,238270.1128206508
2503,344228.03669017716
2504,378055.98255213944
2505,377864.1886135986
2506,375647.8164923396
2507,380508.9712733034
2508,397938.83816251694
2509,515535.10800457705
2510,554622.0780849932
2511,823556.6541426906
2512,1000000.0
2513,946197.6166080709
2514,813127.9065468238
2515,810222.7335954516
2516,810222.7335954516
2517,810222.7335954516
2518,810222.7335954516
2519,810222.7335954516
2520,810222.7335954516
2521,275992.48850533733
2522,476102.16833911714
2523,258985.9263166364
2524,191159.48054422927
2525,132652.0925735155
2526,86107.75376246872
2527,520878.15750183084
2528,448033.3693712828
2529,432750.2429170968
2530,430491.72443038423
2531,447860.442840903
2532,445460.22254269524
2533,563628.5698907989
2534,601252.8059775974
2535,688951.2754090528
2536,1000000.0
2537,1000000.0
2538,959545.8395884411
2539,810222.7335954516
2540,810222.7335954516
2541,810222.7335954516
2542,810222.7335954516
2543,810222.7335954516
2544,276648.9146554814
2545,438999.21429064684
2546,260545.46272941452
2547,810222.7335954516
2548,803488.115184507
2549,810222.7335954516
2550,817907.3129723645
2551,890714.2598237151
2552,570680.939525891
2553,483951.7046842274
2554,596020.9380661799
2555,855352.5215859462
2556,1000000.0
2557,1000000.0
2558,1000000.0
2559,1000000.0
2560,1000000.0
2561,1000000.0
2562,967884.62159243
2563,810222.7335954516
2564,810222.7335954516
2565,810222.7335954516
2566,810222.7335954516
2567,810222.7335954516
2568,810222.7335954516
2569,810222.7335954516
2570,810222.7335954516
2571,810222.7335954516
2572,810222.7335954516
2573,810222.7335954516
2574,822123.9934414432
2575,1000000.0
2576,1000000.0
2577,1000000.0
2578,1000000.0
2579,983533.8306627665
2580,786773.7569406756
2581,751200.0750389883
2582,619965.9491422275
2583,591265.0975083774
2584,641908.9594828917
2585,502103.7896590162
2586,319445.8265293139
2587,89983.78567392488
2588,325790.2796394048
2589,486901.1934920021
2590,690180.4912370676
2591,651330.830813822
2592,207061.78782067905
2593,226454.86604405052
2594,49369.51688599638
2595,0.0
2596,0.0
2597,0.0
2598,20578.21860145891
2599,270463.657539081
2600,396669.4200534524
2601,398452.761126582
2602,466281.21167879686
2603,507020.02300429886
2604,502001.53852326295
2605,468219.5035438926
2606,471186.95646448585
2607,479225.73897253815
2608,569855.7798671648
2609,550950.3480638929
2610,421896.6676105631
2611,448348.1168312956
2612,471144.9900371668
2613,810222.7335954516
2614,810222.7335954516
2615,810222.7335954516
2616,810222.7335954516
2617,810222.7335954516
2618,810222.7335954516
2619,653106.286251439
2620,702124.886284165
2621,810222.7335954516
2622,612336.8330264188
2623,1000000.0
2624,688923.8273832542
2625,469889.60812012485
2626,573302.377032334
2627,606697.9620609935
2628,478036.9987018864
2629,576562.602321754
2630,752607.048929959
2631,1000000.0
2632,669767.069335949
2633,403542.2260169828
2634,96992.49127155075
2635,0.0
2636,485386.1086672719
2637,599115.744196318
2638,810222.7335954516
2639,810222.7335954516
2640,336391.492891094
2641,810222.7335954516
2642,810222.7335954516
2643,221611.58865147806
2644,59307.172370145214
2645,133848.79472751348
2646,264493.64312650054
2647,266104.7362495907
2648,354361.7842041733
2649,384615.38461538457
2650,380357.69133661326
2651,369644.1129239469
2652,359054.9724014159
2653,366533.7244197743
2654,375650.35053791176
2655,382940.5596961123
2656,376634.32809285773
2657,351900.79165276187
2658,378768.82930922625
2659,25046.944582983135
2660,0.0
2661,0.0
2662,41725.34260937809
2663,810222.7335954516
2664,810222.7335954516
2665,810222.7335954516
2666,810222.7335954516
2667,218790.09894757182
2668,32266.320482706127
2669,0.0
2670,38957.93676274855
2671,272131.2226868461
2672,484130.7577505321
2673,482395.5135421861
2674,482837.98492890527
2675,454974.5094155797
2676,520594.77316409897
2677,793563.0787883858
2678,941489.1815961213
2679,1000000.0
2680,891472.2936947586
2681,817030.7943720266
2682,762004.140237938
2683,554228.878706221
2684,612494.0753753998
2685,810222.7335954516
2686,585049.5346458966
2687,63881.40391764858
2688,810222.7335954516
2689,810222.7335954516
2690,810222.7335954516
2691,810222.7335954516
2692,810222.7335954516
2693,810222.7335954516
2694,842267.5682866718
2695,842233.4363384306
2696,875795.0658300859
2697,971074.436183289
2698,580352.240700219
2699,616103.6994973373
2700,456372.5331684201
2701,411678.8746988282
2702,362967.071985156
2703,243184.43576025573
2704,293442.7561597503
2705,191584.5716906299
2706,477313.7196765388
2707,364817.2515857973
2708,415638.6718545334
2709,702951.9470393824
2710,466183.28282843786
2711,351786.35863564775
2712,516059.51463135873
2713,379389.46175052936
2714,175926.78230533373
2715,61813.04870343849
2716,77386.04254351335
2717,47914.78082319603
2718,36508.66048587348
2719,290574.48642063607
2720,371588.84754165064
2721,384615.38461538457
2722,384615.38461538457
2723,384615.38461538457
2724,384615.38461538457
2725,384615.38461538457
2726,384615.38461538457
2727,384615.38461538457
2728,404334.548531633
2729,385775.7622799595
2730,259062.70931079125
2731,133100.51815438704
2732,351634.52250885294
2733,622578.2713955113
2734,810222.7335954516
2735,773994.2626699884
2736,801380.9671670446
2737,335845.3967280551
2738,517782.672140995
2739,756021.5620682938
2740,352755.65300723934
2741,273804.81434677617
2742,270022.21446675836
2743,294441.0069158223
2744,233163.92787909388
2745,245085.3693253791
2746,609489.6050407346
2747,346974.7534084054
2748,398350.8382802239
2749,503620.8842927804
2750,484968.3122972765
2751,609218.9953894273
2752,514580.488848861
2753,524072.1664531828
2754,656918.7481505349
2755,674059.7195592376
2756,545629.7869735768
2757,810222.7335954516
2758,695902.2695623481
2759,293962.7458511691
2760,492087.1228156699
2761,388829.5302438472
2762,320976.9031380009
2763,117740.86162020634
2764,66761.87525610381
2765,288893.1348506414
2766,156441.40355092622
2767,403760.006881602
2768,468184.4287745981
2769,432199.1740864545
2770,476530.3456943778
2771,756255.5194577314
2772,952807.7252631204
2773,1000000.0
2774,1000000.0
2775,780822.0911849709
2776,707452.6294195896
2777,561219.7035665797
2778,754912.7245349702
2779,810222.7335954516
2780,684723.4539054232
2781,810222.7335954516
2782,810222.7335954516
2783,635767.9351498912
2784,739870.1296753665
2785,810222.7335954516
2786,810222.7335954516
2787,810222.7335954516
2788,674812.6078348107
2789,374307.49612054526
2790,91000.85555596407
2791,212920.15589112398
2792,341052.1080315068
2793,374269.21769731917
2794,376209.8045091602
2795,365633.2736615834
2796,365163.9689306774
2797,399749.7183784093
2798,375896.23650084995
2799,375481.95167209563
2800,366878.0920078235
2801,318460.6820912463
2802,181401.40055777982
2803,0.0
2804,61462.56687795059
2805,175054.3788054649
2806,810222.7335954516
2807,810222.7335954516
2808,695381.0801394789
2809,351983.52231149375
2810,263451.24706971104
2811,641400.4401560893
2812,802032.0660779926
2813,482174.41875852505
2814,493313.2357863136
2815,656432.0334583763
2816,492950.2190915332
2817,569415.7038583902
2818,664501.6482112629
2819,675907.7210412687
2820,582812.0251537599
2821,494790.0051571486
2822,477948.976241158
2823,531624.1575911455
2824,465100.9687173547
2825,540236.2928613878
2826,273465.52764695237
2827,37721.05417743212
2828,47986.486307567684
2829,719335.3680471807
2830,810222.7335954516
2831,810222.7335954516
2832,810222.7335954516
2833,810222.7335954516
2834,810222.7335954516
2835,810222.7335954516
2836,810222.7335954516
2837,810222.7335954516
2838,862385.7105261631
2839,1000000.0
2840,958292.9773791856
2841,620294.0959755441
2842,903272.1835858012
2843,1000000.0
2844,901925.6559534988
2845,706940.1985663518
2846,686397.2373304518
2847,606224.5686033678
2848,552166.9381148904
2849,454873.656936591
2850,387481.3088410238
2851,252069.5075004998
2852,632496.018090159
2853,810222.7335954516
2854,810222.7335954516
2855,810222.7335954516
2856,0.0
2857,685489.8889388541
2858,183780.7636269717
2859,810222.7335954516
2860,799593.4840395501
2861,605861.8697386361
2862,468110.91051638813
2863,815025.2531030523
2864,421845.8505469352
2865,384615.38461538457
2866,409526.4605928966
2867,379136.67306111834
2868,373986.3042986137
2869,373351.73365576635
2870,464369.0033117785
2871,1000000.0
2872,1000000.0
2873,462112.7105619093
2874,1000000.0
2875,791223.520681831
2876,810222.7335954516
2877,128400.89951449231
2878,810222.7335954516
2879,810222.7335954516
2880,810222.7335954516
2881,810222.7335954516
2882,810222.7335954516
2883,810222.7335954516
2884,810222.7335954516
2885,810222.7335954516
2886,307734.4184804142
2887,811178.0121017057
2888,1000000.0
2889,1000000.0
2890,1000000.0
2891,1000000.0
2892,1000000.0
2893,1000000.0
2894,1000000.0
2895,1000000.0
2896,1000000.0
2897,1000000.0
2898,958652.2465728646
2899,810222.7335954516
2900,810222.7335954516
2901,810222.7335954516
2902,810222.7335954516
2903,810222.7335954516
2904,810222.7335954516
2905,810222.7335954516
2906,810222.7335954516
2907,810222.7335954516
2908,810222.7335954516
2909,810222.7335954516
2910,812109.7641960104
2911,823683.616436972
2912,851496.5593020095
2913,907407.0088731997
2914,1000000.0
2915,1000000.0
2916,1000000.0
2917,1000000.0
2918,1000000.0
2919,1000000.0
2920,1000000.0
2921,1000000.0
2922,1000000.0
2923,810222.7335954516
2924,492692.9824740682
2925,535901.5206409779
2926,399368.5811150454
2927,312111.0165768029
2928,175240.97329526156
2929,26762.89496102788
2930,0.0
2931,0.0
2932,29666.270742140397
2933,100255.61888383403
2934,275796.8586163325
2935,572212.6212204929
2936,451460.57652361767
2937,498884.18769950315
2938,586726.1078428441
2939,618688.4542503923
2940,640032.3409986699
2941,682967.8792808657
2942,635945.3663594637
2943,584002.1692968209
2944,554732.0287843548
2945,503394.8959184171
2946,366260.68588286964
2947,134367.61783830172
2948,65614.77949765726
2949,108812.21906615858
2950,126723.88260222512
2951,244112.14567357072
2952,130615.60543700695
2953,220444.73237539825
2954,194558.2677390096
2955,723659.7105854175
2956,334711.4463595522
2957,75826.13667634349
2958,122712.01695220948
2959,362394.00841910014
2960,371773.4948056331
2961,384615.38461538457
2962,405119.52056645823
2963,375341.3647740492
2964,345335.3996140396
2965,342227.20952718897
2966,315885.4180891322
2967,342573.99932610785
2968,290836.88258280006
2969,327254.8960228107
2970,193353.08706849342
2971,106789.89062815842
2972,480659.8304398378
2973,810222.7335954516
2974,784059.1338181419
2975,800181.9432316422
2976,774359.6705577502
2977,733468.455672839
2978,356138.835001056
2979,195955.3099003304
2980,143116.10361207736
2981,215639.3478932318
2982,237093.14027370993
2983,252954.65394487156
2984,309913.79080157564
2985,310850.7776728037
2986,331899.8547839307
2987,313752.97723170475
2988,304605.271086398
2989,243844.79234465296
2990,196781.22941627013
2991,152041.712223432
2992,101610.6663335707
2993,294700.5905838378
2994,221909.23829570142
2995,12903.096761631554
2996,151122.85171156452
2997,181243.50787344176
2998,192253.33982874118
2999,173483.20435577442
3000,141899.0841377969
3001,560306.6863501052
3002,531950.3821195104
3003,447013.0951942918
3004,569751.402184409
3005,429090.232068072
3006,665598.1637807477
3007,324050.30028389074
3008,436061.0622864859
3009,128075.78213856564
3010,306058.93445989705
3011,261955.4306998212
3012,432445.69225674873
3013,764235.8850417725
3014,817658.7570090697
3015,729794.529794621
3016,427590.61620656226
3017,712122.341496555
3018,419783.72804342594
3019,183812.3201618773
3020,353297.52423992404
3021,382139.66613498534
3022,90880.24270233902
3023,73620.89714269518
3024,55243.195209494435
3025,428600.6184919077
3026,405540.39680419216
3027,234562.282917464
3028,384830.0791920834
3029,635206.6194120505
3030,385252.83803039795
3031,498607.7048727283
3032,426805.1591636386
3033,419287.9521155051
3034,409522.25338558614
3035,411681.04204661166
3036,407829.3263671951
3037,372482.3960550956
3038,371409.40178721957
3039,387524.0733637076
3040,461634.10157078854
3041,1000000.0
3042,488620.54725854663
3043,587961.0508657626
3044,93036.69212593262
3045,500797.5216357546
3046,810222.7335954516
3047,613730.4057968293
3048,339876.652496656
3049,739098.3105336478
3050,668596.4914813039
3051,699880.0777210145
3052,810222.7335954516
3053,440511.7995651157
3054,635718.9899897263
3055,547919.9528814808
3056,365346.99203998013
3057,371621.15211018204
3058,305382.19470592286
3059,418840.3111767822
3060,584599.5388879301
3061,587396.0033874844
3062,550529.7467785266
3063,593823.0374166054
3064,723786.0070413837
3065,815881.6192730624
3066,525533.6104752183
3067,341089.1898810886
3068,108576.39593432943
3069,147757.32700400124
3070,629766.404030726
3071,810222.7335954516
3072,797168.8516618708
3073,645216.26472944
3074,338534.50398637465
3075,61063.14791663207
3076,178067.62370437116
3077,416744.32835054945
3078,497053.38946003176
3079,620776.6201431676
3080,504050.48436735105
3081,440499.65912955574
3082,475535.6986619106
3083,483250.49048118235
3084,410893.2720708455
3085,377180.7041972622
3086,1000000.0
3087,329978.4733231085
3088,351290.4065341227
3089,345044.00320808036
3090,189580.94273210427
3091,203679.9491901354
3092,332381.5606006653
3093,810222.7335954516
3094,810222.7335954516
3095,344077.44772025634
3096,289652.39487092575
3097,132422.08102783575
3098,535037.8903812574
3099,810222.7335954516
3100,193449.6244618386
3101,78803.1910551469
3102,139177.1606942081
3103,277827.9303799621
3104,173722.99244132903
3105,200183.36746626766
3106,196654.500132119
3107,317000.1673625282
3108,230062.33603519597
3109,293725.4782740022
3110,243423.7646916868
3111,360249.26465606387
3112,257693.68320669307
3113,340895.8854843968
3114,38179.33812712402
3115,302388.93447865144
3116,0.0
3117,0.0
3118,159533.06462398666
3119,26407.572075445518
3120,8883.723119722641
3121,46071.17773962525
3122,77475.77047758823
3123,2688.7302464548134
3124,0.0
3125,0.0
3126,7407.974018436713
3127,18384.23056709024
3128,213094.06183122497
3129,162293.50683158255
3130,381462.5914259049
3131,382613.2015931823
3132,334300.7411127907
3133,383119.6129985971
3134,480850.26219521964
3135,305019.9448395137
3136,223095.00701746668
3137,147737.8856428281
3138,196879.44602334415
3139,4406.094954832021
3140,0.0
3141,0.0
3142,0.0
3143,169867.15449105628
3144,803283.45858336
3145,810222.7335954516
3146,654541.420430107
3147,567472.1412543119
3148,601876.4908848933
3149,357250.5926500582
3150,266289.3231074904
3151,391040.7051651344
3152,358528.7637546031
3153,408790.1458695847
3154,488108.3797549517
3155,542652.9154987633
3156,519232.2971504455
3157,528227.2101780421
3158,521417.2855681373
3159,512923.83520798315
3160,489039.12456355285
3161,447544.201071372
3162,410059.5572193541
3163,222004.18185020855
3164,672919.2892402243
3165,810222.7335954516
3166,810222.7335954516
3167,810222.7335954516
3168,810222.7335954516
3169,810222.7335954516
3170,644401.7422357725
3171,712390.6452746912
3172,773007.4884183732
3173,810222.7335954516
3174,902532.5476380963
3175,1000000.0
3176,724386.3103101837
3177,711398.9989829657
3178,765300.31229469
3179,676539.0348170653
3180,617226.2216298883
3181,614932.2083822461
3182,580328.8881703964
3183,597669.5204073929
3184,605657.9955123807
3185,584349.6447735295
3186,521936.46119325346
3187,565999.561374674
3188,598612.0951654775
3189,810222.7335954516
3190,810222.7335954516
3191,810222.7335954516
3192,810222.7335954516
3193,810222.7335954516
3194,810222.7335954516
3195,810222.7335954516
3196,810222.7335954516
3197,810222.7335954516
3198,709901.1372169331
3199,800932.2881519279
3200,593979.0636070641
3201,641869.3153386844
3202,638001.7775364062
3203,633113.3609581343
3204,643115.0816273144
3205,709155.2952157643
3206,744400.4791878855
3207,704145.7838785357
3208,699270.3619999192
3209,533965.3909916915
3210,483450.3881225084
3211,351930.6797936715
3212,810222.7335954516
3213,810222.7335954516
3214,810222.7335954516
3215,810222.7335954516
3216,810222.7335954516
3217,810222.7335954516
3218,810222.7335954516
3219,810222.7335954516
3220,792049.3749625628
3221,757505.0468575655
3222,353221.9658576595
3223,817223.0849274282
3224,281555.0626880859
3225,312222.0086103527
3226,337269.5482631789
3227,362983.6185642321
3228,546222.242468563
3229,525444.3464042975
3230,468582.7055664989
3231,431979.4175976863
3232,416006.30202619056
3233,1000000.0
3234,259187.31080176897
3235,213609.90998607763
3236,669560.0797856208
3237,0.0
3238,17671.582519395248
3239,0.0
3240,216045.05231275657
3241,810222.7335954516
3242,150683.86053955814
3243,89803.1754561552
3244,0.0
3245,0.0
3246,119317.29840388258
3247,419093.98320409446
3248,350440.31456980173
3249,372722.2335710968
3250,377067.24298131996
3251,376975.57589775475
3252,377770.77792685595
3253,409701.9588567918
3254,536762.6507517174
3255,583901.0992350574
3256,787705.0282229122
3257,663329.8958861723
3258,716526.5409875999
3259,468765.0239312004
3260,614629.8951655169
3261,493645.0804388726
3262,810222.7335954516
3263,810222.7335954516
3264,810222.7335954516
3265,810222.7335954516
3266,810222.7335954516
3267,594052.2078871995
3268,117657.29649223744
3269,2280.815393802029
3270,105400.66128433014
3271,316589.0976717851
3272,394457.78955898643
3273,379522.00212971953
3274,393445.2829951074
3275,374345.6469693854
3276,371871.1976919232
3277,378443.21224348585
3278,421966.57134139765
3279,393562.6309387235
3280,301619.18534345407
3281,594604.5264228334
3282,348772.5183609967
3283,79497.38104215988
3284,88467.07488235107
3285,16957.92367582875
3286,0.0
3287,0.0
3288,431108.93921119184
3289,810222.7335954516
3290,213751.1320298327
3291,455451.4994209386
3292,306712.807253068
3293,205467.14104380345
3294,602933.1968311558
3295,461645.30403697124
3296,398300.75343999895
3297,424605.2759301646
3298,417983.81712087156
3299,349739.48540353024
3300,447021.3378641779
3301,634093.4192031851
3302,695414.522681284
3303,1000000.0
3304,1000000.0
3305,1000000.0
3306,1000000.0
3307,119004.9444829463
3308,394414.65305441845
3309,189567.30376299372
3310,810222.7335954516
3311,810222.7335954516
3312,810222.7335954516
3313,810222.7335954516
3314,482365.8851407129
3315,810222.7335954516
3316,479890.0596642622
3317,774210.4000991583
3318,907772.7156020793
3319,817206.7028448128
3320,700156.6138848953
3321,727211.6864838996
3322,781915.3799246254
3323,928073.1504081516
3324,1000000.0
3325,1000000.0
3326,1000000.0
3327,1000000.0
3328,1000000.0
3329,1000000.0
3330,1000000.0
3331,421262.3563607528
3332,432010.56581155537
3333,219838.9428183781
3334,107665.87295805092
3335,532127.5072314312
3336,552681.275758203
3337,474264.57560051105
3338,223290.84521943214
3339,376092.612510542
3340,351225.3955889475
3341,509826.3782348161
3342,423667.5556043895
3343,461772.37844880065
3344,428130.96732051607
3345,460459.76362604595
3346,651328.8789490273
3347,901735.3292659165
3348,892395.4698077556
3349,773851.8183766563
3350,959839.0221788839
3351,1000000.0
3352,958282.1070353864
3353,1000000.0
3354,754577.912821556
3355,477638.46268479456
3356,642541.610655459
3357,810222.7335954516
3358,810222.7335954516
3359,423317.0505847898
3360,810222.7335954516
3361,810222.7335954516
3362,703106.9519986766
3363,810222.7335954516
3364,810222.7335954516
3365,810222.7335954516
3366,909345.1848410686
3367,708957.0684359081
3368,593534.1110493535
3369,546277.637619514
3370,574994.4350366257
3371,511064.14693690056
3372,493044.3863665866
3373,410350.49598218646
3374,382647.89950380445
3375,379609.38783717726
3376,446171.3519523229
3377,407859.5688419021
3378,284056.4768804465
3379,86709.7134180931
3380,28018.13853726502
3381,0.0
3382,55594.644526317614
3383,241605.4722461739
3384,431651.3670992944
3385,810222.7335954516
3386,276583.275322696
3387,667129.6641177804
3388,499948.5293713202
3389,634850.0684148116
3390,588065.6489666478
3391,569661.4901636657
3392,466870.43300703255
3393,518009.8855643193
3394,591532.289587707
3395,707505.9130694434
3396,801457.0257739055
3397,854182.064695642
3398,693651.7332460799
3399,556536.6009229268
3400,879924.3545938369
3401,606519.6892583568
3402,661490.0705739786
3403,240328.47054323833
3404,242151.7452608213
3405,810222.7335954516
3406,810222.7335954516
3407,810222.7335954516
3408,810222.7335954516
3409,261161.96427778527
3410,332815.53696875233
3411,514106.0002189391
3412,602185.3508133007
3413,185333.75629825515
3414,392695.94609987846
3415,601774.1780912416
3416,632223.85718979
3417,732098.8043384555
3418,462367.45209874015
3419,421100.03890597436
3420,381368.3587044079
3421,394141.41519694263
3422,402724.6364353018
3423,321347.6857093021
3424,880357.9081128541
3425,866410.9683326053
3426,845657.93203928
3427,749868.4783379842
3428,810222.7335954516
3429,810222.7335954516
3430,810222.7335954516
3431,332368.76579817483
3432,358769.1251272286
3433,104512.8576260893
3434,111195.86934289712
3435,378060.5017272614
3436,155454.39336247224
3437,96310.15997807214
3438,88960.49101250866
3439,199725.6427614058
3440,290261.70612850704
3441,523110.72651304444
3442,463278.49540070095
3443,590941.0951812057
3444,568754.1550934718
3445,1000000.0
3446,1000000.0
3447,1000000.0
3448,1000000.0
3449,1000000.0
3450,1000000.0
3451,835067.394399035
3452,810222.7335954516
3453,810222.7335954516
3454,810222.7335954516
3455,725107.712007334
3456,592837.5339371967
3457,205737.16516770257
3458,477949.5736822004
3459,434407.0808205446
3460,532270.3897004154
3461,271109.43963654526
3462,446464.21418894606
3463,264890.89005414024
3464,526166.3553562586
3465,480573.80571601377
3466,526182.7778021246
3467,569604.2886787114
3468,477877.0515853506
3469,531819.5458873571
3470,584462.7831444521
3471,564941.394364751
3472,516249.5415990106
3473,546851.1632151444
3474,565462.3974640022
3475,96332.55737605327
3476,0.0
3477,86897.5187434681
3478,0.0
3479,56378.67348234817
3480,757909.4213795947
3481,810222.7335954516
3482,810222.7335954516
3483,714460.3872379196
3484,810222.7335954516
3485,609926.6861805914
3486,891836.4407088936
3487,891054.3859016823
3488,610605.8132574235
3489,621265.1861524275
3490,633232.8895047222
3491,712926.9536533991
3492,617475.987021792
3493,577550.6268473562
3494,648421.2486275197
3495,839479.841826305
3496,842156.7001433936
3497,741167.7186164603
3498,616384.1824709836
3499,814121.93742966
3500,810222.7335954516
3501,810222.7335954516
3502,810222.7335954516
3503,810222.7335954516
3504,810222.7335954516
3505,810222.7335954516
3506,810222.7335954516
3507,810222.7335954516
3508,810222.7335954516
3509,810222.7335954516
3510,930020.7563759245
3511,1000000.0
3512,602658.4381304033
3513,505005.75980206707
3514,692143.2633081134
3515,719164.8586008269
3516,898246.3444909875
3517,917803.8122533462
3518,1000000.0
3519,1000000.0
3520,931029.1557988209
3521,778561.6809253583
3522,381333.98389020463
3523,146237.13238814476
3524,359368.5785747074
3525,810222.7335954516
3526,810222.7335954516
3527,810222.7335954516
3528,21798.909842037992
3529,796519.639102826
3530,459315.01276257716
3531,810222.7335954516
3532,465756.92627857457
3533,810222.7335954516
3534,798948.2441002784
3535,485824.78970719094
3536,446192.36083572026
3537,368658.6385217378
3538,405468.4151217112
3539,491671.4656661068
3540,593148.9154407277
3541,553127.8542441621
3542,887637.4149583628
3543,965527.8649126261
3544,913262.669662773
3545,1000000.0
3546,1000000.0
3547,833680.36682759
3548,810222.7335954516
3549,810222.7335954516
3550,810222.7335954516
3551,810222.7335954516
3552,810222.7335954516
3553,810222.7335954516
3554,810222.7335954516
3555,810222.7335954516
3556,810222.7335954516
3557,810222.7335954516
3558,909986.1457098804
3559,1000000.0
3560,740711.467493156
3561,660526.3838132896
3562,807690.3773959349
3563,943207.5096618454
3564,963516.3305974058
3565,992952.0470652016
3566,804385.194716456
3567,1000000.0
3568,1000000.0
3569,1000000.0
3570,1000000.0
3571,836166.360328864
3572,810222.7335954516
3573,810222.7335954516
3574,599871.6495526574
3575,810222.7335954516
3576,775835.1187930014
3577,253052.4064266937
3578,437658.4303484142
3579,294732.7484798198
3580,136488.77657696558
3581,468891.72113223467
3582,455093.0984770375
3583,647011.2398483162
3584,392600.5795149045
3585,384057.25692672154
3586,384615.38461538457
3587,477540.1739416428
3588,812645.7904683703
3589,880976.588605178
3590,851991.5151347946
3591,864619.386542053
3592,1000000.0
3593,946584.1314030462
3594,1000000.0
3595,532372.0990830193
3596,498572.4706082712
3597,810222.7335954516
3598,810222.7335954516
3599,810222.7335954516
3600,485402.3293058537
3601,605445.0585028018
3602,600602.250169223
3603,95182.97104322257
3604,59956.89603641539
3605,219122.21773745917
3606,267289.2939553118
3607,322589.8976804138
3608,376118.1096064502
3609,368367.973950652
3610,374534.0236364291
3611,376280.12612231524
3612,375763.53916500317
3613,433686.5410776611
