,Generation profile (kW)
4487,810222.7335954516
4488,810222.7335954516
4489,810222.7335954516
4490,810222.7335954516
4491,810222.7335954516
4492,810222.7335954516
4493,882631.3790697008
4494,619425.3106538273
4495,165378.72987970128
4496,346224.74691242434
4497,382476.2740141427
4498,180683.20236021912
4499,329784.0991851416
4500,641974.5832862532
4501,740254.2367601665
4502,646269.294339782
4503,491403.3457663757
4504,526790.1396157956
4505,381882.9659692202
4506,255258.5918713312
4507,358742.4662061041
4508,642470.9288813786
4509,810222.7335954516
4510,810222.7335954516
4511,810222.7335954516
4512,810222.7335954516
4513,810222.7335954516
4514,340063.38131093484
4515,115007.0270064411
4516,274580.40211450984
4517,505687.76497283357
4518,304907.96987811156
4519,306768.2626748925
4520,360139.34749253304
4521,407317.42581448355
4522,361360.6997664857
4523,328600.42973564006
4524,353338.5022119805
4525,359547.91999911243
4526,369177.53776724427
4527,217289.97011519235
4528,153403.11495238173
4529,437707.4656844461
4530,99016.37084092651
4531,810741.1024963697
4532,810222.7335954516
4533,810222.7335954516
4534,693012.6246620914
4535,465596.541728784
4536,192441.77812497143
4537,0.0
4538,0.0
4539,64719.76669603017
4540,118758.00303449947
4541,159027.96962465363
4542,380044.8006908993
4543,897412.2122307817
4544,10426.32433932607
4545,49320.693976159055
4546,260182.76816852274
4547,540646.8895030797
4548,698318.3669105589
4549,821554.1770827842
4550,968298.0072034152
4551,886965.9864654145
4552,599153.6266974057
4553,1000000.0
4554,128394.02533589055
4555,444993.07796824124
4556,76422.51989084636
4557,228773.374918946
4558,109480.81111943815
4559,0.0
4560,0.0
4561,0.0
4562,46244.14647918985
4563,288147.8604218776
4564,649280.7273457274
4565,909938.9042969459
4566,1000000.0
4567,937184.3271954381
4568,919628.6035114992
4569,994883.9068704566
4570,661773.2752734699
4571,579444.5452401994
4572,588871.4441996133
4573,740698.9254826738
4574,471735.60869948275
4575,556294.9500052484
4576,658810.1341655094
4577,628399.4714760255
4578,462498.79991577874
4579,365468.2206645894
4580,364520.8935664523
4581,151011.44950446277
4582,58662.13886838813
4583,28335.50102941664
4584,28057.26799904916
4585,24291.97829764503
4586,19759.070347332745
4587,31950.997769691374
4588,13668.352703313607
4589,98658.45948052661
4590,241647.0913218645
4591,312344.8624352429
4592,344814.4370425331
4593,350788.042130978
4594,351555.8133603976
4595,347315.31313993974
4596,346491.74311259383
4597,349883.2571167008
4598,353378.2868082193
4599,343468.0237503688
4600,312482.6926005514
4601,277784.0412282879
4602,153508.3346943341
4603,45493.26510923472
4604,98985.71338797592
4605,79670.39880683074
4606,88020.01539323974
4607,86132.55711062912
4608,52178.20470862395
4609,79313.8058669793
4610,77998.00058659355
4611,103567.95160908074
4612,55920.24010991849
4613,166254.77689143136
4614,342935.8466676322
4615,394186.5079954454
4616,379058.2634014454
4617,397746.3222482719
4618,501016.0897880214
4619,520322.42405164894
4620,500737.23232592933
4621,542320.5529573618
4622,534175.6104659433
4623,485974.95192284975
4624,459933.6454836606
4625,508138.6689640655
4626,264044.52238619304
4627,268894.9869700608
4628,213335.96984112327
4629,340914.03265591
4630,204773.0953929753
4631,269020.2477478757
4632,202567.08811712277
4633,229620.2910659137
4634,295279.1635518668
4635,194289.2056142014
4636,201714.87111061893
4637,368768.2138238933
4638,304083.2285748109
4639,363195.55864835496
4640,123552.85690378211
4641,194061.12393401389
4642,427154.0936990455
4643,441689.534914299
4644,406169.1128530508
4645,475298.1808697035
4646,502018.802755828
4647,663295.7412126325
4648,585060.1273879595
4649,527829.1609983867
4650,398718.48418964096
4651,695880.8959307519
4652,498718.4620212337
4653,653190.4785589869
4654,585664.1036364607
4655,525600.2813198994
4656,237051.13478917597
4657,213918.0539226265
4658,340836.4534310893
4659,423788.64404181583
4660,436971.66378113
4661,240123.9216991645
4662,367436.24959756626
4663,320617.3146921476
4664,379783.6670291396
4665,378160.2055013993
4666,412447.15348994057
4667,418464.64697406284
4668,457815.4303407455
4669,509680.9982170211
4670,575874.1438583097
4671,598263.8367808756
4672,543844.0014586765
4673,508750.0636505221
4674,450981.72261998185
4675,205707.7791017651
4676,78640.90029124981
4677,98615.36702457351
4678,52374.9934355833
4679,9172.181967732593
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.0
4685,78919.27610999388
4686,230491.76385145352
4687,328178.4334502843
4688,355308.8645999962
4689,369692.6352545411
4690,350480.84271220607
4691,368504.09153988457
4692,333054.0560807537
4693,482607.1091822072
4694,87815.67979966725
4695,317091.3323741902
4696,441605.9724343179
4697,328869.66335764993
4698,209055.40386973572
4699,209627.67955728562
4700,203857.4344236508
4701,200530.38627699023
4702,187122.9591672591
4703,267160.8539627822
4704,332331.5016932911
4705,339828.16360905796
4706,251419.17718124954
4707,470778.483304602
4708,275538.7345407706
4709,297085.0117051993
4710,356098.25687223894
4711,315019.9043551664
4712,357852.7292397976
4713,339283.73927937384
4714,356253.752607086
4715,378231.88677792565
4716,359590.78677182825
4717,409440.9460898516
4718,416246.3256558003
4719,424434.32402264915
4720,455874.20428202895
4721,392038.59691465535
4722,288511.05971155304
4723,144598.02693929628
4724,271562.072358273
4725,0.0
4726,0.0
4727,31730.208343579427
4728,93985.63185329914
4729,81480.3587979617
4730,130530.89882858412
4731,75501.12830712933
4732,4810.966154669196
4733,76027.92006928493
4734,224644.75449463152
4735,293757.0901587879
4736,329100.303114719
4737,337628.80329446483
4738,335406.2242031172
4739,330995.9867376739
4740,328061.7219148745
4741,438031.0817246023
4742,398929.31408657297
4743,543329.7966281156
4744,790798.3980269257
4745,438596.49731417274
4746,180558.71057723838
4747,0.0
4748,220920.55605850607
4749,338278.3466060149
4750,320526.36594260053
4751,263293.2107036781
4752,477520.8074815948
4753,495715.4025673793
4754,810222.7335954516
4755,446481.99583279906
4756,436667.6666844255
4757,244822.00196846656
4758,331733.6093369487
4759,337922.2598911919
4760,375007.43166535394
4761,422279.8957024299
4762,552206.2400129414
4763,609579.2176761212
4764,710883.2636245026
4765,787296.8566532806
4766,1000000.0
4767,776679.3078659393
4768,971915.7219862338
4769,983991.3999962949
4770,642133.4557575157
4771,810222.7335954516
4772,810222.7335954516
4773,810222.7335954516
4774,810222.7335954516
4775,810222.7335954516
4776,810222.7335954516
4777,810222.7335954516
4778,810222.7335954516
4779,810222.7335954516
4780,810222.7335954516
4781,882982.6600595438
4782,818833.9220812079
4783,1000000.0
4784,1000000.0
4785,786392.5387700914
4786,828409.3718315908
4787,762780.9578821317
4788,876708.631175127
4789,740344.4467679875
4790,912405.8812468613
4791,706675.1901770704
4792,699941.0350264962
4793,824873.0322773503
4794,851345.6359974386
4795,810222.7335954516
4796,699819.3006765587
4797,425351.98382504814
4798,349234.9816063845
4799,357762.2285836774
4800,113895.12812120521
4801,76246.589890289
4802,86907.9685978712
4803,101833.22526191185
4804,90013.66167549556
4805,130362.24351690349
4806,289459.43730810715
4807,312188.96647787245
4808,342798.8739236445
4809,352662.3234925698
4810,348542.51472508523
4811,341363.666755193
4812,339848.92735094804
4813,101266.72094847304
4814,83546.65335293849
4815,198336.2884976973
4816,15756.879267473867
4817,133558.31836761878
4818,154482.90620326443
4819,94972.03396015185
4820,53314.06373624093
4821,0.0
4822,154826.1070368522
4823,22823.830681468626
4824,122639.37532588402
4825,157328.2041478308
4826,349533.93035416806
4827,0.0
4828,118465.46004943423
4829,259375.22934633138
4830,160855.74709778838
4831,192034.81376118463
4832,335173.26679631125
4833,258525.96701076228
4834,290785.0224387343
4835,233278.8760905143
4836,221307.1898138441
4837,295497.78090930183
4838,269614.6222979583
4839,168820.78115047002
4840,290638.1234264445
4841,246741.41469166765
4842,496829.547761774
4843,798687.2537043833
4844,810222.7335954516
4845,810222.7335954516
4846,353736.1568607874
4847,193472.67920933943
4848,204722.36030698405
4849,311432.70757609373
4850,173629.85808219074
4851,76171.51140978961
4852,54755.6469154131
4853,163555.84581992484
4854,338805.7476345585
4855,386018.41862897086
4856,376421.5322437347
4857,356692.7295009834
4858,410488.8386308148
4859,457120.5578016937
4860,476026.16198625526
4861,462066.1945349848
4862,571014.4117211993
4863,482143.1245795499
4864,557579.4433610318
4865,391904.9779385575
4866,131447.59131006422
4867,810222.7335954516
4868,219580.79636315038
4869,131519.15429305847
4870,209409.22424060135
4871,277381.08651600685
4872,155201.56299364762
4873,50371.23537926314
4874,289009.1446067792
4875,636618.1906729946
4876,810222.7335954516
4877,866925.2724891034
4878,925939.0201169187
4879,558273.3705919614
4880,474030.54771486524
4881,617546.9711756754
4882,691338.2479124997
4883,600289.3345685231
4884,665317.3855726125
4885,559838.2130604382
4886,592579.6008509195
4887,569897.5248446568
4888,527245.7899307443
4889,491171.64066360315
4890,356867.6006160051
4891,264448.7615084782
4892,310448.2102656305
4893,329749.3589106591
4894,296025.1014882232
4895,448184.43772170605
4896,527961.1658064796
4897,129195.11389375317
4898,344986.70490578155
4899,101614.72090333625
4900,66845.73402001598
4901,89047.50373855159
4902,256007.6669491157
4903,315716.86921298766
4904,348011.83821606037
4905,264417.8327271058
4906,172657.88538578144
4907,281882.3939652745
4908,281627.1399809026
4909,344382.12507480965
4910,346163.41000350064
4911,42551.54412706765
4912,164712.98562277993
4913,161616.52790367306
4914,127775.63922649973
4915,0.0
4916,0.0
4917,0.0
4918,0.0
4919,56120.01693682886
4920,45470.23103090402
4921,42795.498829459095
4922,96175.2118607689
4923,80503.22756102569
4924,108721.65719975553
4925,341044.21730726573
4926,446052.11296626995
4927,424118.75488897186
4928,390608.40969544963
4929,429049.78313268156
4930,475952.9536864893
4931,499766.1829176247
4932,550922.495085276
4933,531087.98102368
4934,640259.0082740759
4935,589021.9144696164
4936,983768.6091455438
4937,637183.5655895406
4938,823747.4340366828
4939,21554.74105425779
4940,804408.1905086072
4941,204086.27456011745
4942,0.0
4943,308845.9209208805
4944,530750.8772337401
4945,129042.56747109717
4946,436096.97078990994
4947,810222.7335954516
4948,810222.7335954516
4949,812752.2300494588
4950,626146.8352402771
4951,231792.61591605612
4952,72563.5780220477
4953,232988.0594804875
4954,131006.32233440113
4955,532869.3681239997
4956,395309.0861024677
4957,700233.2851612582
4958,1000000.0
4959,1000000.0
4960,1000000.0
4961,1000000.0
4962,948875.8615749924
4963,810222.7335954516
4964,810222.7335954516
4965,810222.7335954516
4966,810222.7335954516
4967,810222.7335954516
4968,810222.7335954516
4969,810222.7335954516
4970,808876.3582712059
4971,752433.4138225694
4972,500089.1165565175
4973,479635.7953644319
4974,322127.5829733949
4975,340314.06139298633
4976,320273.81033811043
4977,401507.6820327705
4978,455456.2282037508
4979,545217.3088583052
4980,845502.7031784183
4981,675202.7970031956
4982,608118.1744618167
4983,453895.8993390247
4984,837586.5355778909
4985,623213.3939126084
4986,863041.6793328006
4987,310626.662106723
4988,179533.98108822474
4989,195192.764659341
4990,404262.24213735264
4991,810222.7335954516
4992,810222.7335954516
4993,810222.7335954516
4994,582046.0575085349
4995,757851.6393058354
4996,617434.6467975779
4997,517381.482909334
4998,826147.1790014829
4999,616557.2869628405
5000,259455.14620271896
5001,258073.89989401505
5002,181710.6337463362
5003,386852.18432469515
5004,448756.8531974532
5005,532223.8703102391
5006,342359.7230075699
5007,586056.6949299565
5008,501287.3005397349
5009,407995.5943292589
5010,233492.13258678676
5011,78408.6238766647
5012,69411.88175738924
5013,29061.001735277758
5014,57568.45477245018
5015,22271.090958344306
5016,10601.31539352821
5017,45170.67885012777
5018,66633.35747385168
5019,32361.458036177337
5020,39689.96610778755
5021,110734.91918727284
5022,288516.85212291393
5023,323671.2609005379
5024,310427.5416947312
5025,313901.60954137647
5026,317022.7581575222
5027,292920.8748088851
5028,340573.26898128353
5029,341069.2161066466
5030,340068.5778428631
5031,121769.24261160263
5032,222618.274020422
5033,286349.05696911615
5034,148925.04836512677
5035,104971.48242094106
5036,227453.0633345139
5037,149324.82039132327
5038,121880.9639186666
5039,111422.7468336872
5040,114792.98419354967
5041,81275.75947564971
5042,326148.9619662545
5043,379981.1623731334
5044,465612.9281536219
5045,388670.57213970926
5046,398189.5133276519
5047,199886.4383784922
5048,84099.07514357971
5049,147880.4836560929
5050,292257.80457069294
5051,324319.2792473554
5052,137753.9779444913
5053,111505.39861508911
5054,146131.52595645038
5055,111292.10736829642
5056,117902.2377785026
5057,72686.54638581237
5058,75948.56346608937
5059,112638.60688610139
5060,95723.50739092757
5061,76483.70975562223
5062,61054.221086058016
5063,39733.653211968485
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.0
5069,46154.84010352331
5070,84444.6476527834
5071,211685.63630728755
5072,269833.0354691036
5073,218241.02666326205
5074,160215.47520512788
5075,296266.379924791
5076,177164.02490869298
5077,368450.8865682967
5078,80487.17610219802
5079,293450.02709336765
5080,396288.7351413659
5081,319826.9584178271
5082,94420.5460003664
5083,0.0
5084,810222.7335954516
5085,524159.79662366014
5086,244925.60078654773
5087,166882.17447686894
5088,167130.26362223455
5089,166460.23729135358
5090,176025.25899207592
5091,209378.38161040779
5092,335202.4465001824
5093,570493.3487146004
5094,491352.0327479327
5095,369142.379461083
5096,388515.62339777633
5097,460981.7320660335
5098,487158.06305697194
5099,573658.63649338
5100,582533.611995627
5101,588792.7413536538
5102,447259.0224131179
5103,373763.8907837744
5104,321596.67048524023
5105,133452.7022142905
5106,92177.6813454394
5107,0.0
5108,0.0
5109,72238.99747315678
5110,323920.9263807846
5111,419954.9909234747
5112,328622.3364550543
5113,31264.91435071013
5114,311334.7754699116
5115,365738.2136587697
5116,654708.8365394151
5117,493493.57408285426
5118,350933.33832317806
5119,409036.63933114527
5120,314142.13995980285
5121,346184.5006207166
5122,339553.72249544226
5123,364120.51256764255
5124,376361.1581382139
5125,302038.1162385544
5126,333435.27507938637
5127,351134.5848303654
5128,230515.63301101179
5129,126070.72184287026
5130,243918.50296508733
5131,397714.0638997278
5132,309808.80275149405
5133,38215.79738680042
5134,0.0
5135,0.0
5136,34615.93487347901
5137,264241.2143822134
5138,167082.53289519856
5139,172978.7968297877
5140,145310.09832090954
5141,190219.0877329544
5142,356215.9926972311
5143,381038.38538817933
5144,364251.3020895197
5145,368302.5671287954
5146,362568.96231217805
5147,401074.9623070435
5148,372413.6263989785
5149,411690.28653927473
5150,356597.93168410804
5151,382010.5213081276
5152,434813.05816060107
5153,438770.2583133986
5154,350722.7239552546
5155,401598.9863186365
5156,249865.709542001
5157,202567.59775019798
5158,104057.70003474414
5159,77650.37876898723
5160,72734.88967107286
5161,90693.26530751116
5162,34108.25272876909
5163,7421.5401485694665
5164,0.0
5165,55055.198074907894
5166,292589.57067729003
5167,336352.99672991654
5168,377670.5128633108
5169,357403.337640524
5170,346919.3651634909
5171,304821.6622588449
5172,293676.6430980541
5173,115999.82199089233
5174,348386.6351660752
5175,137860.382273517
5176,192534.15177363943
5177,77378.57418294353
5178,4259.583955786341
5179,0.0
5180,0.0
5181,0.0
5182,0.0
5183,0.0
5184,38328.279660858025
5185,304217.2335617151
5186,396412.2284122731
5187,371526.8342571253
5188,88443.88830946312
5189,39935.20441376484
5190,106737.40472330284
5191,253686.0593811884
5192,321942.51121650357
5193,487111.49939422146
5194,980543.1296719088
5195,1000000.0
5196,1000000.0
5197,541217.5430546213
5198,481064.9298686151
5199,308205.64808748313
5200,333820.59535007784
5201,706853.4095530434
5202,499439.99727153464
5203,326717.59337488277
5204,408393.8128864212
5205,261160.60437709754
5206,204146.09286869885
5207,219934.36591634247
5208,39814.23087386285
5209,29247.63158531091
5210,0.0
5211,0.0
5212,0.0
5213,41390.61666784746
5214,18397.59919091343
5215,60773.904189233894
5216,71582.70828742279
5217,90941.26100938444
5218,246659.8086052546
5219,259966.42808047766
5220,334233.2921563523
5221,307000.34646032273
5222,409624.3266688305
5223,483334.77453606296
5224,437110.4921532119
5225,306029.7414883438
5226,391260.78766400146
5227,0.0
5228,248010.75124223754
5229,339231.5323337021
5230,803920.4396923726
5231,512880.24105016486
5232,104981.10470839772
5233,572672.2711644127
5234,810222.7335954516
5235,376374.6917167892
5236,317844.17167440866
5237,60415.1777412041
5238,150134.0930951453
5239,316589.97709244967
5240,431912.94247473165
5241,362095.7977357513
5242,358837.8537048158
5243,429715.951217332
5244,461726.5557006756
5245,573084.1128869639
5246,639444.3242691134
5247,485898.988418148
5248,580155.0253108443
5249,409575.9150432827
5250,339992.2659788927
5251,222626.03831679316
5252,237226.5693376964
5253,164424.04065406485
5254,120627.84230898117
5255,112153.0615075955
5256,149853.44391045257
5257,218925.8777542665
5258,171617.74668162537
5259,55633.33334299403
5260,21259.290516323483
5261,31715.99550994642
5262,214441.81323837175
5263,231105.40174525353
5264,310875.25676139916
5265,340045.9974861397
5266,305351.80414748425
5267,240729.3090791133
5268,274164.20188359806
5269,278159.8167511929
5270,333156.0491572023
5271,326624.3494887626
5272,252076.70885036577
5273,146391.78935148305
5274,7197.337095463535
5275,0.0
5276,12985.056959185238
5277,195406.2551764331
5278,126655.39562969803
5279,52051.99237604032
5280,70104.31082136817
5281,104593.72994876487
5282,171595.86288702663
5283,32651.132710856484
5284,118183.2547680301
5285,89145.36527140254
5286,133599.14780178876
5287,61817.27267202384
5288,332300.27685600263
5289,232083.40877877275
5290,268449.34321484057
5291,318426.0045169297
5292,365175.64119863056
5293,424325.6787809855
5294,412299.08226555184
5295,400552.6718266484
5296,251172.93952602294
5297,230685.0101646447
5298,314721.26888591575
5299,722059.9254080917
5300,533912.7184994819
5301,400706.54815475876
5302,231320.29416655112
5303,59192.25138762674
5304,45162.44647220685
5305,67751.05353199237
5306,133154.42624716123
5307,128683.52550442054
5308,126951.31679893055
5309,188968.63295038106
5310,420456.05795939575
5311,414195.52003092377
5312,405195.22917145677
5313,407053.3924447745
5314,408705.87618308404
5315,495984.4595125924
5316,307935.6404460352
5317,436770.89137221803
5318,303503.31233825
5319,474369.5045387769
5320,398874.6153818418
5321,300710.10152075416
5322,167822.84684678487
5323,53300.6309156225
5324,0.0
5325,0.0
5326,0.0
5327,0.0
5328,0.0
5329,15535.763608465748
5330,62451.40671592182
5331,44977.524274801224
5332,70807.58341699609
5333,23265.146927838952
5334,121104.36678951737
5335,107340.33152596607
5336,118511.29857733958
5337,135067.49551764445
5338,210601.98606294612
5339,360317.32407647866
5340,247398.00124242008
5341,350163.9763229003
5342,336362.82687237364
5343,160943.61474470486
5344,93903.35002584872
5345,98437.17262662304
5346,48204.14974442965
5347,73758.43358848298
5348,0.0
5349,0.0
5350,0.0
5351,187503.4606637529
5352,0.0
5353,0.0
5354,0.0
5355,24219.817448857335
5356,43616.823491346826
5357,16422.0626130387
5358,31864.63640166881
5359,216260.07338757135
5360,236765.14811347504
5361,365033.88320224994
5362,416602.4465696815
5363,445421.4090228118
5364,424488.6841741583
5365,424762.64035597356
5366,349260.83353498526
5367,633518.0581382492
5368,582922.1793120971
5369,627106.301024483
5370,706571.2042472697
5371,709421.1713391965
5372,719957.9775364823
5373,614316.1520855661
5374,225621.4877469957
5375,810222.7335954516
5376,310203.2098261372
5377,451501.4762797521
5378,465684.38165176875
5379,510508.05995261756
5380,291641.2270189219
5381,217998.35086097626
5382,476926.1317034195
5383,402279.04991448426
5384,405801.9380920917
5385,373558.6818652355
5386,478116.4825619139
5387,417345.4009692441
5388,474852.7753469761
5389,405879.41176531697
5390,284478.99213516206
5391,329756.8910453848
5392,375925.5033117966
5393,309279.3774949215
5394,79491.71156371736
5395,0.0
5396,0.0
5397,24144.0536778093
5398,0.0
5399,0.0
5400,0.0
5401,40276.63874008398
5402,0.0
5403,0.0
5404,0.0
5405,24530.351668358922
5406,230714.8862385913
5407,318985.1533048768
5408,352819.5513346741
5409,358902.0727951479
5410,215543.6093070185
5411,291897.17638296145
5412,341545.613310558
5413,139282.3390323508
5414,47581.234012724795
5415,334900.71343161195
5416,241965.30583502536
5417,161161.31843294343
5418,37351.64711723948
5419,0.0
5420,0.0
5421,0.0
5422,0.0
5423,0.0
5424,0.0
5425,0.0
5426,0.0
5427,0.0
5428,0.0
5429,5993.012933077076
5430,114924.25874685057
5431,303059.35416570643
5432,328073.2134250399
5433,334691.65352528024
5434,297902.1399516831
5435,299245.35810301447
5436,270461.93408045254
5437,76493.70931764807
5438,160691.47208351694
5439,286663.6978165069
5440,233595.20188738673
5441,140759.2595324674
5442,52787.596950005456
5443,0.0
5444,0.0
5445,0.0
5446,0.0
5447,0.0
5448,0.0
5449,0.0
5450,0.0
5451,0.0
5452,52488.29222417652
5453,72011.96771735974
5454,109777.32371818759
5455,182402.9785729988
5456,199630.51300319922
5457,341326.47283890995
5458,335711.26683972747
5459,329094.0834618375
5460,329694.6948017092
5461,335153.9422109856
5462,338129.5578421076
5463,332971.9407685976
5464,301031.0576429082
5465,228356.3180865388
5466,47871.80916795016
5467,0.0
5468,0.0
5469,0.0
5470,0.0
5471,0.0
5472,0.0
5473,0.0
5474,0.0
5475,0.0
5476,0.0
5477,14554.141868038443
5478,192052.10011422713
5479,299025.782161888
5480,346736.6747268515
5481,350636.8919222914
5482,342995.08668940904
5483,336235.42142710823
5484,337029.6183715805
5485,382677.1697431091
5486,384917.52157961647
5487,356568.82376331894
5488,354523.92302782775
5489,266860.80875932507
5490,85384.49137696478
5491,82042.98013016769
5492,25462.51550963128
5493,45912.69939701196
5494,45642.41061936164
5495,30187.334097793206
5496,0.0
5497,23486.151569688198
5498,49584.056519424936
5499,21235.285065920187
5500,22314.33867170954
5501,21633.66483838758
5502,200521.02943382505
5503,305055.6168592363
5504,341465.14440625743
5505,347569.93897917576
5506,344921.1627742067
5507,156148.5739468213
5508,249152.6779694345
5509,339124.45151805936
5510,364925.9572094302
5511,348744.2405089091
5512,326422.3112066471
5513,274696.92635625333
5514,102777.44950425645
5515,52372.64595567596
5516,27088.01952117499
5517,41749.36577091856
5518,69803.3262843614
5519,74809.85813442514
5520,62017.34378592577
5521,215375.43572481276
5522,346380.50753245817
5523,214844.39692043266
5524,180267.4600505444
5525,192039.70275151893
5526,246985.7535531948
5527,212131.88230800233
5528,223506.5408980538
5529,357287.8879686183
5530,455092.1170192389
5531,439091.9106697333
5532,399245.05850198807
5533,529118.017202148
5534,514413.0918113313
5535,510899.93467495916
5536,247178.8232750286
5537,305866.0215432902
5538,105272.53289984094
5539,113288.81330809236
5540,167711.15262443727
5541,305104.875152816
5542,505984.00151992636
5543,695880.8959307519
5544,810222.7335954516
5545,714909.7884460485
5546,810222.7335954516
5547,767023.7557481497
5548,810222.7335954516
5549,810766.6237329616
5550,904034.8956235792
5551,577541.7284121169
5552,427950.58798140986
5553,468001.9412943404
5554,490734.62496941653
5555,672336.0802401251
5556,713135.8837793191
5557,721436.4610303937
5558,749145.4626200362
5559,787973.3603736853
5560,801491.4616604259
5561,698553.9695559165
5562,681037.0162568586
5563,810222.7335954516
5564,810222.7335954516
5565,810222.7335954516
5566,810222.7335954516
5567,810222.7335954516
5568,810222.7335954516
5569,810222.7335954516
5570,810222.7335954516
5571,810222.7335954516
5572,810222.7335954516
5573,812321.5373813028
5574,936860.2769968021
5575,648008.4107173178
5576,358165.5695648694
5577,473878.5762306943
5578,568905.00122622
5579,677866.0439041168
5580,681002.4946245614
5581,800683.4853360684
5582,832002.7152037573
5583,896584.3619821626
5584,872836.4774455148
5585,886435.049362047
5586,811777.4962247323
5587,774457.8631012227
5588,810222.7335954516
5589,810222.7335954516
5590,33804.59182245987
5591,369176.8996051307
5592,105460.31025125501
5593,126197.97100064972
5594,92076.52684986517
5595,810222.7335954516
5596,810222.7335954516
5597,269608.2285136831
5598,413352.6687586015
5599,576305.6119463051
5600,55089.17718009658
5601,65953.13071989278
5602,171941.9333286934
5603,163325.28000851866
5604,182286.22051915684
5605,396660.09189663024
5606,194302.69134095154
5607,428730.90430814394
5608,274272.08847272064
5609,183783.38545019907
5610,20093.982916092424
5611,0.0
5612,0.0
5613,0.0
5614,0.0
5615,0.0
5616,143746.73119354548
5617,144345.07537732157
5618,33836.41527429443
5619,28229.572325168167
5620,59217.62184988695
5621,85072.76913938377
5622,279610.8752862605
5623,306772.28420394595
5624,357638.4410320016
5625,360896.33581800625
5626,381557.55590333446
5627,410285.1056343672
5628,444091.8942940063
5629,463570.1246718732
5630,464181.62996632676
5631,485400.5372027328
5632,467142.94118151115
5633,435604.5660255254
5634,363414.72538884263
5635,649379.2116558685
5636,810222.7335954516
5637,810222.7335954516
5638,810222.7335954516
5639,810222.7335954516
5640,810222.7335954516
5641,810222.7335954516
5642,810222.7335954516
5643,810222.7335954516
5644,810222.7335954516
5645,695950.0966088206
5646,824592.8879769892
5647,775757.505554218
5648,413626.4094275135
5649,282763.73232280934
5650,451281.2432269684
5651,536103.7781796906
5652,517786.027534752
5653,573070.5820660407
5654,611072.2997796859
5655,590474.09835723
5656,632440.3257717218
5657,615001.0265713384
5658,599482.2251255352
5659,685560.8322184103
5660,810222.7335954516
5661,810222.7335954516
5662,810222.7335954516
5663,810222.7335954516
5664,810222.7335954516
5665,810222.7335954516
5666,810222.7335954516
5667,810222.7335954516
5668,810222.7335954516
5669,810222.7335954516
5670,943673.6322729519
5671,1000000.0
5672,863546.3472500066
5673,724628.9441257359
5674,764247.0161599979
5675,852864.8979748201
5676,943325.4430732967
5677,845902.5084628074
5678,984776.0064964006
5679,944663.3333527013
5680,1000000.0
5681,528046.9648610604
5682,634636.8163537048
5683,810222.7335954516
5684,810222.7335954516
5685,810222.7335954516
5686,810222.7335954516
5687,810222.7335954516
5688,810222.7335954516
5689,810222.7335954516
5690,810222.7335954516
5691,810222.7335954516
5692,810222.7335954516
5693,810222.7335954516
5694,957246.1213612547
5695,477809.2297493015
5696,315083.59644805145
5697,401216.437870958
5698,422393.4783199797
5699,421626.2655224525
5700,451097.6526164628
5701,491980.17738810397
5702,512945.78567625606
5703,606966.8220360902
5704,644489.4376344688
5705,606501.3686840769
5706,672862.8414145382
5707,810222.7335954516
5708,810222.7335954516
5709,810222.7335954516
5710,810222.7335954516
5711,810222.7335954516
5712,810222.7335954516
5713,810222.7335954516
5714,810222.7335954516
5715,810222.7335954516
5716,810222.7335954516
5717,810222.7335954516
5718,911487.7489098066
5719,1000000.0
5720,495738.0191605744
5721,583970.698810671
5722,642758.3792704801
5723,541828.8349562435
5724,577093.3029683833
5725,609984.427455164
5726,699375.8230309694
5727,840630.9863244336
5728,797614.5528819879
5729,621901.2365455077
5730,811275.493897557
5731,810222.7335954516
5732,810222.7335954516
5733,810222.7335954516
5734,810222.7335954516
5735,810222.7335954516
5736,671197.6142996064
5737,810222.7335954516
5738,779553.8647527877
5739,420336.0867682748
5740,104669.77411170788
5741,96514.21484898358
5742,137624.9461064071
5743,39660.187402566444
5744,60678.58175804351
5745,89484.07732079901
5746,133551.65784544952
5747,104831.90765893612
5748,185322.1670386039
5749,184012.21257869736
5750,273831.9576996932
5751,366642.24787723867
5752,333615.8318549254
5753,234072.44541196083
5754,135337.41064771952
5755,216094.42440080142
5756,365015.1449045358
5757,449017.07057460886
5758,501285.5854828034
5759,473879.24008167477
5760,432170.53562763764
5761,278493.73191268585
5762,255511.42310613862
5763,137790.0395879972
5764,25668.276451023863
5765,0.0
5766,251960.23244789697
5767,202662.30448336684
5768,369356.0596487204
5769,182451.60932289303
5770,176912.4012558408
5771,335165.50878934114
5772,321278.0498286543
5773,332205.6271047746
5774,334964.4766083706
5775,345574.3177228337
5776,332245.82681169175
5777,271990.15971456224
5778,149197.0361776348
5779,357059.7282079111
5780,480474.0628626858
5781,641407.0871799178
5782,665158.248500921
5783,810222.7335954516
5784,810222.7335954516
5785,810222.7335954516
5786,810222.7335954516
5787,650544.554742798
5788,507529.0101761812
5789,624722.4466445325
5790,366204.8439947961
5791,585144.1768417596
5792,357388.8103442262
5793,343230.7272283499
5794,374339.21717945463
5795,411018.00886531314
5796,423340.9492352023
5797,418892.1055304607
5798,410759.60645079
5799,240392.88456862644
