SiteID,525331,Site Timezone,-9,Data Timezone,0,Longitude,-162.50232,Latitude,66.67967
Year,Month,Day,Hour,Minute,air pressure at 100m (Pa),air temperature at 80m (C),wind speed at 80m (m/s),wind direction at 80m (deg),air temperature at 100m (C),wind speed at 100m (m/s),wind direction at 100m (deg)
2019,3,29,17,0,101740,-0.55,9.23,199.77,-0.62,9.28,202.35
2019,3,29,18,0,101790,-0.65,10.55,196.83,-0.65,10.77,198.01
2019,3,29,19,0,101820,-1.12,11.02,194.19,-1.09,11.39,194.96
2019,3,29,20,0,101880,-1,10.06,196.15,-1.19,10.32,196.51
2019,3,29,21,0,101920,-1.53,10.41,190.14000000000001,-1.71,10.66,190.45000000000002
2019,3,29,22,0,101930,-1.47,10.41,177.56,-1.6600000000000001,10.66,178.18
2019,3,29,23,0,101950,-1.19,10.83,172.20000000000002,-1.3900000000000001,11.09,172.53
2019,3,30,0,0,101920,-1,10.120000000000001,164.57,-1.18,10.34,165.33
2019,3,30,1,0,101910,-0.61,10.64,165.68,-0.77,10.91,166.52
2019,3,30,2,0,101860,-0.38,11.9,160.62,-0.53,12.1,161.48
2019,3,30,3,0,101790,-0.76,14.290000000000001,156.53,-0.9,14.48,157.11
2019,3,30,4,0,101710,-1.26,16.8,156.32,-1.3800000000000001,17.12,156.98
2019,3,30,5,0,101660,-1.34,17.55,161.99,-1.44,17.95,162.72
2019,3,30,6,0,101640,-1.04,16.84,168.68,-1.07,17.46,170.14000000000001
2019,3,30,7,0,101620,-0.23,17.43,180.39000000000001,-0.34,18.06,181.20000000000002
2019,3,30,8,0,101650,-0.07,15.790000000000001,185.63,-0.18,16.330000000000002,186.69
2019,3,30,9,0,101640,-0.04,14.98,189.04,-0.11,15.5,190.25
2019,3,30,10,0,101670,0.06,14.58,191.16,0.07,15.200000000000001,192.78
2019,3,30,11,0,101670,0.08,12.52,187.55,0.13,13.1,189.89000000000001
2019,3,30,12,0,101660,0.65,11.4,183.57,0.81,11.73,186.72
2019,3,30,13,0,101670,1.73,10.51,194.42000000000002,1.81,10.6,198.11
2019,3,30,14,0,101720,2.3000000000000003,9.64,196.83,2.37,9.68,200.44
2019,3,30,15,0,101750,2.44,8.76,190.36,2.5500000000000003,8.93,196.17000000000002
2019,3,30,16,0,101780,2.7600000000000002,7.32,203.83,2.71,7.51,206.98000000000002
2019,3,30,17,0,101800,2.36,10.24,213.12,2.37,11.36,214.66
2019,3,30,18,0,101860,2.33,12.11,213.67000000000002,2.34,13.08,215.37
2019,3,30,19,0,101900,2.5100000000000002,12.26,209.06,2.45,13.17,211.58
2019,3,30,20,0,101950,2.86,12.27,203.08,2.75,12.88,205.21
2019,3,30,21,0,102000,3.7800000000000002,12.52,202.42000000000002,3.71,13.09,204.06
2019,3,30,22,0,102070,3.59,10.92,199.37,3.87,11.790000000000001,203.71
2019,3,30,23,0,102110,4.11,11.3,200.42000000000002,4.38,11.88,204.59
2019,3,31,0,0,102110,4.03,11.28,205.26,4.22,11.98,208.8
2019,3,31,1,0,102120,3.87,11.19,205.75,4.11,12.030000000000001,208.59
2019,3,31,2,0,102150,3.46,10.290000000000001,205.55,3.65,11.16,208.86
2019,3,31,3,0,102140,3.73,10.36,203.14000000000001,4.01,11.14,206.6
2019,3,31,4,0,102130,3.93,10.25,204.71,4.38,11.13,208.57
2019,3,31,5,0,102120,3.71,10.290000000000001,201.31,4.26,10.73,206.1
2019,3,31,6,0,102160,3.48,11.42,198.35,4.29,11.18,203.04
2019,3,31,7,0,102190,1.8,12.34,192.21,2.66,12.55,196.05
2019,3,31,8,0,102220,3.24,11.98,197.29,3.48,11.620000000000001,200.05
2019,3,31,9,0,102260,2.62,9.040000000000001,211.8,2.64,9.05,214.79
2019,3,31,10,0,102350,0.19,4.92,261.04,0.03,5.34,259.22
2019,3,31,11,0,102360,-0.52,5.37,269.1,-0.26,5.7700000000000005,272.73
2019,3,31,12,0,102340,-1.19,5.17,333.34000000000003,-1.1300000000000001,5.58,331.71
2019,3,31,13,0,102360,-1.6,4.3,2.61,-1.6600000000000001,4.21,356.34000000000003
2019,3,31,14,0,102360,-1.62,1.55,317,-1.8,1.85,308.04
2019,3,31,15,0,102360,-1.78,0.63,227.48000000000002,-1.96,0.98,240.06
2019,3,31,16,0,102360,-1.87,0.81,198.5,-2.02,1.03,224.77
2019,3,31,17,0,102350,-1.94,1.29,268.53000000000003,-2.13,1.54,272.75
2019,3,31,18,0,102370,-2.15,1.6500000000000001,327.31,-2.33,1.67,325.6
2019,3,31,19,0,102390,-2.18,1.86,341.86,-2.38,1.85,341.67
2019,3,31,20,0,102380,-2.19,2.1,14.950000000000001,-2.39,2.08,14.74
2019,3,31,21,0,102370,-2.13,2.61,2.15,-2.33,2.6,2.09
2019,3,31,22,0,102380,-2.04,2.64,1.9100000000000001,-2.24,2.64,1.85
2019,3,31,23,0,102370,-1.92,2.43,2.64,-2.11,2.43,2.7600000000000002
2019,4,1,0,0,102350,-1.84,2.7,7.87,-2.04,2.69,8.23
2019,4,1,1,0,102340,-1.75,2.66,9.06,-1.95,2.66,9.56
2019,4,1,2,0,102320,-1.6600000000000001,2.18,17.35,-1.85,2.18,17.62
2019,4,1,3,0,102300,-1.59,1.47,20.11,-1.78,1.47,20.27
2019,4,1,4,0,102300,-1.57,1.72,14.47,-1.77,1.7,14.38
2019,4,1,5,0,102310,-1.72,2.11,8.64,-1.9100000000000001,2.1,7.47
2019,4,1,6,0,102330,-1.87,1.74,346.83,-2.08,1.74,344.76
2019,4,1,7,0,102350,-1.8800000000000001,1.25,331.66,-2.06,1.33,332.19
2019,4,1,8,0,102390,-1.99,2,328.40000000000003,-2.15,2.11,331.82
2019,4,1,9,0,102410,-2.11,3.49,349.49,-2.29,3.3000000000000003,347.96
2019,4,1,10,0,102420,-2.43,3.46,344.2,-2.64,3.37,343.21
2019,4,1,11,0,102410,-2.7,2.85,338.02,-2.89,2.7800000000000002,336.65000000000003
2019,4,1,12,0,102370,-2.97,3.04,348.65000000000003,-3.16,2.98,346.41
2019,4,1,13,0,102380,-3.29,3.52,8.2,-3.4,3.3200000000000003,5.68
2019,4,1,14,0,102390,-3.7600000000000002,4.47,10.1,-3.88,4.49,8.19
2019,4,1,15,0,102380,-4,4.93,5.58,-4.11,5.2,4.03
2019,4,1,16,0,102370,-4.25,5.21,0.37,-4.38,5.41,357.79
2019,4,1,17,0,102370,-4.29,4.59,353.08,-4.41,4.86,350.3
2019,4,1,18,0,102380,-4.34,3.99,330.91,-4.49,4.28,329.29
2019,4,1,19,0,102370,-4.37,5.16,323.09000000000003,-4.5600000000000005,5.2,322.85
2019,4,1,20,0,102350,-4.59,4.66,318.64,-4.79,4.68,318.57
2019,4,1,21,0,102350,-4.42,3.89,322.76,-4.63,3.92,322.88
2019,4,1,22,0,102360,-4.12,3.29,320.04,-4.33,3.3000000000000003,320.52
2019,4,1,23,0,102330,-3.91,3.6,325.05,-4.12,3.61,325.28000000000003
2019,4,2,0,0,102300,-3.8000000000000003,3.16,325.25,-4.01,3.2,325.52
2019,4,2,1,0,101970,-3.09,2.33,143.38,-3.29,2.35,143.32
2019,4,2,2,0,101930,-2.97,1.61,139.42000000000002,-3.17,1.61,140.13
2019,4,2,3,0,101880,-2.86,1.1300000000000001,145.49,-3.06,1.1300000000000001,146.72
2019,4,2,4,0,101860,-2.82,1.32,161.28,-3.02,1.32,161.31
2019,4,2,5,0,101840,-2.89,1.6,186.83,-3.08,1.6,186.18
2019,4,2,6,0,101840,-2.79,0.32,188.51,-2.94,0.37,189.64000000000001
2019,4,2,7,0,101840,-2.7,0.54,10.84,-2.85,0.39,20.66
2019,4,2,8,0,101810,-2.62,0.79,42.730000000000004,-2.79,0.8,42.47
2019,4,2,9,0,101810,-2.7800000000000002,1.04,8.24,-2.9,0.89,10.59
2019,4,2,10,0,101810,-2.71,2.06,13.33,-2.89,1.95,14.58
2019,4,2,11,0,101760,-3.0500000000000003,2.37,40.82,-3.2,2.29,39.1
2019,4,2,12,0,101710,-3.04,2.62,36.660000000000004,-3.18,2.44,42.03
2019,4,2,13,0,101700,-3.5,2.84,10.3,-3.5,2.65,13.13
2019,4,2,14,0,101690,-3.56,3.46,347.71,-3.61,3.06,349.06
2019,4,2,15,0,101640,-3.94,3.75,343.47,-3.98,3.37,344.59000000000003
2019,4,2,16,0,101600,-4.72,4.5,344.62,-4.73,4.38,341.38
2019,4,2,17,0,101580,-5.65,3.42,350.95,-5.79,3.4,350.16
2019,4,2,18,0,101590,-5.6000000000000005,3.41,343.37,-5.75,3.49,343.86
2019,4,2,19,0,101560,-5.3500000000000005,3.85,343.01,-5.5,3.87,344.48
2019,4,2,20,0,101520,-4.38,4.12,337.32,-4.46,4.1,344.1
2019,4,2,21,0,101510,-2.74,2.69,10.08,-2.91,2.79,15.57
2019,4,2,22,0,101500,-1.67,1.79,77.36,-1.87,1.87,75.99
2019,4,2,23,0,101460,-2.13,3.97,108.09,-2.32,3.99,107.25
2019,4,3,0,0,101410,-2.25,3.84,111.64,-2.45,3.89,110.73
2019,4,3,1,0,101370,-2.0300000000000002,4.0600000000000005,109.17,-2.11,4.25,102.72
2019,4,3,2,0,101350,-1.29,6.4,85.39,-1.45,6.49,83.55
2019,4,3,3,0,101300,-1.8900000000000001,6.3,84.3,-2.08,6.5,83.56
2019,4,3,4,0,101280,-2.04,5.94,91.61,-2.21,6.11,90.21000000000001
2019,4,3,5,0,101250,-2.08,5.7700000000000005,80.29,-2.18,6.1000000000000005,80.77
2019,4,3,6,0,101270,-2.24,9.72,87.04,-2.21,10.200000000000001,88.85000000000001
2019,4,3,7,0,101280,-3.84,11.26,82.53,-3.66,11.78,84.33
2019,4,3,8,0,101280,-4.8100000000000005,10.75,83.34,-4.64,11.51,85.88
2019,4,3,9,0,101290,-5.32,11.19,93.79,-5.04,11.92,96.79
2019,4,3,10,0,101310,-4.86,12.05,98.72,-4.71,12.92,101.44
2019,4,3,11,0,101330,-6.11,12.63,95.89,-6,13.38,98.73
2019,4,3,12,0,101340,-7.3,14.01,93.96000000000001,-7.03,14.55,97.67
2019,4,3,13,0,101350,-9.16,12.700000000000001,93.24,-8.07,12.94,94.94
2019,4,3,14,0,101320,-9.790000000000001,13.49,86.52,-8.8,13.72,88.61
2019,4,3,15,0,101300,-11.26,13.15,88.79,-10.02,13.86,90.35000000000001
2019,4,3,16,0,101310,-11.6,13.08,89.46000000000001,-11.43,14.16,90.4
2019,4,3,17,0,101290,-11.86,14.1,91.88,-11.53,15.1,92.44
2019,4,3,18,0,101300,-11.38,12.31,90.63,-11.47,13.08,91.04
2019,4,3,19,0,101310,-10.83,11.86,92.4,-10.98,12.32,92.7
2019,4,3,20,0,101300,-10.01,10.99,91.24,-10.200000000000001,11.26,91.32000000000001
2019,4,3,21,0,101280,-8.99,10.99,91.36,-9.19,11.23,91.38
2019,4,3,22,0,101270,-8.85,11.71,93.38,-9.05,11.94,93.36
2019,4,3,23,0,101250,-8.19,11.65,93.85000000000001,-8.4,11.93,93.66
2019,4,4,0,0,101210,-7.94,11.41,93.71000000000001,-8.14,11.64,93.63
2019,4,4,1,0,101190,-7.46,11.28,92.58,-7.66,11.540000000000001,92.47
2019,4,4,2,0,101170,-7.33,11.34,90.33,-7.51,11.63,90.25
2019,4,4,3,0,101120,-7.16,8.9,86.18,-7.34,9.120000000000001,85.66
2019,4,4,4,0,101090,-7.12,8.8,82.19,-7.29,9.16,82.3
2019,4,4,5,0,101070,-7.43,9.57,82.69,-7.36,10.18,84.06
2019,4,4,6,0,101070,-7.34,11.05,84.76,-7,11.42,86.31
2019,4,4,7,0,101060,-7.47,11.06,84.84,-7.01,11.44,86.63
2019,4,4,8,0,101070,-7.95,10.75,84.44,-7.41,11.08,86.60000000000001
2019,4,4,9,0,101070,-8.63,10.6,84.84,-8.01,11.35,86.3
2019,4,4,10,0,101080,-9.19,10.620000000000001,84.77,-8.44,11.57,85.44
2019,4,4,11,0,101080,-8.75,10.97,84.41,-8.120000000000001,11.77,84.49
2019,4,4,12,0,101040,-9.370000000000001,11.18,79.83,-8.43,11.700000000000001,81.82000000000001
2019,4,4,13,0,101040,-9.24,10.28,79.98,-8.59,10.48,83.7
2019,4,4,14,0,101020,-9.76,9.76,81.9,-9.36,10.46,85.86
2019,4,4,15,0,100990,-9.8,8.74,83.10000000000001,-9.41,9.46,87
2019,4,4,16,0,100970,-10.38,9.17,76.78,-9.56,10.08,79.85000000000001
2019,4,4,17,0,100950,-9.57,7.5600000000000005,72.87,-8.64,8.8,74.23
2019,4,4,18,0,100920,-8.46,6.75,60.17,-7.61,7.78,64.19
2019,4,4,19,0,100880,-7.71,7.140000000000001,57.97,-7.3,8.07,60.71
2019,4,4,20,0,100850,-5.99,6.23,55.160000000000004,-6.12,6.55,55.68
2019,4,4,21,0,100820,-4.59,4.74,36.68,-4.78,4.87,36.18
2019,4,4,22,0,100760,-3.84,6.36,1.08,-4.04,6.44,1.58
2019,4,4,23,0,100700,-4.07,8.19,351.68,-4.26,8.28,352.38
2019,4,5,0,0,100630,-4.59,8.78,346.23,-4.78,8.89,347.2
2019,4,5,1,0,100540,-5.4,8.94,343.06,-5.57,9.1,344.14
2019,4,5,2,0,100470,-5.84,8.16,343.91,-6,8.26,345.21
2019,4,5,3,0,100380,-6.29,7.45,343.01,-6.32,7.34,346.76
2019,4,5,4,0,100320,-6.16,6.69,351.24,-6.17,6.57,355.58
2019,4,5,5,0,100280,-6.49,5.76,358.58,-6.3100000000000005,5.82,2.5
2019,4,5,6,0,100260,-6.390000000000001,7.49,3.3200000000000003,-5.23,7.38,6.88
2019,4,5,7,0,100210,-3.74,5.79,20.72,-3.45,5.5,27.02
2019,4,5,8,0,100160,-4.24,6.03,27.88,-4.41,6.23,30.87
2019,4,5,9,0,100130,-5.54,6.47,43.11,-5.51,6.84,47.63
2019,4,5,10,0,100100,-5.58,5.5200000000000005,54.74,-4.63,4.43,64.04
2019,4,5,11,0,100080,-5.2700000000000005,3.21,87.01,-4.44,2.63,98.97
2019,4,5,12,0,100030,-5.46,4.66,100.28,-5.11,4.15,102.04
2019,4,5,13,0,99990,-6.04,4.23,104.74000000000001,-5.28,4.07,109.88
2019,4,5,14,0,99970,-5.24,4.96,103.32000000000001,-5.33,4.7,103.12
2019,4,5,15,0,99940,-6.63,4.42,103.81,-6.5,4.3,106.85000000000001
2019,4,5,16,0,99890,-6.8,5.01,99.9,-6.67,4.91,98.69
2019,4,5,17,0,99830,-7.01,3.49,104.13,-6.87,3.0500000000000003,110.22
2019,4,5,18,0,99770,-7.21,2.13,106.28,-7.08,1.75,113.95
2019,4,5,19,0,99720,-7.5200000000000005,1.52,108.05,-7.46,1.12,118.4
2019,4,5,20,0,99680,-7.36,0.44,219.41,-7.3500000000000005,0.63,239.08
2019,4,5,21,0,99640,-7.3100000000000005,1.9000000000000001,285.48,-7.34,2.05,287.95
2019,4,5,22,0,99570,-6.94,3.64,300.44,-7.140000000000001,3.66,301.05
2019,4,5,23,0,99490,-6.3500000000000005,5.36,311.6,-6.55,5.39,311.92
2019,4,6,0,0,99410,-5.94,6.0600000000000005,318.05,-6.140000000000001,6.1000000000000005,318.40000000000003
2019,4,6,1,0,99330,-5.73,6.41,321.78000000000003,-5.91,6.47,322.04
2019,4,6,2,0,99280,-5.69,5.75,322.17,-5.82,5.8,322.56
2019,4,6,3,0,99190,-5.59,6.12,325.64,-5.61,6.05,328.79
2019,4,6,4,0,99120,-5.28,5.58,328.09000000000003,-5.18,5.22,333.36
2019,4,6,5,0,99050,-5.6000000000000005,5.71,329.63,-5.62,5.47,333.48
2019,4,6,6,0,99010,-5.93,4.92,338.65000000000003,-5.88,4.96,341.86
2019,4,6,7,0,98970,-6.11,5.25,354,-5.5600000000000005,5.48,0.12
2019,4,6,8,0,98930,-4.93,5.24,18.29,-4.3500000000000005,4.72,19.17
2019,4,6,9,0,98900,-5.7,5.29,53.9,-4.76,4.29,53.09
2019,4,6,10,0,98880,-5.46,4.44,96,-4.61,3.96,96.03
2019,4,6,11,0,98860,-5.51,6.890000000000001,98.4,-4.99,6.98,100.35000000000001
2019,4,6,12,0,98820,-5.34,7.3500000000000005,91.01,-5.17,7.03,93.33
2019,4,6,13,0,98800,-6.4,10.540000000000001,77.85000000000001,-6.16,10.96,79.07000000000001
2019,4,6,14,0,98780,-8.75,10.5,77.16,-7.55,11.4,81.76
2019,4,6,15,0,98770,-8.24,9.43,83.82000000000001,-7.5200000000000005,9.49,88.27
2019,4,6,16,0,98740,-8.46,7.05,58.660000000000004,-8.07,7.58,59.11
2019,4,6,17,0,98740,-8.33,10.42,57.870000000000005,-7.5200000000000005,11,59.25
2019,4,6,18,0,98750,-8.94,9.5,57.01,-7.73,9.9,59.660000000000004
2019,4,6,19,0,98750,-7.66,6.86,50.51,-7.09,7.18,53.120000000000005
2019,4,6,20,0,98730,-6.65,6.37,51.67,-6.84,6.5200000000000005,51.27
2019,4,6,21,0,98730,-5.64,6.15,47.47,-5.84,6.3100000000000005,47.22
2019,4,6,22,0,98710,-4.2700000000000005,5.19,36.94,-4.47,5.3100000000000005,37.07
2019,4,6,23,0,98700,-4.12,5.7700000000000005,43.36,-4.3100000000000005,5.8500000000000005,43.02
2019,4,7,0,0,98650,-3.81,6.68,34.47,-4.01,6.76,34.51
2019,4,7,1,0,98640,-4.03,6.5600000000000005,42.89,-4.23,6.65,42.95
2019,4,7,2,0,98630,-3.93,7.49,42.68,-4.13,7.62,42.85
2019,4,7,3,0,98600,-4.53,8.78,47.92,-4.73,8.9,48.14
2019,4,7,4,0,98590,-5.67,10.26,49.31,-5.87,10.46,49.71
2019,4,7,5,0,98600,-7.34,11.620000000000001,50.300000000000004,-7.32,12.07,50.75
2019,4,7,6,0,98600,-8.52,14.35,49.620000000000005,-7.72,14.92,50.31
2019,4,7,7,0,98620,-9.63,15.120000000000001,49.96,-9.14,15.93,50.410000000000004
2019,4,7,8,0,98630,-9.66,15.51,49.870000000000005,-9.370000000000001,16.46,50.84
2019,4,7,9,0,98630,-9.790000000000001,16.16,49.06,-9.58,17.150000000000002,49.93
2019,4,7,10,0,98640,-9.89,16.56,50.300000000000004,-9.700000000000001,17.57,50.94
2019,4,7,11,0,98650,-9.86,16.23,50.88,-9.76,17.14,51.36
2019,4,7,12,0,98640,-9.78,16.21,50.31,-9.72,17.07,50.92
2019,4,7,13,0,98640,-9.83,16.53,51.43,-9.76,17.47,51.92
2019,4,7,14,0,98660,-10.06,16.56,52.09,-9.99,17.490000000000002,52.480000000000004
2019,4,7,15,0,98700,-10.18,16.16,52.36,-10.11,17.09,52.75
2019,4,7,16,0,98700,-10.28,16.18,51.25,-10.19,17.17,51.68
2019,4,7,17,0,98730,-10.07,15.09,52.75,-9.92,15.88,53.24
2019,4,7,18,0,98750,-9.57,13.41,52.35,-9.67,13.950000000000001,52.84
2019,4,7,19,0,98790,-8.790000000000001,11.48,54.870000000000005,-8.96,11.77,55.15
2019,4,7,20,0,98800,-7.94,10.450000000000001,54.59,-8.120000000000001,10.67,54.97
2019,4,7,21,0,98810,-6.78,9.03,57.88,-6.97,9.19,57.980000000000004
2019,4,7,22,0,98810,-5.49,8.370000000000001,58.52,-5.67,8.52,58.72
2019,4,7,23,0,98830,-4.8100000000000005,8.08,58.410000000000004,-5.01,8.19,58.39
2019,4,8,0,0,98830,-4.82,8,54.68,-5.0200000000000005,8.11,54.800000000000004
2019,4,8,1,0,98860,-4.59,7.8,51.82,-4.8,7.92,52.02
2019,4,8,2,0,98880,-4.82,8.1,48.5,-5.0200000000000005,8.25,48.870000000000005
2019,4,8,3,0,98890,-5.61,8.91,47.24,-5.82,9.06,47.75
2019,4,8,4,0,98920,-6.91,10.34,48.99,-7.12,10.57,49.6
2019,4,8,5,0,98960,-8.63,11.66,51.84,-8.82,12.07,52.43
2019,4,8,6,0,98980,-10.14,12.73,52.99,-10.18,13.33,53.71
2019,4,8,7,0,99010,-11.18,12.5,52.82,-10.96,13.23,53.33
2019,4,8,8,0,99020,-11.99,11.5,53.980000000000004,-11.97,12.13,54.11
2019,4,8,9,0,99040,-12.36,10.42,57.08,-12.43,11.15,56.93
2019,4,8,10,0,99060,-12.620000000000001,10.27,51.81,-12.620000000000001,11.08,53.01
2019,4,8,11,0,99060,-12.620000000000001,10.57,51.03,-12.530000000000001,11.38,52.57
2019,4,8,12,0,99050,-12.88,10.72,47.9,-12.75,11.51,49.54
2019,4,8,13,0,99070,-12.870000000000001,10.47,50.19,-12.66,11.25,52.14
2019,4,8,14,0,99080,-13,9.94,51.04,-12.870000000000001,10.81,52.58
2019,4,8,15,0,99110,-13.01,10.06,50.46,-12.870000000000001,10.89,52.38
2019,4,8,16,0,99130,-12.93,10,52.74,-12.790000000000001,10.84,54.44
2019,4,8,17,0,99140,-12.870000000000001,10.21,53.870000000000005,-12.77,11.06,56.33
2019,4,8,18,0,99170,-12.22,8.26,52.230000000000004,-12.370000000000001,8.55,52.97
2019,4,8,19,0,99180,-11.17,6.88,51.42,-11.36,7,51.68
2019,4,8,20,0,99200,-9.94,5.39,55.81,-10.13,5.48,55.7
2019,4,8,21,0,99210,-8.64,4.25,44.26,-8.85,4.39,44
2019,4,8,22,0,99220,-7.45,3.93,39.9,-7.66,4.0200000000000005,39.68
2019,4,8,23,0,99230,-6.68,4.13,35.47,-6.890000000000001,4.19,35.46
2019,4,9,0,0,99240,-6.49,4.67,42.88,-6.69,4.73,42.63
2019,4,9,1,0,99250,-6.21,4.97,40.54,-6.41,5.04,40.37
2019,4,9,2,0,99270,-5.95,4.97,41.31,-6.15,5.04,41.53
2019,4,9,3,0,99260,-6.11,5.65,43.56,-6.3100000000000005,5.69,44.03
2019,4,9,4,0,99290,-6.46,5.91,48.72,-6.66,5.93,49.52
2019,4,9,5,0,99330,-7.63,7.65,45.09,-7.83,7.7,45.95
2019,4,9,6,0,99340,-8.98,9.69,56.34,-8.81,9.85,58.160000000000004
2019,4,9,7,0,99390,-9.14,9.200000000000001,63.08,-8.5,8.81,66.45
2019,4,9,8,0,99430,-9.21,7.3,66.17,-8.89,6.4,71.87
2019,4,9,9,0,99440,-9.57,6.44,63.82,-9.46,5.57,67.45
2019,4,9,10,0,99480,-9.92,4.96,77.7,-9.74,4.66,81.46000000000001
2019,4,9,11,0,99530,-10.67,4.99,90.27,-10.11,4.93,93.10000000000001
2019,4,9,12,0,99550,-10.25,5.18,78.99,-9.98,5.13,83.17
2019,4,9,13,0,99570,-10.040000000000001,4.54,72.5,-9.870000000000001,4.19,70.84
2019,4,9,14,0,99610,-9.93,5.12,78.54,-9.76,4.84,78.01
2019,4,9,15,0,99660,-10.3,5.08,79.54,-9.99,4.8100000000000005,77.34
2019,4,9,16,0,99700,-10.64,4.57,68.64,-10.46,4.36,69.2
2019,4,9,17,0,99740,-10.28,5.66,79.60000000000001,-10.07,5.95,81.67
2019,4,9,18,0,99780,-10.74,7.1000000000000005,75.96000000000001,-10.34,7.34,77.99
2019,4,9,19,0,99820,-10.47,5.38,72.2,-10.47,5.92,74.41
2019,4,9,20,0,99870,-9.3,6.48,82.65,-9.48,6.74,82.95
2019,4,9,21,0,99890,-8.82,6.11,85.02,-9.02,6.22,85.12
2019,4,9,22,0,99920,-7.73,6.3500000000000005,85.37,-7.92,6.47,85.2
2019,4,9,23,0,99950,-6.76,6.75,84.34,-6.96,6.8500000000000005,84.03
2019,4,10,0,0,99960,-6.21,6.65,81.71000000000001,-6.41,6.7700000000000005,81.47
2019,4,10,1,0,100000,-5.72,6.66,82.19,-5.92,6.75,81.83
2019,4,10,2,0,100020,-5.49,6.03,84.95,-5.68,6.12,84.59
2019,4,10,3,0,100030,-5.25,5.79,83.53,-5.45,5.87,83.27
2019,4,10,4,0,100050,-5.13,5.6000000000000005,84.09,-5.33,5.65,83.58
2019,4,10,5,0,100060,-5.24,5.01,78.36,-5.41,5.12,77.73
2019,4,10,6,0,100100,-5.24,5.45,80.02,-5.32,5.46,81.83
2019,4,10,7,0,100140,-5.49,7.5600000000000005,89.57000000000001,-5.61,7.8,91.81
2019,4,10,8,0,100160,-6.74,8.36,81.75,-6.33,8.61,84.88
2019,4,10,9,0,100170,-8.32,10.74,75.88,-7.48,10.78,80.09
2019,4,10,10,0,100180,-9.040000000000001,11.76,77.72,-8.23,12.22,81
2019,4,10,11,0,100220,-9.46,11.97,79.21000000000001,-8.57,12.48,82.43
2019,4,10,12,0,100230,-9.59,12.24,80.64,-8.82,12.52,83.71000000000001
2019,4,10,13,0,100240,-9.96,11.540000000000001,79.99,-9.33,11.47,83.47
2019,4,10,14,0,100260,-10.22,10.6,78.73,-9.6,10.38,82.85000000000001
2019,4,10,15,0,100260,-10.44,10.8,79.75,-9.82,10.620000000000001,83.52
2019,4,10,16,0,100270,-10.26,10.26,81.93,-9.73,10.28,85.44
2019,4,10,17,0,100310,-10.63,9.47,84.28,-10.35,10.22,87.94
2019,4,10,18,0,100330,-9.88,8.700000000000001,83.66,-9.94,9.41,85.05
2019,4,10,19,0,100340,-8.75,8.67,80.7,-8.92,8.89,81.21000000000001
2019,4,10,20,0,100350,-7.97,7.99,82.69,-8.16,8.120000000000001,83.04
2019,4,10,21,0,100360,-6.9,7.640000000000001,86.68,-7.11,7.79,86.83
2019,4,10,22,0,100380,-6,6.78,86.08,-6.2,6.9,86.08
2019,4,10,23,0,100360,-5.4,6.3100000000000005,81.25,-5.6000000000000005,6.38,81.21000000000001
2019,4,11,0,0,100370,-5.1000000000000005,6.48,85.94,-5.3100000000000005,6.54,85.85000000000001
2019,4,11,1,0,100410,-4.67,6.44,86.53,-4.87,6.53,86.62
2019,4,11,2,0,100360,-4.3100000000000005,6.8,79.26,-4.51,6.91,79.54
2019,4,11,3,0,100310,-4.0600000000000005,6.74,76.23,-4.25,6.83,77.03
2019,4,11,4,0,100340,-4.04,7.01,78.4,-4.23,7.12,78.64
2019,4,11,5,0,100330,-4.32,7.41,76.60000000000001,-4.5,7.5,76.69
2019,4,11,6,0,100330,-4.7,8.76,83.2,-4.59,8.68,84.95
2019,4,11,7,0,100310,-4.76,9.78,85.17,-4.84,10.05,86.4
2019,4,11,8,0,100290,-6.9,10.370000000000001,72.79,-6.3100000000000005,11.07,76.60000000000001
2019,4,11,9,0,100270,-8.23,11.05,77.24,-7.0600000000000005,11.84,81.31
2019,4,11,10,0,100200,-9.07,10.700000000000001,74.69,-7.96,11.85,78.58
2019,4,11,11,0,100180,-9.42,9.790000000000001,70.9,-8.57,10.93,74.09
2019,4,11,12,0,100140,-8.98,8.52,67.58,-8.38,9.24,68.68
2019,4,11,13,0,100070,-8.34,9.35,61.38,-7.8500000000000005,9.8,64.16
2019,4,11,14,0,100040,-8.9,8.950000000000001,60.75,-8.23,9.15,62.61
2019,4,11,15,0,99960,-8.61,10.9,53.4,-7.66,10.76,55.050000000000004
2019,4,11,16,0,99930,-8.51,10.94,55.52,-7.62,10.64,57.910000000000004
2019,4,11,17,0,99840,-8.67,10.65,52.04,-7.6000000000000005,10.65,53.6
2019,4,11,18,0,99800,-8.69,8.84,53.870000000000005,-7.890000000000001,9.3,56.44
2019,4,11,19,0,99740,-7.99,7.140000000000001,49.54,-7.99,7.62,51.52
2019,4,11,20,0,99700,-6.55,6.42,53.32,-6.72,6.59,53.480000000000004
2019,4,11,21,0,99590,-5.09,6.63,44.92,-5.28,6.74,45.07
2019,4,11,22,0,99520,-4.17,6.69,46.410000000000004,-4.37,6.8100000000000005,46.43
2019,4,11,23,0,99460,-3.5100000000000002,7.2,44.97,-3.71,7.3100000000000005,44.87
2019,4,12,0,0,99370,-3.0700000000000003,6.58,38.19,-3.2600000000000002,6.67,37.660000000000004
2019,4,12,1,0,99320,-2.9,6.67,39.39,-3.1,6.78,39.050000000000004
