,Hydrogen Hourly Production [kg/hr],Hourly Water Consumption [kg/hr]
2249,10747.520596866652,107475.20596866652
2250,3869.8815095774726,38698.81509577473
2251,6203.496592733572,62034.965927335725
2252,9271.93884619555,92719.38846195549
2253,8461.430703732558,84614.30703732558
2254,9504.189591123857,95041.89591123861
2255,6676.002504981029,66760.02504981028
2256,6961.939213204927,69619.39213204927
2257,7678.738450674567,76787.38450674564
2258,9556.684073453554,95566.84073453557
2259,10587.850995416493,105878.50995416494
2260,9576.08118451129,95760.81184511291
2261,8808.36157295359,88083.6157295359
2262,9153.57653734904,91535.76537349039
2263,8470.19938903757,84701.99389037573
2264,9865.96686797737,98659.66867977368
2265,7300.37674562584,73003.7674562584
2266,2604.1329452033733,26041.329452033748
2267,1755.4200629749039,17554.20062974904
2268,1445.9976045993214,14459.976045993213
2269,1121.7711208028568,11217.71120802857
2270,1042.3588384036589,10423.58838403659
2271,1811.9271418862681,18119.271418862674
2272,1411.5673035583327,14115.673035583324
2273,1260.1756198296357,12601.756198296353
2274,1991.2320736328093,19912.32073632809
2275,4723.559916864134,47235.599168641354
2276,4592.464154687745,45924.64154687745
2277,5283.813828198265,52838.13828198264
2278,6014.802451344323,60148.02451344325
2279,7063.829640421203,70638.29640421203
2280,7897.240659322956,78972.40659322955
2281,6019.330056946401,60193.300569464
2282,9497.14797972097,94971.47979720973
2283,11218.438828928847,112184.38828928846
2284,14361.194891954958,143611.94891954958
2285,12444.706898601138,124447.06898601138
2286,10724.453580489371,107244.5358048937
2287,11175.579721303453,111755.79721303452
2288,14771.889322132463,147718.89322132466
2289,14807.867568397152,148078.67568397152
2290,13260.878485471647,132608.78485471648
2291,11943.36433528458,119433.64335284583
2292,12355.023849487634,123550.23849487634
2293,7600.109170789218,76001.09170789218
2294,8015.828896284684,80158.28896284684
2295,8577.230530405728,85772.30530405728
2296,13705.809563005845,137058.0956300585
2297,14287.12822200747,142871.28222007473
2298,14152.798512878615,141527.98512878615
2299,12895.21749432053,128952.1749432053
2300,15530.043633567564,155300.43633567562
2301,15530.021734076634,155300.21734076628
2302,15529.993515798182,155299.93515798185
2303,15529.967960602724,155299.67960602723
2304,15529.941031106195,155299.41031106195
2305,15141.770026956952,151417.70026956947
2306,15020.67784076026,150206.77840760263
2307,15195.320840173226,151953.20840173218
2308,15529.837319116663,155298.37319116664
2309,15384.94505296066,153849.4505296066
2310,15530.113949844786,155301.13949844794
2311,15537.246260044252,155372.46260044252
2312,14621.290823019073,146212.90823019075
2313,12288.784899569047,122887.8489956905
2314,14861.928663671217,148619.28663671223
2315,12885.875486366733,128858.75486366733
2316,13135.777506175595,131357.77506175594
2317,13045.075966164053,130450.75966164052
2318,13488.382482367746,134883.82482367742
2319,15540.859943344354,155408.59943344354
2320,15429.39959465396,154293.99594653968
2321,15503.44342275589,155034.43422755893
2322,15529.677802999995,155296.77802999996
2323,15529.455199659229,155294.55199659226
2324,15529.42937611337,155294.2937611337
2325,15529.40516819706,155294.05168197065
2326,15529.378483167948,155293.78483167948
2327,15529.352761049897,155293.52761049895
2328,15529.32633937835,155293.26339378353
2329,15529.300854460565,155293.00854460566
2330,15529.273007652682,155292.73007652676
2331,15529.249657235534,155292.49657235533
2332,15529.222922902189,155292.2292290219
2333,15529.197799083147,155291.97799083145
2334,15529.286970388539,155292.86970388543
2335,15530.06179826056,155300.6179826056
2336,15530.244428463882,155302.4442846388
2337,15533.47709567653,155334.77095676534
2338,15531.530250413132,155315.3025041314
2339,15532.622209062101,155326.222090621
2340,15532.486067650412,155324.86067650415
2341,15534.001806999464,155340.0180699946
2342,15540.640217264094,155406.40217264096
2343,15539.614912660214,155396.1491266021
2344,14724.066007981128,147240.66007981132
2345,13080.535115241952,130805.35115241953
2346,15529.026641519204,155290.266415192
2347,15528.835694636215,155288.35694636218
2348,15528.809543352741,155288.09543352737
2349,15528.78486125733,155287.8486125733
2350,15528.756753943142,155287.56753943142
2351,15528.732377889297,155287.32377889295
2352,15528.690413375683,155286.90413375682
2353,15528.663099575553,155286.63099575555
2354,15528.633997639683,155286.33997639682
2355,15528.604461441691,155286.04461441695
2356,15528.582877939,155285.82877939
2357,15528.547134353095,155285.47134353092
2358,15528.571647616438,155285.7164761644
2359,15529.47543786681,155294.7543786681
2360,15538.299177089317,155382.99177089313
2361,15540.104613316487,155401.04613316487
2362,15540.531177083692,155405.3117708369
2363,15540.362867943291,155403.62867943288
2364,15540.18530086398,155401.8530086398
2365,15540.189098839312,155401.89098839313
2366,15540.287143792648,155402.87143792651
2367,15539.435203965248,155394.35203965247
2368,15537.884956874232,155378.84956874233
2369,15534.263293196465,155342.63293196468
2370,15528.470465950164,155284.7046595016
2371,15528.121148415772,155281.21148415774
2372,15528.15968546951,155281.59685469512
2373,15528.205924496691,155282.05924496692
2374,15528.089541169411,155280.8954116941
2375,15528.114473880796,155281.14473880798
2376,15528.060375353298,155280.60375353298
2377,15527.96303896299,155279.6303896299
2378,15527.940111999775,155279.40111999775
2379,15527.934397816425,155279.3439781643
2380,15527.889511981582,155278.8951198158
2381,15528.044226872447,155280.4422687245
2382,15527.918040039749,155279.18040039745
2383,15528.401695967923,155284.0169596792
2384,15528.847265819122,155288.47265819123
2385,15528.730207327773,155287.3020732777
2386,15529.28199628356,155292.8199628356
2387,13974.504560649151,139745.04560649148
2388,10669.764208810824,106697.64208810822
2389,15539.415142988573,155394.15142988568
2390,12887.831587068074,128878.31587068074
2391,6846.463135318946,68464.63135318946
2392,5017.045059416165,50170.450594161644
2393,6280.056903510718,62800.56903510719
2394,4498.324806769155,44983.24806769153
2395,15527.56606110433,155275.6606110433
2396,15527.559879218647,155275.5987921864
2397,15527.53306450893,155275.33064508927
2398,15527.506417067949,155275.0641706795
2399,15527.46680498892,155274.66804988912
2400,15527.44448753965,155274.4448753965
2401,15527.422660134875,155274.22660134875
2402,15527.403720531736,155274.03720531735
2403,15527.374347965126,155273.74347965128
2404,15527.346446648435,155273.46446648435
2405,15527.325952091776,155273.25952091775
2406,15527.804098402588,155278.04098402584
2407,11955.208836736727,119552.08836736724
2408,15538.564866228908,155385.64866228914
2409,12492.995767113362,124929.95767113364
2410,11265.096386846757,112650.96386846756
2411,10257.651034640665,102576.51034640668
2412,5332.591392214138,53325.91392214139
2413,3672.6312431209003,36726.31243120899
2414,3797.164102714025,37971.64102714024
2415,4095.9950618929715,40959.95061892972
2416,2487.1037822211565,24871.03782221156
2417,1985.8696054640754,19858.696054640754
2418,1683.1741086102795,16831.741086102797
2419,1887.295833160227,18872.95833160227
2420,1645.3825995529123,16453.82599552912
2421,1784.775907323144,17847.759073231442
2422,1958.348162883089,19583.481628830887
2423,1970.8655888004157,19708.65588800416
2424,2171.316859398991,21713.16859398991
2425,2338.27835839828,23382.783583982804
2426,1466.0739732504837,14660.739732504837
2427,1277.3572740032273,12773.57274003227
2428,1478.5280975295404,14785.280975295405
2429,1461.835841176743,14618.358411767429
2430,1228.1973766534406,12281.973766534407
2431,1529.0144158321812,15290.144158321811
2432,1323.9323205867975,13239.323205867971
2433,2234.5551277963614,22345.55127796362
2434,3065.9278617060377,30659.278617060376
2435,3798.578492850328,37985.78492850328
2436,4407.20041907872,44072.00419078721
2437,6160.657971500714,61606.57971500715
2438,6189.265105212383,61892.65105212381
2439,6426.6765112982,64266.765112981986
2440,6606.36959640365,66063.69596403651
2441,6550.662909704487,65506.62909704486
2442,12894.726135736759,128947.26135736759
2443,11727.793533558834,117277.93533558834
2444,14017.098426390608,140170.98426390605
2445,13877.6097997673,138776.097997673
2446,14477.97844091106,144779.78440911067
2447,11813.31967987261,118133.19679872609
2448,10126.331187200793,101263.31187200791
2449,8442.043355349686,84420.43355349687
2450,8326.93488113736,83269.3488113736
2451,8514.675714228279,85146.75714228279
2452,8981.498504952575,89814.98504952576
2453,6775.523931593607,67755.23931593607
2454,6232.280620823696,62322.80620823695
2455,8613.833726129686,86138.33726129687
2456,9132.390202840095,91323.90202840093
2457,10279.3978204595,102793.978204595
2458,11514.878045655165,115148.78045655161
2459,10566.993453991598,105669.93453991595
2460,10707.476416088799,107074.76416088801
2461,11261.766903011521,112617.66903011521
2462,9174.643890778232,91746.43890778236
2463,11062.077678861408,110620.77678861408
2464,10457.083550221665,104570.83550221662
2465,8599.953283256098,85999.53283256097
2466,8600.156806697696,86001.56806697695
2467,12600.93675831213,126009.36758312132
2468,8394.98286030493,83949.82860304932
2469,4007.1659269382053,40071.65926938205
2470,3608.352427814029,36083.52427814029
2471,3138.402858822713,31384.02858822714
2472,2062.930991524126,20629.30991524126
2473,1785.2986171300836,17852.986171300832
2474,2219.4963951143045,22194.963951143043
2475,1099.2692274030378,10992.69227403038
2476,508.2237290614086,5082.237290614086
2477,1761.5243021174845,17615.24302117485
2478,495.60055890779205,4956.00558907792
2479,544.5883177094776,5445.883177094775
2480,532.6554584231142,5326.554584231141
2481,848.1864694386794,8481.864694386795
2482,425.88182202061455,4258.818220206145
2483,819.1160414066894,8191.160414066892
2484,226.8417151210773,2268.4171512107728
2485,729.4665990787572,7294.665990787573
2486,1324.3951153842602,13243.951153842601
2487,2660.209536059999,26602.095360599997
2488,6313.598180945337,63135.98180945337
2489,9111.710311002165,91117.10311002165
2490,12794.581754137253,127945.81754137251
2491,14644.07637890794,146440.7637890794
2492,15521.793015599076,155217.93015599076
2493,15521.768823495288,155217.6882349529
2494,15521.742565377963,155217.42565377968
2495,15521.716606832706,155217.16606832706
2496,15521.6894957825,155216.89495782502
2497,15521.665562998563,155216.65562998565
2498,15521.637600223472,155216.3760022347
2499,15521.611648838636,155216.11648838638
2500,15521.586224360153,155215.8622436016
2501,15521.560022869433,155215.60022869435
2502,13736.363958755972,137363.6395875597
2503,12425.142813079608,124251.42813079602
2504,12734.553243680277,127345.53243680281
2505,14134.121487219296,141341.21487219294
2506,14815.202363618406,148152.023636184
2507,13502.849582065854,135028.49582065854
2508,12082.373820071114,120823.73820071113
2509,11845.462454983854,118454.62454983857
2510,11835.177584326877,118351.77584326876
2511,13257.20739379639,132572.07393796387
2512,15531.823551432335,155318.2355143234
2513,15203.845214156278,152038.45214156277
2514,11446.998705997128,114469.98705997127
2515,15521.206046483236,155212.06046483232
2516,15521.179450120053,155211.79450120055
2517,15521.152917980615,155211.52917980618
2518,15521.125974170067,155211.25974170066
2519,15521.103020739314,155211.03020739314
2520,15439.545800872076,154395.45800872077
2521,15521.03153285162,155210.3153285162
2522,15521.004733833282,155210.04733833284
2523,15435.570843000316,154355.70843000317
2524,15520.954826256879,155209.54826256877
2525,15520.928062184455,155209.28062184452
2526,14741.751287815314,147417.51287815315
2527,11603.460870775389,116034.60870775391
2528,12531.176656687278,125311.76656687273
2529,15528.573075057093,155285.73075057095
2530,15367.025119295939,153670.2511929594
2531,12723.119278098888,127231.1927809889
2532,11086.160437608314,110861.60437608315
2533,15474.481216830407,154744.81216830405
2534,13166.75045282086,131667.50452820858
2535,15524.54841893213,155245.48418932132
2536,15521.893454893485,155218.9345489349
2537,15521.412841834335,155214.1284183434
2538,15520.61327220577,155206.13272205772
2539,15520.572004412214,155205.7200441221
2540,7265.210789235187,72652.1078923519
2541,14947.831765333303,149478.317653333
2542,15520.433677175864,155204.3367717587
2543,15520.573210106011,155205.7321010601
2544,-0.0,-0.0
2545,12932.841741202712,129328.4174120271
2546,15519.20511053849,155192.05110538498
2547,15519.23192297737,155192.31922977374
2548,15519.23198761698,155192.31987616981
2549,15519.209390639095,155192.09390639095
2550,15519.656833970788,155196.56833970785
2551,15524.714556073342,155247.14556073345
2552,15520.991521071568,155209.91521071567
2553,15520.922645615552,155209.22645615548
2554,15522.683306884166,155226.8330688416
2555,15526.670745671445,155266.70745671447
2556,15529.25745531886,155292.57455318858
2557,15529.07312187028,155290.73121870286
2558,15528.215863497635,155282.15863497637
2559,15529.597863668638,155295.97863668637
2560,15525.968791186058,155259.68791186062
2561,15522.540534256406,155225.40534256407
2562,15518.999348119487,155189.99348119483
2563,15518.7775237507,155187.775237507
2564,15518.786173351189,155187.8617335119
2565,15518.718151923345,155187.18151923348
2566,15518.680854560558,155186.80854560554
2567,15518.705800008222,155187.05800008224
2568,15518.708757846052,155187.08757846057
2569,15518.642029247956,155186.42029247957
2570,15518.630354530416,155186.3035453041
2571,15518.63098097569,155186.30980975687
2572,15518.59208952939,155185.9208952939
2573,15518.56464475605,155185.64644756052
2574,15518.533227550914,155185.33227550914
2575,15519.330707777317,155193.30707777318
2576,15519.902062562836,155199.0206256284
2577,15520.067641498343,155200.6764149834
2578,15524.112916133403,155241.12916133404
2579,7678.517790376411,76785.17790376411
2580,4402.818784981367,44028.18784981367
2581,1733.183038264538,17331.83038264538
2582,868.4080729064315,8684.080729064315
2583,103.87062074814706,1038.7062074814705
2584,13047.03400867001,130470.34008670009
2585,15522.607161998803,155226.07161998804
2586,15518.553302295166,155185.53302295168
2587,15517.147921429481,155171.4792142948
2588,15517.0951218526,155170.951218526
2589,15517.086258221581,155170.8625822158
2590,15517.082105343428,155170.82105343428
2591,15517.160950989406,155171.60950989407
2592,15517.137391727416,155171.37391727415
2593,15517.116424620694,155171.164246207
2594,15517.079246993606,155170.7924699361
2595,15517.073789701297,155170.737897013
2596,15517.073754439645,155170.73754439646
2597,15516.97809823141,155169.78098231406
2598,15516.919880940126,155169.19880940125
2599,15516.8974651688,155168.97465168795
2600,15518.512835051804,155185.12835051806
2601,15518.98850275395,155189.8850275395
2602,15521.87544271226,155218.7544271226
2603,15527.713299652063,155277.13299652058
2604,15529.575547150804,155295.75547150802
2605,13800.303081499347,138003.0308149935
2606,8771.082568882726,87710.82568882726
2607,3712.540441172616,37125.404411726144
2608,1994.1995474201854,19941.99547420185
2609,1012.4543638564584,10124.543638564583
2610,665.5037381555813,6655.037381555814
2611,1661.0860421082689,16610.860421082692
2612,3644.854906905467,36448.54906905467
2613,3762.854037718837,37628.540377188365
2614,4985.792964010196,49857.929640101975
2615,4502.414079249877,45024.14079249878
2616,6060.9958231528435,60609.95823152845
2617,4879.833162169612,48798.331621696125
2618,4356.3569425602545,43563.56942560255
2619,5726.838933869386,57268.38933869386
2620,5105.359042864276,51053.59042864277
2621,5029.295036933991,50292.9503693399
2622,4342.894470983214,43428.94470983212
2623,2759.015184133635,27590.151841336345
2624,4069.349839663361,40693.4983966336
2625,3386.8216319341072,33868.216319341074
2626,1387.9684893576905,13879.684893576903
2627,953.6180936460187,9536.180936460187
2628,1907.3677082803633,19073.67708280363
2629,1373.6827872305814,13736.827872305814
2630,1838.1849579736086,18381.849579736085
2631,2980.102516830349,29801.025168303495
2632,3305.598202426018,33055.98202426018
2633,4806.415852252761,48064.15852252762
2634,5012.460582017304,50124.60582017304
2635,7050.66581395562,70506.65813955618
2636,7127.983923869244,71279.83923869245
2637,9208.169550465052,92081.69550465056
2638,9974.415387582081,99744.15387582079
2639,9419.025956187155,94190.25956187154
2640,8342.587170746492,83425.87170746492
2641,8701.936381691636,87019.36381691633
2642,9264.261244013154,92642.61244013155
2643,6009.92116675903,60099.2116675903
2644,5953.213176618693,59532.13176618694
2645,6176.128576941241,61761.28576941241
2646,1846.3438770240432,18463.43877024043
2647,1784.428669785615,17844.28669785615
2648,857.9010558556345,8579.010558556343
2649,777.8291923415176,7778.291923415176
2650,450.6603910687012,4506.603910687011
2651,182.41295672761737,1824.1295672761735
2652,219.81752547963004,2198.1752547963006
2653,663.6468695782638,6636.468695782638
2654,2057.95665187531,20579.566518753094
2655,2786.694562494243,27866.945624942433
2656,4858.756502979568,48587.56502979568
2657,8554.06614908192,85540.6614908192
2658,11320.446590739499,113204.46590739497
2659,8640.41628583142,86404.16285831419
2660,5932.8091279612245,59328.091279612214
2661,10963.794491136749,109637.94491136746
2662,8623.257543590784,86232.57543590784
2663,9129.722761456742,91297.22761456744
2664,5604.263756142436,56042.637561424366
2665,10759.403035763167,107594.03035763165
2666,4984.875225911349,49848.75225911349
2667,5882.285580928945,58822.855809289445
2668,7186.708703554681,71867.08703554682
2669,7300.159640715837,73001.59640715839
2670,6216.566746272684,62165.667462726866
2671,5277.133064849624,52771.33064849625
2672,3804.0606240005473,38040.60624000547
2673,2860.7222951398026,28607.222951398027
2674,2333.204411490488,23332.044114904882
2675,3727.431780818285,37274.31780818285
2676,3887.6066066585713,38876.066066585714
2677,3793.555378529472,37935.55378529472
2678,4400.624539569698,44006.24539569697
2679,3936.493605598297,39364.936055982966
2680,5049.617811279196,50496.178112791975
2681,5501.495219858109,55014.9521985811
2682,9510.056791949377,95100.5679194938
2683,13814.531606033808,138145.3160603381
2684,10038.874761968666,100388.74761968663
2685,12575.896775822861,125758.9677582286
2686,13685.040624525014,136850.40624525014
2687,12897.85504161169,128978.5504161169
2688,15167.573411576968,151675.73411576968
2689,14239.931939519603,142399.31939519607
2690,14613.419694958044,146134.19694958042
2691,14208.427453915676,142084.27453915676
2692,14458.474839534638,144584.74839534634
2693,14317.944387829692,143179.44387829688
2694,12851.610795414703,128516.10795414707
2695,14531.650639651702,145316.50639651698
2696,15421.855397928031,154218.55397928026
2697,15516.953338472895,155169.53338472891
2698,15514.595172223468,155145.95172223466
2699,15519.593492695085,155195.9349269509
2700,15239.96523315676,152399.65233156754
2701,15408.536935106122,154085.3693510612
2702,13874.647696983558,138746.47696983558
2703,15288.405121603548,152884.05121603544
2704,15513.038812301083,155130.38812301084
2705,15511.79525308936,155117.95253089358
2706,15511.554857994708,155115.54857994706
2707,15490.959552501005,154909.59552501002
2708,15511.502249910332,155115.0224991033
2709,11569.265465867702,115692.65465867704
2710,10123.953206989228,101239.5320698923
2711,6468.159911311314,64681.59911311314
2712,6080.772915400649,60807.729154006476
2713,6031.104495429126,60311.04495429124
2714,3368.172978511445,33681.72978511445
2715,1429.3278461990649,14293.278461990654
2716,3166.9469674021793,31669.469674021795
2717,3804.805943739569,38048.05943739568
2718,15510.936578332909,155109.36578332906
2719,15511.521391516697,155115.21391516697
2720,15512.22193633638,155122.21936336375
2721,15512.327235268096,155123.27235268097
2722,15514.283063745443,155142.83063745446
2723,15512.936898306647,155129.36898306644
2724,15512.528197849757,155125.28197849754
2725,15512.827606653158,155128.27606653154
2726,15513.571636744682,155135.71636744682
2727,15515.189929121929,155151.8992912193
2728,14238.334054879744,142383.34054879745
2729,12963.741310986155,129637.41310986158
2730,12537.366164272084,125373.66164272084
2731,12886.039715389961,128860.39715389963
2732,11244.686121108269,112446.8612110827
2733,11268.107354318308,112681.07354318304
2734,13368.243346845627,133682.43346845626
2735,7558.295303178851,75582.9530317885
2736,10345.130022487232,103451.30022487232
2737,8865.889171140683,88658.89171140683
2738,9054.268795255482,90542.68795255483
2739,10637.383718153416,106373.83718153417
2740,11846.153551654526,118461.53551654526
2741,10933.016689722235,109330.16689722234
2742,13278.597734756679,132785.9773475668
2743,13545.270893437884,135452.70893437884
2744,15411.958852818545,154119.58852818547
2745,15511.34378616818,155113.4378616818
2746,15512.583336791055,155125.83336791056
2747,15223.049739535882,152230.49739535883
2748,15512.879329125448,155128.79329125446
2749,14610.658647754572,146106.58647754573
2750,15392.131424232737,153921.31424232735
2751,15288.694892305783,152886.94892305782
2752,12858.931197294749,128589.3119729475
2753,12790.02992405686,127900.29924056861
2754,14930.89092494373,149308.90924943727
2755,9745.64343007285,97456.43430072849
2756,15215.572678123703,152155.72678123706
2757,15509.903628154028,155099.03628154026
2758,15288.287233911555,152882.8723391155
2759,11955.354291913647,119553.54291913648
2760,9777.869951112209,97778.69951112206
2761,9601.945787125002,96019.45787125002
2762,7233.63630917729,72336.36309177292
2763,9390.783258870153,93907.83258870152
2764,15509.731676205527,155097.3167620553
2765,15509.707811894252,155097.0781189425
2766,15511.988952579728,155119.88952579722
2767,14301.335332732793,143013.35332732796
2768,14568.012180378668,145680.12180378666
2769,8201.248997002056,82012.48997002054
2770,11784.697212504541,117846.97212504542
2771,14554.958221742447,145549.58221742447
2772,13608.337807118733,136083.37807118733
2773,14899.255526230381,148992.55526230382
2774,15436.713604168272,154367.13604168274
2775,14857.991600639578,148579.9160063958
2776,15121.024190705728,151210.24190705727
2777,15516.793188692243,155167.9318869224
2778,15462.367097403241,154623.6709740324
2779,14439.716937196708,144397.16937196703
2780,15509.324380551187,155093.24380551188
2781,15509.298969655127,155092.98969655126
2782,15509.271485613528,155092.71485613534
2783,15509.24582877274,155092.45828772744
2784,15509.219236105335,155092.19236105334
2785,15509.19145442994,155091.91454429942
2786,15509.167383379267,155091.6738337927
2787,15376.599084661915,153765.99084661916
2788,15501.03067416374,155010.3067416374
2789,12334.629755737004,123346.29755737002
2790,12643.785013277213,126437.85013277212
2791,11583.425899612173,115834.25899612172
2792,9804.821001384073,98048.21001384068
2793,13470.53143088076,134705.31430880757
2794,5984.434378196872,59844.34378196872
2795,12541.70159970957,125417.01599709572
2796,6738.1402724760455,67381.40272476047
2797,5814.172711958549,58141.727119585485
2798,5836.825708575413,58368.257085754136
2799,7201.896964187037,72018.96964187037
2800,15517.420692219663,155174.2069221966
2801,15513.586926215403,155135.869262154
2802,12538.47625161643,125384.7625161643
2803,6902.885747058486,69028.85747058486
2804,10724.96811687302,107249.68116873018
2805,8202.587385179526,82025.87385179523
2806,5917.388090712536,59173.88090712538
2807,8774.800450380411,87748.00450380411
2808,15508.624973012535,155086.24973012533
2809,15508.596468124018,155085.9646812402
2810,15508.66916750757,155086.69167507568
2811,15508.484444773396,155084.84444773398
2812,9823.804552536965,98238.04552536969
2813,15376.220114175725,153762.20114175728
2814,15508.835640474941,155088.35640474941
2815,15509.233231262679,155092.3323126268
2816,15509.386943935922,155093.86943935923
2817,13264.892606143248,132648.92606143252
2818,6323.852982286811,63238.52982286811
2819,2055.832621367156,20558.326213671564
2820,2269.3856386920643,22693.85638692065
2821,1180.8763254768485,11808.763254768484
2822,1269.114831968934,12691.148319689337
2823,2680.8400696088975,26808.40069608898
2824,1312.222963388469,13122.229633884688
2825,739.0100961449243,7390.100961449241
2826,1443.0494990797747,14430.494990797748
2827,708.4603480833803,7084.603480833804
2828,655.3142373682514,6553.142373682513
2829,2953.359169886072,29533.591698860713
2830,11148.433642931474,111484.33642931473
2831,6341.972067782097,63419.72067782096
2832,4129.65544028675,41296.554402867485
2833,6831.098178012429,68310.98178012429
2834,-0.0,-0.0
2835,2135.087327047094,21350.873270470936
2836,369.3358774450096,3693.3587744500965
2837,2566.2022694433185,25662.02269443318
2838,1820.7179058018194,18207.179058018195
2839,341.559363733239,3415.5936373323902
2840,926.4820292000874,9264.820292000873
2841,5582.699502433247,55826.99502433247
2842,2252.3954645987833,22523.95464598783
2843,7900.46561767674,79004.65617676738
2844,14910.010577807874,149100.10577807875
2845,15510.97185926788,155109.71859267878
2846,10211.075862948388,102110.75862948387
2847,6249.794368944026,62497.94368944026
2848,6169.9610145356855,61699.61014535686
2849,12876.614354492325,128766.14354492324
2850,14678.542450971176,146785.4245097117
2851,15058.94459428627,150589.44594286266
2852,15502.831676360509,155028.31676360505
2853,15502.806626621967,155028.06626621968
2854,12162.172735733962,121621.7273573396
2855,7904.125914900983,79041.25914900983
2856,10552.617682057922,105526.1768205792
2857,6594.7969279242825,65947.96927924282
2858,6500.3213365337115,65003.21336533709
2859,3234.913662236473,32349.136622364742
2860,102.5818289720081,1025.8182897200809
2861,499.7650215065818,4997.650215065817
2862,210.31370939515784,2103.1370939515787
2863,702.9872011839221,7029.872011839222
2864,1389.3382541774718,13893.38254177472
2865,2239.196135508976,22391.961355089756
2866,2180.333038561503,21803.33038561503
2867,2355.2531440172174,23552.531440172177
2868,2887.340509386795,28873.405093867957
2869,2579.0618418181416,25790.618418181417
2870,2497.1250856628812,24971.25085662881
2871,3240.8690154928313,32408.690154928303
2872,4344.836137733783,43448.361377337846
2873,6922.19310090712,69221.93100907121
2874,9625.743783063419,96257.43783063415
2875,9254.99335053105,92549.9335053105
2876,12128.435898839774,121284.35898839773
2877,10854.816952349027,108548.16952349024
2878,9177.640039743872,91776.40039743873
2879,5532.994316917415,55329.94316917414
2880,8296.90848427812,82969.08484278119
2881,5810.448248424631,58104.482484246306
2882,3708.139274977077,37081.39274977077
2883,1967.8215042698866,19678.215042698866
2884,1356.7620148234992,13567.620148234993
2885,2864.9771659704884,28649.771659704886
2886,1465.2674810209958,14652.674810209955
2887,1535.3969894410966,15353.969894410968
2888,1444.0380474600274,14440.380474600272
2889,1018.2728034521472,10182.728034521471
2890,706.3432502229724,7063.432502229724
2891,1330.5858030844815,13305.858030844813
2892,873.9767569728131,8739.767569728128
2893,1336.1807869937186,13361.807869937184
2894,2051.8131288165405,20518.13128816541
2895,2176.569729251603,21765.69729251603
2896,2673.6677546308515,26736.677546308518
2897,4097.171301132683,40971.71301132683
2898,4799.302174592177,47993.021745921775
2899,5557.138644471234,55571.38644471234
2900,4714.228556488985,47142.28556488985
2901,7622.636903411032,76226.3690341103
2902,6013.919556432049,60139.19556432047
2903,2927.700815783156,29277.008157831566
2904,1990.593591731302,19905.935917313025
2905,1884.2220357957076,18842.220357957085
2906,1069.4023983100064,10694.023983100065
2907,10211.147389289077,102111.47389289078
2908,2162.459841944446,21624.598419444457
2909,9001.482695549648,90014.82695549648
2910,5043.435891767231,50434.35891767232
2911,3409.3257848703774,34093.257848703775
2912,1756.7356181930948,17567.356181930943
2913,1896.8418309265032,18968.41830926503
2914,2800.4310125442107,28004.310125442113
2915,6061.279597627083,60612.79597627082
2916,11001.500192093872,110015.00192093867
2917,9255.222614506953,92552.22614506955
2918,15510.583255527152,155105.8325552715
2919,15501.576960917331,155015.76960917324
2920,15500.13575839588,155001.35758395877
2921,15505.071198250613,155050.71198250612
2922,15499.364844133952,154993.6484413395
2923,15497.750539478278,154977.5053947828
2924,15497.709041523085,154977.09041523084
2925,15497.743715647235,154977.43715647236
2926,15497.765918534638,154977.65918534636
2927,15497.74599709435,154977.45997094354
2928,15497.728665147682,154977.28665147684
2929,15497.758332591478,154977.58332591475
2930,15497.724798650192,154977.2479865019
2931,15497.721720537751,154977.2172053775
2932,15497.682723377537,154976.8272337754
2933,15497.530553059323,154975.30553059326
2934,15500.907935574804,155009.07935574796
2935,15508.151478902671,155081.51478902667
2936,15510.368689130622,155103.68689130625
2937,15510.205667652472,155102.05667652472
2938,15510.174800136509,155101.74800136505
2939,15510.203234875456,155102.0323487546
2940,15510.18297862625,155101.82978626253
2941,15510.157994201647,155101.57994201654
2942,15510.130778961811,155101.30778961812
2943,15466.808017059782,154668.08017059785
2944,15193.021430550556,151930.21430550553
2945,14532.064167200013,145320.6416720002
2946,13822.012344402294,138220.12344402293
2947,8760.36897157649,87603.68971576488
2948,6955.955240585604,69559.55240585601
2949,3054.507422537823,30545.074225378237
2950,2593.345728625473,25933.457286254717
2951,3121.259624615848,31212.596246158486
2952,2204.5366200803314,22045.366200803313
2953,854.5450321512594,8545.450321512595
2954,375.96744599004967,3759.674459900497
2955,138.29012889569864,1382.9012889569865
2956,-0.0,-0.0
2957,-0.0,-0.0
2958,78.84589853541566,788.4589853541565
2959,159.06263412825925,1590.6263412825924
2960,198.0202334513642,1980.2023345136417
2961,661.7036989369617,6617.036989369617
2962,785.3331419009556,7853.331419009557
2963,776.8758066425596,7768.758066425597
2964,875.8014162898075,8758.014162898075
2965,946.9258210686992,9469.258210686992
2966,1071.2720924644286,10712.720924644285
2967,1005.7244652947909,10057.24465294791
2968,1033.1779457042621,10331.77945704262
2969,1138.7023551017874,11387.023551017874
2970,2020.3655161996276,20203.655161996274
2971,3622.9683056114063,36229.683056114074
2972,3388.803524773368,33888.03524773367
2973,6814.239669544268,68142.39669544266
2974,5162.875524166538,51628.75524166537
2975,5243.081643803836,52430.81643803837
2976,3356.2739155005856,33562.73915500585
2977,2763.060306728803,27630.60306728803
2978,3731.9648517481737,37319.648517481735
2979,4035.3022406857976,40353.02240685797
