cost_formatted,name,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200
Mountain,Water,0.002747013,0.002840411,0.002936985,0.003036843,0.003140095,0.003246859,0.003357252,0.003471398,0.003589426,0.003711466,0.003837656,0.003968136,0.004103053,0.004242557,0.004386804,0.004535955,0.004690178,0.004849644,0.005014532,0.005185026,0.005361317,0.005543601,0.005732084,0.005926975,0.006128492,0.00633686,0.006552314,0.006775092,0.007005445,0.007243631,0.007489914,0.007744571,0.008007887,0.008280155,0.00856168,0.008852777,0.009153771,0.009465,0.00978681,0.010119561,0.010463626,0.01081939,0.011187249,0.011567615,0.011960914,0.012367585,0.012788083,0.013222878,0.013672456,0.014137319,0.014617988,0.015115,0.01562891,0.016160293,0.016709743,0.017277874,0.017865322,0.018472743,0.019100816,0.019750244,0.020421752,0.021116092,0.021834039,0.022576396,0.023343993,0.024137689,0.024958371,0.025806955,0.026684392,0.027591661,0.028529778,0.02949979,0.030502783,0.031539877,0.032612233,0.033721049,0.034867565,0.036053062,0.037278866,0.038546348,0.039856923,0.041212059,0.042613269,0.04406212,0.045560232,0.04710928,0.048710995,0.050367169,0.052079653,0.053850361,0.055681274,0.057574437,0.059531968,0.061556055,0.06364896,0.065813025,0.068050668,0.070364391,0.07275678,0.07523051,0.077788348,0.080433152,0.083167879,0.085995587,0.088919437,0.091942698,0.095068749,0.098301087,0.101643324,0.105099197,0.108672569,0.112367437,0.11618793,0.120138319,0.124223022,0.128446605,0.132813789,0.137329458,0.14199866,0.146826614,0.151818719,0.156980555,0.162317894,0.167836703,0.173543151,0.179443618,0.185544701,0.191853221,0.19837623,0.205121022,0.212095137,0.219306371,0.226762788,0.234472723,0.242444795,0.250687918,0.259211308,0.268024492,0.277137325,0.286559994,0.296303034,0.306377337,0.316794166,0.327565168,0.338702384,0.350218265,0.362125686,0.374437959,0.38716885,0.40033259,0.413943898,0.428017991,0.442570603,0.457618003,0.473177015,0.489265034,0.505900045,0.523100647,0.540886069,0.559276195,0.578291585,0.597953499,0.618283918,0.639305572,0.661041961,0.683517388,0.706756979,0.730786716,0.755633464,0.781325002,0.807890052,0.835358314,0.863760497,0.893128354,0.923494718,0.954893538,0.987359918,1.020930156,1.055641781,1.091533602,1.128645744,1.167019699,1.206698369,1.247726114,1.290148801,1.334013861,1.379370332,1.426268923,1.474762067,1.524903977,1.576750712,1.630360236,1.685792484
New England,Electricity (commercial),0.18978447,0.181888856,0.173944641,0.165655223,0.155452276,0.156018871,0.161160567,0.167807295,0.163136179,0.163264365,0.169548068,0.165252717,0.1584,0.163530559,0.178178051,0.17094591,0.167186848,0.167693192,0.16552996,0.166127191,0.166503227,0.168037655,0.162582225,0.164145036,0.163948651,0.164785062,0.169331805,0.168362974,0.167403641,0.167332391,0.166935795,0.167002934,0.166794826,0.167086012,0.167870453,0.167239041,0.165249498,0.16455938,0.164276356,0.1634084,0.162674376,0.162285352,0.161612595,0.160995466,0.160380693,0.159768268,0.159158182,0.158550425,0.157944989,0.157341865,0.156741044,0.156142517,0.155546276,0.154952311,0.154360615,0.153771178,0.153183991,0.152599048,0.152016337,0.151435852,0.150857583,0.150281523,0.149707662,0.149135993,0.148566507,0.147999195,0.147434049,0.146871062,0.146310225,0.145751529,0.145194966,0.144640529,0.144088209,0.143537997,0.142989887,0.14244387,0.141899938,0.141358083,0.140818298,0.140280573,0.139744902,0.139211276,0.138679688,0.138150129,0.137622593,0.137097072,0.136573557,0.136052041,0.135532516,0.135014976,0.134499412,0.133985816,0.133474182,0.132964501,0.132456767,0.131950971,0.131447107,0.130945167,0.130445143,0.129947029,0.129450817,0.1289565,0.128464071,0.127973522,0.127484846,0.126998036,0.126513085,0.126029985,0.125548731,0.125069314,0.124591728,0.124115966,0.12364202,0.123169884,0.122699551,0.122231014,0.121764267,0.121299301,0.120836111,0.12037469,0.119915031,0.119457126,0.119000971,0.118546557,0.118093879,0.117642929,0.117193701,0.116746189,0.116300385,0.115856284,0.115413878,0.114973162,0.114534129,0.114096772,0.113661086,0.113227063,0.112794697,0.112363983,0.111934913,0.111507481,0.111081682,0.110657509,0.110234955,0.109814015,0.109394683,0.108976951,0.108560815,0.108146268,0.107733304,0.107321916,0.1069121,0.106503849,0.106097156,0.105692017,0.105288424,0.104886373,0.104485857,0.10408687,0.103689407,0.103293462,0.102899028,0.102506101,0.102114674,0.101724742,0.101336299,0.100949339,0.100563857,0.100179846,0.099797303,0.09941622,0.099036592,0.098658413,0.098281679,0.097906384,0.097532521,0.097160086,0.096789074,0.096419478,0.096051293,0.095684514,0.095319136,0.094955153,0.09459256,0.094231352,0.093871523,0.093513068,0.093155981,0.092800259,0.092445894,0.092092883,0.09174122,0.0913909,0.091041917
New England,Electricity (industrial),0.162105061,0.160722303,0.15338325,0.145281135,0.134429855,0.136809676,0.129805518,0.133941916,0.131110763,0.132256792,0.135865068,0.132262891,0.1289,0.131168844,0.144091172,0.135991462,0.130634978,0.129423032,0.1261819,0.125840107,0.125493407,0.126236579,0.120261906,0.120833604,0.120541857,0.12120394,0.122912695,0.121175432,0.119824542,0.119306951,0.119016564,0.118748562,0.118256168,0.118315408,0.118239869,0.117328908,0.115729523,0.114976951,0.114465346,0.113616275,0.112905297,0.112656556,0.112028391,0.111047151,0.110074505,0.109110379,0.108154697,0.107207386,0.106268372,0.105337584,0.104414947,0.103500392,0.102593848,0.101695243,0.10080451,0.099921578,0.09904638,0.098178847,0.097318913,0.096466511,0.095621575,0.09478404,0.093953841,0.093130913,0.092315193,0.091506618,0.090705125,0.089910652,0.089123138,0.088342522,0.087568743,0.086801741,0.086041457,0.085287833,0.084540809,0.083800329,0.083066334,0.082338769,0.081617575,0.080902699,0.080194084,0.079491676,0.07879542,0.078105263,0.077421151,0.07674303,0.076070849,0.075404556,0.074744099,0.074089426,0.073440488,0.072797234,0.072159613,0.071527578,0.070901078,0.070280066,0.069664494,0.069054313,0.068449476,0.067849937,0.06725565,0.066666568,0.066082645,0.065503837,0.064930098,0.064361385,0.063797653,0.063238859,0.062684959,0.062135911,0.061591672,0.0610522,0.060517452,0.059987389,0.059461968,0.05894115,0.058424893,0.057913158,0.057405905,0.056903095,0.05640469,0.055910649,0.055420936,0.054935512,0.05445434,0.053977383,0.053504603,0.053035964,0.05257143,0.052110964,0.051654532,0.051202098,0.050753626,0.050309083,0.049868433,0.049431643,0.048998678,0.048569506,0.048144093,0.047722406,0.047304413,0.04689008,0.046479377,0.046072271,0.045668731,0.045268725,0.044872223,0.044479194,0.044089607,0.043703433,0.043320641,0.042941202,0.042565086,0.042192265,0.041822709,0.04145639,0.04109328,0.04073335,0.040376572,0.04002292,0.039672365,0.039324881,0.03898044,0.038639016,0.038300583,0.037965114,0.037632583,0.037302965,0.036976233,0.036652364,0.036331331,0.036013111,0.035697677,0.035385006,0.035075074,0.034767857,0.034463331,0.034161471,0.033862256,0.033565662,0.033271665,0.032980243,0.032691374,0.032405035,0.032121204,0.03183986,0.031560979,0.031284541,0.031010524,0.030738908,0.03046967,0.030202791,0.029938249
New England,Electricity (solar),0.177686295,0.198681166,0.165417936,0.13389523,0.103730875,0.0852654,0.069314991,0.057964001,0.049199598,0.04850138,0.03190943,0.04673054,0.046154356,0.043854838,0.041604791,0.039402618,0.037246794,0.035135854,0.0330684,0.031043088,0.029058631,0.027113796,0.025207397,0.024923503,0.024641799,0.02436226,0.024084859,0.023809572,0.023536375,0.023265242,0.02299615,0.022729075,0.022463994,0.022200884,0.021939723,0.021680488,0.021423159,0.021167712,0.020914128,0.020662386,0.020412464,0.020164344,0.019918004,0.018906758,0.017946853,0.017035682,0.016170772,0.015349775,0.014570459,0.01383071,0.013128518,0.012461977,0.011829276,0.011228698,0.010658612,0.010117469,0.0096038,0.009116211,0.008653376,0.00821404,0.00779701,0.007401152,0.007025392,0.006668709,0.006330136,0.006008751,0.005703684,0.005414105,0.005139229,0.004878308,0.004630634,0.004395534,0.004172371,0.003960537,0.003759459,0.00356859,0.003387411,0.00321543,0.003052181,0.00289722,0.002750127,0.002610502,0.002477965,0.002352158,0.002232738,0.002119381,0.002011779,0.00190964,0.001812686,0.001720655,0.001633297,0.001550374,0.00147166,0.001396943,0.00132602,0.001258697,0.001194793,0.001134132,0.001076552,0.001021895,0.000970013,0.000920765,0.000874017,0.000829643,0.000787522,0.000747539,0.000709586,0.00067356,0.000639363,0.000606902,0.000576089,0.000546841,0.000519078,0.000492724,0.000467708,0.000443962,0.000421422,0.000400026,0.000379717,0.000360438,0.000342139,0.000324768,0.00030828,0.000292628,0.000277771,0.000263669,0.000250282,0.000237575,0.000225513,0.000214064,0.000203196,0.000192879,0.000183087,0.000173791,0.000164968,0.000156592,0.000148642,0.000141096,0.000133932,0.000127132,0.000120678,0.000114551,0.000108735,0.000103214,9.80E-05,9.30E-05,8.83E-05,8.38E-05,7.95E-05,7.55E-05,7.17E-05,6.80E-05,6.46E-05,6.13E-05,5.82E-05,5.52E-05,5.24E-05,4.98E-05,4.72E-05,4.48E-05,4.26E-05,4.04E-05,3.84E-05,3.64E-05,3.46E-05,3.28E-05,3.11E-05,2.96E-05,2.81E-05,2.66E-05,2.53E-05,2.40E-05,2.28E-05,2.16E-05,2.05E-05,1.95E-05,1.85E-05,1.76E-05,1.67E-05,1.58E-05,1.50E-05,1.43E-05,1.35E-05,1.28E-05,1.22E-05,1.16E-05,1.10E-05,1.04E-05,9.90E-06,9.39E-06,8.92E-06,8.46E-06,8.03E-06
New England,Electricity (on-shore wind),0.153758068,0.161181671,0.140193376,0.100768485,0.082962508,0.058016295,0.05233448,0.060957743,0.049792049,0.034798126,0.031816561,0.056217512,0.054489565,0.05279098,0.051121015,0.049478952,0.047864099,0.046275784,0.044713358,0.043176195,0.041663685,0.04017524,0.038710292,0.038319309,0.037929302,0.037540265,0.037152197,0.036765093,0.036378949,0.035993762,0.035609529,0.035226246,0.034843909,0.034462515,0.03408206,0.033702541,0.033323955,0.032946297,0.032569566,0.032193756,0.031818866,0.031444891,0.031071828,0.029911058,0.028793652,0.027717989,0.026682511,0.025685716,0.024726158,0.023802448,0.022913245,0.02205726,0.021233253,0.020440029,0.019676438,0.018941373,0.018233768,0.017552598,0.016896875,0.016265647,0.015658001,0.015073056,0.014509962,0.013967904,0.013446096,0.012943782,0.012460233,0.011994748,0.011546653,0.011115297,0.010700056,0.010300328,0.009915532,0.009545111,0.009188528,0.008845267,0.008514828,0.008196735,0.007890524,0.007595753,0.007311994,0.007038835,0.006775881,0.00652275,0.006279075,0.006044504,0.005818696,0.005601323,0.005392071,0.005190636,0.004996726,0.00481006,0.004630368,0.004457388,0.004290871,0.004130574,0.003976266,0.003827722,0.003684727,0.003547074,0.003414564,0.003287004,0.003164209,0.003046002,0.002932211,0.00282267,0.002717222,0.002615713,0.002517996,0.00242393,0.002333377,0.002246208,0.002162295,0.002081517,0.002003756,0.001928901,0.001856842,0.001787474,0.001720699,0.001656417,0.001594538,0.001534969,0.001477627,0.001422426,0.001369287,0.001318134,0.001268892,0.001221489,0.001175857,0.00113193,0.001089644,0.001048937,0.001009751,0.000972029,0.000935717,0.000900761,0.00086711,0.000834717,0.000803534,0.000773516,0.000744619,0.000716802,0.000690024,0.000664246,0.000639432,0.000615544,0.000592549,0.000570412,0.000549103,0.00052859,0.000508843,0.000489834,0.000471535,0.00045392,0.000436962,0.000420638,0.000404924,0.000389797,0.000375235,0.000361217,0.000347723,0.000334733,0.000322228,0.000310191,0.000298603,0.000287448,0.000276709,0.000266372,0.000256421,0.000246842,0.00023762,0.000228743,0.000220198,0.000211972,0.000204053,0.00019643,0.000189092,0.000182028,0.000175228,0.000168682,0.00016238,0.000156314,0.000150475,0.000144853,0.000139442,0.000134233,0.000129218,0.000124391,0.000119744,0.00011527,0.000110964,0.000106819,0.000102828
New England,Natural Gas (commercial),17.4038351,15.21816779,13.72369931,12.75203781,12.35517159,11.72277427,13.1852142,11.70211587,10.02653173,10.31287244,11.18300091,10.57985506,9.795885567,10.35925737,10.577653,10.4287925,10.30820426,10.36366183,10.52112961,10.69776498,10.73017092,10.76497066,10.79794024,10.8306112,10.84859102,10.88804967,10.90641646,10.89695652,10.90075125,10.9129977,10.92461329,10.94053252,10.95319762,10.94388172,10.94833995,10.95926227,10.93806576,10.94573011,10.9556375,10.96780809,10.97622141,10.99680819,11.0113092,10.89194605,10.77387681,10.65708744,10.54156407,10.42729299,10.31426061,10.2024535,10.09185839,9.982462139,9.874251746,9.76721436,9.661337264,9.556607881,9.45301377,9.350542624,9.249182271,9.148920669,9.049745908,8.951646206,8.854609911,8.758625493,8.663681551,8.569766807,8.476870102,8.384980403,8.294086793,8.204178474,8.115244766,8.027275104,7.940259037,7.854186229,7.769046455,7.6848296,7.60152566,7.519124738,7.437617047,7.356992904,7.27724273,7.198357052,7.120326499,7.043141801,6.966793789,6.891273393,6.816571642,6.742679662,6.669588675,6.597289997,6.525775041,6.455035311,6.385062403,6.315848005,6.247383894,6.179661938,6.112674091,6.046412396,5.980868981,5.91603606,5.85190593,5.788470975,5.725723658,5.663656525,5.602262203,5.541533398,5.481462897,5.422043563,5.363268338,5.305130239,5.247622359,5.190737869,5.134470009,5.078812095,5.023757516,4.969299731,4.915432272,4.862148738,4.809442801,4.757308199,4.705738738,4.654728293,4.604270804,4.554360276,4.504990781,4.456156454,4.407851494,4.360070161,4.312806781,4.266055738,4.219811479,4.17406851,4.128821397,4.084064765,4.039793297,3.996001734,3.952684874,3.909837571,3.867454734,3.82553133,3.784062378,3.743042951,3.702468177,3.662333235,3.622633358,3.58336383,3.544519986,3.50609721,3.46809094,3.430496659,3.393309903,3.356526252,3.320141339,3.284150839,3.248550479,3.213336028,3.178503303,3.144048167,3.109966527,3.076254333,3.042907581,3.009922309,2.9772946,2.945020576,2.913096405,2.881518293,2.850282489,2.819385284,2.788823005,2.758592023,2.728688747,2.699109623,2.669851139,2.640909818,2.612282222,2.583964951,2.555954641,2.528247964,2.500841629,2.473732379,2.446916996,2.420392292,2.394155118,2.368202356,2.342530923,2.317137769,2.292019879,2.267174268,2.242597985,2.21828811,2.194241755,2.170456064,2.146928211
New England,Natural Gas (industrial),15.46964582,12.10841843,11.68584581,10.94546811,9.889616281,9.985269217,10.20034813,8.654471801,7.537602834,7.651595361,8.433191214,7.919033708,7.155255545,8.050874885,7.835813084,7.306548369,6.713506871,6.362950614,6.116719615,5.958748693,5.983229106,6.095581673,6.205406983,6.350073312,6.295708454,6.417034132,6.448696875,6.358091979,6.297070984,6.37814489,6.40148266,6.455890727,6.394593193,6.37251041,6.342676856,6.338097641,6.189074864,6.268404079,6.273094678,6.297220776,6.240241281,6.349478945,6.339393917,6.206162636,6.075731398,5.948041355,5.823034898,5.700655628,5.580848331,5.463558952,5.348734575,5.236323393,5.126274691,5.018538817,4.913067163,4.809812145,4.708727177,4.609766651,4.51288592,4.418041274,4.325189921,4.234289971,4.14530041,4.05818109,3.972892706,3.889396777,3.807655632,3.727632392,3.649290954,3.572595971,3.49751284,3.424007688,3.35204735,3.281599359,3.212631932,3.145113952,3.079014958,3.014305127,2.950955265,2.888936788,2.828221718,2.76878266,2.710592797,2.653625876,2.597856195,2.543258593,2.489808436,2.437481609,2.386254504,2.336104009,2.287007496,2.238942817,2.191888284,2.145822668,2.100725186,2.056575491,2.013353664,1.971040204,1.929616021,1.889062426,1.849361122,1.810494196,1.772444114,1.735193707,1.69872617,1.66302505,1.628074239,1.593857969,1.560360801,1.527567624,1.495463642,1.464034369,1.433265628,1.403143534,1.373654499,1.344785217,1.316522664,1.288854088,1.261767006,1.235249198,1.209288698,1.183873795,1.158993022,1.134635153,1.110789199,1.087444401,1.064590227,1.042216366,1.020312723,0.998869416,0.97787677,0.957325314,0.937205776,0.917509078,0.898226334,0.879348844,0.860868091,0.842775737,0.825063619,0.807723747,0.790748296,0.774129608,0.757860185,0.741932687,0.726339928,0.711074873,0.696130634,0.681500469,0.667177778,0.653156099,0.639429104,0.625990602,0.612834529,0.599954949,0.587346052,0.575002149,0.56291767,0.551087163,0.539505291,0.528166828,0.517066659,0.506199776,0.495561276,0.485146358,0.474950325,0.464968576,0.455196607,0.44563001,0.436264468,0.427095757,0.418119739,0.409332364,0.400729669,0.392307771,0.384062871,0.37599125,0.368089265,0.360353351,0.352780018,0.34536585,0.338107501,0.331001696,0.32404523,0.317234963,0.310567824,0.304040805,0.297650959,0.291395406,0.285271321,0.279275943,0.273406567,0.267660543,0.26203528
New England,Biomass,83.37267101,83.45485266,83.53711532,83.61945907,83.70188399,83.78439016,83.86697765,83.94964655,84.03239694,84.1152289,84.1981425,84.28113783,84.36421498,84.44737401,78.31352742,83.38704477,83.64944331,78.1658787,78.83870436,84.41914899,85.20418108,85.1702582,85.24077946,87.65724737,86.98392625,82.53766824,92.82368102,91.99450296,85.86110229,86.02272314,87.30649081,86.70009057,86.5485607,86.58575364,81.49136067,86.67964436,81.74204971,86.81781317,81.81711274,86.91579974,86.91911936,81.87729528,86.89497367,86.98062731,87.06636538,87.15218796,87.23809514,87.324087,87.41016363,87.4963251,87.5825715,87.66890291,87.75531943,87.84182112,87.92840808,88.01508039,88.10183814,88.1886814,88.27561027,88.36262482,88.44972515,88.53691133,88.62418345,88.7115416,88.79898586,88.88651631,88.97413304,89.06183614,89.14962569,89.23750177,89.32546448,89.41351389,89.50165009,89.58987317,89.67818321,89.7665803,89.85506452,89.94363597,90.03229472,90.12104086,90.20987448,90.29879567,90.38780451,90.47690108,90.56608548,90.65535779,90.74471809,90.83416648,90.92370304,91.01332786,91.10304102,91.19284261,91.28273273,91.37271144,91.46277886,91.55293505,91.64318011,91.73351413,91.82393718,91.91444938,92.00505079,92.0957415,92.18652162,92.27739121,92.36835038,92.45939921,92.55053778,92.64176619,92.73308453,92.82449288,92.91599134,93.00757998,93.09925891,93.1910282,93.28288795,93.37483825,93.46687919,93.55901085,93.65123333,93.74354671,93.83595109,93.92844656,94.02103319,94.11371109,94.20648035,94.29934105,94.39229328,94.48533714,94.57847271,94.67170008,94.76501936,94.85843062,94.95193395,95.04552945,95.13921722,95.23299733,95.32686988,95.42083496,95.51489267,95.60904309,95.70328631,95.79762243,95.89205154,95.98657374,96.0811891,96.17589772,96.27069971,96.36559514,96.46058411,96.55566671,96.65084303,96.74611318,96.84147723,96.93693528,97.03248743,97.12813376,97.22387438,97.31970937,97.41563882,97.51166283,97.6077815,97.70399491,97.80030316,97.89670634,97.99320455,98.08979788,98.18648642,98.28327027,98.38014952,98.47712426,98.57419459,98.67136061,98.76862241,98.86598008,98.96343371,99.06098341,99.15862926,99.25637137,99.35420982,99.45214471,99.55017613,99.64830419,99.74652897,99.84485058,99.9432691,100.0417846,100.1403973,100.2391071,100.3379143,100.4368188,100.5358208,100.6349205,100.7341178
New England,Coal,4.338978643,4.967796046,4.881575989,5.111138437,5.057302647,4.864006372,4.425097703,4.360311675,3.737140616,4.520054403,4.825638019,5.667371906,4.851599899,3.788422486,3.914506938,3.760026359,3.787726338,3.816307785,3.839270115,3.861633278,3.889950668,3.916256431,3.947975826,3.985346985,4.017940166,4.050003314,4.077989434,4.092105401,4.120128969,4.147332522,4.178016817,4.211387764,4.242047093,3.816255934,3.790238233,3.781967032,3.78459031,3.785874104,3.786951453,3.786875597,3.785378638,3.784560544,3.783213377,3.770887143,3.75860107,3.746355026,3.734148882,3.721982507,3.709855771,3.697768546,3.685720704,3.673712114,3.661742651,3.649812185,3.637920591,3.626067741,3.614253509,3.60247777,3.590740397,3.579041267,3.567380254,3.555757234,3.544172084,3.53262468,3.521114899,3.509642618,3.498207715,3.486810069,3.475449558,3.464126062,3.452839458,3.441589629,3.430376452,3.41919981,3.408059582,3.396955652,3.385887899,3.374856206,3.363860457,3.352900533,3.341976318,3.331087695,3.320234549,3.309416765,3.298634226,3.287886818,3.277174427,3.266496938,3.255854238,3.245246213,3.23467275,3.224133738,3.213629063,3.203158614,3.192722279,3.182319947,3.171951507,3.161616849,3.151315862,3.141048438,3.130814467,3.120613839,3.110446446,3.10031218,3.090210933,3.080142597,3.070107065,3.06010423,3.050133986,3.040196227,3.030290846,3.020417738,3.010576798,3.000767921,2.990991003,2.981245939,2.971532626,2.961850961,2.95220084,2.94258216,2.932994819,2.923438715,2.913913746,2.904419811,2.894956808,2.885524637,2.876123198,2.866752389,2.857412112,2.848102267,2.838822755,2.829573477,2.820354334,2.811165228,2.802006062,2.792876738,2.783777158,2.774707226,2.765666845,2.756655918,2.747674351,2.738722047,2.72979891,2.720904847,2.712039761,2.70320356,2.694396148,2.685617431,2.676867317,2.668145712,2.659452523,2.650787658,2.642151024,2.633542529,2.624962083,2.616409592,2.607884967,2.599388116,2.590918948,2.582477375,2.574063306,2.56567665,2.55731732,2.548985225,2.540680278,2.532402389,2.524151471,2.515927435,2.507730195,2.499559662,2.49141575,2.483298371,2.475207441,2.467142872,2.459104578,2.451092474,2.443106475,2.435146495,2.42721245,2.419304255,2.411421826,2.403565079,2.395733931,2.387928298,2.380148096,2.372393243,2.364663657,2.356959255,2.349279955,2.341625675,2.333996333,2.326391849,2.318812142
New England,Diesel,4.839082772,3.143890879,3.645510989,4.605006815,4.690840603,4.555483004,4.392995856,3.139060135,2.557734562,2.83708748,3.33430799,3.168440029,2.723,3.180724901,3.046943411,2.930731264,3.03098632,3.024287998,3.01885816,3.02364294,3.047153682,3.064731071,3.059816225,3.094374752,3.107805033,3.115476483,3.122557223,3.133056379,3.15860796,3.184110206,3.200511847,3.212135304,3.242701854,3.256458227,3.257679485,3.287710597,3.323467034,3.33579201,3.363185108,3.368492135,3.357978601,3.356591263,3.352275173,3.323103484,3.294185648,3.265519457,3.23710272,3.208933268,3.181008948,3.153327626,3.12588719,3.098685541,3.071720603,3.044990315,3.018492636,2.992225541,2.966187024,2.940375096,2.914787784,2.889423135,2.86427921,2.839354089,2.814645868,2.790152659,2.765872592,2.741803811,2.717944478,2.69429277,2.670846881,2.647605019,2.624565409,2.601726292,2.579085921,2.556642568,2.534394519,2.512340074,2.490477547,2.46880527,2.447321585,2.426024854,2.404913447,2.383985753,2.363240173,2.342675123,2.32228903,2.302080339,2.282047504,2.262188997,2.242503299,2.222988908,2.203644332,2.184468093,2.165458727,2.146614782,2.127934818,2.109417408,2.091061138,2.072864604,2.054826418,2.036945202,2.019219589,2.001648225,1.984229768,1.966962887,1.949846264,1.932878591,1.916058571,1.89938492,1.882856365,1.866471641,1.850229499,1.834128696,1.818168004,1.802346202,1.786662083,1.771114447,1.755702109,1.740423889,1.725278621,1.710265148,1.695382323,1.68062901,1.66600408,1.651506418,1.637134915,1.622888474,1.608766006,1.594766432,1.580888684,1.5671317,1.553494431,1.539975834,1.526574876,1.513290535,1.500121794,1.487067649,1.474127102,1.461299164,1.448582855,1.435977204,1.423481249,1.411094034,1.398814613,1.386642049,1.374575411,1.362613777,1.350756234,1.339001877,1.327349806,1.315799132,1.304348973,1.292998454,1.281746708,1.270592875,1.259536104,1.248575549,1.237710373,1.226939747,1.216262847,1.205678859,1.195186973,1.184786387,1.174476309,1.164255949,1.154124527,1.14408127,1.13412541,1.124256186,1.114472844,1.104774638,1.095160826,1.085630674,1.076183454,1.066818445,1.05753493,1.0483322,1.039209554,1.030166293,1.021201727,1.012315172,1.003505947,0.994773381,0.986116807,0.977535562,0.969028992,0.960596446,0.952237281,0.943950858,0.935736544,0.927593711,0.919521738,0.911520008,0.903587909
New England,Water,0.002319334,0.002398191,0.00247973,0.002564041,0.002651218,0.00274136,0.002834566,0.002930941,0.003030593,0.003133633,0.003240177,0.003350343,0.003464254,0.003582039,0.003703828,0.003829759,0.00395997,0.004094609,0.004233826,0.004377776,0.004526621,0.004680526,0.004839663,0.005004212,0.005174355,0.005350283,0.005532193,0.005720288,0.005914777,0.00611588,0.00632382,0.00653883,0.00676115,0.006991029,0.007228724,0.0074745,0.007728633,0.007991407,0.008263115,0.008544061,0.008834559,0.009134934,0.009445522,0.009766669,0.010098736,0.010442093,0.010797124,0.011164226,0.01154381,0.0119363,0.012342134,0.012761766,0.013195666,0.013644319,0.014108226,0.014587906,0.015083894,0.015596747,0.016127036,0.016675355,0.017242318,0.017828556,0.018434727,0.019061508,0.019709599,0.020379726,0.021072636,0.021789106,0.022529936,0.023295953,0.024088016,0.024907008,0.025753847,0.026629477,0.02753488,0.028471065,0.029439082,0.03044001,0.031474971,0.03254512,0.033651654,0.03479581,0.035978868,0.037202149,0.038467022,0.039774901,0.041127248,0.042525574,0.043971444,0.045466473,0.047012333,0.048610752,0.050263518,0.051972477,0.053739541,0.055566686,0.057455953,0.059409456,0.061429377,0.063517976,0.065677587,0.067910625,0.070219586,0.072607052,0.075075692,0.077628266,0.080267627,0.082996726,0.085818615,0.088736447,0.091753487,0.094873105,0.098098791,0.10143415,0.104882911,0.10844893,0.112136193,0.115948824,0.119891084,0.123967381,0.128182272,0.132540469,0.137046845,0.141706438,0.146524457,0.151506288,0.156657502,0.161983857,0.167491308,0.173186013,0.179074337,0.185162864,0.191458402,0.197967987,0.204698899,0.211658662,0.218855056,0.226296128,0.233990196,0.241945863,0.250172022,0.258677871,0.267472919,0.276566998,0.285970276,0.295693265,0.305746836,0.316142229,0.326891065,0.338005361,0.349497543,0.361380459,0.373667395,0.386372087,0.399508737,0.413092035,0.427137164,0.441659827,0.456676261,0.472203254,0.488258165,0.504858943,0.522024147,0.539772968,0.558125249,0.577101507,0.596722958,0.617011539,0.637989931,0.659681589,0.682110763,0.705302529,0.729282815,0.75407843,0.779717097,0.806227478,0.833639213,0.861982946,0.891290366,0.921594238,0.952928443,0.98532801,1.018829162,1.053469353,1.089287311,1.12632308,1.164618065,1.204215079,1.245158392,1.287493777,1.331268565,1.376531697,1.423333774
