lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
130.1,8.5,1.19,9.9,642.3,0.06,130.7,29.0,159.7,14139.9,62.7,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.9,0.0,0.0,607.6,0.0,13012.6,0.0
127.4,7.7,1.06,10.2,665.1,0.06,127.9,30.1,158.0,14729.7,219.2,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.8,0.0,0.0,937.2,0.0,13023.5,0.0
38.8,1.5,0.2,3.9,247.2,0.02,38.9,11.2,50.2,14081.4,219.5,18.1,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,531.8,0.0,0.0,843.6,207.5,12258.2,0.0
51.6,3.4,0.47,3.9,255.3,0.02,51.9,11.5,63.4,16875.0,0.2,18.1,0.0,0.0,0.0,0.0,0.0,406.8,0.0,0.0,0.0,0.0,200.3,0.0,0.0,1280.3,2443.1,12526.1,0.0
99.9,7.2,1.0,7.0,459.4,0.05,100.3,20.7,121.1,16290.8,0.0,18.1,0.0,0.0,0.0,0.0,0.0,971.9,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4461.3,10721.2,0.0
74.4,5.6,0.79,5.0,325.6,0.03,74.8,14.7,89.4,16627.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1059.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4606.7,10825.5,0.0
61.0,4.8,0.68,3.9,254.6,0.03,61.3,11.5,72.8,17635.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1071.4,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4642.6,11785.0,0.0
38.7,2.3,0.32,3.1,203.9,0.02,38.9,9.2,48.1,17891.6,175.9,18.1,0.0,0.0,0.0,0.0,0.0,1123.7,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4667.3,11788.2,0.0
46.2,3.4,0.47,3.2,209.4,0.02,46.4,9.4,55.9,17507.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1072.2,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4606.4,11692.0,0.0
39.5,2.0,0.28,3.5,225.7,0.02,39.7,10.2,49.9,16653.3,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1022.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4575.7,10919.2,0.0
86.7,7.9,1.14,4.5,303.1,0.04,87.3,13.6,100.8,16318.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,964.5,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4512.1,10705.5,0.0
50.3,3.4,0.48,3.7,242.3,0.02,50.6,10.9,61.5,16078.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,895.5,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4453.7,10592.9,0.0
84.4,6.6,0.93,5.5,359.8,0.04,84.8,16.2,101.0,14758.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,833.4,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4087.2,9701.6,0.0
50.4,2.7,0.38,4.5,260.6,0.03,50.5,12.3,62.8,13667.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,737.7,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,2235.1,10557.8,0.0
278.9,19.7,2.92,21.6,1061.5,0.23,280.3,53.3,333.6,13904.9,23.8,18.1,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,580.2,0.0,0.0,1280.3,244.9,11537.6,0.0
322.9,24.3,3.62,24.0,1114.1,0.28,324.7,57.3,382.0,11147.3,224.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.2,0.0,0.0,1280.3,0.0,9044.6,0.0
104.7,7.0,0.97,7.8,509.3,0.05,105.2,23.0,128.2,11638.4,224.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.2,0.0,0.0,1280.3,0.0,9535.7,0.0
77.5,4.6,0.63,6.3,411.2,0.04,77.8,18.6,96.4,12626.8,224.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.2,0.0,0.0,1280.3,0.0,10524.2,0.0
55.4,2.2,0.28,5.5,355.2,0.02,55.5,16.1,71.6,13292.2,224.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.2,0.0,0.0,1280.3,0.0,11189.5,0.0
84.4,4.8,0.65,7.1,459.3,0.04,84.7,20.8,105.5,13770.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.2,0.0,0.0,1280.3,0.0,11891.5,0.0
63.5,3.5,0.47,5.4,352.0,0.03,63.8,15.9,79.7,14311.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.5,0.0,0.0,1280.3,0.0,12697.5,0.0
84.3,5.2,0.71,6.7,437.1,0.04,84.7,19.8,104.5,15990.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,1083.7,0.0,14770.0,0.0
43.1,2.0,0.27,4.0,256.9,0.02,43.2,11.6,54.9,15315.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,437.8,0.0,14740.9,0.0
52.7,2.7,0.37,4.7,301.2,0.02,52.9,13.6,66.6,14765.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,62.7,0.0,14566.3,0.0
59.1,3.1,0.42,5.2,334.2,0.03,59.3,15.1,74.5,14941.2,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,14804.8,0.0
140.4,9.1,1.26,10.7,700.1,0.06,141.0,31.6,172.7,15447.8,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,547.0,0.0,14764.3,0.0
73.2,4.3,0.6,6.0,387.3,0.03,73.5,17.5,91.0,16319.2,223.1,18.1,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,118.3,0.0,0.0,959.0,200.9,14795.3,0.0
26.8,1.1,0.14,2.7,170.7,0.01,26.8,7.7,34.6,15685.4,0.2,18.1,0.0,0.0,0.0,0.0,0.0,426.8,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,2050.6,13071.3,0.0
35.2,1.6,0.21,3.3,211.8,0.02,35.3,9.6,44.9,14136.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1130.1,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4372.9,8497.2,0.0
44.9,2.6,0.35,3.7,242.6,0.02,45.1,11.0,56.1,13750.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1113.5,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4673.7,7826.8,0.0
46.4,2.8,0.38,3.8,245.1,0.02,46.6,11.1,57.7,13933.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1125.2,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4739.0,7932.6,0.0
48.9,3.1,0.42,3.8,249.6,0.02,49.1,11.3,60.4,13912.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1137.2,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4670.3,7968.5,0.0
51.1,3.0,0.42,4.1,269.5,0.02,51.3,12.2,63.5,14221.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1149.6,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4613.4,8321.7,0.0
24.9,0.9,0.12,2.5,162.3,0.01,25.0,7.4,32.3,13405.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1147.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4649.1,7473.1,0.0
24.7,0.9,0.12,2.5,161.3,0.01,24.8,7.3,32.1,13111.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1141.9,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4685.0,7148.3,0.0
25.0,0.9,0.12,2.5,161.9,0.01,25.0,7.3,32.4,14143.3,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1159.4,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4637.1,8210.4,0.0
25.2,1.0,0.12,2.5,162.4,0.01,25.3,7.4,32.6,14596.9,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1078.7,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4375.2,9006.6,0.0
53.5,2.2,0.29,5.2,336.9,0.02,53.7,15.3,69.0,15743.8,0.0,18.1,0.0,0.0,0.0,0.0,0.0,719.9,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,2655.2,12232.3,0.0
28.2,1.1,0.14,2.8,180.0,0.01,28.3,8.2,36.5,16810.9,224.0,18.1,0.0,0.0,0.0,0.0,0.0,190.7,0.0,0.0,0.0,0.0,118.3,0.0,0.0,1497.6,351.0,14411.1,0.0
34.3,1.4,0.19,3.3,214.2,0.02,34.4,9.7,44.1,17562.1,224.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,1280.3,0.0,15921.3,0.0
35.6,1.5,0.2,3.5,222.1,0.02,35.7,10.1,45.8,18000.3,224.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,1280.3,0.0,16359.6,0.0
35.9,1.5,0.2,3.5,221.7,0.02,36.0,10.1,46.1,17922.4,224.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,1280.3,0.0,16281.6,0.0
40.9,1.8,0.24,3.9,249.2,0.02,41.0,11.3,52.3,17327.4,23.8,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,795.7,0.0,16371.4,0.0
40.3,1.7,0.22,3.9,251.7,0.02,40.5,11.4,51.9,16017.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,15881.3,0.0
30.3,1.1,0.14,3.1,198.0,0.01,30.3,9.0,39.3,15299.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,15162.6,0.0
28.1,1.1,0.14,2.8,179.5,0.01,28.2,8.1,36.3,14104.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,13968.2,0.0
26.6,1.0,0.13,2.7,171.7,0.01,26.7,7.8,34.5,13302.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,13165.7,0.0
25.9,1.0,0.13,2.6,167.8,0.01,26.0,7.6,33.6,12762.3,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,12625.9,0.0
28.4,1.1,0.14,2.9,183.1,0.01,28.4,8.3,36.8,12667.3,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,12530.9,0.0
33.9,1.4,0.19,3.3,211.6,0.02,34.0,9.6,43.6,12802.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,12666.2,0.0
34.6,1.3,0.16,3.5,225.5,0.02,34.6,10.2,44.9,13033.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,306.3,12575.1,0.0
24.4,0.9,0.11,2.5,159.8,0.01,24.5,7.3,31.7,11524.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,646.7,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,2782.6,7958.8,0.0
24.7,0.9,0.12,2.5,161.7,0.01,24.8,7.3,32.1,12835.9,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1254.9,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4596.9,6847.7,0.0
26.1,0.9,0.12,2.7,172.0,0.01,26.2,7.8,34.0,11452.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1258.3,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4730.1,5327.9,0.0
24.5,0.9,0.11,2.5,160.2,0.01,24.5,7.3,31.8,11447.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1258.5,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4753.4,5299.2,0.0
24.4,0.9,0.11,2.5,159.8,0.01,24.5,7.3,31.7,11015.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1256.8,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4778.0,4844.5,0.0
24.2,0.9,0.11,2.5,158.4,0.01,24.3,7.2,31.5,9664.3,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1253.9,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4785.1,3488.9,0.0
24.0,0.9,0.11,2.5,157.3,0.01,24.1,7.1,31.2,10196.8,0.0,18.1,0.0,0.0,0.0,0.0,0.0,923.3,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4681.5,4455.6,0.0
24.0,0.9,0.11,2.4,157.0,0.01,24.0,7.1,31.2,10164.8,0.0,18.1,0.0,0.0,0.0,0.0,0.0,913.7,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4739.9,4374.8,0.0
26.0,0.9,0.11,2.7,172.3,0.01,26.1,7.8,33.9,10476.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,914.6,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4653.0,4772.4,0.0
23.9,0.9,0.11,2.4,156.6,0.01,24.0,7.1,31.1,11262.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,925.3,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,4223.8,5976.6,0.0
23.8,0.9,0.11,2.4,155.6,0.01,23.8,7.1,30.9,14716.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,905.1,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,3055.5,10619.7,0.0
24.7,0.9,0.11,2.5,162.8,0.01,24.8,7.4,32.1,12663.2,0.0,18.1,0.0,0.0,0.0,0.0,0.0,218.1,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,436.5,11872.2,0.0
23.9,0.9,0.11,2.4,156.9,0.01,24.0,7.1,31.1,12884.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,12748.2,0.0
36.9,1.5,0.19,3.6,233.8,0.02,37.0,10.6,47.6,14456.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,14319.6,0.0
28.0,1.1,0.14,2.8,181.3,0.01,28.1,8.2,36.3,14345.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,14208.6,0.0
25.0,0.9,0.12,2.5,162.2,0.01,25.1,7.4,32.4,15017.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,14881.3,0.0
23.7,0.9,0.11,2.4,155.4,0.01,23.8,7.1,30.9,14938.8,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,14802.4,0.0
23.8,0.9,0.11,2.4,155.7,0.01,23.9,7.1,30.9,14417.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,14281.0,0.0
23.9,0.9,0.11,2.4,156.2,0.01,23.9,7.1,31.0,13980.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,13844.1,0.0
24.4,0.9,0.11,2.5,160.0,0.01,24.4,7.3,31.7,13614.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,13477.6,0.0
24.1,0.9,0.11,2.5,157.9,0.01,24.2,7.2,31.4,14646.9,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,14510.5,0.0
24.2,0.9,0.11,2.5,158.6,0.01,24.3,7.2,31.5,14712.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,14576.3,0.0
24.3,0.9,0.11,2.5,159.1,0.01,24.4,7.2,31.6,15403.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,15267.1,0.0
24.7,0.9,0.11,2.5,161.4,0.01,24.7,7.3,32.0,15828.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,400.3,15287.4,0.0
24.2,0.9,0.11,2.5,158.2,0.01,24.2,7.2,31.4,16489.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,2430.2,13839.8,0.0
25.3,1.0,0.12,2.6,164.0,0.01,25.3,7.4,32.8,13421.3,0.0,18.1,0.0,0.0,0.0,0.0,0.0,122.1,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,3207.2,9955.6,0.0
24.6,0.9,0.12,2.5,160.8,0.01,24.7,7.3,32.0,13559.8,0.0,18.1,0.0,0.0,0.0,0.0,0.0,345.3,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,3041.7,10036.4,0.0
24.0,0.9,0.11,2.4,157.1,0.01,24.1,7.1,31.2,13100.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,422.4,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,3054.1,9487.9,0.0
23.9,0.9,0.11,2.4,156.5,0.01,24.0,7.1,31.1,13113.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,549.5,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,3070.3,9357.2,0.0
24.4,0.9,0.11,2.5,160.2,0.01,24.5,7.3,31.7,13095.3,0.0,18.1,0.0,0.0,0.0,0.0,0.0,477.4,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,3143.0,9338.5,0.0
24.1,0.9,0.11,2.5,157.6,0.01,24.1,7.2,31.3,13369.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,276.6,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,3163.3,9793.0,0.0
25.3,0.9,0.11,2.6,166.9,0.01,25.3,7.6,32.9,13201.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,253.9,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,3008.9,9802.3,0.0
25.4,0.9,0.11,2.6,167.9,0.01,25.5,7.6,33.1,13246.8,0.0,18.1,0.0,0.0,0.0,0.0,0.0,164.8,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,2806.4,10139.2,0.0
24.0,0.9,0.11,2.4,157.1,0.01,24.1,7.1,31.2,14657.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,351.9,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,2491.2,11677.9,0.0
23.7,0.9,0.11,2.4,155.1,0.01,23.8,7.0,30.8,14810.8,0.0,18.1,0.0,0.0,0.0,0.0,0.0,326.1,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,1697.1,12651.1,0.0
34.5,1.1,0.13,3.7,237.3,0.02,34.6,10.8,45.4,16689.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,219.9,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,184.2,16148.6,0.0
31.7,1.1,0.13,3.3,213.0,0.01,31.8,9.7,41.4,15589.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,15453.2,0.0
30.6,1.2,0.15,3.1,199.0,0.01,30.7,9.0,39.8,14393.3,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,14256.9,0.0
29.9,1.0,0.13,3.1,200.4,0.01,30.0,9.1,39.1,13192.3,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,13055.9,0.0
38.2,1.2,0.14,4.1,264.1,0.02,38.3,12.0,50.3,13340.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,13204.0,0.0
31.5,1.0,0.13,3.3,212.9,0.01,31.6,9.7,41.3,12990.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,12854.1,0.0
32.4,1.0,0.12,3.5,221.3,0.01,32.4,10.1,42.5,12869.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,12733.1,0.0
38.3,1.2,0.14,4.1,263.0,0.02,38.4,11.9,50.3,12342.1,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,12205.7,0.0
52.7,1.4,0.17,5.8,373.4,0.02,52.8,17.0,69.8,11478.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,0.0,11342.0,0.0
48.2,1.6,0.19,5.1,326.3,0.02,48.3,14.8,63.1,10619.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.1,0.0,0.0,0.0,0.0,10241.8,0.0
49.3,1.7,0.21,5.1,329.3,0.02,49.4,15.0,64.4,10121.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.1,0.0,0.0,0.0,0.0,9744.5,0.0
70.5,2.0,0.24,7.7,495.1,0.03,70.7,22.5,93.2,10354.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,0.0,0.0,0.0,0.0,9515.5,0.0
43.2,1.8,0.23,4.2,271.0,0.02,43.3,12.3,55.6,10882.3,224.0,18.1,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,821.0,0.0,0.0,0.0,61.6,9750.3,0.0
32.8,1.3,0.17,3.2,207.8,0.01,32.9,9.4,42.3,11131.4,224.0,18.1,0.0,0.0,0.0,0.0,0.0,256.7,0.0,0.0,0.0,0.0,821.0,0.0,0.0,215.2,352.3,9244.0,0.0
25.4,0.9,0.12,2.6,166.9,0.01,25.4,7.6,33.0,10783.2,0.0,18.1,0.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,838.4,9281.4,0.0
26.9,1.0,0.12,2.8,177.1,0.01,27.0,8.0,35.0,10712.9,0.0,18.1,0.0,0.0,0.0,0.0,0.0,701.3,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,1066.8,8704.7,0.0
30.0,1.1,0.14,3.0,195.6,0.01,30.1,8.9,39.0,10369.5,0.0,18.1,0.0,0.0,0.0,0.0,0.0,759.5,0.0,0.0,0.0,0.0,359.1,0.0,0.0,0.0,1372.3,7860.5,0.0
32.1,1.2,0.16,3.2,206.4,0.01,32.2,9.4,41.5,10116.9,0.0,18.1,0.0,0.0,0.0,0.0,0.0,833.5,0.0,0.0,0.0,0.0,359.1,0.0,0.0,0.0,1689.1,7217.2,0.0
34.0,1.3,0.17,3.4,218.1,0.02,34.1,9.9,44.0,9652.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,973.8,0.0,0.0,0.0,0.0,359.1,0.0,0.0,0.0,1977.9,6323.7,0.0
28.9,1.0,0.12,3.0,194.7,0.01,29.0,8.8,37.8,9367.7,0.0,18.1,0.0,0.0,0.0,0.0,0.0,985.2,0.0,0.0,0.0,0.0,728.6,0.0,0.0,0.0,1946.6,5689.2,0.0
40.7,1.5,0.19,4.2,266.5,0.02,40.8,12.1,52.9,8779.8,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1015.6,0.0,0.0,0.0,0.0,524.9,0.0,0.0,0.0,1784.9,5436.3,0.0
36.5,1.5,0.19,3.6,232.2,0.02,36.6,10.5,47.2,8733.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,958.3,0.0,0.0,0.0,0.0,359.1,0.0,0.0,0.0,1603.2,5794.2,0.0
24.2,0.9,0.11,2.5,158.8,0.01,24.2,7.2,31.4,9291.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,1016.2,0.0,0.0,0.0,0.0,359.1,0.0,0.0,0.0,1402.6,6495.4,0.0
46.0,2.1,0.28,4.3,277.2,0.02,46.2,12.6,58.7,8796.3,0.0,18.1,0.0,0.0,0.0,0.0,0.0,823.1,0.0,0.0,0.0,0.0,118.3,0.0,0.0,0.0,1105.4,6731.5,0.0
45.8,1.7,0.21,4.7,299.9,0.02,45.9,13.6,59.5,9353.4,0.0,18.1,0.0,0.0,0.0,0.0,0.0,262.9,0.0,0.0,0.0,0.0,821.0,0.0,0.0,1007.8,208.6,7035.0,0.0
69.5,1.7,0.19,7.9,504.9,0.03,69.6,22.9,92.6,10263.7,28.2,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.7,0.0,821.0,0.0,0.0,1497.6,0.0,7763.2,0.0
63.3,1.7,0.19,7.0,450.8,0.03,63.4,20.5,83.9,10208.6,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.7,0.0,821.0,0.0,0.0,1437.0,0.0,7796.8,0.0
58.3,1.5,0.17,6.5,417.4,0.03,58.4,19.0,77.4,9849.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.7,0.0,821.0,0.0,0.0,1199.3,0.0,7675.0,0.0
65.2,1.7,0.2,7.3,465.0,0.03,65.3,21.1,86.4,9672.9,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.7,0.0,821.0,0.0,0.0,1280.3,0.0,7417.7,0.0
