Bus2001,Bus2002,Bus2003,Bus2004,Bus2005,Bus2006,Bus2007,Bus2008,Bus2009,Bus2010,Bus2011,Bus2012,Bus2013,Bus2014,Bus2015,Bus2016,Bus2017,Bus2018,Bus2019,Bus2020,Bus2021,Bus2022,Bus2023,Bus2024,Bus2025,Bus2026,Bus2027,Bus2028,Bus2029,Bus2030,Bus2031,Bus2032,Bus2033,Bus2034,Bus2035,Bus2036,Bus2037,Bus2038,Bus2039,Bus2040,Bus2041,Bus2042,Bus2043,Bus2044,Bus2045,Bus2046,Bus2047,Bus2048,Bus2049,Bus2050,Bus2051,Bus2052,Bus2053,Bus2054,Bus2055,Bus2056,Bus2057,Bus2058,Bus2059,Bus2060
0.0,39.26,11.366,0.0,5.01,0.0,0.0,1.649,1.155,0.818,4.278,0.0,0.0,2.226,1.386,1.276,3.717,2.483,0.0,2.982,0.0,1.135,0.671,2.042,2.075,0.0,0.0,0.876,8.327,3.503,2.251,0.818,0.0,1.953,3.087,0.0,3.434,0.0,0.0,64.01,1.78,4.341,5.58,0.0,2.126,4.519,5.427,4.323,2.498,2.382,3.89,43.984,7.36,5.082,3.235,4.072,0.0,42.52,1.732,0.517
0.0,40.3,11.663,0.0,6.165,0.0,0.0,1.711,1.557,1.075,4.53,0.0,0.0,7.481,1.332,2.041,4.563,2.668,0.0,3.629,0.0,1.493,0.723,2.412,1.447,0.0,0.0,0.905,8.732,6.7755,3.386,0.839,0.0,2.525,3.2,0.0,3.41,0.0,0.0,74.145,1.656,4.338,6.33,0.0,2.108,4.986,4.271,4.791,2.758,2.745,4.296,47.845,11.12,6.395,4.246,4.263,0.0,41.96,5.401,0.374
0.0,45.64,23.069,0.0,5.607,0.0,0.0,1.658,0.876,0.949,4.256,0.0,0.0,5.455,1.471,1.504,4.853,3.333,0.0,2.462,0.0,1.649,0.409,2.779,2.216,0.0,0.0,0.949,10.758,6.075,4.351,1.074,0.0,2.413,4.429,0.0,3.284,0.0,0.0,74.7725,2.362,3.973,7.867,0.0,2.134,5.263,5.38,4.554,2.602,5.866,8.989,74.591,50.36,12.516,3.496,5.233,0.0,46.0,5.261,0.378
0.0,90.48,22.853,0.0,10.944,0.0,0.0,2.285,1.031,2.522,4.369,0.0,0.0,2.814,1.995,1.179,3.501,2.822,0.0,3.55,0.0,2.08,0.307,2.434,2.2,0.0,0.0,2.028,17.005,6.6435,8.362,0.913,0.0,7.498,11.706,0.0,2.426,0.0,0.0,76.58625,7.404,3.754,14.392,0.0,2.21,7.44,8.18,4.252,3.643,4.432,8.378,105.043,69.36,13.081,4.159,4.055,0.0,49.68,5.419,0.387
0.0,130.4,22.441,0.0,13.885,0.0,0.0,1.864,0.844,1.433,11.092,0.0,0.0,1.697,2.072,1.44,3.317,4.682,0.0,3.857,0.0,3.63,0.268,2.172,1.573,0.0,0.0,1.749,22.084,7.17225,7.902,1.046,0.0,12.15,12.742,0.0,2.626,0.0,0.0,73.433125,8.741,6.182,18.035,0.0,2.564,7.965,8.762,4.698,4.423,3.708,8.327,128.059,68.48,7.579,4.115,3.824,0.0,51.0,5.141,0.403
0.0,140.16,24.881,0.0,13.366,0.0,0.0,1.717,0.749,1.871,11.86,0.0,0.0,1.763,2.096,1.466,3.876,4.578,0.0,5.958,0.0,1.581,0.34,2.702,1.655,0.0,0.0,1.756,21.762,6.873625,9.001,1.922,0.0,13.374,13.647,0.0,3.44,0.0,0.0,71.4565625,7.959,5.551,28.142,0.0,2.121,7.864,14.178,4.504,4.985,2.971,4.371,124.866,61.88,8.835,4.42,4.875,0.0,53.72,4.989,0.492
0.0,142.9,21.283,0.0,9.822,0.0,0.0,2.371,0.725,1.227,12.391,0.0,0.0,1.895,2.14,3.82,5.026,6.866,0.0,2.917,0.0,1.641,0.281,2.345,1.181,0.0,0.0,1.558,21.774,6.021,7.394,1.951,0.0,11.568,12.022,0.0,4.671,0.0,0.0,72.94828125,7.104,5.742,27.065,0.0,2.886,7.044,9.894,5.996,6.273,2.455,4.811,126.916,68.4,8.95,2.723,4.266,0.0,49.56,3.44,1.041
0.0,146.96,22.88,0.0,9.059,0.0,0.0,2.314,0.833,0.862,11.981,0.0,0.0,2.065,2.919,1.563,3.951,4.003,0.0,4.022,0.0,2.023,0.289,4.591,1.272,0.0,0.0,1.635,21.502,9.547,9.073,0.996,0.0,11.287,11.902,0.0,2.86,0.0,0.0,92.07414063,7.051,5.465,25.001,0.0,2.401,4.875,5.5,5.872,4.278,2.88,5.674,134.213,63.48,7.013,5.316,4.204,0.0,50.24,3.046,0.37
0.0,127.26,21.465,0.0,10.287,0.0,0.0,1.991,1.188,0.666,11.894,0.0,0.0,2.893,1.293,1.415,4.059,3.339,0.0,7.351,0.0,4.857,0.339,3.731,1.846,0.0,0.0,1.448,22.024,15.7001,8.432,2.358,0.0,11.411,11.448,0.0,2.569,0.0,0.0,88.92,6.656,5.523,19.794,0.0,5.908,4.277,4.592,5.685,3.39,2.128,5.753,135.83,70.8,6.78,2.84,4.086,0.0,49.72,3.574,0.382
0.0,132.92,24.239,0.0,7.932,0.0,0.0,2.188,0.686,0.81,12.543,0.0,0.0,2.502,1.036,1.809,4.603,2.96,0.0,6.876,0.0,3.276,0.328,4.504,1.337,0.0,0.0,1.512,20.984,16.295,9.326,1.073,0.0,11.733,13.693,0.0,2.702,0.0,0.0,84.08,6.917,6.195,22.104,0.0,3.154,5.941,6.5,4.984,3.271,2.291,3.998,129.983,75.36,5.955,3.027,7.959,0.0,52.4,4.682,0.385
0.0,133.0,25.524,0.0,7.893,0.0,0.0,1.845,0.554,1.293,12.828,0.0,0.0,1.684,1.14,2.499,3.003,3.205,0.0,6.765,0.0,4.235,0.558,2.769,1.055,0.0,0.0,1.527,21.978,15.6619,9.909,1.027,0.0,12.165,14.352,0.0,4.067,0.0,0.0,82.2,6.972,5.423,22.853,0.0,2.661,9.093,8.112,5.737,3.527,2.985,4.21,115.174,75.24,6.261,3.079,4.334,0.0,54.76,3.774,0.436
0.0,120.06,24.828,0.0,9.222,0.0,0.0,2.275,0.607,1.909,11.863,0.0,0.0,2.606,0.957,4.479,5.063,3.591,0.0,6.155,0.0,2.539,0.474,4.826,1.143,0.0,0.0,1.353,21.925,16.9439,9.939,2.711,0.0,12.725,13.486,0.0,5.84,0.0,0.0,85.92,7.141,5.609,20.665,0.0,2.614,6.435,7.801,6.292,4.948,2.512,4.604,102.922,56.76,6.331,2.761,6.606,0.0,53.6,4.068,0.432
0.0,101.08,24.397,0.0,6.005,0.0,0.0,2.217,0.576,2.134,10.949,0.0,0.0,5.715,1.325,3.082,4.778,5.937,0.0,6.924,0.0,1.898,0.573,3.864,1.165,0.0,0.0,1.454,21.612,14.6031,6.359,2.713,0.0,11.271,18.405,0.0,4.552,0.0,0.0,90.32,7.454,5.207,21.072,0.0,2.844,4.696,10.032,5.808,4.514,2.41,4.233,89.677,19.12,7.852,3.528,5.505,0.0,52.72,4.308,0.516
0.0,68.66,14.813,0.0,5.53,0.0,0.0,3.184,0.662,1.369,6.796,0.0,0.0,7.327,1.261,1.967,6.189,5.048,0.0,6.335,0.0,4.421,0.571,3.75,1.478,0.0,0.0,1.381,12.54,11.1324,4.219,2.539,0.0,3.944,19.852,0.0,3.032,0.0,0.0,79.96,2.144,3.167,10.602,0.0,2.531,5.408,10.605,5.339,5.923,6.278,7.218,72.546,11.16,6.444,6.422,8.424,0.0,51.88,3.715,1.76
0.0,53.24,8.104,0.0,5.565,0.0,0.0,3.182,1.431,1.385,4.79,0.0,0.0,6.073,1.238,1.892,4.973,3.811,0.0,5.696,0.0,4.641,0.444,3.691,1.774,0.0,0.0,0.738,5.115,5.9935,2.068,1.22,0.0,1.831,18.468,0.0,2.449,0.0,0.0,74.84,2.035,3.596,11.344,0.0,2.447,6.592,8.051,6.727,3.539,7.889,11.656,61.018,8.88,6.683,6.261,5.151,0.0,51.76,2.759,1.795
0.0,52.94,10.145,0.0,6.197,0.0,0.0,2.643,1.037,1.864,5.439,0.0,0.0,6.73,1.078,1.47,5.251,3.911,0.0,3.026,0.0,3.835,0.505,3.596,2.894,0.0,0.0,0.76,4.603,3.4185,1.938,2.808,0.0,2.952,19.89,0.0,2.237,0.0,0.0,75.8,1.637,3.549,8.975,0.0,3.335,5.772,8.552,5.125,4.108,4.21,7.692,61.505,17.76,7.367,9.569,5.026,0.0,52.48,2.915,0.914
0.0,51.54,11.322,0.0,7.32,0.0,0.0,3.372,1.226,1.447,5.715,0.0,0.0,6.578,1.35,1.774,5.65,7.191,0.0,3.289,0.0,2.563,0.627,5.332,5.971,0.0,0.0,0.908,7.067,4.0295,2.133,1.116,0.0,2.152,4.071,0.0,2.812,0.0,0.0,82.28,2.008,4.153,8.155,0.0,2.302,9.544,7.142,5.321,4.392,5.247,9.329,60.073,44.96,6.534,5.169,4.836,0.0,52.56,4.552,0.407
0.0,55.24,11.994,0.0,6.799,0.0,0.0,3.869,0.984,1.854,4.791,0.0,0.0,2.606,1.385,3.148,5.207,4.747,0.0,4.504,0.0,2.05,0.786,4.311,3.797,0.0,0.0,0.882,8.556,3.6702,2.24,1.093,0.0,3.555,2.6,0.0,4.541,0.0,0.0,84.28,1.613,4.345,5.94,0.0,2.656,6.275,8.326,5.481,6.799,4.172,6.406,52.401,46.44,7.906,3.715,4.59,0.0,50.56,4.693,0.401
0.0,55.7,10.825,0.0,5.809,0.0,0.0,2.219,0.83,2.082,4.755,0.0,0.0,2.389,1.36,1.175,4.153,3.338,0.0,4.686,0.0,1.433,0.773,3.647,3.52,0.0,0.0,0.965,8.678,4.0767,2.221,1.105,0.0,2.171,2.736,0.0,5.28,0.0,0.0,75.92,2.051,4.264,5.286,0.0,3.044,5.191,9.706,4.107,4.24,3.572,6.206,49.396,44.68,7.035,3.592,4.97,0.0,46.6,2.481,0.409
0.0,42.74,10.559,0.0,5.518,0.0,0.0,2.119,0.81,1.039,4.874,0.0,0.0,1.811,1.421,1.016,4.342,3.696,0.0,3.961,0.0,1.752,0.787,3.423,4.267,0.0,0.0,0.92,8.536,3.99885,1.998,0.926,0.0,2.363,3.102,0.0,2.727,0.0,0.0,50.6,1.811,4.368,5.126,0.0,3.09,4.575,5.315,3.531,2.84,3.009,4.126,48.981,45.88,4.75,2.743,4.298,0.0,45.48,2.05,0.36
0.0,42.72,10.872,0.0,5.219,0.0,0.0,1.761,0.619,1.229,4.625,0.0,0.0,2.892,1.079,1.143,6.34,2.585,0.0,4.07,0.0,1.19,0.783,3.339,1.626,0.0,0.0,0.912,8.473,4.0,2.412,1.116,0.0,2.185,2.725,0.0,2.332,0.0,0.0,50.96,1.663,4.218,4.936,0.0,2.2,5.727,3.858,3.677,3.125,2.982,4.289,50.059,48.84,4.328,2.66,3.585,0.0,45.12,1.529,1.045
0.0,43.1,11.762,0.0,5.277,0.0,0.0,1.831,0.758,1.195,4.985,0.0,0.0,2.226,1.06,0.896,3.886,2.304,0.0,4.039,0.0,1.241,0.784,3.206,1.501,0.0,0.0,0.911,7.935,4.117,1.889,0.855,0.0,2.512,2.76,0.0,2.399,0.0,0.0,55.48,1.758,4.572,5.676,0.0,2.133,4.924,5.03,3.073,2.578,2.536,4.225,50.202,48.28,4.747,2.282,4.619,0.0,43.96,1.793,0.392
0.0,44.58,11.958,0.0,5.011,0.0,0.0,1.644,0.99,1.484,4.87,0.0,0.0,1.865,1.163,1.058,4.879,2.404,0.0,4.073,0.0,1.412,0.774,3.136,1.608,0.0,0.0,0.919,7.92,4.141,2.135,0.9,0.0,2.098,3.038,0.0,2.416,0.0,0.0,57.28,1.663,4.376,5.45,0.0,2.028,8.544,4.563,3.168,2.275,2.636,4.081,50.409,45.16,4.25,2.473,3.728,0.0,43.24,1.888,0.373
0.0,43.12,11.624,0.0,5.01,0.0,0.0,1.792,1.309,1.16,4.759,0.0,0.0,2.16,1.089,1.058,4.342,2.397,0.0,3.992,0.0,1.284,0.736,3.186,1.292,0.0,0.0,0.827,8.085,4.325,2.036,1.103,0.0,2.446,3.081,0.0,2.456,0.0,0.0,84.12,1.783,4.645,5.285,0.0,2.442,5.82,5.965,3.21,2.638,2.76,4.081,50.899,46.8,4.33,2.976,4.211,0.0,42.72,2.044,0.404
0.0,42.6,11.6,0.0,5.836,0.0,0.0,1.892,0.708,1.001,4.619,0.0,0.0,1.86,1.118,1.226,3.803,2.307,0.0,4.013,0.0,1.279,0.769,3.092,3.045,0.0,0.0,0.871,8.74,4.111,2.282,1.027,0.0,2.193,3.417,0.0,2.388,0.0,0.0,97.8,1.832,4.355,5.274,0.0,2.173,4.939,4.985,4.546,2.417,1.753,4.336,50.548,48.2,4.82,2.783,3.87,0.0,43.2,1.937,0.461
0.0,42.86,12.477,0.0,4.748,0.0,0.0,1.898,0.696,1.049,5.028,0.0,0.0,4.257,0.958,1.46,4.936,2.869,0.0,4.867,0.0,1.156,0.842,3.61,3.746,0.0,0.0,1.147,9.147,7.769,1.862,0.975,0.0,2.11,3.435,0.0,3.273,0.0,0.0,96.84,2.327,4.264,6.172,0.0,2.102,7.827,5.533,4.533,2.433,3.456,4.163,52.61,51.92,7.34,3.538,4.514,0.0,42.36,5.579,0.389
0.0,45.98,18.514,0.0,5.062,0.0,0.0,1.42,0.635,1.167,4.185,0.0,0.0,2.242,1.203,1.68,4.368,3.029,0.0,3.66,0.0,1.889,0.419,4.047,1.512,0.0,0.0,2.877,7.415,7.061,3.593,1.386,0.0,2.351,2.919,0.0,2.355,0.0,0.0,90.88,1.891,3.739,6.973,0.0,2.172,5.81,8.115,3.814,2.915,6.159,9.303,77.316,57.32,10.058,3.964,5.914,0.0,47.16,5.221,0.5
0.0,115.72,19.305,0.0,11.719,0.0,0.0,1.81,0.738,8.013,6.108,0.0,0.0,2.147,1.921,1.265,5.056,5.577,0.0,4.214,0.0,1.677,0.398,3.949,2.683,0.0,0.0,2.992,20.679,12.408,6.752,0.691,0.0,8.092,12.076,0.0,2.059,0.0,0.0,104.28,7.531,5.079,15.225,0.0,2.474,6.343,7.723,3.395,2.856,3.48,7.363,103.549,76.64,11.091,3.771,4.077,0.0,48.6,4.411,1.081
0.0,147.9,18.978,0.0,15.427,0.0,0.0,1.935,0.957,8.974,11.116,0.0,0.0,1.746,2.166,1.252,3.915,3.027,0.0,3.753,0.0,2.094,0.392,2.789,5.436,0.0,0.0,3.005,21.058,13.564,6.95,0.334,0.0,11.781,15.305,0.0,2.062,0.0,0.0,88.12,7.023,7.202,20.493,0.0,2.679,4.774,7.471,3.36,2.846,2.189,9.231,123.241,75.04,5.035,4.754,5.493,0.0,53.92,4.194,0.372
0.0,137.8,18.357,0.0,14.677,0.0,0.0,1.776,1.152,1.488,12.054,0.0,0.0,1.646,4.64,1.301,3.522,3.272,0.0,5.979,0.0,2.468,0.354,2.629,2.035,0.0,0.0,3.871,21.36,14.572,7.702,0.698,0.0,10.878,19.738,0.0,4.035,0.0,0.0,79.16,7.403,6.347,23.303,0.0,2.241,5.3,11.435,3.008,3.068,2.457,3.326,119.158,76.08,5.305,5.255,6.362,0.0,61.56,4.662,0.394
0.0,139.06,17.055,0.0,12.628,0.0,0.0,1.93,0.693,1.628,11.587,0.0,0.0,1.863,2.758,1.081,4.732,2.8,0.0,5.102,0.0,1.618,0.381,3.117,1.253,0.0,0.0,4.216,20.614,13.838,7.867,0.574,0.0,10.433,18.778,0.0,5.765,0.0,0.0,87.24,6.959,6.756,20.955,0.0,2.152,6.674,8.435,2.619,3.649,2.122,3.249,118.574,72.56,5.828,3.804,5.477,0.0,61.44,3.011,0.367
0.0,133.14,20.133,0.0,10.92,0.0,0.0,2.197,0.43,1.674,11.229,0.0,0.0,1.626,4.21,1.52,3.829,2.604,0.0,4.985,0.0,3.092,0.396,3.323,1.11,0.0,0.0,4.359,21.997,13.374,8.277,0.927,0.0,12.566,17.893,0.0,4.583,0.0,0.0,83.28,7.188,7.092,20.284,0.0,2.285,8.733,4.204,2.801,5.14,1.993,3.365,120.45,63.76,4.661,2.989,4.377,0.0,67.36,2.958,0.357
0.0,117.56,17.745,0.0,8.594,0.0,0.0,3.277,3.536,1.485,11.575,0.0,0.0,1.49,1.672,1.208,3.703,2.839,0.0,6.88,0.0,1.896,0.339,2.788,1.694,0.0,0.0,4.023,20.405,13.575,6.977,1.766,0.0,11.283,12.667,0.0,5.272,0.0,0.0,91.6,6.205,7.421,16.006,0.0,2.6,8.142,8.093,2.954,3.259,5.437,2.954,132.22,72.96,5.663,2.799,5.191,0.0,56.08,3.569,0.305
0.0,124.52,16.519,0.0,9.846,0.0,0.0,1.894,1.754,8.253,11.781,0.0,0.0,1.795,1.981,1.103,2.847,3.744,0.0,5.568,0.0,1.955,0.292,2.253,1.188,0.0,0.0,1.709,21.204,13.764,8.664,1.042,0.0,11.206,10.92,0.0,6.293,0.0,0.0,86.88,6.959,7.698,19.214,0.0,2.216,4.466,5.204,3.118,2.748,8.079,3.686,129.049,75.64,5.047,2.709,3.386,0.0,51.92,3.091,0.403
0.0,113.96,14.939,0.0,8.79,0.0,0.0,1.655,0.636,4.853,10.543,0.0,0.0,1.444,2.894,1.167,3.208,3.065,0.0,7.084,0.0,1.542,0.356,1.921,1.069,0.0,0.0,0.674,20.247,12.885,8.71,0.558,0.0,11.05,13.305,0.0,3.9,0.0,0.0,70.6,7.019,9.349,18.22,0.0,2.559,5.689,8.632,3.175,2.855,6.568,2.992,111.107,70.84,5.548,2.565,4.748,0.0,54.28,2.66,1.018
0.0,93.62,15.506,0.0,8.245,0.0,0.0,1.457,0.513,1.682,11.257,0.0,0.0,4.903,0.921,1.941,4.062,2.16,0.0,6.15,0.0,1.896,0.302,2.333,1.612,0.0,0.0,2.677,20.796,15.448,8.414,0.807,0.0,15.301,18.277,0.0,6.15,0.0,0.0,71.32,6.809,6.592,21.821,0.0,2.26,4.369,7.715,2.964,2.94,3.292,2.893,98.672,53.08,5.694,3.756,4.393,0.0,58.48,3.017,0.349
0.0,69.68,14.748,0.0,5.011,0.0,0.0,1.461,0.655,5.086,11.504,0.0,0.0,6.225,1.263,3.244,3.1585,2.873,0.0,5.982,0.0,1.13,0.262,2.085,1.078,0.0,0.0,4.227,22.067,14.661,4.974,0.568,0.0,14.212,16.091,0.0,5.226,0.0,0.0,81.96,7.395,5.804,18.388,0.0,2.461,4.356,5.316,3.635,2.973,1.929,2.95,70.805,31.0,6.046,4.61,3.508,0.0,64.44,3.285,0.322
0.0,55.6,11.858,0.0,3.283,0.0,0.0,1.495,0.547,1.037,6.876,0.0,0.0,6.093,2.04,1.975,3.46825,2.557,0.0,5.31,0.0,2.283,0.356,2.274,1.449,0.0,0.0,1.935,14.966,8.457,2.947,1.849,0.0,9.554,11.358,0.0,2.528,0.0,0.0,80.64,2.803,2.924,7.725,0.0,2.317,4.499,8.264,4.425,4.915,3.044,4.22,48.413,5.0,6.074,3.475,3.907,0.0,57.32,2.967,0.814
0.0,52.78,6.317,0.0,3.4,0.0,0.0,1.611,0.48,1.0,6.433,0.0,0.0,8.105,1.257,1.201,4.464,1.845,0.0,5.442,0.0,1.747,0.382,2.226,3.346,0.0,0.0,1.394,4.71,1.717,1.793,0.864,0.0,6.061,18.84,0.0,2.191,0.0,0.0,72.32,1.81,2.176,7.009,0.0,2.396,4.547,8.155,5.416,4.014,3.618,6.955,47.905,4.4,4.991,3.782,5.117,0.0,54.64,1.968,1.018
0.0,51.78,5.353,0.0,3.857,0.0,0.0,1.733,0.717,1.127,5.596,0.0,0.0,6.416,1.204,1.668,5.008,2.471,0.0,2.242,0.0,2.476,0.314,2.257,3.202,0.0,0.0,0.461,5.008,2.216,1.582,0.953,0.0,14.694,17.232,0.0,6.254,0.0,0.0,68.04,1.739,2.455,5.653,0.0,2.054,6.601,8.451,5.272,3.527,3.061,8.435,49.863,8.12,7.466,3.444,4.374,0.0,54.44,2.441,4.401
0.0,53.34,7.969,0.0,4.399,0.0,0.0,1.617,0.848,0.997,5.828,0.0,0.0,4.873,1.905,1.564,4.82,2.361,0.0,2.215,0.0,3.722,0.495,2.358,6.838,0.0,0.0,0.852,6.958,2.825,2.03,1.446,0.0,8.616,8.326,0.0,2.895,0.0,0.0,72.28,1.716,3.069,5.708,0.0,2.058,6.344,9.333,4.869,3.834,4.497,5.243,44.463,40.32,7.018,2.558,3.976,0.0,55.48,1.949,1.206
0.0,53.7,10.988,0.0,9.397,0.0,0.0,1.683,0.892,2.043,4.659,0.0,0.0,3.654,3.183,1.552,4.982,2.695,0.0,2.775,0.0,2.236,0.773,2.285,6.001,0.0,0.0,0.914,9.029,3.564,3.311,1.204,0.0,8.299,1.563,0.0,2.322,0.0,0.0,70.0,1.708,3.558,5.347,0.0,2.104,5.21,8.015,4.94,7.539,3.678,5.61,48.585,44.64,7.235,3.73,4.203,0.0,52.0,1.895,0.474
0.0,55.24,10.415,0.0,7.169,0.0,0.0,1.546,0.775,1.679,4.516,0.0,0.0,5.71,2.495,1.036,5.775,2.147,0.0,3.644,0.0,1.405,0.669,2.966,3.279,0.0,0.0,0.907,8.841,3.377,1.557,1.018,0.0,8.351,1.881,0.0,2.228,0.0,0.0,62.12,1.781,3.854,5.195,0.0,2.094,4.503,9.326,4.215,4.57,2.405,5.657,49.694,44.96,4.248,9.833,4.406,0.0,47.04,1.702,0.573
0.0,47.24,11.081,0.0,7.533,0.0,0.0,1.519,0.596,1.548,4.495,0.0,0.0,6.599,1.168,0.91,5.295,1.997,0.0,3.09,0.0,1.511,0.722,2.819,5.955,0.0,0.0,0.809,8.73,3.931,2.264,0.884,0.0,3.283,1.977,0.0,2.069,0.0,0.0,45.08,2.21,3.8,5.152,0.0,2.217,4.551,5.651,3.71,2.798,2.091,4.169,49.265,44.56,4.665,4.879,3.93,0.0,45.2,1.805,0.655
0.0,46.32,11.654,0.0,6.679,0.0,0.0,1.335,0.673,1.897,4.714,0.0,0.0,2.396,1.033,0.886,4.199,1.736,0.0,2.756,0.0,1.873,0.733,2.482,3.561,0.0,0.0,0.787,8.186,3.693,1.449,1.045,0.0,3.074,1.922,0.0,2.071,0.0,0.0,43.8,2.064,3.874,4.458,0.0,2.532,4.211,3.548,2.936,2.458,1.577,4.168,49.686,45.44,3.85,3.555,3.493,0.0,44.12,1.517,0.289
0.0,46.42,11.769,0.0,6.52,0.0,0.0,1.529,0.658,1.415,4.315,0.0,0.0,2.111,0.945,1.116,2.977,1.994,0.0,2.821,0.0,1.105,0.768,2.353,2.013,0.0,0.0,0.857,8.284,3.783,1.736,1.0,0.0,3.259,1.96,0.0,2.214,0.0,0.0,47.76,1.722,4.41,4.861,0.0,2.05,6.082,4.181,2.784,2.305,2.129,3.311,49.675,44.48,4.148,2.426,4.173,0.0,42.84,1.395,0.29
0.0,46.54,11.02,0.0,6.225,0.0,0.0,1.612,0.524,1.113,4.571,0.0,0.0,1.807,0.876,0.997,3.102,2.145,0.0,2.708,0.0,1.13,0.722,2.529,1.651,0.0,0.0,0.927,8.543,3.816,1.826,0.908,0.0,2.824,2.372,0.0,2.102,0.0,0.0,44.72,1.893,3.807,5.545,0.0,2.019,5.267,3.956,3.039,2.227,1.767,3.515,49.757,41.48,4.026,2.079,3.551,0.0,42.96,1.659,0.308
0.0,47.18,10.494,0.0,6.11,0.0,0.0,1.571,0.934,1.251,4.31,0.0,0.0,1.832,1.033,1.166,3.075,2.018,0.0,2.758,0.0,1.12,0.732,2.269,1.2,0.0,0.0,0.967,8.256,3.743,1.803,0.883,0.0,3.065,2.588,0.0,2.224,0.0,0.0,60.0,1.826,4.205,4.695,0.0,2.051,5.675,5.412,3.114,2.708,1.608,3.625,50.268,40.92,3.956,2.55,3.428,0.0,41.68,1.453,0.845
0.0,47.32,10.608,0.0,5.5,0.0,0.0,1.394,1.198,1.038,4.228,0.0,0.0,2.111,0.918,1.185,3.265,2.091,0.0,2.727,0.0,0.931,0.705,2.192,1.205,0.0,0.0,0.79,8.741,4.006,1.653,0.976,0.0,2.765,2.617,0.0,2.322,0.0,0.0,61.52,1.806,4.114,5.163,0.0,2.116,4.645,5.981,4.342,2.112,1.557,3.677,50.912,40.52,5.162,2.449,3.953,0.0,43.8,1.7,0.268
0.0,46.66,14.031,0.0,4.803,0.0,0.0,1.613,0.658,1.297,4.432,0.0,0.0,4.513,0.971,1.744,3.995,2.677,0.0,2.672,0.0,1.179,0.775,2.723,1.191,0.0,0.0,0.987,9.688,7.641,1.761,1.306,0.0,2.881,2.13,0.0,2.475,0.0,0.0,71.12,1.865,3.838,6.581,0.0,2.151,4.547,4.119,4.923,2.179,3.075,4.043,50.252,40.96,6.623,3.203,3.983,0.0,42.84,5.443,0.435
0.0,50.2,18.299,0.0,5.286,0.0,0.0,1.207,1.314,1.235,3.807,0.0,0.0,2.519,0.962,1.204,4.479,2.976,0.0,2.814,0.0,2.191,0.42,2.655,2.666,0.0,0.0,2.6,10.04,6.577,3.288,0.884,0.0,3.517,2.572,0.0,2.203,0.0,0.0,70.08,1.867,3.652,6.812,0.0,2.077,8.362,6.683,4.365,2.355,5.97,9.399,54.575,50.08,10.039,4.017,4.275,0.0,47.88,5.422,0.406
0.0,103.5,15.689,0.0,9.34,0.0,0.0,1.376,0.697,1.463,5.328,0.0,0.0,2.202,0.956,1.663,3.357,2.98,0.0,1.971,0.0,2.115,0.398,2.993,1.91,0.0,0.0,1.691,16.039,13.144,7.19,0.848,0.0,9.215,12.888,0.0,1.915,0.0,0.0,71.08,8.076,2.851,12.785,0.0,2.274,7.556,9.762,3.378,3.806,3.099,8.587,92.757,74.68,8.457,2.977,4.353,0.0,55.28,5.572,3.694
0.0,123.76,16.47,0.0,11.515,0.0,0.0,1.631,0.763,1.206,10.896,0.0,0.0,1.437,0.872,1.115,3.048,5.221,0.0,2.117,0.0,4.609,0.39,2.469,1.744,0.0,0.0,1.896,20.591,15.848,8.288,0.57,0.0,11.689,12.757,0.0,2.595,0.0,0.0,70.64,7.565,5.203,22.15,0.0,2.939,4.7,6.96,2.903,7.255,3.5,8.046,122.081,74.12,5.013,4.288,3.672,0.0,63.68,3.514,3.613
0.0,121.78,14.658,0.0,11.115,0.0,0.0,1.229,1.205,1.426,11.158,0.0,0.0,1.647,1.016,1.699,4.886,3.447,0.0,1.992,0.0,3.477,0.384,2.629,1.115,0.0,0.0,2.103,21.086,15.189,6.427,0.447,0.0,11.466,14.481,0.0,4.447,0.0,0.0,69.68,7.437,6.071,31.788,0.0,2.489,5.547,13.308,2.871,6.351,1.788,7.435,123.637,69.64,6.207,5.295,3.609,0.0,65.64,4.013,1.668
0.0,123.88,14.105,0.0,10.889,0.0,0.0,1.682,1.079,0.9,10.794,0.0,0.0,1.906,0.938,1.51,6.425,3.523,0.0,2.039,0.0,1.911,0.343,2.961,1.553,0.0,0.0,0.391,20.159,15.564,7.332,0.891,0.0,10.978,11.782,0.0,5.611,0.0,0.0,77.68,7.09,6.514,25.713,0.0,3.911,4.848,9.564,3.352,4.287,2.164,7.748,119.67,54.48,6.025,3.075,3.832,0.0,69.64,3.077,0.202
0.0,110.74,16.078,0.0,8.627,0.0,0.0,1.577,1.717,0.635,11.337,0.0,0.0,1.694,1.704,1.125,6.572,2.604,0.0,3.914,0.0,3.565,0.3,1.964,0.925,0.0,0.0,0.401,20.392,15.241,8.245,0.889,0.0,14.013,15.1,0.0,3.899,0.0,0.0,81.16,6.217,5.756,24.425,0.0,3.081,3.861,6.676,3.344,8.851,2.13,7.274,117.467,51.6,6.318,2.93,3.81,0.0,79.7,2.703,0.202
