Bus4001,Bus4002,Bus4003,Bus4004,Bus4005,Bus4006,Bus4007,Bus4008,Bus4009,Bus4010,Bus4011,Bus4012,Bus4013,Bus4014,Bus4015,Bus4016,Bus4017,Bus4018,Bus4019,Bus4020,Bus4021,Bus4022,Bus4023,Bus4024,Bus4025,Bus4026,Bus4027,Bus4028,Bus4029,Bus4030,Bus4031,Bus4032,Bus4033,Bus4034,Bus4035,Bus4036,Bus4037,Bus4038,Bus4039,Bus4040,Bus4041,Bus4042,Bus4043,Bus4044,Bus4045,Bus4046,Bus4047,Bus4048
0.0,0.0,0.0,0.46,0.333,1.295,0.784,9.500000000000002,0.0,3.394,13.232,8.082,9.888,1.2930000000000001,0.0,0.025,0.0,0.0,1.21,0.041,3.123,1.166,0.0,1.166,0.0,5.303,0.0,0.376,0.0,0.716,0.0,2.0075,5.7780000000000005,1.766,7.199999999999999,0.0,9.181999999999999,1.166,0.034,0.026,0.0,1.07,1.044,0.02,6.7,-59.0,-59.0,-59.0
0.0,0.0,0.0,0.532,0.33,0.781,0.5670000000000001,7.500000000000001,0.0,2.629,13.524,7.86,9.833,1.218,0.0,0.025,0.0,0.0,1.272,0.041,2.5860000000000003,0.576,0.0,0.576,0.0,5.538,0.0,0.52,0.0,0.68,0.0,1.6425,6.303,1.539,1.7999999999999998,0.0,3.981,0.576,0.05,0.022,0.0,1.928,1.906,0.02,6.3,-144.0,-144.0,-144.0
0.0,0.0,0.0,0.332,0.331,0.264,0.445,7.5,0.0,3.775,13.054,7.878,10.128,1.211,0.0,0.025,0.0,0.0,1.157,0.041,1.9869999999999999,0.497,0.0,0.497,0.0,5.3660000000000005,0.0,0.561,0.0,0.74,0.0,1.4925,7.794,0.875,1.7000000000000002,0.0,3.875,0.497,0.052,0.021,0.0,1.275,1.254,0.02,6.799999999999999,-30.0,-30.0,-30.0
0.0,0.0,0.0,0.193,0.928,0.633,0.37,8.0,0.0,2.491,13.100000000000001,7.672,10.633,1.099,0.0,0.026,0.0,0.0,1.0790000000000002,0.04,1.8900000000000001,0.632,0.0,0.632,0.0,4.853,0.0,0.699,0.0,0.834,0.0,1.7000000000000002,5.372,0.959,1.6,0.0,4.095000000000001,0.632,0.032,0.022,0.0,0.40800000000000003,0.386,0.41250000000000003,6.799999999999999,-28.666666666666668,-28.666666666666668,-28.666666666666668
0.0,0.0,0.0,0.369,0.33,0.29,0.516,8.0,0.0,4.072,12.911999999999999,7.714,10.974,1.159,0.0,0.025,0.0,0.0,1.077,0.041,2.394,0.494,0.0,0.494,0.0,4.848,0.0,0.991,0.0,0.831,0.0,2.8875,4.962,1.439,2.4,0.0,5.634,0.494,0.052,0.022,0.0,0.267,0.245,1.2625,5.8999999999999995,-61.666666666666664,-61.666666666666664,-61.666666666666664
0.0,0.0,0.0,0.442,0.426,0.261,0.426,8.0,0.0,2.986,12.684999999999999,7.7,11.065,1.016,0.0,0.025,0.0,0.0,1.3450000000000002,0.039,1.95,0.848,0.0,0.848,0.0,5.011,0.0,1.072,0.0,0.659,0.0,1.8199999999999998,4.9110000000000005,1.076,4.6,0.0,8.016,0.848,0.034,0.026,0.0,0.5810000000000001,0.555,1.35,6.699999999999999,-87.66666666666667,-87.66666666666667,-87.66666666666667
0.0,0.0,0.0,0.337,0.38,0.285,0.553,8.5,0.0,3.395,13.434,7.638,11.017,1.159,0.0,0.025,0.0,0.0,1.077,0.04,2.089,0.832,0.0,0.832,0.0,5.0969999999999995,0.0,0.805,0.0,0.808,0.0,2.0925,5.616,1.091,7.9,0.0,11.262,0.832,0.054,0.022,0.0,0.392,0.37,1.13,6.1,-148.66666666666666,-148.66666666666666,-148.66666666666666
0.0,0.0,0.0,0.622,0.332,0.277,0.6409999999999999,9.500000000000002,0.0,3.45,13.370999999999999,7.662,11.189,1.004,0.0,0.025,0.0,0.0,1.854,0.038,1.9809999999999999,0.752,0.0,0.752,0.0,5.227,0.0,0.857,0.0,0.69,0.0,1.9900000000000002,4.964,1.128,11.3,0.0,14.699000000000002,0.752,0.054,0.027,0.0,0.539,0.512,0.9375,7.3,-229.66666666666666,-229.66666666666666,-229.66666666666666
0.0,0.0,0.0,1.033,0.354,0.654,0.9119999999999999,8.5,0.0,3.144,13.026,7.564,11.052,1.1400000000000001,0.0,0.026,0.0,0.0,2.253,0.037,2.225,1.166,0.0,1.166,0.0,5.024,0.0,0.568,0.0,0.73,0.0,1.56,4.918,0.94,10.0,0.0,13.425,1.166,0.035,0.026,0.0,1.053,1.027,0.8775000000000001,6.999999999999999,-271.6666666666667,-271.6666666666667,-271.6666666666667
0.0,0.0,0.0,1.738,0.446,0.346,2.3000000000000003,8.0,0.0,4.072,14.079,7.697,11.219999999999999,1.189,0.0,0.025,0.0,0.0,1.9609999999999999,0.037,2.2039999999999997,1.508,0.0,1.508,0.0,4.837,0.0,0.715,0.0,0.734,0.0,2.1125,4.946,1.821,4.6,0.0,8.100999999999999,1.508,0.055,0.023,0.0,1.261,1.238,0.9950000000000001,6.800000000000001,-180.66666666666666,-180.66666666666666,-180.66666666666666
0.0,0.0,0.0,1.392,0.322,2.626,1.6380000000000001,8.0,0.0,3.126,12.984000000000002,7.554,10.012,1.196,0.0,0.026,0.0,0.0,2.226,0.036,2.101,0.873,0.0,0.873,0.0,5.6610000000000005,0.0,0.572,0.0,0.693,0.0,2.2875,8.221,0.895,10.7,0.0,13.248999999999999,0.873,0.037,0.027,0.0,1.3099999999999998,1.283,1.225,6.6000000000000005,-166.0,-166.0,-166.0
0.0,0.0,0.0,1.464,0.426,0.582,1.266,8.0,0.0,3.964,12.375,7.666,9.018,1.172,0.0,0.025,0.0,0.0,1.8050000000000002,0.036,3.015,0.523,0.0,0.523,0.0,8.501999999999999,0.0,0.8,0.0,0.523,0.0,2.22,6.554,2.482,9.5,0.0,12.056000000000001,0.523,0.046,0.04,0.0,1.153,1.113,1.3075,7.500000000000001,-149.0,-149.0,-149.0
0.0,0.0,0.0,1.344,0.297,1.342,1.039,9.000000000000002,0.0,3.268,13.258,7.72,9.02,1.046,0.0,0.026,0.0,0.0,1.525,0.035,6.135999999999999,0.617,0.0,0.617,0.0,9.57,0.0,0.761,0.0,0.463,0.0,2.2674999999999996,7.487,1.151,9.1,0.0,12.09,0.617,0.05,0.028,0.0,1.7630000000000001,1.735,1.415,22.799999999999997,-192.66666666666666,-192.66666666666666,-192.66666666666666
0.0,0.0,0.0,1.333,0.309,1.128,3.561,8.5,0.0,3.686,12.449000000000002,7.747,9.100999999999999,1.445,0.0,0.025,0.0,0.0,2.8930000000000002,0.034,3.002,0.644,0.0,0.644,0.0,5.734,0.0,0.668,0.0,0.575,0.0,2.2325,8.104,2.514,9.5,0.0,12.765,0.644,0.03,0.026,0.0,1.653,1.627,0.79,16.1,-314.6666666666667,-314.6666666666667,-314.6666666666667
0.0,0.0,0.0,0.857,0.401,4.384,1.046,7.0,0.0,2.733,13.398,7.713,9.072,1.1340000000000001,0.0,0.025,0.0,0.0,1.8679999999999999,0.033,2.299,0.599,0.0,0.599,0.0,7.609999999999999,0.0,0.47,0.0,0.49,0.0,4.17,7.529,4.614,9.9,0.0,13.558,0.599,0.046,0.031,0.0,1.375,1.344,0.7100000000000001,10.3,-423.6666666666667,-423.6666666666667,-423.6666666666667
0.0,0.0,0.0,1.03,3.135,2.947,1.227,6.500000000000001,0.0,2.069,13.526,7.744,8.914,1.06,0.0,0.025,0.0,0.0,1.163,0.034,2.035,0.809,0.0,0.809,0.0,9.158999999999999,0.0,0.961,0.0,0.554,0.0,5.860000000000001,11.354,1.739,9.8,0.0,13.059000000000001,0.809,0.047,0.026,0.0,1.036,1.01,0.7550000000000001,14.900000000000002,-383.3333333333333,-383.3333333333333,-383.3333333333333
0.0,0.0,0.0,0.986,1.898,0.848,2.708,7.0,0.0,2.941,12.626000000000001,7.789,8.905999999999999,0.746,0.0,0.025,0.0,0.0,1.124,0.033,2.241,0.895,0.0,0.895,0.0,5.651,0.0,0.485,0.0,0.569,0.0,6.6425,5.874,1.216,9.4,0.0,12.31,0.895,0.027,0.029,0.0,0.529,0.5,0.6725000000000001,21.000000000000004,-417.3333333333333,-417.3333333333333,-417.3333333333333
0.0,0.0,0.0,1.048,1.798,0.423,1.579,6.999999999999999,0.0,2.353,12.643,7.858,9.125,0.62,0.0,0.026,0.0,0.0,1.053,0.033,1.6019999999999999,0.735,0.0,0.735,0.0,6.385999999999999,0.0,0.7,0.0,0.496,0.0,5.8375,5.16,3.642,8.7,0.0,12.132,0.735,0.045,0.037,0.0,0.5930000000000001,0.556,0.96,17.5,-405.3333333333333,-405.3333333333333,-405.3333333333333
0.0,0.0,0.0,1.016,1.911,0.783,1.037,7.5,0.0,3.498,13.262,7.79,8.897,0.857,0.0,0.025,0.0,0.0,1.182,0.032,1.721,0.546,0.0,0.546,0.0,7.931,0.0,0.445,0.0,0.517,0.0,6.630000000000001,5.085,5.919,9.3,0.0,12.719000000000001,0.546,0.033,0.027,0.0,0.864,0.837,1.0150000000000001,14.200000000000001,-317.6666666666667,-317.6666666666667,-317.6666666666667
0.0,0.0,0.0,0.827,1.91,0.605,1.031,7.000000000000001,0.0,3.075,13.434000000000001,7.744,9.097999999999999,1.017,0.0,0.025,0.0,0.0,1.268,0.026,2.237,0.909,0.0,0.909,0.0,6.346,0.0,1.43,0.0,1.121,0.0,5.345,4.931,1.086,10.200000000000001,0.0,13.597000000000001,0.909,0.049,0.03,0.0,0.886,0.856,0.7575,15.999999999999998,-296.6666666666667,-296.6666666666667,-296.6666666666667
0.0,0.0,0.0,1.665,2.224,1.5,0.856,10.5,0.0,4.56,12.621,7.813,9.992,1.801,0.0,0.025,0.0,0.0,1.701,0.026,2.702,1.37,0.0,1.37,0.0,6.317,0.0,0.571,0.0,1.284,0.0,3.2150000000000007,7.596,1.538,21.9,0.0,25.519,1.37,0.034,0.027,0.0,0.681,0.654,0.5974999999999999,18.400000000000002,-144.0,-144.0,-144.0
0.0,0.0,0.0,1.853,0.515,1.375,0.791,10.0,0.0,3.504,12.501,7.725,11.586,2.322,0.0,0.025,0.0,0.0,1.689,0.025,3.944,3.008,0.0,3.008,0.0,5.669,0.0,0.731,0.0,2.445,0.0,2.36,8.870000000000001,1.326,27.200000000000003,0.0,30.520000000000003,3.008,0.061,0.027,0.0,0.76,0.733,0.5774999999999999,15.7,-102.33333333333333,-102.33333333333333,-102.33333333333333
0.0,0.0,0.0,2.018,0.325,0.814,0.7190000000000001,8.0,0.0,4.181,13.286000000000001,7.777,11.625,1.537,0.0,0.026,0.0,0.0,1.213,0.025,3.4739999999999998,1.487,0.0,1.487,0.0,6.236000000000001,0.0,0.559,0.0,1.46,0.0,2.1775,5.939,1.393,10.0,0.0,13.604,1.487,0.044,0.029,0.0,1.3219999999999998,1.293,0.585,9.2,-120.66666666666667,-120.66666666666667,-120.66666666666667
0.0,0.0,0.0,2.575,0.479,0.764,0.979,8.5,0.0,3.888,12.547,7.688,11.46,1.583,0.0,0.025,0.0,0.0,1.108,0.025,3.5629999999999997,1.061,0.0,1.061,0.0,6.117999999999999,0.0,0.901,0.0,1.712,0.0,3.1625000000000005,5.747,1.951,10.8,0.0,13.869,1.061,0.061,0.027,0.0,0.969,0.942,0.43750000000000006,7.199999999999999,-38.0,-38.0,-38.0
0.0,0.0,0.0,2.61,0.393,1.253,0.6890000000000001,9.000000000000002,0.0,3.147,13.174,7.751,11.454,1.635,0.0,0.025,0.0,0.0,1.366,0.025,3.1799999999999997,0.82,0.0,0.82,0.0,5.959,0.0,1.327,0.0,1.635,0.0,2.9775,5.891,2.004,11.5,0.0,14.850999999999999,0.82,0.041,0.03,0.0,0.868,0.838,0.49250000000000005,5.5,-59.333333333333336,-59.333333333333336,-59.333333333333336
0.0,0.0,0.0,2.474,0.402,0.539,0.7,10.0,0.0,4.38,12.584,7.692,11.469,1.259,0.0,0.026,0.0,0.0,1.2389999999999999,0.024,2.476,0.565,0.0,0.565,0.0,5.013,0.0,0.647,0.0,0.782,0.0,2.3775000000000004,6.567,1.368,3.5999999999999996,0.0,7.3,0.565,0.059,0.026,0.0,0.672,0.646,0.375,7.199999999999999,-90.66666666666667,-90.66666666666667,-90.66666666666667
0.0,0.0,0.0,2.487,0.603,0.263,0.8019999999999999,9.000000000000002,0.0,3.276,13.103,7.744,11.583,1.288,0.0,0.025,0.0,0.0,1.209,0.025,2.107,0.498,0.0,0.498,0.0,4.769,0.0,0.858,0.0,0.924,0.0,2.21,5.765000000000001,0.941,2.0,0.0,5.496,0.498,0.061,0.026,0.0,0.271,0.245,0.475,7.6,-149.33333333333334,-149.33333333333334,-149.33333333333334
0.0,0.0,0.0,2.372,0.898,0.35,0.544,8.5,0.0,3.962,13.138000000000002,7.669,11.695,1.033,0.0,0.026,0.0,0.0,1.061,0.028,2.059,0.712,0.0,0.712,0.0,4.675000000000001,0.0,0.597,0.0,0.784,0.0,2.35,5.491,1.112,3.6999999999999997,0.0,7.182,0.712,0.043,0.03,0.0,0.232,0.202,0.48750000000000004,6.800000000000001,-282.3333333333333,-282.3333333333333,-282.3333333333333
0.0,0.0,0.0,2.678,0.367,0.602,0.536,9.000000000000002,0.0,3.852,12.501000000000001,7.599,11.515,1.115,0.0,0.025,0.0,0.0,1.299,0.029,2.165,0.673,0.0,0.673,0.0,4.627999999999999,0.0,0.707,0.0,0.951,0.0,2.4299999999999997,5.407,1.064,8.0,0.0,11.483,0.673,0.06,0.027,0.0,0.219,0.192,0.5349999999999999,5.2,-404.3333333333333,-404.3333333333333,-404.3333333333333
0.0,0.0,0.0,2.476,0.447,0.338,0.669,10.5,0.0,3.566,13.146999999999998,7.695,11.872,1.1199999999999999,0.0,0.026,0.0,0.0,1.2160000000000002,0.029,2.473,0.681,0.0,0.681,0.0,4.556,0.0,0.836,0.0,0.747,0.0,2.705,5.322,1.333,9.4,0.0,13.072000000000001,0.681,0.041,0.028,0.0,0.8350000000000001,0.807,0.615,8.1,-494.6666666666667,-494.6666666666667,-494.6666666666667
0.0,0.0,0.0,3.225,0.46,0.314,0.762,8.0,0.0,4.915,12.775,7.802,11.870000000000001,0.9570000000000001,0.0,0.025,0.0,0.0,1.169,0.029,2.245,0.734,0.0,0.734,0.0,4.686,0.0,0.845,0.0,0.829,0.0,2.28,5.263999999999999,0.956,9.8,0.0,13.283000000000001,0.734,0.062,0.028,0.0,0.436,0.408,0.5025000000000001,6.800000000000001,-508.3333333333333,-508.3333333333333,-508.3333333333333
0.0,0.0,0.0,2.677,0.475,0.272,0.63,9.000000000000002,0.0,4.195,13.140999999999998,7.756,11.793,1.014,0.0,0.026,0.0,0.0,1.9420000000000002,0.029,2.197,0.739,0.0,0.739,0.0,5.162,0.0,0.903,0.0,0.785,0.0,2.71,6.292,0.929,12.2,0.0,15.658999999999999,0.739,0.043,0.031,0.0,0.915,0.884,0.39,7.5,-412.6666666666667,-412.6666666666667,-412.6666666666667
0.0,0.0,0.0,3.554,0.467,0.328,0.7989999999999999,10.0,0.0,4.157,12.936,7.827,12.004999999999999,1.167,0.0,0.025,0.0,0.0,2.243,0.028,2.14,1.366,0.0,1.366,0.0,5.187,0.0,0.661,0.0,0.733,0.0,2.5475000000000003,5.164,1.025,10.299999999999999,0.0,13.720999999999998,1.366,0.047,0.031,0.0,1.528,1.497,0.37500000000000006,8.1,-455.0,-455.0,-455.0
0.0,0.0,0.0,3.747,0.405,0.692,0.6819999999999999,11.500000000000002,0.0,4.286,12.985,8.006,11.97,1.728,0.0,0.025,0.0,0.0,1.827,0.029,2.153,1.34,0.0,1.34,0.0,5.117999999999999,0.0,1.595,0.0,0.868,0.0,3.5975,5.066000000000001,2.314,7.7,0.0,11.378,1.34,0.06,0.03,0.0,1.33,1.3,0.385,5.8,-287.6666666666667,-287.6666666666667,-287.6666666666667
0.0,0.0,0.0,3.331,0.436,0.798,0.682,8.5,0.0,4.186,12.264,8.198,10.86,1.292,0.0,0.026,0.0,0.0,1.657,0.028,2.604,1.534,0.0,1.534,0.0,5.076,0.0,1.468,0.0,0.687,0.0,2.7225,4.981,2.986,9.5,0.0,12.953,1.534,0.041,0.031,0.0,2.467,2.436,0.43999999999999995,34.9,-331.0,-331.0,-331.0
0.0,0.0,0.0,2.993,0.435,1.135,0.633,8.5,0.0,4.106,12.916999999999998,8.118,9.568999999999999,1.28,0.0,0.025,0.0,0.0,1.133,0.028,3.058,1.388,0.0,1.388,0.0,5.728,0.0,0.779,0.0,0.789,0.0,2.9,5.016,2.372,10.4,0.0,13.8,1.388,0.054,0.043,0.0,1.46,1.417,0.43750000000000006,39.800000000000004,-280.3333333333333,-280.3333333333333,-280.3333333333333
0.0,0.0,0.0,2.069,0.375,1.978,0.6080000000000001,10.0,0.0,4.107,13.139,7.883,9.506,1.226,0.0,0.026,0.0,0.0,1.189,0.027,2.6449999999999996,0.853,0.0,0.853,0.0,5.3309999999999995,0.0,0.638,0.0,0.705,0.0,2.2674999999999996,5.004,1.154,10.8,0.0,14.183,0.853,0.032,0.03,0.0,0.908,0.878,0.2725,37.8,-155.33333333333334,-155.33333333333334,-155.33333333333334
0.0,0.0,0.0,1.327,0.327,0.957,0.74,7.5,0.0,3.159,12.644,7.689,9.269,1.058,0.0,0.523,0.0,0.0,1.608,0.028,5.362,0.803,0.0,0.803,0.0,4.892,0.0,0.656,0.0,0.912,0.0,2.545,5.753,0.776,10.9,0.0,14.265,0.803,0.051,0.031,0.0,1.0759999999999998,1.045,0.05,33.8,-277.3333333333333,-277.3333333333333,-277.3333333333333
0.0,0.0,0.0,1.854,0.976,0.48,0.43700000000000006,6.999999999999999,0.0,5.077,13.454,7.672,9.201,0.814,0.0,0.963,0.0,0.0,2.929,0.028,3.646,0.796,0.0,0.796,0.0,5.0120000000000005,0.0,0.405,0.0,0.868,0.0,2.4975,5.306,0.938,10.7,0.0,14.282,0.796,0.029,0.029,0.0,0.737,0.708,0.0325,35.7,-383.6666666666667,-383.6666666666667,-383.6666666666667
0.0,0.0,0.0,1.672,0.29,0.512,0.5920000000000001,9.5,0.0,2.951,13.182,7.702,9.008,0.5720000000000001,0.0,0.942,0.0,0.0,1.3090000000000002,0.028,3.151,0.854,0.0,0.854,0.0,5.118,0.0,0.557,0.0,1.212,0.0,2.0749999999999997,7.0440000000000005,0.933,10.7,0.0,14.041,0.854,0.049,0.032,0.0,0.75,0.718,0.035,39.800000000000004,-289.3333333333333,-289.3333333333333,-289.3333333333333
0.0,0.0,0.0,1.516,0.388,0.461,0.528,7.5,0.0,2.091,12.634,7.622,8.911999999999999,1.658,0.0,1.088,0.0,0.0,1.332,0.029,3.371,0.803,0.0,0.803,0.0,4.739,0.0,0.233,0.0,2.345,0.0,2.0475,4.543,0.971,10.6,0.0,13.838,0.803,0.026,0.034,0.0,0.875,0.841,0.0375,41.400000000000006,-212.33333333333334,-212.33333333333334,-212.33333333333334
0.0,0.0,0.0,0.664,0.323,0.782,0.667,6.500000000000001,0.0,2.09,13.527999999999999,7.92,8.843,3.51,0.0,0.025,0.0,0.0,1.6099999999999999,0.029,2.9589999999999996,0.684,0.0,0.684,0.0,5.077,0.0,0.438,0.0,1.368,0.0,1.9174999999999998,5.582000000000001,0.918,8.9,0.0,12.107,0.684,0.026,0.037,0.0,0.782,0.745,0.0425,37.6,-202.0,-202.0,-202.0
0.0,0.0,0.0,1.275,0.333,1.044,0.9289999999999999,6.500000000000001,0.0,3.117,12.8,8.088,8.972999999999999,3.638,0.0,0.025,0.0,0.0,1.461,0.028,3.5309999999999997,0.582,0.0,0.582,0.0,5.228,0.0,0.397,0.0,0.733,0.0,1.7974999999999997,4.602,1.542,10.100000000000001,0.0,13.252000000000002,0.582,0.047,0.026,0.0,0.541,0.515,0.04,37.7,-134.0,-134.0,-134.0
0.0,0.0,0.0,1.154,0.384,0.555,0.8380000000000001,7.5,0.0,2.421,12.967,7.985,8.911,3.7030000000000003,0.0,0.025,0.0,0.0,2.266,0.03,2.654,0.774,0.0,0.774,0.0,4.952999999999999,0.0,0.997,0.0,0.804,0.0,3.21,4.678000000000001,1.037,9.0,0.0,12.499,0.774,0.026,0.028,0.0,0.49300000000000005,0.465,0.03,22.2,-136.0,-136.0,-136.0
0.0,0.0,0.0,1.839,0.342,2.265,0.569,8.5,0.0,3.895,13.182,7.96,10.123,3.917,0.0,0.025,0.0,0.0,1.6139999999999999,0.029,3.192,1.214,0.0,1.214,0.0,5.02,0.0,0.665,0.0,1.29,0.0,1.9449999999999998,5.3759999999999994,1.188,9.4,0.0,12.883000000000001,1.214,0.033,0.028,0.0,2.24,2.212,0.06999999999999999,14.899999999999999,-138.66666666666666,-138.66666666666666,-138.66666666666666
0.0,0.0,0.0,2.987,0.4,1.917,0.526,10.5,0.0,3.927,12.635000000000002,7.909,11.533999999999999,4.26,0.0,0.025,0.0,0.0,1.746,0.029,4.335,1.278,0.0,1.278,0.0,5.173,0.0,0.606,0.0,1.571,0.0,2.14,11.905000000000001,1.598,10.0,0.0,15.899000000000001,1.278,0.065,0.04,0.0,1.361,1.321,0.0325,9.9,-142.33333333333334,-142.33333333333334,-142.33333333333334
0.0,0.0,0.0,2.083,0.46,0.8,0.5790000000000001,10.499999999999998,0.0,3.431,12.508,7.851,11.301,1.4529999999999998,0.0,0.025,0.0,0.0,1.215,0.029,4.461,1.39,0.0,1.39,0.0,5.349,0.0,0.801,0.0,1.628,0.0,2.0524999999999998,9.088000000000001,0.911,11.0,0.0,17.376,1.39,0.04,0.031,0.0,4.069999999999999,4.039,0.022500000000000003,6.800000000000001,-190.0,-190.0,-190.0
0.0,0.0,0.0,1.2,0.452,2.04,0.836,11.0,0.0,4.169,13.251000000000001,7.856,11.44,1.4340000000000002,0.0,0.026,0.0,0.0,1.13,0.029,3.572,1.339,0.0,1.339,0.0,5.327999999999999,0.0,0.862,0.0,0.981,0.0,2.1425,7.51,1.068,11.3,0.0,14.771,1.339,0.063,0.03,0.0,1.124,1.094,0.02,8.399999999999999,-174.33333333333334,-174.33333333333334,-174.33333333333334
0.0,0.0,0.0,0.955,0.48,1.228,1.04,11.500000000000002,0.0,3.248,13.501000000000001,7.734,11.495000000000001,1.588,0.0,0.025,0.0,0.0,1.399,0.028,3.721,1.258,0.0,1.258,0.0,5.587,0.0,1.276,0.0,1.003,0.0,2.13,6.186,1.06,11.0,0.0,14.475,1.258,0.04,0.031,0.0,2.1630000000000003,2.132,0.025,8.700000000000001,-169.66666666666666,-169.66666666666666,-169.66666666666666
0.0,0.0,0.0,1.863,1.012,0.741,0.575,11.500000000000002,0.0,4.83,12.536999999999999,7.712,11.491,1.5179999999999998,0.0,0.025,0.0,0.0,1.146,0.029,3.0380000000000003,0.626,0.0,0.626,0.0,5.133,0.0,0.88,0.0,1.007,0.0,2.75,5.997999999999999,1.505,3.5999999999999996,0.0,7.199,0.626,0.04,0.027,0.0,1.057,1.03,0.022500000000000003,8.5,-188.66666666666666,-188.66666666666666,-188.66666666666666
0.0,0.0,0.0,2.957,0.419,0.305,0.651,11.5,0.0,8.151,12.631,7.576,11.742,1.516,0.0,0.026,0.0,0.0,1.202,0.028,2.261,0.557,0.0,0.557,0.0,4.821000000000001,0.0,0.918,0.0,0.978,0.0,2.21,5.623,1.25,2.1,0.0,5.513,0.557,0.041,0.03,0.0,1.204,1.174,0.022500000000000003,5.2,-124.0,-124.0,-124.0
0.0,0.0,0.0,2.746,0.478,0.666,0.5930000000000001,12.0,0.0,3.883,12.567,7.726,11.494,1.257,0.0,0.025,0.0,0.0,1.1680000000000001,0.028,2.114,0.764,0.0,0.764,0.0,4.704,0.0,0.843,0.0,1.152,0.0,2.32,5.955,0.897,4.7,0.0,8.262,0.764,0.04,0.03,0.0,0.398,0.368,0.025,7.9,-129.0,-129.0,-129.0
0.0,0.0,0.0,2.918,0.487,0.4,0.722,11.0,0.0,4.339,12.517,7.796,11.511,1.278,0.0,0.026,0.0,0.0,1.234,0.028,2.36,0.705,0.0,0.705,0.0,4.706,0.0,1.463,0.0,1.105,0.0,2.625,5.652,0.71,9.4,0.0,12.783000000000001,0.705,0.04,0.031,0.0,0.31299999999999994,0.282,0.022500000000000003,8.200000000000001,-111.0,-111.0,-111.0
0.0,0.0,0.0,2.987,0.505,0.33,0.62,8.5,0.0,4.085,12.712,7.807,11.669,0.986,0.0,0.025,0.0,0.0,1.484,0.028,2.176,0.729,0.0,0.729,0.0,4.544,0.0,0.909,0.0,0.895,0.0,3.3625000000000007,5.21,0.827,9.3,0.0,12.669,0.729,0.042,0.032,0.0,0.37,0.338,0.027499999999999997,7.400000000000001,-157.33333333333334,-157.33333333333334,-157.33333333333334
0.0,0.0,0.0,2.88,0.6,0.314,0.706,9.000000000000002,0.0,4.088,12.617,8.084,11.498999999999999,0.8799999999999999,0.0,0.025,0.0,0.0,2.193,0.027,2.2359999999999998,0.735,0.0,0.735,0.0,4.635,0.0,0.751,0.0,1.081,0.0,2.175,5.327,1.299,12.2,0.0,15.764999999999999,0.735,0.04,0.031,0.0,1.0599999999999998,1.029,0.22749999999999998,5.1,-446.3333333333333,-446.3333333333333,-446.3333333333333
0.0,0.0,0.0,3.101,0.505,0.348,0.737,10.5,0.0,4.135,13.195,8.419,11.477,0.926,0.0,0.026,0.0,0.0,2.5140000000000002,0.028,2.209,0.759,0.0,0.759,0.0,4.952999999999999,0.0,0.808,0.0,0.943,0.0,2.6475,5.353999999999999,0.856,12.4,0.0,15.815000000000001,0.759,0.068,0.034,0.0,0.44799999999999995,0.414,0.5025000000000001,8.0,-137.33333333333334,-137.33333333333334,-137.33333333333334
0.0,0.0,0.0,3.011,0.508,0.684,0.7180000000000001,11.000000000000002,0.0,4.088,12.440000000000001,8.598,11.591000000000001,1.307,0.0,0.026,0.0,0.0,2.192,0.027,2.2199999999999998,1.1,0.0,1.1,0.0,4.922,0.0,0.937,0.0,0.97,0.0,2.21,5.399,1.064,7.3,0.0,10.702,1.1,0.041,0.032,0.0,0.682,0.65,0.6675,7.199999999999999,-84.66666666666667,-84.66666666666667,-84.66666666666667
0.0,0.0,0.0,3.319,0.499,0.292,0.712,11.500000000000002,0.0,4.084,13.105,8.655,11.333,1.6,0.0,0.025,0.0,0.0,2.165,0.027,2.454,1.125,0.0,1.125,0.0,4.901999999999999,0.0,1.015,0.0,1.003,0.0,2.2775,5.74,1.004,5.8,0.0,9.214,1.125,0.042,0.031,0.0,0.6900000000000001,0.659,0.635,13.700000000000001,-59.666666666666664,-59.666666666666664,-59.666666666666664
0.0,0.0,0.0,2.06,0.481,1.271,0.5790000000000001,12.0,0.0,4.14,12.349,8.813,10.119,1.4889999999999999,0.0,0.026,0.0,0.0,1.726,0.028,2.6630000000000003,0.875,0.0,0.875,0.0,5.082,0.0,0.846,0.0,0.986,0.0,2.5275,5.215,1.456,9.2,0.0,12.805,0.875,0.037,0.033,0.0,0.9380000000000001,0.905,0.8400000000000001,34.0,-78.66666666666667,-78.66666666666667,-78.66666666666667
0.0,0.0,0.0,2.09,0.441,1.552,0.761,11.5,0.0,4.174,12.813,8.778,9.059000000000001,0.78,0.0,0.025,0.0,0.0,1.448,0.027,2.924,0.399,0.0,0.399,0.0,4.8180000000000005,0.0,0.978,0.0,1.036,0.0,2.02,5.522,1.724,10.5,0.0,13.924,0.399,0.032,0.034,0.0,1.183,1.149,1.355,35.400000000000006,-57.0,-57.0,-57.0
0.0,0.0,0.0,1.814,0.413,2.473,0.7979999999999999,10.0,0.0,4.111,12.594999999999999,8.83,8.870000000000001,0.709,0.0,0.026,0.0,0.0,1.3780000000000001,0.027,4.697,0.493,0.0,0.493,0.0,4.939,0.0,1.027,0.0,0.729,0.0,2.16,5.539,2.622,12.4,0.0,15.817,0.493,0.03,0.031,0.0,1.289,1.258,1.4949999999999999,41.800000000000004,-45.333333333333336,-45.333333333333336,-45.333333333333336
