Bus6001,Bus6002,Bus6003,Bus6004,Bus6005,Bus6006,Bus6007,Bus6008,Bus6009,Bus6010,Bus6011,Bus6012,Bus6013,Bus6014,Bus6015,Bus6016,Bus6017
0.0,0.0,8.6572,11.071,2.753,2.04,1.915,4.609,8.02,2.837,3.219,1.163,0.689,0.417,0.503,1.163,4.38
0.0,0.0,8.6338,12.05,2.83,2.2,2.383,4.859,7.453,2.104,3.837,1.383,0.598,0.326,0.531,1.383,6.758
0.0,0.0,9.6899,6.017,2.876,1.96,2.132,4.788,7.374,2.683,3.329,1.38,1.261,0.305,0.557,1.38,4.928
0.0,0.0,10.7609,7.417,2.718,2.76,2.555,4.192,7.142,2.512,4.656,1.618,0.596,0.383,0.305,1.618,5.207
0.0,0.0,8.4274,5.146,2.634,1.96,2.307,4.376,7.521,4.685,3.466,3.542,0.678,1.139,0.484,3.542,4.809
0.0,0.0,7.4176,5.358,3.501,3.8,1.662,6.643,7.316,3.436,3.495,5.368,0.672,0.318,0.65,5.368,2.833
0.0,0.0,15.4093,8.937,20.399,17.28,2.388,9.473,7.184,3.404,4.173,1.667,0.731,0.312,0.751,1.667,6.099
0.0,0.0,28.8034,18.615,25.024,23.96,3.122,10.221,7.14,3.091,2.258,4.77,2.761,0.335,0.54,4.77,3.734
0.0,0.0,40.4634,18.685,28.008,20.52,4.268,15.903,7.684,3.122,2.75,4.488,2.08,0.523,0.416,4.488,6.658
0.0,0.0,39.5284,18.071,21.056,18.76,3.871,16.788,7.412,3.427,4.138,8.208,3.313,1.059,0.846,8.208,3.113
0.0,0.0,42.6664,17.082,25.534,19.16,4.296,16.629,6.774,3.144,3.243,8.033,4.482,0.774,1.016,8.033,4.217
0.0,0.0,42.4921,18.374,21.36,18.08,4.439,12.526,7.224,4.906,2.767,5.212,3.62,1.825,1.043,5.212,3.493
0.0,0.0,38.7739,17.343,23.033,17.72,3.518,14.342,6.724,3.605,3.267,3.069,2.068,0.827,1.097,3.069,1.669
0.0,0.0,43.3286,18.198,23.298,17.84,4.862,16.197,7.291,3.514,2.946,3.966,2.771,0.385,0.985,3.966,1.99
0.0,0.0,45.4004,19.425,21.129,17.76,4.346,17.997,6.925,2.773,2.466,5.997,4.712,0.929,2.222,5.997,2.638
0.0,0.0,38.2194,16.544,18.448,11.8,4.016,13.336,7.196,2.025,2.9,6.379,3.078,1.735,2.609,6.379,6.703
0.0,0.0,31.4239,10.301,5.111,11.48,2.111,8.462,7.513,3.724,6.05,7.063,3.555,1.051,2.108,7.063,8.267
0.0,0.0,16.3397,12.883,4.727,5.2,5.447,7.203,7.988,6.463,5.348,10.545,0.762,1.584,2.686,10.545,10.362
0.0,0.0,13.0897,20.179,4.799,5.16,4.673,6.126,8.132,2.874,4.678,10.309,1.06,1.16,1.652,10.309,14.456
0.0,0.0,11.634,17.78,5.037,5.16,2.789,6.531,6.936,4.531,4.146,10.358,0.955,1.001,4.122,10.358,7.918
0.0,0.0,12.8355,18.278,4.963,5.96,3.254,5.528,7.7,3.775,2.929,10.495,0.63,1.114,3.202,10.495,9.917
0.0,0.0,12.6284,16.888,4.968,5.92,2.271,6.881,7.854,6.424,3.057,4.961,0.632,0.941,1.111,4.961,7.924
0.0,0.0,22.065,16.788,4.722,5.6,2.05,6.743,8.213,3.205,2.231,4.491,0.638,0.536,0.662,4.491,8.773
0.0,0.0,16.086,16.412,4.159,5.96,1.9,5.738,7.939,2.771,2.956,1.357,0.644,0.919,0.394,1.357,6.089
0.0,0.0,8.034,13.938,4.154,5.56,2.05,5.181,6.805,2.132,2.871,3.379,0.672,0.769,0.3,3.379,5.587
0.0,0.0,8.19,13.922,4.162,5.56,2.053,5.085,7.175,2.436,4.936,4.098,0.662,0.795,0.291,4.098,4.727
0.0,0.0,7.7945,13.658,4.14,6.48,2.149,5.271,7.749,2.184,2.753,0.876,0.587,0.677,0.212,0.876,5.166
0.0,0.0,10.33725,15.789,4.427,5.72,2.011,4.867,7.475,2.056,2.58,1.43,1.435,0.581,0.255,1.43,4.415
0.0,0.0,8.597,11.67,3.923,5.64,2.238,4.523,6.495,3.39,4.587,3.224,0.587,0.411,0.287,3.224,5.618
0.0,0.0,7.228,6.402,4.593,8.08,2.157,6.822,6.938,4.847,3.755,4.003,0.643,0.956,0.571,4.003,5.15
0.0,0.0,18.00435,17.266,23.867,16.64,2.829,8.553,7.328,5.309,2.941,3.856,0.586,0.77,0.543,3.856,4.996
0.0,0.0,28.506025,17.97,22.371,17.48,2.275,10.662,6.804,4.396,3.3245,4.865,3.265,0.525,0.488,4.865,7.853
0.0,0.0,39.5567,18.724,37.451,21.6,1.591,13.67,4.12,4.615,2.64775,6.698,1.828,1.097,0.555,6.698,4.872
0.0,0.0,44.3141,17.828,44.093,20.84,1.778,13.6475,16.372,2.689,2.129,6.855,7.705,1.152,1.008,6.855,5.553
0.0,0.0,44.5796,18.037,44.658,18.52,1.642,16.53175,19.161,5.414,2.873,10.234,3.663,0.793,0.646,10.234,9.247
0.0,0.0,45.3574,18.031,41.911,17.0,5.054,17.533875,20.206,3.496,2.409,10.47,4.605,0.864,0.345,10.47,9.774
0.0,0.0,46.4198,18.577,45.044,17.0,3.494,20.2989375,10.896,3.685,2.486,6.736,5.717,1.533,0.374,6.736,7.109
0.0,0.0,48.5304,19.928,47.127,15.72,4.005,20.11296875,15.511,3.133,4.0875,7.426,3.863,0.729,0.994,7.426,5.927
0.0,0.0,47.5919,19.385,46.129,13.62,1.96,22.06898438,15.686,3.978,5.191,11.087,3.228,0.673,3.264,11.087,7.641
0.0,0.0,43.1214,20.198,39.864,13.0,2.2,20.21199219,24.351,4.115,4.9025,8.496,3.343,0.765,3.634,8.496,14.441
0.0,0.0,36.5657,13.238,4.062,7.64,1.86,16.49299609,28.981,3.295,5.98025,10.775,3.001,1.02,4.398,10.775,9.703
0.0,0.0,19.8478,12.67,2.816,1.96,1.937,15.08099805,31.096,4.054,5.309125,13.705,2.457,2.707,2.063,13.705,8.446
0.0,0.0,13.1352,13.843,3.612,1.92,2.097,11.77399902,27.102,4.496,5.8545625,11.101,0.9,1.632,2.334,11.101,7.9029
0.0,0.0,12.6276,9.609,5.602,1.88,2.8473,6.908999512,20.434,4.1343,5.41628125,11.118,0.893,0.854,5.178,11.118,10.3874
0.0,0.0,11.8218,8.841,3.247,2.48,2.8259,6.541999756,12.733,4.7827,3.856140625,6.409,1.683,0.759,2.3,6.409,9.10865
0.0,0.0,11.443,8.646,2.828,2.36,2.4592,5.812,11.176,5.7317,4.495070313,3.556,1.014,0.554,2.545,3.556,5.633875
0.0,0.0,11.60495,8.592,2.929,1.92,1.8772,5.593,9.506,3.1791,3.750035156,4.167,0.892,0.401,0.397,4.167,5.2142875
0.0,0.0,12.4179,9.023,2.706,2.12,1.8689,5.709,9.723,2.4735,4.150517578,3.904,1.068,0.829,0.29,3.904,4.72534375
0.0,0.0,10.1975,6.746,2.742,2.16,1.9208,5.443,8.737,2.8554,3.102258789,1.375,0.897,0.482,0.244,1.375,4.743221875
0.0,0.0,10.4295,6.853,2.935,2.24,1.9276,5.225,8.998,2.5571,3.156129395,1.073,1.038,0.413,0.313,1.073,4.603260938
0.0,0.0,11.7469,8.655,2.772,2.52,2.0249,5.089,8.512,2.2784,3.260123291,1.969,0.94,0.435,0.328,1.969,4.666830469
0.0,0.0,8.7997,5.552,3.013,2.04,2.0766,5.189,7.855,2.1837,2.862,3.002,0.931,0.45,0.24,3.002,4.568165234
0.0,0.0,8.8387,5.462,2.69,2.4,1.8237,5.583,8.447,5.016,3.6055,2.56,0.893,0.386,0.164,2.56,5.4417
0.0,0.0,8.6315,5.685,4.823,2.96,2.2407,6.802,9.221,3.2629,2.594,4.791,1.769,0.603,1.652,4.791,6.5082
0.0,0.0,18.0839,10.527,25.502,12.08,1.9962,7.499,8.504,3.8543,3.308,4.394,0.898,0.717,3.347,4.394,4.2021
0.0,0.0,26.5094,16.821,27.459,15.36,1.7542,9.087,7.287,2.7903,4.891,5.383,0.922,0.598,0.58,5.383,8.0849
0.0,0.0,40.4384,18.509,23.071,15.08,1.8397,11.368,9.17,2.8367,4.816,4.226,0.902,0.783,0.577,4.226,6.855
0.0,0.0,46.4554,20.827,24.458,15.32,2.6679,13.588,14.094,2.6129,3.0,1.735,2.775,0.499,0.649,1.735,5.4406
0.0,0.0,45.1784,20.233,24.309,14.8,2.5497,14.367,17.372,2.9748,6.88,5.949,1.889,0.736,0.461,5.949,4.9879
0.0,0.0,41.0634,17.889,22.362,14.2,2.4912,13.744,21.344,2.4355,4.911,6.285,0.443,0.775,0.534,6.285,4.5683
0.0,0.0,44.3541,18.425,25.438,15.04,2.2173,13.748,16.821,2.6,5.594,5.694,3.826,1.347,0.674,5.694,4.853
0.0,0.0,45.4973,20.06,24.703,14.24,1.8904,15.121,14.167,2.234,5.84,6.873,1.088,1.271,0.908,6.873,8.349
0.0,0.0,43.98565,19.117,24.897,14.52,1.6478,16.373,14.115,1.9965,4.3435,4.243,0.479,0.83,1.428,4.243,6.3645
0.0,0.0,37.827,20.351,20.913,14.44,1.8128,15.95,26.294,2.9778,6.68525,6.986,0.414,0.624,1.584,6.986,10.4674
0.0,0.0,32.6213,16.411,8.704,10.36,2.3994,15.263,24.497,2.7599,4.88,5.712,1.279,0.61,1.131,5.712,7.2956
0.0,0.0,15.2681,15.549,2.622,2.96,3.0292,12.412,25.18,4.1286,6.351,7.67,0.472,3.525,0.983,7.67,4.9356
0.0,0.0,11.3253,14.116,2.492,3.16,2.6411,10.421,21.845,2.9584,5.25,9.039,0.505,0.764,1.323,9.039,5.5757
0.0,0.0,12.6578,12.702,2.626,3.16,2.8512,7.12,16.846,2.9041,4.029,9.144,0.4,0.513,4.644,9.144,7.5219
0.0,0.0,12.3461,9.091,4.563,3.76,2.6481,5.842,11.855,4.527,2.412,8.685,1.03,0.366,4.619,8.685,10.3342
0.0,0.0,12.6422,9.449,2.906,3.76,2.123,5.85,8.792,5.6513,3.67,5.132,0.488,0.379,3.332,5.132,5.4283
0.0,0.0,12.6877,9.448,2.857,2.68,2.023,6.021,8.397,2.2713,2.513,2.9,0.396,1.693,0.467,2.9,6.2767
0.0,0.0,10.8104,7.506,2.82,2.2,1.89,5.541,8.615,3.538,2.269,1.094,0.442,0.521,0.297,1.094,5.832
0.0,0.0,10.1817,6.908,2.938,2.24,1.817,4.752,8.762,2.036,2.239,0.982,0.393,0.395,0.227,0.982,4.608
0.0,0.0,9.7377,6.532,2.823,2.4,2.005,4.88,8.625,1.933,3.234,0.926,0.459,0.35,0.202,0.926,4.458
0.0,0.0,9.5599,6.195,2.93,2.24,1.769,4.88,8.776,2.739,2.685,2.131,0.394,0.375,0.237,2.131,4.362
0.0,0.0,9.6204,6.367,2.94,2.4,1.819,4.404,7.213,3.174,3.048,1.055,0.551,0.355,0.19,1.055,3.685
0.0,0.0,9.7224,6.461,3.399,1.96,1.725,4.972,7.102,3.648,3.961,1.226,1.051,0.279,0.234,1.226,5.413
0.0,0.0,8.5973,5.783,2.442,5.8,1.766,6.806,6.25,2.993,3.838,3.339,0.393,0.351,0.599,3.339,6.522
0.0,0.0,13.9653,8.36,22.083,14.44,1.376,6.512,7.448,5.505,3.499,4.039,0.629,0.605,0.666,4.039,6.813
0.0,0.0,30.6219,18.992,24.993,16.56,1.477,8.003,6.82,5.009,2.31,3.82,0.396,0.483,0.42,3.82,6.195
0.0,0.0,44.6575,21.19,22.232,3.24,1.711,11.966,6.508,2.767,3.261,5.286,0.615,0.721,0.378,5.286,3.913
0.0,0.0,45.2489,20.182,25.198,3.36,1.161,14.86,13.484,2.475,2.449,11.679,1.481,0.822,0.451,11.679,4.207
0.0,0.0,48.9773,23.285,26.181,4.96,1.472,15.988,14.11,2.647,2.584,6.822,1.992,0.394,0.273,6.822,3.777
0.0,0.0,46.5772,19.801,21.923,5.8,1.18,14.67,15.618,1.667,3.27,5.004,1.428,2.106,0.278,5.004,4.865
0.0,0.0,45.9733,18.946,26.394,7.6,1.296,13.402,13.087,1.551,2.492,4.351,2.691,2.294,0.158,4.351,5.137
0.0,0.0,49.5258,20.462,26.671,6.88,1.522,12.037,11.204,2.781,3.074,3.978,2.572,0.364,0.592,3.978,4.443
0.0,0.0,46.3412,17.754,25.472,9.72,1.876,12.243,10.211,2.31,3.681,4.198,2.609,0.339,2.888,4.198,6.311
0.0,0.0,37.8641,18.046,19.785,6.64,4.268,12.85,18.603,3.213,3.133,3.301,3.245,0.668,0.913,3.301,6.726
0.0,0.0,29.2121,10.109,4.113,5.72,3.368,10.033,22.806,3.174,4.285,8.763,2.861,0.663,0.646,8.763,5.352
0.0,0.0,19.9616,9.552,2.761,3.16,1.412,9.323,24.585,1.714,4.544,9.963,2.271,0.59,0.63,9.963,2.454
0.0,0.0,12.3121,8.249,2.547,1.64,1.611,7.795,21.238,2.609,3.917,7.268,0.528,0.708,0.637,7.268,8.695
0.0,0.0,11.8555,7.61,2.924,2.16,1.954,6.182,16.164,3.54,4.443,9.818,0.399,0.769,1.206,9.818,3.657
0.0,0.0,9.8284,5.415,3.245,2.52,2.49,4.607,12.077,3.623,3.767,6.9,0.448,0.732,0.647,6.9,7.707
0.0,0.0,10.1788,5.689,3.357,2.48,2.702,4.525,10.028,5.217,2.425,5.595,1.165,0.466,1.157,5.595,3.871
0.0,0.0,10.737,5.55,3.266,2.32,2.317,4.651,8.576,7.542,2.311,3.596,0.495,0.294,2.025,3.596,3.892
0.0,0.0,10.11115,5.189,3.031,2.32,1.771,4.608,7.53,4.076,2.503,0.939,0.395,0.323,0.272,0.939,4.298
0.0,0.0,10.455725,5.494,3.127,2.6,1.689,4.692,7.703,2.937,1.99,0.843,1.327,0.41,0.336,0.843,2.506
0.0,0.0,10.5725125,5.567,3.827,2.12,1.762,4.796,6.613,2.533,2.092,1.502,0.394,0.284,0.257,1.502,2.747
0.0,0.0,10.14140625,5.139,3.282,2.2,1.681,5.468,7.257,2.495,2.52,0.913,0.398,0.253,0.294,0.913,2.993
0.0,0.0,10.28235313,5.539,3.049,2.36,2.038,5.798,6.265,2.935,3.352,1.742,0.394,0.391,0.204,1.742,3.856
0.0,0.0,10.18982656,5.32,3.05,3.32,1.882,4.611,6.642,5.318,1.94,3.287,0.394,0.375,0.178,3.287,4.383
0.0,0.0,10.09206328,5.525,4.714,4.92,1.893,5.807,7.184,5.439,3.739,0.922,0.471,0.565,0.769,0.922,6.129
0.0,0.0,17.43468164,7.499,19.428,10.64,5.053,7.514,6.114,4.851,3.794,5.346,1.167,0.498,0.871,5.346,5.629
0.0,0.0,32.8953,17.923,23.622,14.04,4.609,9.887,6.14,3.47,3.515,4.615,2.286,0.249,0.338,4.615,6.922
0.0,0.0,48.9354,21.086,22.767,14.44,1.957,10.907,6.581,3.8,3.468,6.337,2.537,0.409,0.422,6.337,4.117
0.0,0.0,47.8746,17.924,23.041,15.68,2.045,11.352,12.702,3.852,2.291,6.522,2.174,0.25,0.329,6.522,3.403
0.0,0.0,45.3837,14.858,24.071,15.32,1.55,13.059,17.188,4.001,3.258,4.799,1.619,1.427,0.392,4.799,3.182
0.0,0.0,40.3043,15.2,20.158,16.72,1.846,11.11,19.153,6.763,2.561,4.253,1.549,0.863,0.623,4.253,2.992
0.0,0.0,47.4435,20.45,22.216,17.08,1.389,10.508,18.491,6.529,2.445,3.375,1.453,1.425,0.651,3.375,4.33
0.0,0.0,44.373,15.319,20.143,17.32,1.265,13.175,15.733,6.76,2.495,8.532,2.063,0.767,0.582,8.532,4.462
0.0,0.0,38.3163,11.46,20.217,19.12,1.447,13.063,12.827,4.904,2.631,7.948,3.218,0.578,0.763,7.948,8.122
0.0,0.0,34.462,15.205,20.927,20.72,1.993,10.502,22.102,6.312,3.045,1.952,3.482,0.63,1.051,1.952,5.691
0.0,0.0,22.9965,5.941,7.202,11.64,1.739,7.508,21.666,5.965,4.185,5.248,1.231,0.737,1.1,5.248,3.667
0.0,0.0,9.9979,5.527,6.395,7.12,1.373,4.749,23.305,6.189,3.999,7.275,0.639,0.806,0.995,7.275,3.056
0.0,0.0,8.7143,5.511,2.724,1.72,1.396,4.621,23.265,6.999,6.601,7.316,0.559,0.721,0.708,7.316,6.215
0.0,0.0,8.9108,5.394,2.709,2.12,1.76,4.807,22.813,7.239,4.104,9.879,0.608,0.482,2.996,9.879,3.247
0.0,0.0,9.1928,5.307,3.14,2.64,2.108,4.562,14.02,7.291,3.742,5.249,0.611,0.661,1.854,5.249,6.85
0.0,0.0,8.9128,5.293,3.193,2.6,2.228,4.302,8.902,7.75,2.946,3.914,0.577,0.512,0.538,3.914,3.647
0.0,0.0,8.1789,5.311,3.365,2.28,1.92,4.264,7.447,4.585,2.654,2.302,0.844,0.471,0.584,2.302,2.596
0.0,0.0,9.5166,5.819,3.191,2.6,1.738,4.383,7.752,5.225,2.742,2.411,1.082,0.609,0.533,2.411,2.26
0.0,0.0,9.2608,5.174,3.207,2.2,1.768,4.632,6.769,4.946,1.905,1.053,0.635,0.516,0.433,1.053,2.746
0.0,0.0,9.1801,5.243,3.082,2.24,1.803,5.016,7.0,4.886,3.033,1.718,0.549,0.432,0.465,1.718,2.42
0.0,0.0,9.3383,5.065,3.37,2.44,1.701,4.437,7.518,4.97,2.27,1.082,0.62,0.291,0.572,1.082,3.055
0.0,0.0,9.0952,5.284,3.903,2.84,1.76,4.786,6.163,5.308,3.252,1.256,0.549,0.34,0.458,1.256,3.636
0.0,0.0,9.5929,5.283,3.3,2.2,2.036,4.238,6.071,6.497,2.395,1.792,0.587,0.357,0.51,1.792,4.014
0.0,0.0,8.6924,5.144,2.911,7.0,2.401,5.322,6.434,6.745,3.037,4.859,0.592,0.349,0.663,4.859,3.194
0.0,0.0,8.0618,4.866,2.318,5.36,2.085,6.982,6.228,4.661,3.048,1.063,0.741,0.731,0.628,1.063,4.419
0.0,0.0,12.4159,5.566,2.753,5.08,1.279,6.533,6.674,7.187,8.258,2.521,1.369,0.697,1.633,2.521,2.512
0.0,0.0,22.556,5.245,2.591,8.52,1.246,6.782,6.591,7.247,7.67,4.222,4.859,0.684,2.151,4.222,4.71
0.0,0.0,21.5832,4.897,2.335,12.2,1.176,9.127,6.492,5.216,6.056,10.128,3.049,0.807,1.212,10.128,5.613
0.0,0.0,21.71335,4.919,2.421,11.6,1.154,8.816,6.956,3.752,5.33,7.286,7.06,0.53,1.116,7.286,2.582
0.0,0.0,21.8155,5.052,2.142,12.08,1.353,8.623,6.788,3.819,3.601,9.476,3.73,1.047,0.737,9.476,2.266
0.0,0.0,11.2822,4.645,2.611,12.84,1.166,6.247,6.619,4.135,3.587,4.703,0.684,2.91,0.548,4.703,8.859
0.0,0.0,10.2415,7.221,2.85,2.28,1.112,5.682,8.472,2.816,3.465,3.828,0.683,2.416,0.459,3.828,11.398
0.0,0.0,10.213,6.194,2.204,1.84,1.335,5.35,8.522,3.282,4.758,4.132,0.634,1.389,1.48,4.132,4.307
0.0,0.0,10.123,6.135,2.342,1.76,1.307,4.975,24.37,2.833,5.163,5.895,1.324,1.725,3.256,5.895,5.869
0.0,0.0,9.372,6.878,2.055,2.28,1.136,4.028,23.409,3.102,4.511,3.771,0.524,1.421,1.096,3.771,2.839
0.0,0.0,7.533,6.447,2.128,2.08,1.22,4.226,23.221,3.148,6.766,7.278,0.648,2.817,2.565,7.278,3.066
0.0,0.0,7.3837,5.21,2.015,1.76,1.221,3.986,24.428,4.567,4.075,7.177,0.654,2.399,0.693,7.177,2.383
0.0,0.0,7.915,5.007,2.188,2.04,1.412,4.236,21.267,6.34,4.312,11.008,1.118,0.486,1.973,11.008,2.76
0.0,0.0,8.6324,5.087,2.747,2.84,1.703,4.347,16.076,6.406,2.83,3.684,0.599,0.503,5.163,3.684,5.136
0.0,0.0,8.2782,5.274,3.395,2.36,1.691,4.622,10.703,6.22,4.112,4.628,0.528,0.489,4.641,4.628,1.785
0.0,0.0,7.807,5.032,2.876,2.48,1.633,4.235,7.898,6.355,1.97,3.34,0.587,0.386,0.705,3.34,3.044
0.0,0.0,9.0138,5.252,2.908,2.2,1.666,4.43,7.602,7.829,2.682,2.011,1.429,0.379,1.493,2.011,2.842
0.0,0.0,9.1011,5.387,2.935,2.96,1.632,4.484,7.343,5.986,2.279,1.217,0.514,0.509,0.47,1.217,2.297
0.0,0.0,8.9314,5.386,2.823,2.28,1.633,4.65,7.258,6.107,2.52,1.149,0.512,0.453,0.428,1.149,2.066
0.0,0.0,8.8555,4.908,3.062,2.32,1.822,4.298,6.419,5.11,1.895,1.208,0.651,0.321,0.479,1.208,2.104
0.0,0.0,9.0777,5.361,3.255,3.04,1.86,4.575,7.281,4.784,1.968,0.919,0.522,0.293,0.271,0.919,3.336
0.0,0.0,9.2693,5.695,2.726,2.48,1.713,4.509,6.223,4.496,1.908,1.522,0.523,0.386,0.348,1.522,2.54
0.0,0.0,8.0576,6.622,3.413,2.0,1.391,4.388,5.851,5.166,4.193,0.874,0.629,0.368,0.259,0.874,2.935
0.0,0.0,7.5439,10.921,2.214,1.96,1.323,4.659,5.661,3.865,3.424,1.232,1.918,0.601,0.692,1.232,6.442
0.0,0.0,7.1877,14.236,2.671,2.48,1.034,4.28,5.884,4.357,4.399,2.194,1.376,0.535,0.646,2.194,4.273
0.0,0.0,6.9508,14.744,2.295,2.0,1.281,4.884,6.093,5.073,4.695,4.664,0.528,0.599,0.796,4.664,4.675
0.0,0.0,7.3475,14.019,2.145,4.2,1.033,4.037,6.397,4.759,3.398,3.689,1.417,0.636,1.025,3.689,3.462
0.0,0.0,6.8815,13.303,2.042,4.96,1.172,4.187,6.631,3.882,4.548,1.712,1.286,2.951,0.693,1.712,2.127
0.0,0.0,7.1124,6.706,2.088,3.2,1.062,4.093,6.357,4.661,3.304,4.52,1.298,1.903,1.795,4.52,2.047
0.0,0.0,6.8147,5.715,2.607,2.36,1.225,4.357,5.564,3.241,4.174,3.904,1.3,0.319,0.514,3.904,6.766
0.0,0.0,6.8066,5.677,2.047,1.8,1.267,4.12,5.791,3.718,3.728,5.102,1.399,2.351,0.312,5.102,3.874
0.0,0.0,6.9214,5.267,2.158,2.0,1.162,4.139,5.777,2.736,3.061,11.869,1.29,3.201,0.311,11.869,3.269
0.0,0.0,6.8492,5.699,1.953,2.0,1.473,4.297,6.045,3.541,2.476,6.827,2.249,2.912,0.479,6.827,1.826
0.0,0.0,7.2797,6.004,2.084,2.6,1.129,4.031,6.264,2.877,3.565,6.614,3.401,2.328,0.305,6.614,7.419
0.0,0.0,7.1096,5.623,2.423,1.88,1.246,4.38,6.025,4.173,3.86,5.552,0.74,1.744,0.303,5.552,5.484
0.0,0.0,6.8836,5.536,2.649,2.2,1.185,4.543,6.168,2.55,5.41,7.437,0.798,1.313,3.179,7.437,4.681
0.0,0.0,7.8308,5.625,2.564,1.84,1.568,4.36,5.942,5.621,5.415,2.214,0.579,0.643,4.575,2.214,1.824
0.0,0.0,8.8344,5.865,3.086,2.76,2.767,4.136,6.844,8.277,5.65,4.969,0.715,0.502,3.296,4.969,2.066
0.0,0.0,8.5935,5.513,3.185,2.32,1.625,4.535,6.461,7.523,3.659,5.802,0.588,0.525,0.477,5.802,2.336
0.0,0.0,8.9749,5.761,4.357,2.8,1.925,4.225,6.621,7.673,2.844,2.519,0.594,0.52,0.573,2.519,3.512
0.0,0.0,9.0194,5.846,3.575,2.24,1.522,4.521,6.97,4.629,2.757,1.213,1.501,0.359,0.437,1.213,8.984
0.0,0.0,8.6745,5.689,3.086,2.2,1.986,4.36,6.446,4.005,2.378,1.13,0.579,0.335,0.504,1.13,4.311
0.0,0.0,9.0696,5.773,3.147,2.72,1.74,4.761,5.867,4.335,2.514,2.058,0.587,0.272,0.518,2.058,7.592
0.0,0.0,9.1683,5.996,3.243,2.88,1.629,4.49,6.12,5.432,1.963,0.835,0.711,0.264,0.418,0.835,4.773
0.0,0.0,8.8378,5.746,2.987,2.32,1.803,3.836,5.679,3.88,3.325,1.295,0.59,0.314,0.382,1.295,3.91
0.0,0.0,9.2408,5.931,3.504,2.28,1.635,4.151,5.728,4.863,3.228,3.963,0.575,0.294,0.261,3.963,5.489
0.0,0.0,8.5298,5.477,5.55,6.68,1.664,5.294,6.465,4.949,2.082,4.533,0.655,0.426,1.496,4.533,2.94
0.0,0.0,17.957,8.493,23.665,12.36,1.877,7.456,5.3,2.535,4.029,1.688,0.601,0.558,0.309,1.688,1.461
0.0,0.0,27.9036,15.965,25.618,13.24,2.02,9.026,5.421,3.12,3.865,2.486,5.473,0.329,0.371,2.486,2.175
0.0,0.0,41.5801,17.823,22.124,13.32,1.66,12.071,6.853,2.414,3.862,6.572,4.267,0.435,0.451,6.572,1.803
0.0,0.0,39.9475,16.48,23.033,13.36,1.28,12.417,6.629,1.93,3.238,6.148,3.099,0.325,0.301,6.148,2.552
0.0,0.0,40.424,16.392,23.643,14.0,1.373,13.035,6.295,3.092,4.143,6.798,1.535,0.527,0.313,6.798,3.426
0.0,0.0,41.7028,16.687,22.082,14.84,1.098,11.925,6.656,2.161,3.094,6.631,2.81,1.096,0.214,6.631,2.575
0.0,0.0,41.7479,16.037,26.434,14.6,1.29,12.505,7.025,2.006,3.632,4.333,2.513,0.712,0.323,4.333,1.817
0.0,0.0,45.4065,19.073,25.502,10.08,1.346,13.979,5.801,2.163,2.96,1.527,2.774,0.27,0.621,1.527,5.34
0.0,0.0,44.0026,18.981,25.084,9.96,3.766,15.152,6.33,1.788,2.025,1.919,1.732,0.298,0.624,1.919,2.77
0.0,0.0,34.6485,17.245,21.838,9.36,1.769,12.792,6.6,1.857,2.368,2.621,3.721,0.997,0.713,2.621,3.47
0.0,0.0,26.641,10.897,4.989,7.16,1.879,6.215,6.143,2.201,4.933,4.409,4.176,2.152,0.988,4.409,4.785
0.0,0.0,11.3879,7.943,3.614,1.76,5.141,4.72,6.369,4.506,6.594,8.04,0.896,1.95,1.185,8.04,3.427
0.0,0.0,7.6943,8.348,3.244,2.72,4.962,4.424,6.803,4.893,6.767,5.338,0.586,0.727,1.939,5.338,5.745
0.0,0.0,7.7551,6.693,3.33,4.44,4.134,4.437,6.177,3.741,6.801,4.41,0.474,1.838,1.434,4.41,3.026
0.0,0.0,8.8585,6.183,3.284,2.08,4.272,4.649,6.556,5.474,4.228,8.278,0.536,0.714,2.51,8.278,6.512
0.0,0.0,8.8096,6.451,3.379,2.44,4.134,4.846,7.427,6.589,3.317,8.319,0.555,0.594,0.404,8.319,2.298
0.0,0.0,9.7223,6.455,3.219,2.36,3.909,4.638,6.935,3.846,2.678,3.188,0.538,0.446,0.482,3.188,3.247
0.0,0.0,8.9494,6.348,3.257,2.76,1.89,4.699,6.688,2.051,3.271,1.551,1.205,0.383,0.323,1.551,7.499
0.0,0.0,8.8084,6.476,3.379,2.36,1.81,5.137,6.446,2.414,2.205,2.872,1.047,0.412,0.443,2.872,3.749
0.0,0.0,8.9692,6.425,3.301,2.28,1.977,4.708,6.156,2.429,3.032,2.127,0.469,0.337,0.347,2.127,2.095
0.0,0.0,9.772,6.811,3.221,2.6,1.969,4.871,6.335,4.88,2.576,1.267,0.469,0.273,0.374,1.267,3.984
0.0,0.0,8.7608,6.305,3.372,2.88,1.953,4.652,6.45,3.236,2.22,1.046,0.48,0.259,0.346,1.046,3.895
0.0,0.0,8.8025,6.222,3.789,2.24,1.91,4.634,5.945,4.487,2.501,1.863,0.479,0.311,0.327,1.863,4.497
0.0,0.0,9.2096,7.123,6.161,2.12,1.8,6.432,6.372,3.504,3.546,1.461,0.526,0.498,0.496,1.461,3.067
0.0,0.0,16.3831,9.75,24.869,10.2,3.333,6.589,5.698,5.14,3.57,0.978,0.477,0.502,0.298,0.978,4.162
