Site Name,Lat,Lon,ATB Year,Plant life,Policy,Turbine size (MW),Wind Plant size (MW),Wind Plant Size Adjusted for Turbine Rating(MW),Electrolyzer size (MW),Load Profile (kW),Energy to Electrolyzer (kW),Wind capacity factor (%),Electrolyzer capacity factor (%),LCOH ($/kg),LCOH: Compression & storage ($/kg),LCOH: Electrolyzer CAPEX ($/kg),LCOH: Desalination CAPEX ($/kg),LCOH: Electrolyzer FOM ($/kg),LCOH: Electrolyzer VOM ($/kg),LCOH: Desalination FOM ($/kg),LCOH: Renewable plant ($/kg),LCOH: Renewable FOM ($/kg),LCOH: Taxes ($/kg),LCOH: Water consumption ($/kg),LCOH: Finances ($/kg),LCOH: total ($/kg)
"42.58443167,-119.0939167",42.58443167,-119.0939167,2025,25,No Policy,7,100,98,100,100000,172551686.5,20.0996746,0.196976811,5.408595998,0.075856749,1.392029693,0.003192611,0.293542255,0.094313235,0.005539817,2.266595766,1.009051502,0.212165741,0.018121372,0.038187256,5.408595998
"43.10529078,-119.0939167",43.10529078,-119.0939167,2025,25,No Policy,7,100,98,100,100000,202665347.6,23.60746291,0.231353137,4.632185339,0.064588777,1.185253751,0.002718372,0.249925366,0.104617027,0.004716666,1.929909359,0.859118446,0.180703119,0.018121372,0.032513084,4.632185339
"43.62614988,-119.0939167",43.62614988,-119.0939167,2025,25,No Policy,7,100,98,100,100000,200031063,23.3006084,0.228345962,4.690773544,0.065439067,1.20085721,0.002754158,0.253216728,0.103839202,0.004778782,1.955315954,0.870432501,0.18307731,0.018121372,0.032941261,4.690773544
"44.14700898,-119.0939167",44.14700898,-119.0939167,2025,25,No Policy,7,100,98,100,100000,149861884.5,17.45665414,0.171075211,6.199725762,0.087338317,1.602725295,0.00367584,0.337985949,0.083815533,0.006378572,2.609664425,1.161826698,0.244224774,0.018121372,0.043968988,6.199725762
"44.66786808,-119.0939167",44.66786808,-119.0939167,2025,25,No Policy,7,100,98,100,100000,224975977.7,26.20631554,0.256821892,4.19100789,0.058185874,1.067755537,0.00244889,0.225140532,0.110481636,0.004248919,1.738590917,0.773920577,0.16282484,0.018121372,0.029288796,4.19100789
"45.18872718,-119.0939167",45.18872718,-119.0939167,2025,25,No Policy,7,100,98,100,100000,271495943.8,31.62519148,0.309926877,3.504306475,0.048219876,0.88487181,0.002029448,0.186563418,0.119592653,0.00352088,1.44080741,0.641311749,0.134997606,0.018121372,0.024270254,3.504306475
"45.70958629,-119.0939167",45.70958629,-119.0939167,2025,25,No Policy,7,100,98,100,100000,240189357.8,27.97844537,0.274188765,3.937152956,0.054501897,1.000151728,0.002293841,0.210880331,0.113836957,0.003979796,1.628513877,0.724901136,0.152538351,0.018121372,0.02743367,3.937152956
"46.23044539,-119.0939167",46.23044539,-119.0939167,2025,25,No Policy,7,100,98,100,100000,161612777.8,18.82545637,0.184489472,5.762267886,0.080989615,1.486221733,0.00340864,0.313410931,0.08961539,0.005914785,2.41996554,1.077350076,0.226497809,0.018121372,0.040771996,5.762267886
"46.75130449,-119.0939167",46.75130449,-119.0939167,2025,25,No Policy,7,100,98,100,100000,199788156.2,23.27231341,0.228068671,4.696255811,0.065518601,1.202316726,0.002757505,0.253524594,0.103768488,0.004784592,1.957692437,0.871490792,0.183299392,0.018121372,0.032981312,4.696255811
"47.27216359,-119.0939167",47.27216359,-119.0939167,2025,25,No Policy,7,100,98,100,100000,211696391.1,24.65944356,0.241662547,4.44239943,0.061834385,1.134708533,0.002602446,0.239263461,0.107139047,0.004515451,1.847608258,0.822468147,0.173012265,0.018121372,0.031126064,4.44239943
"47.79302269,-119.0939167",47.79302269,-119.0939167,2025,25,No Policy,7,100,98,100,100000,217941572.6,25.38691322,0.24879175,4.320360889,0.060063166,1.102205305,0.002527901,0.232407294,0.108764601,0.00438606,1.79468433,0.798900074,0.168066649,0.018121372,0.030234137,4.320360889
"48.3138818,-119.0939167",48.3138818,-119.0939167,2025,25,No Policy,7,100,98,100,100000,176264155,20.53212131,0.201214789,5.298548541,0.074259545,1.362719782,0.003125389,0.28735968,0.095780352,0.005423138,2.21887141,0.9877989,0.207706016,0.018121372,0.037382958,5.298548541
"48.8347409,-119.0939167",48.8347409,-119.0939167,2025,25,No Policy,7,100,98,100,100000,196075107.7,22.83979914,0.223830032,4.781719689,0.06675888,1.225076804,0.002809705,0.258325556,0.10263776,0.004875197,1.994751915,0.887994098,0.186762527,0.018121372,0.033605875,4.781719689
"34.25068604,-118.4182291",34.25068604,-118.4182291,2025,25,No Policy,7,100,98,100,100000,65719888.37,7.65537792,0.075022704,13.97305188,0.199137918,3.654333975,0.008381191,0.770713591,0.05146607,0.014545137,5.950230772,2.64932797,0.556530849,0.018121372,0.100263035,13.97305188
"34.77154514,-118.4182291",34.77154514,-118.4182291,2025,25,No Policy,7,100,98,100,100000,295352285.5,34.40409626,0.337160143,3.236056821,0.044326905,0.813432799,0.001865603,0.171494225,0.123144933,0.00323649,1.32448564,0.589511397,0.124127572,0.018121372,0.022309885,3.236056821
"35.29240424,-118.4182291",35.29240424,-118.4182291,2025,25,No Policy,7,100,98,100,100000,215249743,25.07335558,0.245718885,4.372083585,0.060814002,1.115983713,0.002559501,0.23531369,0.108064984,0.00444091,1.817119254,0.808890808,0.170163119,0.018121372,0.030612234,4.372083585
"35.81326335,-118.4182291",35.81326335,-118.4182291,2025,25,No Policy,7,100,98,100,100000,163590566.5,19.05583898,0.186747222,5.694820549,0.080010741,1.468258644,0.003367441,0.309621834,0.090511699,0.005843276,2.390716838,1.064325054,0.223764583,0.018121372,0.040279067,5.694820549
"36.33412245,-118.4182291",36.33412245,-118.4182291,2025,25,No Policy,7,100,98,100,100000,128256754.3,14.93998163,0.14641182,7.213193257,0.102046747,1.872636299,0.004294879,0.394920419,0.070360433,0.007453056,3.049151557,1.357538942,0.285293893,0.018121372,0.05137566,7.213193257
"36.85498155,-118.4182291",36.85498155,-118.4182291,2025,25,No Policy,7,100,98,100,100000,179446570.4,20.9028248,0.204847683,5.207824409,0.072942991,1.33855999,0.003069978,0.282263468,0.096976278,0.00532696,2.179532823,0.97028067,0.204029894,0.018121372,0.036719986,5.207824409
"37.37584065,-118.4182291",37.37584065,-118.4182291,2025,25,No Policy,7,100,98,100,100000,186440674.2,21.71753264,0.21283182,5.019329088,0.070207487,1.288361396,0.002954848,0.271674684,0.099470097,0.005127126,2.097796117,0.933881725,0.196391759,0.018121372,0.035342478,5.019329088
"37.89669976,-118.4182291",37.89669976,-118.4182291,2025,25,No Policy,7,100,98,100,100000,158572255.8,18.47128131,0.181018557,5.869243718,0.082542096,1.514710951,0.003473979,0.319420386,0.088199119,0.006028197,2.466353588,1.098007577,0.23083268,0.018121372,0.041553773,5.869243718
"38.41755886,-118.4182291",38.41755886,-118.4182291,2025,25,No Policy,7,100,98,100,100000,201537271,23.47605897,0.230065378,4.657093626,0.064950175,1.191885679,0.002733582,0.251324288,0.104293008,0.004743067,1.940707909,0.863927241,0.181712233,0.018121372,0.032695071,4.657093626
"38.93841796,-118.4182291",38.93841796,-118.4182291,2025,25,No Policy,7,100,98,100,100000,171658982.4,19.99568801,0.195957742,5.435767315,0.076251117,1.39926666,0.003209209,0.295068807,0.093950273,0.005568626,2.278379479,1.014299025,0.2132669,0.018121372,0.038385847,5.435767315
"39.45927706,-118.4182291",39.45927706,-118.4182291,2025,25,No Policy,7,100,98,100,100000,137497697.3,16.01641241,0.156960842,6.740731155,0.095189946,1.746808739,0.004006294,0.368378614,0.07663081,0.006952151,2.844270716,1.266301487,0.266148219,0.018121372,0.047922806,6.740731155
"39.98013616,-118.4182291",39.98013616,-118.4182291,2025,25,No Policy,7,100,98,100,100000,143795516.2,16.75001354,0.164150133,6.453529505,0.091021921,1.670322262,0.003830873,0.352244719,0.080435045,0.006647667,2.719730323,1.210841221,0.254510172,0.018121372,0.045823929,6.453529505
"40.50099527,-118.4182291",40.50099527,-118.4182291,2025,25,No Policy,7,100,98,100,100000,188466839.4,21.95355039,0.215144794,4.967353392,0.069452953,1.27451511,0.002923092,0.268753969,0.100174969,0.005072005,2.075250669,0.92384177,0.194284964,0.018121372,0.034962519,4.967353392
"41.02185437,-118.4182291",41.02185437,-118.4182291,2025,25,No Policy,7,100,98,100,100000,168809993.9,19.66382373,0.192705473,5.524408195,0.077537608,1.422874758,0.003263354,0.300048652,0.092770103,0.005662608,2.316819762,1.031417243,0.216859054,0.018121372,0.039033681,5.524408195
"41.54271347,-118.4182291",41.54271347,-118.4182291,2025,25,No Policy,7,100,98,100,100000,178792784,20.82666854,0.204101352,5.226195043,0.073209634,1.343453105,0.003081201,0.283295612,0.096730221,0.005346439,2.187500119,0.973828666,0.204774416,0.018121372,0.036854258,5.226195043
"42.06357257,-118.4182291",42.06357257,-118.4182291,2025,25,No Policy,7,100,98,100,100000,196324759.7,22.86887985,0.224115023,4.775870082,0.066674017,1.223519497,0.002806134,0.257997062,0.102713193,0.004868997,1.992216204,0.8868649,0.186525566,0.018121372,0.03356314,4.775870082
"42.58443167,-118.4182291",42.58443167,-118.4182291,2025,25,No Policy,7,100,98,100,100000,140767104.4,16.39724914,0.160693042,6.588427574,0.092979635,1.706247832,0.003913268,0.359822782,0.078648139,0.006790683,2.778226737,1.236890815,0.259976543,0.018121372,0.046809768,6.588427574
"43.10529078,-118.4182291",43.10529078,-118.4182291,2025,25,No Policy,7,100,98,100,100000,255539543.2,29.76651095,0.291711807,3.711669593,0.051229375,0.940098441,0.00215611,0.198212811,0.116836601,0.003740731,1.530731102,0.681356538,0.143400774,0.018121372,0.025785737,3.711669593
"43.62614988,-118.4182291",43.62614988,-118.4182291,2025,25,No Policy,7,100,98,100,100000,178582458,20.80216872,0.203861253,5.232139569,0.073295831,1.345034873,0.003084829,0.283629264,0.096656641,0.005352736,2.190075659,0.974975596,0.205015105,0.018121372,0.036897664,5.232139569
"44.14700898,-118.4182291",44.14700898,-118.4182291,2025,25,No Policy,7,100,98,100,100000,187412835.6,21.83077481,0.213941593,4.994254794,0.069843423,1.281680544,0.002939526,0.270265433,0.099814249,0.00510053,2.086917908,0.929037426,0.195375236,0.018121372,0.035159147,4.994254794
"44.66786808,-118.4182291",44.66786808,-118.4182291,2025,25,No Policy,7,100,98,100,100000,174478954.4,20.32417231,0.199176889,5.35088471,0.075019103,1.376658251,0.003157357,0.290299832,0.095085229,0.005478625,2.241566957,0.997905673,0.209826865,0.018121372,0.037765446,5.35088471
"45.18872718,-118.4182291",45.18872718,-118.4182291,2025,25,No Policy,7,100,98,100,100000,166021979.2,19.33906197,0.189522807,5.614109294,0.078839313,1.446762045,0.003318139,0.305087383,0.091587935,0.0057577,2.355714638,1.04873788,0.220493713,0.018121372,0.039689175,5.614109294
"45.70958629,-118.4182291",45.70958629,-118.4182291,2025,25,No Policy,7,100,98,100,100000,195182106.3,22.73577792,0.222810624,4.802755372,0.067064211,1.230679851,0.002822556,0.259507453,0.102355688,0.004897502,2.003875172,0.892056868,0.18761507,0.018121372,0.033759629,4.802755372
"46.23044539,-118.4182291",46.23044539,-118.4182291,2025,25,No Policy,7,100,98,100,100000,195168068.5,22.73414273,0.222794599,4.803086825,0.067069032,1.230768337,0.002822759,0.259526118,0.102350482,0.004897854,2.004019251,0.892121031,0.187628532,0.018121372,0.033762057,4.803086825
"46.75130449,-118.4182291",46.75130449,-118.4182291,2025,25,No Policy,7,100,98,100,100000,240351096.6,27.9972855,0.274373398,3.934635801,0.054465238,0.999479006,0.002292298,0.210738424,0.113879292,0.003977118,1.627418505,0.724413331,0.152436008,0.018121372,0.027415209,3.934635801
"47.27216359,-118.4182291",47.27216359,-118.4182291,2025,25,No Policy,7,100,98,100,100000,253959505.3,29.58246031,0.289908111,3.733625756,0.051547961,0.945944737,0.002169518,0.199446015,0.116549532,0.003764005,1.540250432,0.685595675,0.144290344,0.018121372,0.025946166,3.733625756
"47.79302269,-118.4182291",47.79302269,-118.4182291,2025,25,No Policy,7,100,98,100,100000,218528732.7,25.45530853,0.249462024,4.309244987,0.059901846,1.099244954,0.002521111,0.231782844,0.10891186,0.004374275,1.789864089,0.796753527,0.167616207,0.018121372,0.030152902,4.309244987
"48.3138818,-118.4182291",48.3138818,-118.4182291,2025,25,No Policy,7,100,98,100,100000,186527226.9,21.72761472,0.212930624,5.017096353,0.070174922,1.287763791,0.002953478,0.271548621,0.099511052,0.005124747,2.096823058,0.933448384,0.19630085,0.018121372,0.035326079,5.017096353
"48.8347409,-118.4182291",48.8347409,-118.4182291,2025,25,No Policy,7,100,98,100,100000,234554271.1,27.32204257,0.267756017,4.02735112,0.055810732,1.024169861,0.002348927,0.215946659,0.112654029,0.00407541,1.667621806,0.74231664,0.15619293,0.018121372,0.028092754,4.02735112
"33.72982694,-117.7425416",33.72982694,-117.7425416,2025,25,No Policy,7,100,98,100,100000,76530389.48,8.914638603,0.087363458,12.00916476,0.17100942,3.138154402,0.007197336,0.661844419,0.051464842,0.012490525,5.1097527,2.275090192,0.477939433,0.018121372,0.086100117,12.00916476
"34.25068604,-117.7425416",34.25068604,-117.7425416,2025,25,No Policy,7,100,98,100,100000,56257444.32,6.553145596,0.064220827,16.31149436,0.232631219,4.268961813,0.009790835,0.900346822,0.051460833,0.016991614,6.951008889,3.0949422,0.650111588,0.018121372,0.117127174,16.31149436
"34.77154514,-117.7425416",34.77154514,-117.7425416,2025,25,No Policy,7,100,98,100,100000,295077348.8,34.37207026,0.336846289,3.238896427,0.044368184,0.814190304,0.00186734,0.171654013,0.123102481,0.003239506,1.32571906,0.590060671,0.124242823,0.018121372,0.022330672,3.238896427
"35.29240424,-117.7425416",35.29240424,-117.7425416,2025,25,No Policy,7,100,98,100,100000,302281365.9,35.21122983,0.345070052,3.166078023,0.043311346,0.794796521,0.001822861,0.167563128,0.124071043,0.003162301,1.294140807,0.575998252,0.121291907,0.018121372,0.021798484,3.166078023
"35.81326335,-117.7425416",35.81326335,-117.7425416,2025,25,No Policy,7,100,98,100,100000,165371503.3,19.26329131,0.188780255,5.635451526,0.079149328,1.452451055,0.003331187,0.306287421,0.091285349,0.005780348,2.364977865,1.052863009,0.221359304,0.018121372,0.03984529,5.635451526
"36.33412245,-117.7425416",36.33412245,-117.7425416,2025,25,No Policy,7,100,98,100,100000,130692455.9,15.22370421,0.149192301,7.082179227,0.100145344,1.83774409,0.004214854,0.387560329,0.072099779,0.007314154,2.992337732,1.332238631,0.279984764,0.018121372,0.050418178,7.082179227
"36.85498155,-117.7425416",36.85498155,-117.7425416,2025,25,No Policy,7,100,98,100,100000,131576182.3,15.32664503,0.150201121,7.035827283,0.099472875,1.825403768,0.004186551,0.384957295,0.072698698,0.007265029,2.972244394,1.323290701,0.278107054,0.018121372,0.050079546,7.035827283
"37.37584065,-117.7425416",37.37584065,-117.7425416,2025,25,No Policy,7,100,98,100,100000,264939471.6,30.86146114,0.302442319,3.586482885,0.049412602,0.906759253,0.002079646,0.191180313,0.118494539,0.003608012,1.476446008,0.657182327,0.138327942,0.018121372,0.024870871,3.586482885
"37.89669976,-117.7425416",37.89669976,-117.7425416,2025,25,No Policy,7,100,98,100,100000,185047998.1,21.55530684,0.211242007,5.055734206,0.070735698,1.298054462,0.002977079,0.273719314,0.098996288,0.005165712,2.113579015,0.940910143,0.197866655,0.018121372,0.035608467,5.055734206
"38.41755886,-117.7425416",38.41755886,-117.7425416,2025,25,No Policy,7,100,98,100,100000,225714762.8,26.29237289,0.257665254,4.177879551,0.0579955,1.064262041,0.002440878,0.224403626,0.1106449,0.004235012,1.732902572,0.771387464,0.162293255,0.018121372,0.029192931,4.177879551
"38.93841796,-117.7425416",38.93841796,-117.7425416,2025,25,No Policy,7,100,98,100,100000,234286785.8,27.29088456,0.267450669,4.031737193,0.055874424,1.025338665,0.002351607,0.216193205,0.112593186,0.004080063,1.669524931,0.743164143,0.156370768,0.018121372,0.028124828,4.031737193
"39.45927706,-117.7425416",39.45927706,-117.7425416,2025,25,No Policy,7,100,98,100,100000,143271446.1,16.68896725,0.163551879,6.47646809,0.091354784,1.676430558,0.003844882,0.353533189,0.080133573,0.006671984,2.72967626,1.215270336,0.255439605,0.018121372,0.045991547,6.47646809
"39.98013616,-117.7425416",39.98013616,-117.7425416,2025,25,No Policy,7,100,98,100,100000,117267152.2,13.65985838,0.133866612,7.871982646,0.11160781,2.048089159,0.004697279,0.431930086,0.061609393,0.008151513,3.334835628,1.484759672,0.311990441,0.018121372,0.056190291,7.871982646
"40.50099527,-117.7425416",40.50099527,-117.7425416,2025,25,No Policy,7,100,98,100,100000,211157705.7,24.59669483,0.241047609,4.453268831,0.061992073,1.137602219,0.002609083,0.239873847,0.106998927,0.004526971,1.852319951,0.824566349,0.17345257,0.018121372,0.03120547,4.453268831
"41.02185437,-117.7425416",41.02185437,-117.7425416,2025,25,No Policy,7,100,98,100,100000,199658920.6,23.25725941,0.227921142,4.699181315,0.065560996,1.2030947,0.00275929,0.253688696,0.103734062,0.004787689,1.958959185,0.872054892,0.183417775,0.018121372,0.03300266,4.699181315
"41.54271347,-117.7425416",41.54271347,-117.7425416,2025,25,No Policy,7,100,98,100,100000,132568266.2,15.44220788,0.151333637,6.984552579,0.098728637,1.811746425,0.004155228,0.38207644,0.073385695,0.00721066,2.950006596,1.313387762,0.276028992,0.018121372,0.049704772,6.984552579
"42.06357257,-117.7425416",42.06357257,-117.7425416,2025,25,No Policy,7,100,98,100,100000,177026512.1,20.62092444,0.202085059,5.276519936,0.07393985,1.356853117,0.003111934,0.286122178,0.096072479,0.005399783,2.209318914,0.983544987,0.206813355,0.018121372,0.03722197,5.276519936
"42.58443167,-117.7425416",42.58443167,-117.7425416,2025,25,No Policy,7,100,98,100,100000,179116275.9,20.86435047,0.204470635,5.217089417,0.073077457,1.341027541,0.003075638,0.282783968,0.096853066,0.005336783,2.183550654,0.972069889,0.204405351,0.018121372,0.036787698,5.217089417
"43.10529078,-117.7425416",43.10529078,-117.7425416,2025,25,No Policy,7,100,98,100,100000,178536010.3,20.79675826,0.203808231,5.233446611,0.073314892,1.34538467,0.003085631,0.283703053,0.096632817,0.005354129,2.190645223,0.975229245,0.205068317,0.018121372,0.036907263,5.233446611
"43.62614988,-117.7425416",43.62614988,-117.7425416,2025,25,No Policy,7,100,98,100,100000,233485270.3,27.19752007,0.266535697,4.044947031,0.056066152,1.028857019,0.002359677,0.21693536,0.112416846,0.004094069,1.675253749,0.7457153,0.156906112,0.018121372,0.028221375,4.044947031
"44.14700898,-117.7425416",44.14700898,-117.7425416,2025,25,No Policy,7,100,98,100,100000,243708648.4,28.38838976,0.27820622,3.882946761,0.053715193,0.985715109,0.002260731,0.207835099,0.114557351,0.003922326,1.605007209,0.714433155,0.150341705,0.018121372,0.027037512,3.882946761
"44.66786808,-117.7425416",44.66786808,-117.7425416,2025,25,No Policy,7,100,98,100,100000,153279485.3,17.8547532,0.174976581,6.065573169,0.08539149,1.566999534,0.003593903,0.330450034,0.085587709,0.006236352,2.551493353,1.135921993,0.238788796,0.018121372,0.042988633,6.065573169
"45.18872718,-117.7425416",45.18872718,-117.7425416,2025,25,No Policy,7,100,98,100,100000,259877069,30.27176742,0.296663321,3.652782336,0.050374709,0.924414653,0.002120139,0.194904504,0.117621001,0.003678296,1.50519371,0.669984232,0.141014365,0.018121372,0.025355355,3.652782336
"45.70958629,-117.7425416",45.70958629,-117.7425416,2025,25,No Policy,7,100,98,100,100000,120828530.6,14.07470537,0.137932113,7.645371091,0.108318892,1.987734991,0.004558857,0.419199099,0.064625598,0.00791125,3.23656294,1.440996903,0.302807086,0.018121372,0.054534102,7.645371091
"46.23044539,-117.7425416",46.23044539,-117.7425416,2025,25,No Policy,7,100,98,100,100000,308177213.3,35.89800732,0.351800472,3.1090126,0.042483184,0.779599111,0.001788005,0.164357418,0.124826768,0.003101802,1.269395368,0.564978626,0.118979496,0.018121372,0.021381449,3.1090126
"46.75130449,-117.7425416",46.75130449,-117.7425416,2025,25,No Policy,7,100,98,100,100000,248193862.8,28.91084973,0.283326327,3.816096297,0.052744902,0.967909534,0.002219894,0.204079225,0.115451246,0.003851444,1.576014982,0.701522336,0.147632457,0.018121372,0.026548906,3.816096297
"47.27216359,-117.7425416",47.27216359,-117.7425416,2025,25,No Policy,7,100,98,100,100000,262368883.5,30.56202631,0.299507858,3.619832313,0.049896501,0.91563918,0.002100012,0.193053424,0.118058765,0.003643362,1.490904899,0.663621144,0.139679108,0.018121372,0.025114546,3.619832313
"47.79302269,-117.7425416",47.79302269,-117.7425416,2025,25,No Policy,7,100,98,100,100000,194946962.9,22.70838725,0.222542195,4.808328474,0.067145075,1.232163777,0.002825959,0.259820468,0.10228294,0.004903409,2.0062914,0.89313286,0.187840864,0.018121372,0.033800349,4.808328474
"48.3138818,-117.7425416",48.3138818,-117.7425416,2025,25,No Policy,7,100,98,100,100000,79575822.91,9.269385764,0.09083998,11.5522544,0.164465086,3.018060837,0.006921902,0.636515079,0.051469231,0.012012502,4.914208332,2.188020583,0.459654481,0.018121372,0.082804993,11.5522544
"48.8347409,-117.7425416",48.8347409,-117.7425416,2025,25,No Policy,7,100,98,100,100000,102961930,11.99351528,0.11753645,8.944289378,0.127111562,2.332594944,0.005349791,0.491941159,0.051466382,0.00928406,3.798086959,1.691047735,0.35528821,0.018121372,0.063997202,8.944289378
"32.68810873,-117.066854",32.68810873,-117.066854,2025,25,No Policy,7,100,98,100,100000,29024166.27,3.380878561,0.03313261,31.55069696,0.450900002,8.274361892,0.018977194,1.745139231,0.051492553,0.032934788,13.47286895,5.998916105,1.259957668,0.018121372,0.227027209,31.55069696
"33.20896784,-117.066854",33.20896784,-117.066854,2025,25,No Policy,7,100,98,100,100000,61604360.5,7.175980861,0.070324612,14.90185247,0.212440893,3.898453794,0.008941078,0.82220172,0.051474645,0.015516836,6.347722974,2.826318414,0.593699562,0.018121372,0.106961186,14.90185247
"33.72982694,-117.066854",33.72982694,-117.066854,2025,25,No Policy,7,100,98,100,100000,58087577.27,6.766328542,0.06631002,15.79980118,0.225302117,4.134467163,0.009482373,0.871980096,0.051473589,0.016456268,6.732015712,2.997431579,0.629634001,0.018121372,0.113436913,15.79980118
"34.25068604,-117.066854",34.25068604,-117.066854,2025,25,No Policy,7,100,98,100,100000,242506902.9,28.24840449,0.276834364,3.901285497,0.053981265,0.990597738,0.002271929,0.208865029,0.114319292,0.003941763,1.612957431,0.717973536,0.151084647,0.018121372,0.027171497,3.901285497
"34.77154514,-117.066854",34.77154514,-117.066854,2025,25,No Policy,7,100,98,100,100000,296885473.9,34.58268962,0.338910358,3.220291711,0.044098109,0.809234229,0.001855973,0.170608587,0.123354002,0.003219776,1.317649248,0.586467018,0.123488725,0.018121372,0.022194671,3.220291711
"35.29240424,-117.066854",35.29240424,-117.066854,2025,25,No Policy,7,100,98,100,100000,246056007.9,28.66182182,0.280885854,3.847653635,0.053202974,0.9763155,0.002239173,0.205852365,0.115026643,0.003884907,1.589702138,0.707617505,0.148911481,0.018121372,0.026779576,3.847653635
"35.81326335,-117.066854",35.81326335,-117.066854,2025,25,No Policy,7,100,98,100,100000,218616186,25.46549553,0.249561856,4.307591366,0.059877892,1.098805384,0.002520103,0.231690124,0.108930658,0.004372525,1.789148352,0.7964348,0.167549317,0.018121372,0.03014084,4.307591366
"36.33412245,-117.066854",36.33412245,-117.066854,2025,25,No Policy,7,100,98,100,100000,178246462.7,20.76303032,0.203477697,5.2416524,0.073433949,1.347569459,0.003090642,0.284163907,0.096526204,0.005362826,2.194202641,0.976813429,0.205400754,0.018121372,0.036967216,5.2416524
"36.85498155,-117.066854",36.85498155,-117.066854,2025,25,No Policy,7,100,98,100,100000,179988067.9,20.96590112,0.205465831,5.192704926,0.07272361,1.334534177,0.003060745,0.281414272,0.097173688,0.005310934,2.172977725,0.967361562,0.203417327,0.018121372,0.036609513,5.192704926
"37.37584065,-117.066854",37.37584065,-117.066854,2025,25,No Policy,7,100,98,100,100000,242535852.3,28.25177667,0.276867411,3.900838969,0.053974824,0.990479543,0.002271658,0.208840098,0.114322456,0.003941293,1.612764978,0.717887837,0.151066657,0.018121372,0.027168253,3.900838969
"37.89669976,-117.066854",37.89669976,-117.066854,2025,25,No Policy,7,100,98,100,100000,207519313.4,24.17287688,0.236894193,4.528125405,0.06307856,1.157540094,0.00265481,0.244079504,0.105998442,0.004606341,1.884784131,0.839023297,0.176486264,0.018121372,0.031752589,4.528125405
"38.41755886,-117.066854",38.41755886,-117.066854,2025,25,No Policy,7,100,98,100,100000,189669505.5,22.0936429,0.2165177,4.937019644,0.069012709,1.266436294,0.002904563,0.26704984,0.100578456,0.005039844,2.062096202,0.917983826,0.193055709,0.018121372,0.034740827,4.937019644
"38.93841796,-117.066854",38.93841796,-117.066854,2025,25,No Policy,7,100,98,100,100000,177860700.3,20.71809481,0.203037329,5.252621696,0.07359317,1.350491279,0.003097343,0.28478023,0.096378934,0.005374457,2.198960145,0.978932042,0.20584533,0.018121372,0.037047394,5.252621696
"39.45927706,-117.066854",39.45927706,-117.066854,2025,25,No Policy,7,100,98,100,100000,221717394,25.82673959,0.253102048,4.24990907,0.059040692,1.083442113,0.002484867,0.228449425,0.109700555,0.004311366,1.764132848,0.785294899,0.16521168,0.018121372,0.029719254,4.24990907
"39.98013616,-117.066854",39.98013616,-117.066854,2025,25,No Policy,7,100,98,100,100000,186056137.2,21.67273986,0.212392851,5.02934088,0.070352545,1.291023316,0.002960953,0.272236175,0.099354162,0.005137722,2.102130433,0.935811853,0.196796824,0.018121372,0.035415523,5.02934088
"40.50099527,-117.066854",40.50099527,-117.066854,2025,25,No Policy,7,100,98,100,100000,139557151.7,16.25630786,0.159311817,6.643962638,0.093785563,1.72103723,0.003947187,0.362942426,0.077914408,0.006849558,2.802307823,1.247614589,0.262226875,0.018121372,0.047215606,6.643962638
"41.02185437,-117.066854",41.02185437,-117.066854,2025,25,No Policy,7,100,98,100,100000,126469461.1,14.73178887,0.144371531,7.312532916,0.103488565,1.89909477,0.004355561,0.400501518,0.069034311,0.007558384,3.092233007,1.376723969,0.289319747,0.018121372,0.052101712,7.312532916
"41.54271347,-117.066854",41.54271347,-117.066854,2025,25,No Policy,7,100,98,100,100000,228710521.3,26.64133367,0.26108507,4.125564319,0.057236152,1.050327414,0.002408919,0.221464281,0.111346341,0.00417954,1.710213282,0.761283466,0.160173004,0.018121372,0.028810548,4.125564319
"42.06357257,-117.066854",42.06357257,-117.066854,2025,25,No Policy,7,100,98,100,100000,216435855.2,25.2115198,0.247072894,4.349135465,0.060480857,1.109870241,0.00254548,0.234024123,0.108376615,0.004416573,1.807164891,0.804457923,0.169232918,0.018121372,0.030444473,4.349135465
"42.58443167,-117.066854",42.58443167,-117.066854,2025,25,No Policy,7,100,98,100,100000,158292929.4,18.43874399,0.180699691,5.879275009,0.08268771,1.517383081,0.003480108,0.319984041,0.088063834,0.006038834,2.470704529,1.09994514,0.231239261,0.018121372,0.041627099,5.879275009
"43.10529078,-117.066854",43.10529078,-117.066854,2025,25,No Policy,7,100,98,100,100000,189736009.9,22.10138965,0.216593619,4.935351399,0.068988527,1.26599254,0.002903545,0.266956237,0.100598548,0.005038078,2.061373652,0.917662064,0.192988185,0.018121372,0.03472865,4.935351399
"43.62614988,-117.066854",43.62614988,-117.066854,2025,25,No Policy,7,100,98,100,100000,208332905.8,24.26764814,0.237822952,4.511149935,0.062832312,1.153021249,0.002644447,0.243126313,0.106215687,0.004588352,1.877426247,0.8357467,0.17579867,0.018121372,0.031628587,4.511149935
"44.14700898,-117.066854",44.14700898,-117.066854,2025,25,No Policy,7,100,98,100,100000,233379157.8,27.18515956,0.266414564,4.046691368,0.056091632,1.029324598,0.002360749,0.217033996,0.112382192,0.00409593,1.676015094,0.746054361,0.156977235,0.018121372,0.028234207,4.046691368
