Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,84032,-,-,-,34.09,-114.86,-8,311,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2020,2,6,20,30,0,0,0,0,0,0,0,0.7000000000000001,130.79,0,0.23,1.4000000000000001,1,216,55.77,9.1,978,0.0000,0.0000,N/A
2020,2,6,21,30,0,0,0,0,0,0,0,0.30000000000000004,142.77,0,0.23,1.4000000000000001,1,220,55.76,8.700000000000001,978,0.0000,0.0000,N/A
2020,2,6,22,30,0,0,0,0,0,0,0,0.1,153.53,0,0.23,1.2000000000000002,1,225,55.77,8.4,978,0.0000,0.0000,N/A
2020,2,6,23,30,0,0,0,0,0,0,0,0,160.61,0,0.23,1,1,231,55.92,8.3,978,0.0000,0.0000,N/A
2020,2,7,0,30,0,0,0,0,0,0,0,0.1,159.6,0,0.23,0.8,1,241,56.13,8.3,978,0.0000,0.0000,N/A
2020,2,7,1,30,0,0,0,0,0,0,0,0.1,151.35,0,0.23,0.7000000000000001,1,262,56.93,8.1,977,0.0000,0.0000,N/A
2020,2,7,2,30,0,0,0,0,0,0,0,0.1,140.19,0,0.23,0.7000000000000001,1,291,58.36,7.800000000000001,977,0.0000,0.0000,N/A
2020,2,7,3,30,0,0,0,0,0,0,0,0.1,128.07,0,0.23,0.7000000000000001,0.9,317,59.96,7.4,978,0.0000,0.0000,N/A
2020,2,7,4,30,0,0,0,0,0,0,0,0,115.67,0,0.23,0.7000000000000001,0.9,332,60.85,7,978,0.0000,0.0000,N/A
2020,2,7,5,30,0,0,0,0,0,0,0,-0.2,103.31,0,0.23,0.8,0.9,335,61.31,6.7,978,0.0000,0.0000,N/A
2020,2,7,6,30,6,52,5,6,52,5,0,-0.2,91.25,0,0.23,0.8,0.8,338,57.02,7.800000000000001,979,0.0000,0.0000,N/A
2020,2,7,7,30,45,608,154,45,608,154,0,1,79.66,0,0.23,1,0.8,171,52,10.4,979,7.3403,5.5958,N/A
2020,2,7,8,30,64,817,355,64,817,355,0,0.6000000000000001,69.12,0,0.23,1.3,0.8,5,42.33,13.100000000000001,980,18.3157,14.1987,N/A
2020,2,7,9,30,77,903,528,77,903,528,0,1.2000000000000002,60.03,0,0.23,1.5,0.8,15,37.910000000000004,15.5,980,29.1041,22.7309,N/A
2020,2,7,10,30,86,942,650,86,942,650,0,1.6,53.230000000000004,0,0.23,1.7000000000000002,0.8,21,34.34,17.5,979,37.0736,29.0430,N/A
2020,2,7,11,30,89,965,713,89,965,713,0,1.7000000000000002,49.69,0,0.23,1.9000000000000001,0.7000000000000001,21,31.080000000000002,19.200000000000003,978,41.2369,32.3402,N/A
2020,2,7,12,30,92,958,706,92,958,706,0,1.3,50.11,0,0.23,2.1,0.7000000000000001,24,27.91,20.5,977,40.7694,31.9698,N/A
2020,2,7,13,30,92,923,629,92,923,629,0,0.5,54.42,0,0.23,2,0.7000000000000001,32,25.25,21.200000000000003,977,35.6893,27.9464,N/A
2020,2,7,14,30,82,871,494,82,871,494,0,-0.30000000000000004,61.78,0,0.23,1.5,0.7000000000000001,47,23.990000000000002,21.1,976,26.9397,21.0184,N/A
2020,2,7,15,30,67,759,311,67,759,311,0,0.8,71.24,0,0.23,1.2000000000000002,0.7000000000000001,57,26.52,20.700000000000003,976,15.7428,12.1712,N/A
2020,2,7,16,30,42,494,111,42,494,111,0,3.4000000000000004,81.99,0,0.23,0.9,0.7000000000000001,121,41.71,16.400000000000002,977,0.0000,0.0000,N/A
2020,2,7,17,30,0,0,0,0,0,0,0,0.8,93.74,0,0.23,0.9,0.6000000000000001,142,37.71,15.100000000000001,977,0.0000,0.0000,N/A
2020,2,7,18,30,0,0,0,0,0,0,0,0.4,105.88,0,0.23,0.7000000000000001,0.6000000000000001,173,38,14.600000000000001,977,0.0000,0.0000,N/A
2020,2,7,19,30,0,0,0,0,0,0,0,0.2,118.26,0,0.23,0.6000000000000001,0.6000000000000001,229,38.63,14.100000000000001,978,0.0000,0.0000,N/A
2020,2,7,20,30,0,0,0,0,0,0,0,0.1,130.61,0,0.23,0.8,0.6000000000000001,279,40.56,13.200000000000001,978,0.0000,0.0000,N/A
2020,2,7,21,30,0,0,0,0,0,0,0,-0.2,142.58,0,0.23,1,0.6000000000000001,306,41.980000000000004,12.4,978,0.0000,0.0000,N/A
2020,2,7,22,30,0,0,0,0,0,0,0,-0.5,153.29,0,0.23,1.1,0.6000000000000001,326,42.26,11.9,978,0.0000,0.0000,N/A
2020,2,7,23,30,0,0,0,0,0,0,0,-0.9,160.3,0,0.23,1.1,0.6000000000000001,346,42.42,11.4,978,0.0000,0.0000,N/A
2020,2,8,0,30,0,0,0,0,0,0,0,-1.4000000000000001,159.31,0,0.23,1,0.6000000000000001,184,42.51,10.9,977,0.0000,0.0000,N/A
2020,2,8,1,30,0,0,0,0,0,0,0,-1.7000000000000002,151.14000000000001,0,0.23,0.9,0.6000000000000001,20,43.52,10.200000000000001,977,0.0000,0.0000,N/A
2020,2,8,2,30,0,0,0,0,0,0,0,-1.8,140.02,0,0.23,0.8,0.6000000000000001,31,45.12,9.5,977,0.0000,0.0000,N/A
2020,2,8,3,30,0,0,0,0,0,0,0,-1.9000000000000001,127.92,0,0.23,0.7000000000000001,0.6000000000000001,41,47.29,8.700000000000001,976,0.0000,0.0000,N/A
2020,2,8,4,30,0,0,0,0,0,0,0,-2,115.52,0,0.23,0.6000000000000001,0.6000000000000001,52,49.43,8,976,0.0000,0.0000,N/A
2020,2,8,5,30,0,0,0,0,0,0,0,-2,103.16,0,0.23,0.6000000000000001,0.6000000000000001,71,51.160000000000004,7.5,977,0.0000,0.0000,N/A
2020,2,8,6,30,6,35,5,6,43,5,0,-1.8,91.08,11,0.23,0.7000000000000001,0.6000000000000001,94,49.79,8.1,977,0.0000,0.0000,N/A
2020,2,8,7,30,49,573,154,49,573,154,0,-0.4,79.47,0,0.23,0.9,0.7000000000000001,102,48.19,10.100000000000001,977,7.3402,5.5971,N/A
2020,2,8,8,30,72,789,356,72,789,356,0,-0.6000000000000001,68.9,0,0.23,1.1,0.7000000000000001,119,39.97,12.700000000000001,977,18.4024,14.2695,N/A
2020,2,8,9,30,92,860,525,92,860,525,0,0.1,59.78,0,0.23,1.5,0.7000000000000001,153,35.03,15.5,977,28.9810,22.6379,N/A
2020,2,8,10,30,113,880,643,113,880,643,0,0.5,52.94,0,0.23,2.1,0.7000000000000001,179,30.8,18,976,36.7194,28.7684,N/A
2020,2,8,11,30,115,903,703,115,903,703,0,0.4,49.370000000000005,0,0.23,2.7,0.8,196,26.7,20.1,975,40.7053,31.9262,N/A
2020,2,8,12,30,117,896,695,117,896,695,0,-0.2,49.800000000000004,0,0.23,3,0.8,203,23.31,21.6,974,40.1798,31.5102,N/A
2020,2,8,13,30,114,858,617,114,858,617,0,-0.7000000000000001,54.13,0,0.23,3.1,0.8,201,21.75,22.200000000000003,973,35.0539,27.4518,N/A
2020,2,8,14,30,102,795,481,102,795,481,0,-0.8,61.53,0,0.23,2.8000000000000003,0.9,196,22.09,21.8,972,26.2724,20.5010,N/A
2020,2,8,15,30,83,671,301,83,671,301,0,0.7000000000000001,71.01,0,0.23,2.4000000000000004,0.9,193,25.53,21.200000000000003,971,15.2688,11.8085,N/A
2020,2,8,16,30,49,400,106,49,400,106,0,3.9000000000000004,81.79,0,0.23,1.4000000000000001,1,184,46.78,15.200000000000001,971,0.0000,0.0000,N/A
2020,2,8,17,30,0,0,0,0,0,0,0,2,93.55,0,0.23,1.5,1,191,46.63,13.200000000000001,971,0.0000,0.0000,N/A
2020,2,8,18,30,0,0,0,0,0,0,0,1.5,105.71000000000001,0,0.23,1.7000000000000002,1.1,202,48.24,12.100000000000001,971,0.0000,0.0000,N/A
2020,2,8,19,30,0,0,0,0,0,0,0,1,118.09,0,0.23,1.9000000000000001,1,210,49.08,11.3,972,0.0000,0.0000,N/A
2020,2,8,20,30,0,0,0,0,0,0,0,0.6000000000000001,130.44,0,0.23,2.1,1,213,49.980000000000004,10.600000000000001,972,0.0000,0.0000,N/A
2020,2,8,21,30,0,0,0,0,0,0,0,0.5,142.38,0,0.23,2.1,1,212,52.660000000000004,9.700000000000001,971,0.0000,0.0000,N/A
2020,2,8,22,30,0,0,0,0,0,0,0,0.6000000000000001,153.04,0,0.23,2.1,0.9,208,56.38,8.8,971,0.0000,0.0000,N/A
2020,2,8,23,30,0,0,0,0,0,0,0,0.8,159.99,0,0.23,2,0.9,206,59.99,8.1,970,0.0000,0.0000,N/A
2020,2,9,0,30,0,0,0,0,0,0,0,1.2000000000000002,159.02,0,0.23,1.9000000000000001,0.9,209,64.32000000000001,7.5,969,0.0000,0.0000,N/A
2020,2,9,1,30,0,0,0,0,0,0,0,1.9000000000000001,150.92000000000002,0,0.23,1.6,0.9,220,69.59,7.1000000000000005,969,0.0000,0.0000,N/A
2020,2,9,2,30,0,0,0,0,0,0,0,2.6,139.84,0,0.23,1.3,0.9,238,74.74,6.800000000000001,969,0.0000,0.0000,N/A
2020,2,9,3,30,0,0,0,0,0,0,0,3.1,127.76,0,0.23,1,0.9,260,79.35000000000001,6.4,969,0.0000,0.0000,N/A
2020,2,9,4,30,0,0,0,0,0,0,0,3.3000000000000003,115.36,0,0.23,1,1,278,82.31,6.1000000000000005,969,0.0000,0.0000,N/A
2020,2,9,5,30,0,0,0,0,0,0,0,3.4000000000000004,102.99000000000001,0,0.23,1,1,290,83.04,6.1000000000000005,970,0.0000,0.0000,N/A
2020,2,9,6,30,5,26,5,6,35,5,0,3.5,90.9,7,0.23,1.2000000000000002,1,299,73.71000000000001,7.9,970,0.0000,0.0000,N/A
2020,2,9,7,30,55,509,150,55,509,150,0,3.8000000000000003,79.27,0,0.23,2,1.1,313,60.120000000000005,11.3,971,7.1505,5.4540,N/A
2020,2,9,8,30,82,725,346,82,725,346,0,4.6000000000000005,68.68,0,0.23,2.5,1.1,331,52,14.3,971,17.9195,13.8985,N/A
2020,2,9,9,30,101,823,518,101,823,518,0,4.5,59.52,0,0.23,1.8,1.1,335,44.72,16.6,971,28.6375,22.3728,N/A
2020,2,9,10,30,113,866,638,113,866,638,0,3.7,52.65,0,0.23,1,1.1,298,38.4,18.1,970,36.4781,28.5821,N/A
2020,2,9,11,30,118,884,697,118,884,697,0,3,49.06,0,0.23,1,1.2000000000000002,256,34.7,18.900000000000002,969,40.4022,31.6911,N/A
2020,2,9,12,30,121,876,690,121,876,690,0,2.4000000000000004,49.49,0,0.23,1.3,1.2000000000000002,252,32.730000000000004,19.200000000000003,968,39.9354,31.3213,N/A
2020,2,9,13,30,119,837,613,119,837,613,0,2.1,53.84,0,0.23,1.3,1.2000000000000002,267,32.11,19.1,968,34.8712,27.3117,N/A
2020,2,9,14,30,112,760,477,112,760,477,0,1.9000000000000001,61.26,0,0.23,1.3,1.3,290,32.7,18.6,968,26.0980,20.3684,N/A
2020,2,9,15,30,98,540,276,93,624,298,0,1.9000000000000001,70.78,18,0.23,1.2000000000000002,1.3,304,33.55,18.2,968,14.0302,10.8539,N/A
2020,2,9,16,30,55,214,86,58,317,104,4,4.5,81.58,57,0.23,1.2000000000000002,1.4000000000000001,344,50.95,14.5,968,0.0000,0.0000,N/A
2020,2,9,17,30,0,0,0,0,0,0,4,3.3000000000000003,93.37,14,0.23,2.3000000000000003,1.4000000000000001,178,51.93,12.9,969,0.0000,0.0000,N/A
2020,2,9,18,30,0,0,0,0,0,0,4,2.4000000000000004,105.53,0,0.23,3.3000000000000003,1.4000000000000001,3,52.34,11.9,969,0.0000,0.0000,N/A
2020,2,9,19,30,0,0,0,0,0,0,4,1.7000000000000002,117.91,0,0.23,3.7,1.4000000000000001,2,52.79,11,970,0.0000,0.0000,N/A
2020,2,9,20,30,0,0,0,0,0,0,4,1.1,130.26,0,0.23,3.8000000000000003,1.4000000000000001,0,52.78,10.3,970,0.0000,0.0000,N/A
2020,2,9,21,30,0,0,0,0,0,0,3,0.7000000000000001,142.18,0,0.23,3.9000000000000004,1.4000000000000001,1,53.230000000000004,9.8,970,0.0000,0.0000,N/A
2020,2,9,22,30,0,0,0,0,0,0,4,0.8,152.79,0,0.23,4.2,1.5,5,54.64,9.5,970,0.0000,0.0000,N/A
2020,2,9,23,30,0,0,0,0,0,0,4,1.3,159.68,0,0.23,4.4,1.5,6,57.7,9.200000000000001,970,0.0000,0.0000,N/A
2020,2,10,0,30,0,0,0,0,0,0,4,2,158.72,0,0.23,4.5,1.6,4,61.730000000000004,9,970,0.0000,0.0000,N/A
2020,2,10,1,30,0,0,0,0,0,0,4,2.8000000000000003,150.69,0,0.23,4.3,1.6,2,65.44,8.9,970,0.0000,0.0000,N/A
2020,2,10,2,30,0,0,0,0,0,0,4,3.2,139.66,0,0.23,4.1000000000000005,1.7000000000000002,4,68.27,8.700000000000001,969,0.0000,0.0000,N/A
2020,2,10,3,30,0,0,0,0,0,0,4,3.3000000000000003,127.59,0,0.23,3.7,1.7000000000000002,9,70.41,8.4,970,0.0000,0.0000,N/A
2020,2,10,4,30,0,0,0,0,0,0,4,3.1,115.2,0,0.23,3.4000000000000004,1.7000000000000002,15,70.72,8.1,970,0.0000,0.0000,N/A
2020,2,10,5,30,0,0,0,0,0,0,4,2.8000000000000003,102.83,0,0.23,3.3000000000000003,1.7000000000000002,21,67.45,8.5,970,0.0000,0.0000,N/A
2020,2,10,6,30,2,0,2,5,19,5,4,2.7,90.15,43,0.23,3.6,1.7000000000000002,25,61.25,9.8,971,0.0000,0.0000,N/A
2020,2,10,7,30,57,69,70,64,425,145,4,2.8000000000000003,79.07000000000001,100,0.23,3.8000000000000003,1.8,26,55.47,11.4,971,3.3379,2.5466,N/A
2020,2,10,8,30,100,634,333,100,634,333,0,3.2,68.45,0,0.23,3.6,1.8,27,52.42,12.700000000000001,971,17.2802,13.4061,N/A
2020,2,10,9,30,158,464,395,140,690,493,0,4.4,59.26,0,0.23,3.3000000000000003,1.9000000000000001,36,52.56,14,971,21.8699,17.0880,N/A
2020,2,10,10,30,202,163,302,181,690,602,4,5.9,52.35,0,0.23,3.2,2,49,53.9,15.200000000000001,971,17.2884,13.5476,N/A
2020,2,10,11,30,221,594,613,193,708,660,0,6.9,48.74,0,0.23,3.1,2,59,53.68,16.3,970,35.5728,27.9054,N/A
2020,2,10,12,30,218,448,511,180,728,656,0,7.4,49.17,18,0.23,3,2,63,52.72,17.1,970,29.6091,23.2244,N/A
2020,2,10,13,30,199,352,408,158,724,588,0,7.5,53.54,0,0.23,2.9000000000000004,2.1,65,52.39,17.3,970,23.2399,18.2038,N/A
2020,2,10,14,30,102,10,107,137,664,459,4,7.5,61,11,0.23,2.3000000000000003,2.1,67,53.88,16.900000000000002,970,5.8637,4.5771,N/A
2020,2,10,15,30,83,31,93,108,534,286,4,8,70.55,0,0.23,1.9000000000000001,2.1,69,57,16.6,970,4.7375,3.6661,N/A
2020,2,10,16,30,49,49,56,60,280,102,4,8.6,81.38,100,0.23,0.7000000000000001,2,37,68.99,14.200000000000001,971,0.0000,0.0000,N/A
2020,2,10,17,30,0,0,0,0,0,0,4,7.7,93.18,14,0.23,0.9,1.9000000000000001,177,70.60000000000001,12.9,971,0.0000,0.0000,N/A
2020,2,10,18,30,0,0,0,0,0,0,4,6.6000000000000005,105.36,0,0.23,1.3,1.7000000000000002,343,70.16,11.9,971,0.0000,0.0000,N/A
2020,2,10,19,30,0,0,0,0,0,0,4,5.1000000000000005,117.74000000000001,0,0.23,1.6,1.4000000000000001,342,66.12,11.200000000000001,971,0.0000,0.0000,N/A
2020,2,10,20,30,0,0,0,0,0,0,4,3.4000000000000004,130.08,0,0.23,2.2,1.1,346,60.69,10.700000000000001,971,0.0000,0.0000,N/A
2020,2,10,21,30,0,0,0,0,0,0,0,1.6,141.98,0,0.23,2.8000000000000003,0.9,349,56.49,9.8,972,0.0000,0.0000,N/A
2020,2,10,22,30,0,0,0,0,0,0,0,-0.2,152.54,0,0.23,3.5,0.8,349,52.79,8.9,972,0.0000,0.0000,N/A
2020,2,10,23,30,0,0,0,0,0,0,3,-2.1,159.36,0,0.23,4.6000000000000005,0.7000000000000001,347,48.07,8.3,972,0.0000,0.0000,N/A
2020,2,11,0,30,0,0,0,0,0,0,3,-3.3000000000000003,158.42000000000002,0,0.23,5.6000000000000005,0.7000000000000001,349,44.29,8.1,972,0.0000,0.0000,N/A
2020,2,11,1,30,0,0,0,0,0,0,0,-3.8000000000000003,150.45000000000002,0,0.23,6,0.8,352,43.46,7.9,973,0.0000,0.0000,N/A
2020,2,11,2,30,0,0,0,0,0,0,0,-3.8000000000000003,139.47,0,0.23,5.9,0.9,353,44.12,7.7,973,0.0000,0.0000,N/A
2020,2,11,3,30,0,0,0,0,0,0,0,-4.1000000000000005,127.42,0,0.23,5.800000000000001,0.8,352,43.93,7.4,974,0.0000,0.0000,N/A
2020,2,11,4,30,0,0,0,0,0,0,0,-4.6000000000000005,115.03,0,0.23,5.800000000000001,0.7000000000000001,351,43.71,6.9,975,0.0000,0.0000,N/A
2020,2,11,5,30,0,0,0,0,0,0,0,-5.1000000000000005,102.65,0,0.23,6,0.6000000000000001,352,42.86,6.7,976,0.0000,0.0000,N/A
2020,2,11,6,30,7,58,7,7,58,7,0,-5.4,89.98,7,0.23,6.6000000000000005,0.5,353,39.51,7.5,977,0.0000,0.0000,N/A
2020,2,11,7,30,50,612,168,50,612,168,0,-5.4,78.87,0,0.23,7.300000000000001,0.5,178,34.72,9.4,978,8.0143,6.1164,N/A
2020,2,11,8,30,71,816,374,71,816,374,0,-6,68.21000000000001,0,0.23,7.7,0.5,5,28.59,11.700000000000001,978,19.4473,15.0913,N/A
2020,2,11,9,30,92,888,549,92,888,549,0,-6.9,58.99,0,0.23,7.5,0.5,8,23.26,13.700000000000001,978,30.4426,23.7897,N/A
2020,2,11,10,30,107,919,672,107,919,672,0,-7.5,52.050000000000004,0,0.23,7.1000000000000005,0.5,6,20.14,15.200000000000001,977,38.5165,30.1853,N/A
2020,2,11,11,30,106,951,737,106,951,737,0,-8,48.410000000000004,0,0.23,6.9,0.5,3,18.17,16.3,977,42.8172,33.5912,N/A
2020,2,11,12,30,106,948,730,106,948,730,0,-8.3,48.85,0,0.23,6.800000000000001,0.5,180,17.11,16.8,976,42.3462,33.2178,N/A
2020,2,11,13,30,104,916,652,104,916,652,0,-8.700000000000001,53.24,0,0.23,6.6000000000000005,0.5,358,16.59,16.900000000000002,975,37.1861,29.1310,N/A
2020,2,11,14,30,93,862,514,93,862,514,0,-9.1,60.74,0,0.23,6.1000000000000005,0.5,355,16.490000000000002,16.5,975,28.2125,22.0255,N/A
2020,2,11,15,30,76,752,329,76,752,329,0,-9.5,70.32000000000001,0,0.23,5.7,0.5,354,16.2,16.2,975,16.7944,13.0001,N/A
2020,2,11,16,30,46,514,125,46,514,125,0,-7.800000000000001,81.18,0,0.23,2.8000000000000003,0.5,346,25.22,11.4,976,0.0000,0.0000,N/A
2020,2,11,17,30,0,0,0,0,0,0,0,-6.7,93,0,0.23,2.2,0.5,343,32.58,8.9,976,0.0000,0.0000,N/A
2020,2,11,18,30,0,0,0,0,0,0,0,-6.9,105.18,0,0.23,2,0.4,342,34.62,7.800000000000001,977,0.0000,0.0000,N/A
2020,2,11,19,30,0,0,0,0,0,0,0,-7,117.57000000000001,0,0.23,1.9000000000000001,0.4,341,36.38,6.9,977,0.0000,0.0000,N/A
2020,2,11,20,30,0,0,0,0,0,0,0,-7.1000000000000005,129.9,0,0.23,1.8,0.4,337,38.300000000000004,6.1000000000000005,977,0.0000,0.0000,N/A
2020,2,11,21,30,0,0,0,0,0,0,0,-7.1000000000000005,141.77,0,0.23,1.8,0.4,333,39.71,5.5,977,0.0000,0.0000,N/A
2020,2,11,22,30,0,0,0,0,0,0,0,-7.2,152.29,0,0.23,1.8,0.4,330,41.24,4.9,977,0.0000,0.0000,N/A
2020,2,11,23,30,0,0,0,0,0,0,0,-7.1000000000000005,159.04,0,0.23,1.7000000000000002,0.4,330,42.65,4.5,978,0.0000,0.0000,N/A
2020,2,12,0,30,0,0,0,0,0,0,0,-7,158.11,0,0.23,1.6,0.4,330,43.82,4.2,978,0.0000,0.0000,N/A
2020,2,12,1,30,0,0,0,0,0,0,0,-7.1000000000000005,150.21,0,0.23,1.5,0.5,331,43.46,4.3,978,0.0000,0.0000,N/A
2020,2,12,2,30,0,0,0,0,0,0,0,-7.2,139.27,0,0.23,1.5,0.5,334,41.96,4.6000000000000005,977,0.0000,0.0000,N/A
2020,2,12,3,30,0,0,0,0,0,0,0,-7.5,127.24000000000001,0,0.23,1.3,0.5,341,40.19,4.9,977,0.0000,0.0000,N/A
2020,2,12,4,30,0,0,0,0,0,0,0,-8,114.86,0,0.23,1.2000000000000002,0.5,175,38.34,5.1000000000000005,977,0.0000,0.0000,N/A
2020,2,12,5,30,0,0,0,0,0,0,0,-8.3,102.48,0,0.23,1,0.5,12,37.300000000000004,5.1000000000000005,978,0.0000,0.0000,N/A
2020,2,12,6,30,7,41,7,10,79,10,4,-8,89.82000000000001,32,0.23,1.1,0.5,26,35.230000000000004,6.300000000000001,978,0.0000,0.0000,N/A
2020,2,12,7,30,50,613,171,50,613,171,0,-5.800000000000001,78.66,0,0.23,1.1,0.6000000000000001,29,34.9,8.9,979,8.1621,6.2312,N/A
2020,2,12,8,30,71,812,376,71,812,376,0,-8.4,67.97,0,0.23,0.9,0.6000000000000001,140,23.67,11.700000000000001,979,19.5908,15.2066,N/A
2020,2,12,9,30,84,901,552,84,901,552,0,-8,58.72,0,0.23,1.3,0.6000000000000001,243,20.46,14.4,979,30.6549,23.9589,N/A
2020,2,12,10,30,90,946,676,90,946,676,0,-7.2,51.74,0,0.23,2.2,0.7000000000000001,234,18.93,16.6,979,38.7939,30.4057,N/A
2020,2,12,11,30,95,956,734,95,956,734,0,-6.5,48.08,0,0.23,2.5,0.8,238,18.240000000000002,18,978,42.6907,33.4947,N/A
2020,2,12,12,30,98,944,723,98,944,723,0,-5.7,48.52,0,0.23,2.4000000000000004,0.8,243,18.6,18.7,978,41.9880,32.9397,N/A
2020,2,12,13,30,96,911,645,96,911,645,0,-5,52.94,0,0.23,2,0.9,244,19.3,18.900000000000002,977,36.8337,28.8579,N/A
2020,2,12,14,30,87,855,508,87,855,508,0,-4.6000000000000005,60.47,0,0.23,1.4000000000000001,0.9,232,20.330000000000002,18.6,977,27.9287,21.8074,N/A
2020,2,12,15,30,71,746,325,71,746,325,0,-4,70.09,0,0.23,1.1,1,220,21.650000000000002,18.3,977,16.6246,12.8725,N/A
2020,2,12,16,30,46,500,124,46,500,124,0,0.6000000000000001,80.97,0,0.23,1,0.9,156,39.09,14.4,977,0.0000,0.0000,N/A
2020,2,12,17,30,0,0,0,0,0,0,0,-1.7000000000000002,92.81,0,0.23,1.3,0.9,153,37.550000000000004,12.4,977,0.0000,0.0000,N/A
2020,2,12,18,30,0,0,0,0,0,0,0,-1.9000000000000001,105.01,0,0.23,1.3,0.9,164,39.64,11.3,978,0.0000,0.0000,N/A
2020,2,12,19,30,0,0,0,0,0,0,0,-2.5,117.4,0,0.23,1.3,0.8,181,39.95,10.600000000000001,978,0.0000,0.0000,N/A
2020,2,12,20,30,0,0,0,0,0,0,0,-2.8000000000000003,129.72,0,0.23,1.3,0.8,195,40.27,10.100000000000001,979,0.0000,0.0000,N/A
2020,2,12,21,30,0,0,0,0,0,0,0,-3.2,141.57,0,0.23,1.2000000000000002,0.7000000000000001,207,40.050000000000004,9.8,979,0.0000,0.0000,N/A
2020,2,12,22,30,0,0,0,0,0,0,0,-3.5,152.03,0,0.23,1,0.7000000000000001,218,39.7,9.600000000000001,979,0.0000,0.0000,N/A
2020,2,12,23,30,0,0,0,0,0,0,0,-3.8000000000000003,158.72,0,0.23,0.8,0.7000000000000001,231,39.34,9.4,979,0.0000,0.0000,N/A
2020,2,13,0,30,0,0,0,0,0,0,0,-3.9000000000000004,157.8,0,0.23,0.5,0.7000000000000001,257,39.43,9.200000000000001,979,0.0000,0.0000,N/A
2020,2,13,1,30,0,0,0,0,0,0,0,-3.9000000000000004,149.97,0,0.23,0.4,0.7000000000000001,305,40.47,8.8,979,0.0000,0.0000,N/A
2020,2,13,2,30,0,0,0,0,0,0,0,-4,139.07,0,0.23,0.5,0.7000000000000001,176,41.46,8.3,979,0.0000,0.0000,N/A
2020,2,13,3,30,0,0,0,0,0,0,0,-4.2,127.06,0,0.23,0.7000000000000001,0.6000000000000001,28,42.56,7.7,979,0.0000,0.0000,N/A
2020,2,13,4,30,0,0,0,0,0,0,0,-4.4,114.68,0,0.23,0.9,0.6000000000000001,49,43.89,7.1000000000000005,979,0.0000,0.0000,N/A
2020,2,13,5,30,0,0,0,0,0,0,0,-4.6000000000000005,102.29,0,0.23,1,0.6000000000000001,64,43.980000000000004,6.800000000000001,980,0.0000,0.0000,N/A
2020,2,13,6,30,9,50,9,10,73,10,4,-4.6000000000000005,89.66,29,0.23,1,0.6000000000000001,74,40.83,7.9,980,0.0000,0.0000,N/A
2020,2,13,7,30,53,598,173,53,598,173,0,-2.6,78.44,0,0.23,1.1,0.6000000000000001,77,40.19,10.4,981,8.2637,6.3111,N/A
2020,2,13,8,30,74,804,379,74,804,379,0,-4,67.73,0,0.23,1.2000000000000002,0.6000000000000001,97,28.85,13.8,981,19.7867,15.3624,N/A
2020,2,13,9,30,91,884,554,91,884,554,0,-4.4,58.44,0,0.23,1.3,0.6000000000000001,127,23.09,16.8,981,30.8132,24.0861,N/A
2020,2,13,10,30,107,914,677,107,914,677,0,-4.3,51.43,0,0.23,1.4000000000000001,0.6000000000000001,136,21.11,18.400000000000002,980,38.8989,30.4910,N/A
2020,2,13,11,30,111,936,740,111,936,740,0,-4.2,47.75,0,0.23,1.2000000000000002,0.6000000000000001,135,19.95,19.400000000000002,980,43.0871,33.8086,N/A
2020,2,13,12,30,102,951,736,102,951,736,0,-4.2,48.19,0,0.23,1,0.6000000000000001,124,19.34,19.900000000000002,979,42.7911,33.5726,N/A
2020,2,13,13,30,87,952,665,87,952,665,0,-4.3,52.64,0,0.23,0.9,0.6000000000000001,107,19.03,20,978,38.0234,29.7931,N/A
2020,2,13,14,30,79,902,527,79,902,527,0,-4.5,60.21,0,0.23,0.8,0.6000000000000001,91,19.36,19.5,977,29.0182,22.6615,N/A
