,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,starttime_gmt,endtime_gmt,starttime_local,endtime_local
709,2017-06-02T10:00:00-00:00,2017-06-02T11:00:00-00:00,2017-06-02,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,16.58305,33,2017-06-02 10:00:00,2017-06-02 11:00:00,2017-06-02 03:00:00-07:00,2017-06-02 04:00:00-07:00
710,2017-06-02T11:00:00-00:00,2017-06-02T12:00:00-00:00,2017-06-02,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,22.62047,33,2017-06-02 11:00:00,2017-06-02 12:00:00,2017-06-02 04:00:00-07:00,2017-06-02 05:00:00-07:00
722,2017-06-02T12:00:00-00:00,2017-06-02T13:00:00-00:00,2017-06-02,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.43736,33,2017-06-02 12:00:00,2017-06-02 13:00:00,2017-06-02 05:00:00-07:00,2017-06-02 06:00:00-07:00
721,2017-06-02T13:00:00-00:00,2017-06-02T14:00:00-00:00,2017-06-02,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.82671,33,2017-06-02 13:00:00,2017-06-02 14:00:00,2017-06-02 06:00:00-07:00,2017-06-02 07:00:00-07:00
711,2017-06-02T14:00:00-00:00,2017-06-02T15:00:00-00:00,2017-06-02,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.71576,33,2017-06-02 14:00:00,2017-06-02 15:00:00,2017-06-02 07:00:00-07:00,2017-06-02 08:00:00-07:00
700,2017-06-02T15:00:00-00:00,2017-06-02T16:00:00-00:00,2017-06-02,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,19.71145,33,2017-06-02 15:00:00,2017-06-02 16:00:00,2017-06-02 08:00:00-07:00,2017-06-02 09:00:00-07:00
717,2017-06-02T16:00:00-00:00,2017-06-02T17:00:00-00:00,2017-06-02,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,18.658739999999998,33,2017-06-02 16:00:00,2017-06-02 17:00:00,2017-06-02 09:00:00-07:00,2017-06-02 10:00:00-07:00
718,2017-06-02T17:00:00-00:00,2017-06-02T18:00:00-00:00,2017-06-02,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,16.18395,33,2017-06-02 17:00:00,2017-06-02 18:00:00,2017-06-02 10:00:00-07:00,2017-06-02 11:00:00-07:00
719,2017-06-02T18:00:00-00:00,2017-06-02T19:00:00-00:00,2017-06-02,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,17.82611,33,2017-06-02 18:00:00,2017-06-02 19:00:00,2017-06-02 11:00:00-07:00,2017-06-02 12:00:00-07:00
720,2017-06-02T19:00:00-00:00,2017-06-02T20:00:00-00:00,2017-06-02,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.7536,33,2017-06-02 19:00:00,2017-06-02 20:00:00,2017-06-02 12:00:00-07:00,2017-06-02 13:00:00-07:00
704,2017-06-02T20:00:00-00:00,2017-06-02T21:00:00-00:00,2017-06-02,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.05256,33,2017-06-02 20:00:00,2017-06-02 21:00:00,2017-06-02 13:00:00-07:00,2017-06-02 14:00:00-07:00
713,2017-06-02T21:00:00-00:00,2017-06-02T22:00:00-00:00,2017-06-02,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.299909999999997,33,2017-06-02 21:00:00,2017-06-02 22:00:00,2017-06-02 14:00:00-07:00,2017-06-02 15:00:00-07:00
702,2017-06-02T22:00:00-00:00,2017-06-02T23:00:00-00:00,2017-06-02,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,30.485229999999998,33,2017-06-02 22:00:00,2017-06-02 23:00:00,2017-06-02 15:00:00-07:00,2017-06-02 16:00:00-07:00
703,2017-06-02T23:00:00-00:00,2017-06-03T00:00:00-00:00,2017-06-02,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.41144,33,2017-06-02 23:00:00,2017-06-03 00:00:00,2017-06-02 16:00:00-07:00,2017-06-02 17:00:00-07:00
705,2017-06-03T00:00:00-00:00,2017-06-03T01:00:00-00:00,2017-06-02,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,35.65164,33,2017-06-03 00:00:00,2017-06-03 01:00:00,2017-06-02 17:00:00-07:00,2017-06-02 18:00:00-07:00
712,2017-06-03T01:00:00-00:00,2017-06-03T02:00:00-00:00,2017-06-02,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,46.09004,33,2017-06-03 01:00:00,2017-06-03 02:00:00,2017-06-02 18:00:00-07:00,2017-06-02 19:00:00-07:00
716,2017-06-03T02:00:00-00:00,2017-06-03T03:00:00-00:00,2017-06-02,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,54.9551,33,2017-06-03 02:00:00,2017-06-03 03:00:00,2017-06-02 19:00:00-07:00,2017-06-02 20:00:00-07:00
714,2017-06-03T03:00:00-00:00,2017-06-03T04:00:00-00:00,2017-06-02,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,54.34069,33,2017-06-03 03:00:00,2017-06-03 04:00:00,2017-06-02 20:00:00-07:00,2017-06-02 21:00:00-07:00
715,2017-06-03T04:00:00-00:00,2017-06-03T05:00:00-00:00,2017-06-02,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,42.91939,33,2017-06-03 04:00:00,2017-06-03 05:00:00,2017-06-02 21:00:00-07:00,2017-06-02 22:00:00-07:00
723,2017-06-03T05:00:00-00:00,2017-06-03T06:00:00-00:00,2017-06-02,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,34.388870000000004,33,2017-06-03 05:00:00,2017-06-03 06:00:00,2017-06-02 22:00:00-07:00,2017-06-02 23:00:00-07:00
701,2017-06-03T06:00:00-00:00,2017-06-03T07:00:00-00:00,2017-06-02,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.64643,33,2017-06-03 06:00:00,2017-06-03 07:00:00,2017-06-02 23:00:00-07:00,2017-06-03 00:00:00-07:00
800,2017-06-03T07:00:00-00:00,2017-06-03T08:00:00-00:00,2017-06-03,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.366640000000004,37,2017-06-03 07:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00-07:00,2017-06-03 01:00:00-07:00
814,2017-06-03T08:00:00-00:00,2017-06-03T09:00:00-00:00,2017-06-03,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,25.46385,37,2017-06-03 08:00:00,2017-06-03 09:00:00,2017-06-03 01:00:00-07:00,2017-06-03 02:00:00-07:00
801,2017-06-03T09:00:00-00:00,2017-06-03T10:00:00-00:00,2017-06-03,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.36771,37,2017-06-03 09:00:00,2017-06-03 10:00:00,2017-06-03 02:00:00-07:00,2017-06-03 03:00:00-07:00
806,2017-06-03T10:00:00-00:00,2017-06-03T11:00:00-00:00,2017-06-03,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.40633,37,2017-06-03 10:00:00,2017-06-03 11:00:00,2017-06-03 03:00:00-07:00,2017-06-03 04:00:00-07:00
807,2017-06-03T11:00:00-00:00,2017-06-03T12:00:00-00:00,2017-06-03,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.86283,37,2017-06-03 11:00:00,2017-06-03 12:00:00,2017-06-03 04:00:00-07:00,2017-06-03 05:00:00-07:00
797,2017-06-03T12:00:00-00:00,2017-06-03T13:00:00-00:00,2017-06-03,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.70981,37,2017-06-03 12:00:00,2017-06-03 13:00:00,2017-06-03 05:00:00-07:00,2017-06-03 06:00:00-07:00
808,2017-06-03T13:00:00-00:00,2017-06-03T14:00:00-00:00,2017-06-03,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.389470000000003,37,2017-06-03 13:00:00,2017-06-03 14:00:00,2017-06-03 06:00:00-07:00,2017-06-03 07:00:00-07:00
802,2017-06-03T14:00:00-00:00,2017-06-03T15:00:00-00:00,2017-06-03,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,11.2994,37,2017-06-03 14:00:00,2017-06-03 15:00:00,2017-06-03 07:00:00-07:00,2017-06-03 08:00:00-07:00
803,2017-06-03T15:00:00-00:00,2017-06-03T16:00:00-00:00,2017-06-03,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,6.17134,37,2017-06-03 15:00:00,2017-06-03 16:00:00,2017-06-03 08:00:00-07:00,2017-06-03 09:00:00-07:00
815,2017-06-03T16:00:00-00:00,2017-06-03T17:00:00-00:00,2017-06-03,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,4.94225,37,2017-06-03 16:00:00,2017-06-03 17:00:00,2017-06-03 09:00:00-07:00,2017-06-03 10:00:00-07:00
812,2017-06-03T17:00:00-00:00,2017-06-03T18:00:00-00:00,2017-06-03,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,10.37947,37,2017-06-03 17:00:00,2017-06-03 18:00:00,2017-06-03 10:00:00-07:00,2017-06-03 11:00:00-07:00
816,2017-06-03T18:00:00-00:00,2017-06-03T19:00:00-00:00,2017-06-03,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,13.09416,37,2017-06-03 18:00:00,2017-06-03 19:00:00,2017-06-03 11:00:00-07:00,2017-06-03 12:00:00-07:00
819,2017-06-03T19:00:00-00:00,2017-06-03T20:00:00-00:00,2017-06-03,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,15.12539,37,2017-06-03 19:00:00,2017-06-03 20:00:00,2017-06-03 12:00:00-07:00,2017-06-03 13:00:00-07:00
817,2017-06-03T20:00:00-00:00,2017-06-03T21:00:00-00:00,2017-06-03,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,19.60941,37,2017-06-03 20:00:00,2017-06-03 21:00:00,2017-06-03 13:00:00-07:00,2017-06-03 14:00:00-07:00
805,2017-06-03T21:00:00-00:00,2017-06-03T22:00:00-00:00,2017-06-03,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,23.62292,37,2017-06-03 21:00:00,2017-06-03 22:00:00,2017-06-03 14:00:00-07:00,2017-06-03 15:00:00-07:00
799,2017-06-03T22:00:00-00:00,2017-06-03T23:00:00-00:00,2017-06-03,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.49438,37,2017-06-03 22:00:00,2017-06-03 23:00:00,2017-06-03 15:00:00-07:00,2017-06-03 16:00:00-07:00
818,2017-06-03T23:00:00-00:00,2017-06-04T00:00:00-00:00,2017-06-03,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.43924,37,2017-06-03 23:00:00,2017-06-04 00:00:00,2017-06-03 16:00:00-07:00,2017-06-03 17:00:00-07:00
813,2017-06-04T00:00:00-00:00,2017-06-04T01:00:00-00:00,2017-06-03,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.00225,37,2017-06-04 00:00:00,2017-06-04 01:00:00,2017-06-03 17:00:00-07:00,2017-06-03 18:00:00-07:00
809,2017-06-04T01:00:00-00:00,2017-06-04T02:00:00-00:00,2017-06-03,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,43.05192,37,2017-06-04 01:00:00,2017-06-04 02:00:00,2017-06-03 18:00:00-07:00,2017-06-03 19:00:00-07:00
810,2017-06-04T02:00:00-00:00,2017-06-04T03:00:00-00:00,2017-06-03,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,48.97625,37,2017-06-04 02:00:00,2017-06-04 03:00:00,2017-06-03 19:00:00-07:00,2017-06-03 20:00:00-07:00
796,2017-06-04T03:00:00-00:00,2017-06-04T04:00:00-00:00,2017-06-03,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,50.2438,37,2017-06-04 03:00:00,2017-06-04 04:00:00,2017-06-03 20:00:00-07:00,2017-06-03 21:00:00-07:00
798,2017-06-04T04:00:00-00:00,2017-06-04T05:00:00-00:00,2017-06-03,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,43.9872,37,2017-06-04 04:00:00,2017-06-04 05:00:00,2017-06-03 21:00:00-07:00,2017-06-03 22:00:00-07:00
811,2017-06-04T05:00:00-00:00,2017-06-04T06:00:00-00:00,2017-06-03,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.89972,37,2017-06-04 05:00:00,2017-06-04 06:00:00,2017-06-03 22:00:00-07:00,2017-06-03 23:00:00-07:00
804,2017-06-04T06:00:00-00:00,2017-06-04T07:00:00-00:00,2017-06-03,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.13195,37,2017-06-04 06:00:00,2017-06-04 07:00:00,2017-06-03 23:00:00-07:00,2017-06-04 00:00:00-07:00
902,2017-06-04T07:00:00-00:00,2017-06-04T08:00:00-00:00,2017-06-04,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,31.308759999999996,41,2017-06-04 07:00:00,2017-06-04 08:00:00,2017-06-04 00:00:00-07:00,2017-06-04 01:00:00-07:00
897,2017-06-04T08:00:00-00:00,2017-06-04T09:00:00-00:00,2017-06-04,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,26.0442,41,2017-06-04 08:00:00,2017-06-04 09:00:00,2017-06-04 01:00:00-07:00,2017-06-04 02:00:00-07:00
907,2017-06-04T09:00:00-00:00,2017-06-04T10:00:00-00:00,2017-06-04,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.9245,41,2017-06-04 09:00:00,2017-06-04 10:00:00,2017-06-04 02:00:00-07:00,2017-06-04 03:00:00-07:00
903,2017-06-04T10:00:00-00:00,2017-06-04T11:00:00-00:00,2017-06-04,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,43.079609999999995,41,2017-06-04 10:00:00,2017-06-04 11:00:00,2017-06-04 03:00:00-07:00,2017-06-04 04:00:00-07:00
892,2017-06-04T11:00:00-00:00,2017-06-04T12:00:00-00:00,2017-06-04,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,28.346709999999998,41,2017-06-04 11:00:00,2017-06-04 12:00:00,2017-06-04 04:00:00-07:00,2017-06-04 05:00:00-07:00
915,2017-06-04T12:00:00-00:00,2017-06-04T13:00:00-00:00,2017-06-04,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,29.588040000000003,41,2017-06-04 12:00:00,2017-06-04 13:00:00,2017-06-04 05:00:00-07:00,2017-06-04 06:00:00-07:00
908,2017-06-04T13:00:00-00:00,2017-06-04T14:00:00-00:00,2017-06-04,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.48058,41,2017-06-04 13:00:00,2017-06-04 14:00:00,2017-06-04 06:00:00-07:00,2017-06-04 07:00:00-07:00
894,2017-06-04T14:00:00-00:00,2017-06-04T15:00:00-00:00,2017-06-04,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,10.42048,41,2017-06-04 14:00:00,2017-06-04 15:00:00,2017-06-04 07:00:00-07:00,2017-06-04 08:00:00-07:00
909,2017-06-04T15:00:00-00:00,2017-06-04T16:00:00-00:00,2017-06-04,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,2.19179,41,2017-06-04 15:00:00,2017-06-04 16:00:00,2017-06-04 08:00:00-07:00,2017-06-04 09:00:00-07:00
900,2017-06-04T16:00:00-00:00,2017-06-04T17:00:00-00:00,2017-06-04,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,1.94262,41,2017-06-04 16:00:00,2017-06-04 17:00:00,2017-06-04 09:00:00-07:00,2017-06-04 10:00:00-07:00
895,2017-06-04T17:00:00-00:00,2017-06-04T18:00:00-00:00,2017-06-04,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,2.93502,41,2017-06-04 17:00:00,2017-06-04 18:00:00,2017-06-04 10:00:00-07:00,2017-06-04 11:00:00-07:00
896,2017-06-04T18:00:00-00:00,2017-06-04T19:00:00-00:00,2017-06-04,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,5.19261,41,2017-06-04 18:00:00,2017-06-04 19:00:00,2017-06-04 11:00:00-07:00,2017-06-04 12:00:00-07:00
905,2017-06-04T19:00:00-00:00,2017-06-04T20:00:00-00:00,2017-06-04,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,8.1892,41,2017-06-04 19:00:00,2017-06-04 20:00:00,2017-06-04 12:00:00-07:00,2017-06-04 13:00:00-07:00
910,2017-06-04T20:00:00-00:00,2017-06-04T21:00:00-00:00,2017-06-04,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,17.42505,41,2017-06-04 20:00:00,2017-06-04 21:00:00,2017-06-04 13:00:00-07:00,2017-06-04 14:00:00-07:00
911,2017-06-04T21:00:00-00:00,2017-06-04T22:00:00-00:00,2017-06-04,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,21.9434,41,2017-06-04 21:00:00,2017-06-04 22:00:00,2017-06-04 14:00:00-07:00,2017-06-04 15:00:00-07:00
906,2017-06-04T22:00:00-00:00,2017-06-04T23:00:00-00:00,2017-06-04,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,24.77025,41,2017-06-04 22:00:00,2017-06-04 23:00:00,2017-06-04 15:00:00-07:00,2017-06-04 16:00:00-07:00
912,2017-06-04T23:00:00-00:00,2017-06-05T00:00:00-00:00,2017-06-04,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,25.95862,41,2017-06-04 23:00:00,2017-06-05 00:00:00,2017-06-04 16:00:00-07:00,2017-06-04 17:00:00-07:00
901,2017-06-05T00:00:00-00:00,2017-06-05T01:00:00-00:00,2017-06-04,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.04035,41,2017-06-05 00:00:00,2017-06-05 01:00:00,2017-06-04 17:00:00-07:00,2017-06-04 18:00:00-07:00
913,2017-06-05T01:00:00-00:00,2017-06-05T02:00:00-00:00,2017-06-04,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,43.69697,41,2017-06-05 01:00:00,2017-06-05 02:00:00,2017-06-04 18:00:00-07:00,2017-06-04 19:00:00-07:00
893,2017-06-05T02:00:00-00:00,2017-06-05T03:00:00-00:00,2017-06-04,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,64.7762,41,2017-06-05 02:00:00,2017-06-05 03:00:00,2017-06-04 19:00:00-07:00,2017-06-04 20:00:00-07:00
904,2017-06-05T03:00:00-00:00,2017-06-05T04:00:00-00:00,2017-06-04,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,45.95872,41,2017-06-05 03:00:00,2017-06-05 04:00:00,2017-06-04 20:00:00-07:00,2017-06-04 21:00:00-07:00
914,2017-06-05T04:00:00-00:00,2017-06-05T05:00:00-00:00,2017-06-04,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,43.49007,41,2017-06-05 04:00:00,2017-06-05 05:00:00,2017-06-04 21:00:00-07:00,2017-06-04 22:00:00-07:00
899,2017-06-05T05:00:00-00:00,2017-06-05T06:00:00-00:00,2017-06-04,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,32.80106,41,2017-06-05 05:00:00,2017-06-05 06:00:00,2017-06-04 22:00:00-07:00,2017-06-04 23:00:00-07:00
898,2017-06-05T06:00:00-00:00,2017-06-05T07:00:00-00:00,2017-06-04,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,27.062829999999998,41,2017-06-05 06:00:00,2017-06-05 07:00:00,2017-06-04 23:00:00-07:00,2017-06-05 00:00:00-07:00
998,2017-06-05T07:00:00-00:00,2017-06-05T08:00:00-00:00,2017-06-05,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,10.82633,45,2017-06-05 07:00:00,2017-06-05 08:00:00,2017-06-05 00:00:00-07:00,2017-06-05 01:00:00-07:00
999,2017-06-05T08:00:00-00:00,2017-06-05T09:00:00-00:00,2017-06-05,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,12.458680000000001,45,2017-06-05 08:00:00,2017-06-05 09:00:00,2017-06-05 01:00:00-07:00,2017-06-05 02:00:00-07:00
1000,2017-06-05T09:00:00-00:00,2017-06-05T10:00:00-00:00,2017-06-05,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,13.627089999999999,45,2017-06-05 09:00:00,2017-06-05 10:00:00,2017-06-05 02:00:00-07:00,2017-06-05 03:00:00-07:00
1003,2017-06-05T10:00:00-00:00,2017-06-05T11:00:00-00:00,2017-06-05,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,14.80683,45,2017-06-05 10:00:00,2017-06-05 11:00:00,2017-06-05 03:00:00-07:00,2017-06-05 04:00:00-07:00
992,2017-06-05T11:00:00-00:00,2017-06-05T12:00:00-00:00,2017-06-05,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,LMP,LMP_PRC,IRONMTN_2_N001,ALL,1,19.91035,45,2017-06-05 11:00:00,2017-06-05 12:00:00,2017-06-05 04:00:00-07:00,2017-06-05 05:00:00-07:00
